uniqid_huc10,NWALT02_11_huc10,NWALT02_12_huc10,NWALT02_21_huc10,NWALT02_22_huc10,NWALT02_23_huc10,NWALT02_24_huc10,NWALT02_25_huc10,NWALT02_26_huc10,NWALT02_27_huc10,NWALT02_31_huc10,NWALT02_32_huc10,NWALT02_33_huc10,NWALT02_41_huc10,NWALT02_43_huc10,NWALT02_44_huc10,NWALT02_45_huc10,NWALT02_46_huc10,NWALT02_50_huc10,NWALT02_60_huc10,NWALT02_9999_huc10
11377,1.55,0.01,5.23,7.34,3.25,3.19,11.62,23.78,0.91,31.16,5.04,0.01,0.07,1.67,3.78,0.16,0.00,0.90,0.32,0.00
11378,2.49,2.94,1.13,0.66,0.18,0.32,0.28,1.95,0.88,0.00,0.72,0.00,0.00,78.24,2.25,0.59,2.99,4.38,0.00,0.00
11379,2.73,8.41,1.04,0.56,0.29,0.09,0.21,1.28,1.00,0.00,1.94,0.02,0.04,3.20,1.64,0.09,1.87,75.60,0.00,0.00
11380,0.33,0.00,0.65,0.07,0.01,0.00,0.00,0.37,1.18,0.00,0.74,0.00,0.00,17.02,30.57,1.71,1.11,46.14,0.09,0.00
11381,0.18,0.02,0.17,0.19,0.07,0.04,0.00,0.77,0.56,0.00,0.15,0.00,0.38,89.80,1.27,0.27,1.22,4.90,0.00,0.00
11382,0.44,0.39,0.14,0.13,0.00,0.20,0.09,0.26,0.93,0.00,0.07,0.00,0.00,85.78,4.00,0.24,0.50,6.83,0.00,0.00
11383,3.37,0.01,0.47,0.09,0.15,0.00,0.05,0.31,1.05,0.01,1.20,0.00,0.06,9.43,22.75,1.99,1.91,57.10,0.04,0.00
11384,0.08,0.05,0.27,0.04,0.00,0.02,0.00,0.22,0.30,0.00,0.13,0.01,0.00,70.59,18.46,1.48,4.70,3.64,0.03,0.00
11385,2.56,0.22,2.71,2.00,0.33,0.45,0.84,5.00,1.66,4.37,4.18,1.48,0.03,38.94,12.52,0.64,0.20,21.86,0.00,0.00
11386,1.15,3.08,0.43,0.04,0.01,0.04,0.00,0.14,0.71,0.00,0.63,0.00,0.12,10.70,3.25,0.11,3.68,75.93,0.00,0.00
11387,0.52,0.23,0.26,0.25,0.04,0.04,0.42,0.45,0.78,0.00,0.04,0.00,0.11,72.40,3.45,0.21,0.07,20.71,0.00,0.00
11388,2.65,2.43,1.56,1.85,0.69,0.79,0.53,5.70,1.01,0.06,5.42,0.00,0.00,64.62,3.54,0.15,0.03,8.81,0.15,0.00
11389,22.54,7.52,0.60,0.04,0.02,0.03,0.12,0.40,0.68,0.11,2.30,0.00,0.00,13.09,12.36,1.02,0.28,38.87,0.03,0.00
11390,0.82,3.42,2.29,5.40,0.61,2.10,5.04,8.53,1.61,4.25,3.08,0.00,0.09,29.80,20.53,0.34,0.18,11.92,0.00,0.00
11391,1.10,0.07,1.68,2.79,2.06,1.23,4.90,5.88,1.88,1.08,0.79,0.01,0.01,65.60,6.42,0.28,0.43,3.78,0.00,0.00
11392,0.08,0.32,0.63,0.25,0.06,0.05,0.33,0.23,0.80,0.00,0.04,0.00,0.00,89.48,3.60,0.17,1.25,2.67,0.05,0.00
11393,0.86,3.14,0.29,0.21,0.03,0.08,0.00,3.04,0.87,0.00,0.21,0.00,0.02,59.72,20.40,0.40,0.56,9.64,0.54,0.00
11394,0.09,0.05,0.12,0.09,0.00,0.03,0.00,0.14,0.50,0.00,0.05,0.00,0.05,70.37,11.77,0.97,5.95,9.82,0.00,0.00
11395,0.18,0.25,0.79,0.16,0.01,0.02,0.00,0.56,0.28,0.00,0.00,0.00,0.19,67.21,20.98,0.72,0.56,8.08,0.00,0.00
11396,0.17,0.08,2.59,4.25,1.61,1.15,3.84,7.13,1.21,2.02,0.27,0.00,0.00,73.74,0.69,0.04,0.07,1.14,0.00,0.00
11397,0.07,0.04,0.35,0.07,0.03,0.01,0.00,0.48,0.38,0.00,0.02,0.00,0.00,94.09,2.47,0.21,0.91,0.86,0.00,0.00
11398,0.55,1.03,1.28,1.13,0.77,0.76,0.74,3.54,1.24,0.05,2.10,0.02,0.21,57.64,17.33,0.31,0.45,10.85,0.00,0.00
11399,0.19,0.01,0.62,0.16,0.01,0.22,0.00,0.58,0.77,0.00,0.06,0.00,0.00,91.69,0.62,0.16,0.61,4.32,0.00,0.00
11400,0.12,0.02,0.71,0.38,0.34,0.21,0.05,0.17,0.95,0.00,0.03,0.00,0.00,87.28,3.30,0.22,0.57,5.65,0.00,0.00
11401,0.05,0.16,0.35,0.02,0.00,0.03,0.02,0.11,0.27,0.00,0.07,0.00,0.00,95.63,0.18,0.28,0.48,2.33,0.00,0.00
11402,0.32,0.48,0.46,0.12,0.00,0.01,0.00,0.39,0.28,0.00,0.02,0.00,0.00,94.41,0.60,0.18,0.17,2.57,0.00,0.00
11403,0.07,0.01,0.36,0.08,0.00,0.03,0.00,0.35,0.30,0.00,0.01,0.00,0.00,95.58,2.15,0.18,0.36,0.50,0.01,0.00
11404,0.19,0.32,0.12,0.10,0.01,0.09,0.00,0.52,0.48,0.00,0.04,0.00,0.00,85.68,2.45,0.16,0.14,9.54,0.16,0.00
11405,0.17,0.00,0.61,0.30,0.19,0.02,0.22,0.81,1.29,0.01,0.29,0.00,0.00,26.97,37.73,1.37,0.67,28.84,0.52,0.00
11406,1.20,0.03,2.43,1.63,0.48,0.26,1.21,3.42,1.59,0.00,3.05,0.00,0.01,48.03,7.56,0.54,0.13,28.28,0.13,0.00
11407,0.79,2.26,0.33,0.36,0.73,0.16,0.40,0.97,0.81,0.07,0.61,0.00,0.00,25.67,41.98,1.52,1.25,22.07,0.00,0.00
11408,0.20,0.03,2.38,1.94,0.79,0.49,2.99,1.42,0.86,0.00,0.29,0.01,0.02,72.62,5.95,0.16,0.08,9.76,0.00,0.00
11409,7.62,1.86,0.19,0.18,0.06,0.01,0.00,0.24,0.56,0.00,0.08,0.00,0.01,66.17,5.41,0.39,0.10,17.11,0.00,0.00
11410,0.63,0.63,1.07,0.37,0.04,0.12,0.07,0.81,0.53,0.00,0.09,0.01,0.02,28.25,50.95,1.58,0.78,14.04,0.00,0.00
11411,0.60,0.64,0.36,0.12,0.00,0.01,0.00,0.33,0.24,0.00,0.04,0.00,0.00,27.45,50.82,2.77,0.75,15.86,0.00,0.00
11412,1.39,4.32,1.00,0.63,0.08,0.37,0.06,4.72,0.83,0.00,23.72,0.00,0.00,35.60,10.01,0.36,0.65,16.10,0.16,0.00
11413,0.84,0.10,3.81,2.40,2.95,1.58,2.83,6.00,1.06,0.17,5.15,0.01,1.56,62.53,0.94,0.03,0.16,7.73,0.16,0.00
11414,0.30,1.31,1.10,0.84,0.49,0.35,0.67,1.76,1.27,0.00,0.64,0.00,0.06,73.24,9.53,0.08,0.09,8.29,0.00,0.00
11415,2.11,0.00,0.21,0.01,0.01,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.02,2.29,0.04,0.21,94.46,0.00,0.00
11416,0.15,0.09,0.10,0.11,0.01,0.12,0.00,0.49,0.24,0.00,0.06,0.00,0.00,93.68,1.89,0.37,1.09,1.59,0.00,0.00
11417,0.08,0.11,0.53,0.09,0.03,0.07,0.00,0.44,0.45,0.00,0.02,0.00,0.00,93.66,2.13,0.04,0.18,2.17,0.00,0.00
11418,0.06,0.05,3.18,1.41,0.09,0.62,0.79,2.82,0.79,1.99,0.54,0.00,0.00,42.33,20.38,1.07,0.95,22.93,0.00,0.00
11419,2.23,7.01,0.71,0.98,0.33,0.37,0.39,3.02,1.17,0.02,7.25,0.03,0.06,7.86,2.55,0.14,5.97,59.90,0.00,0.00
11420,1.99,0.38,1.36,0.40,0.23,0.17,0.52,1.12,0.82,0.09,2.44,0.00,0.00,38.88,16.47,1.17,0.57,33.10,0.29,0.00
11421,0.03,0.23,0.93,0.07,0.04,0.00,0.00,0.37,0.57,0.00,0.03,0.00,0.00,49.58,23.67,0.74,0.30,23.41,0.05,0.00
11422,1.42,1.21,0.49,0.16,0.03,0.13,0.00,0.84,0.31,0.00,0.29,0.00,0.00,77.77,6.94,0.64,1.16,8.63,0.00,0.00
11423,0.32,0.27,1.49,0.50,0.53,0.22,0.40,0.81,1.05,0.00,0.11,0.01,0.06,84.79,2.74,0.15,0.04,6.34,0.16,0.00
11424,5.29,1.37,1.28,0.42,0.26,0.77,1.50,2.54,1.31,0.25,1.76,0.00,0.02,54.10,15.49,0.55,0.33,12.69,0.08,0.00
11425,0.92,1.16,0.70,0.65,0.13,0.18,0.17,1.51,1.05,0.00,0.18,0.00,0.00,69.24,8.88,0.37,0.17,14.16,0.52,0.00
11426,0.59,0.03,1.39,2.01,0.32,1.34,4.26,14.00,1.32,1.68,9.82,0.00,0.00,29.42,19.63,0.78,0.16,12.91,0.34,0.00
11427,0.19,4.28,0.14,0.26,0.10,0.07,0.00,0.87,0.83,0.00,0.35,0.00,0.02,64.40,15.71,0.08,0.74,11.97,0.00,0.00
11428,0.47,5.09,0.44,0.10,0.00,0.09,0.00,0.36,0.52,0.00,0.07,0.00,0.02,75.05,2.75,0.66,4.15,10.21,0.00,0.00
11429,0.36,1.02,0.60,0.21,0.06,0.02,0.15,0.49,0.32,0.00,0.10,0.00,0.09,48.85,26.37,1.27,0.84,19.27,0.00,0.00
11430,0.93,1.31,1.43,0.66,0.21,0.44,0.65,1.99,1.02,0.44,0.66,0.01,0.01,77.54,4.93,0.28,0.28,7.16,0.05,0.00
11431,1.21,0.68,0.38,0.07,0.00,0.06,0.00,0.39,0.37,0.00,0.03,0.00,0.00,83.28,7.01,0.43,1.96,4.13,0.00,0.00
11432,0.55,0.29,0.12,0.09,0.00,0.03,0.00,0.31,0.33,0.00,0.10,0.00,0.00,77.11,11.20,1.45,1.86,6.35,0.20,0.00
11433,1.19,1.71,0.81,0.29,0.03,0.07,0.14,0.66,0.53,0.02,0.27,0.00,0.01,60.82,17.07,1.17,3.08,12.14,0.00,0.00
11434,0.32,2.81,0.55,0.18,0.03,0.42,0.00,0.44,1.27,0.00,0.40,0.00,0.09,53.26,14.92,0.23,0.95,24.14,0.00,0.00
11435,1.51,6.84,0.83,0.98,0.20,0.65,0.27,3.87,1.50,0.01,10.45,0.01,0.39,16.90,23.43,0.68,0.77,30.71,0.00,0.00
11436,0.41,4.96,0.90,0.42,0.32,0.23,0.05,1.85,1.45,0.02,3.62,0.00,0.03,40.58,27.37,0.49,0.24,17.07,0.00,0.00
11437,14.94,4.81,2.46,2.36,3.52,0.68,2.93,3.79,1.18,2.94,4.86,0.02,0.00,40.20,2.09,0.11,0.10,11.95,1.07,0.00
11438,0.19,1.49,0.21,0.23,0.07,0.11,0.00,0.77,0.77,0.00,0.38,0.00,0.00,63.12,15.82,2.02,6.52,8.31,0.00,0.00
11439,0.24,0.17,0.50,0.12,0.01,0.06,0.02,0.44,0.36,0.00,0.04,0.00,0.02,38.78,18.44,0.84,0.09,39.75,0.12,0.00
11440,4.96,4.24,0.51,0.22,0.20,0.35,0.24,1.04,0.97,0.01,0.66,0.01,0.10,50.72,23.71,0.53,0.19,11.36,0.00,0.00
11441,0.33,0.01,0.70,0.14,0.02,0.18,0.00,1.92,1.08,0.16,3.20,0.00,0.01,62.67,13.65,0.61,0.43,14.88,0.00,0.00
11442,1.09,2.15,1.00,0.31,0.06,0.56,0.57,1.73,0.65,0.01,0.76,0.00,0.00,48.59,25.36,1.33,1.68,13.79,0.36,0.00
11443,0.43,0.05,2.51,1.82,1.31,0.73,2.55,3.21,1.39,0.09,0.53,0.00,0.10,74.41,0.92,0.36,1.14,8.46,0.00,0.00
11444,1.92,7.77,0.82,0.48,0.38,0.15,0.26,1.06,1.18,0.00,7.07,0.03,0.05,10.76,3.64,0.26,1.41,62.75,0.00,0.00
11445,0.58,0.80,0.85,0.40,0.06,0.08,0.25,0.54,0.41,0.03,0.10,0.00,0.04,34.72,40.59,1.11,1.31,18.14,0.00,0.00
11446,0.09,0.23,0.97,2.32,1.07,2.39,4.76,7.43,1.74,2.87,4.36,0.00,0.16,60.15,6.75,0.48,1.31,2.93,0.00,0.00
11447,0.30,0.05,0.65,0.52,0.09,0.25,0.19,0.75,0.47,0.01,1.58,0.01,0.02,43.26,23.60,2.52,6.80,18.91,0.02,0.00
11448,0.86,7.35,0.45,0.04,0.01,0.07,0.00,0.15,0.79,0.00,0.31,0.00,0.05,8.11,2.38,0.17,4.24,75.02,0.00,0.00
11449,0.59,0.66,0.21,0.09,0.00,0.00,0.00,0.24,0.24,0.00,0.10,0.00,0.00,95.32,0.16,0.14,0.19,2.06,0.00,0.00
11450,0.35,0.00,0.30,0.07,0.03,0.02,0.00,0.18,0.88,0.00,0.16,0.00,0.00,68.54,13.50,0.52,0.56,14.89,0.00,0.00
11451,2.13,6.03,0.60,0.16,0.01,0.48,0.00,1.66,1.04,0.00,6.90,0.01,0.07,24.13,13.99,0.40,3.48,38.90,0.00,0.00
11452,0.20,0.07,0.55,0.13,0.03,0.14,0.00,0.48,0.85,0.00,0.21,0.00,0.00,3.46,62.00,0.58,0.97,30.34,0.00,0.00
11453,0.71,0.20,3.18,6.77,3.69,2.46,8.16,9.65,1.91,2.24,1.89,0.01,0.37,51.66,0.55,0.26,0.56,5.72,0.00,0.00
11454,5.53,3.02,3.41,3.74,2.20,1.19,3.67,5.53,1.77,4.55,4.80,0.03,0.03,35.17,7.71,0.30,0.21,16.12,1.02,0.00
11455,3.38,0.00,0.91,0.11,0.05,0.13,0.06,0.98,1.07,0.00,0.21,0.00,0.00,65.27,10.90,0.44,0.41,15.60,0.48,0.00
11456,6.43,1.03,0.63,0.07,0.60,0.27,0.00,1.38,0.71,0.00,4.71,0.25,0.00,39.91,16.58,0.49,0.54,23.85,2.53,0.00
11457,0.77,0.32,2.61,1.91,0.68,1.12,0.36,10.89,1.68,1.13,3.17,0.00,0.05,63.71,2.31,0.25,0.57,8.45,0.00,0.00
11458,0.43,0.17,0.59,0.26,0.05,0.11,0.11,0.68,0.51,0.00,0.35,0.01,0.05,77.64,5.41,1.24,4.12,8.27,0.00,0.00
11459,1.23,0.42,0.49,0.08,0.03,0.03,0.07,0.43,0.36,0.00,0.04,0.00,0.02,25.89,53.70,2.31,0.98,13.90,0.00,0.00
11460,0.90,1.53,0.65,0.33,0.08,0.08,0.28,0.62,0.47,0.01,0.16,0.01,0.12,82.00,4.67,0.81,2.65,4.62,0.00,0.00
11461,0.01,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.01,0.92,2.28,0.46,1.76,94.36,0.00,0.00
11462,0.08,0.00,1.21,0.53,0.20,0.01,0.18,0.83,1.46,0.03,4.27,0.05,0.05,0.49,13.32,0.26,0.58,76.46,0.00,0.00
11463,0.07,0.10,0.27,0.15,0.01,0.11,0.00,0.43,0.39,0.00,0.04,0.00,0.00,95.53,1.25,0.10,0.71,0.81,0.03,0.00
11464,1.75,4.47,1.01,0.70,1.60,0.60,0.12,1.72,1.68,0.05,4.08,0.02,0.17,26.49,26.52,0.73,0.36,27.94,0.00,0.00
11465,2.22,5.81,0.54,0.47,0.09,0.42,0.18,1.73,1.39,0.10,2.04,0.01,0.04,47.60,12.60,0.24,0.93,23.59,0.00,0.00
11466,1.82,0.01,5.41,13.18,6.04,4.85,22.55,16.94,1.44,7.87,3.80,0.00,0.03,7.10,6.20,0.08,0.07,2.62,0.00,0.00
11467,3.07,0.73,3.92,3.65,1.99,1.54,4.67,13.71,1.32,8.21,7.29,0.03,0.05,19.11,19.42,0.96,0.53,9.81,0.00,0.00
11468,7.26,7.77,1.25,2.13,0.81,0.81,2.97,7.81,0.94,2.95,21.73,0.00,0.48,8.75,2.46,0.65,1.21,30.02,0.00,0.00
11469,0.15,0.87,0.91,0.58,0.30,0.26,0.43,1.56,0.79,0.20,0.13,0.00,0.00,85.53,5.07,0.24,1.02,1.97,0.00,0.00
11470,2.64,3.96,1.37,2.45,0.75,1.39,2.01,11.02,0.76,4.04,19.95,0.00,0.02,17.30,20.89,0.59,0.28,10.58,0.00,0.00
11471,0.21,0.03,0.95,0.08,0.01,0.02,0.00,0.27,0.46,0.00,0.04,0.00,0.05,90.95,1.81,0.06,0.02,5.04,0.00,0.00
11472,3.49,0.31,1.94,1.10,0.30,0.35,0.43,2.46,1.40,0.09,3.63,0.00,0.00,62.97,4.55,0.32,0.02,16.31,0.33,0.00
11473,2.34,5.16,0.38,0.07,0.02,0.18,0.00,0.36,0.50,0.00,0.81,0.00,0.00,32.90,9.52,0.32,0.10,47.01,0.33,0.00
11474,0.43,2.88,0.98,2.66,1.69,1.94,3.29,12.81,2.46,1.70,5.38,0.91,0.03,29.30,15.61,0.32,1.15,16.45,0.00,0.00
11475,10.45,0.97,0.43,0.07,0.00,0.01,0.00,0.23,0.37,0.00,0.02,0.00,0.00,74.80,4.11,2.67,2.35,3.51,0.00,0.00
11476,0.06,0.00,0.37,0.02,0.00,0.00,0.00,0.20,0.44,0.00,0.09,0.00,0.00,33.12,22.76,1.55,0.43,40.95,0.00,0.00
11477,0.03,0.06,0.27,0.09,0.00,0.12,0.02,0.47,0.47,0.00,0.53,0.00,0.00,21.09,19.68,1.34,0.29,55.22,0.33,0.00
11478,0.64,2.06,0.11,0.08,0.00,0.05,0.02,0.36,0.23,0.00,0.09,0.00,0.00,10.60,67.61,2.40,0.54,15.21,0.00,0.00
11479,0.18,0.01,0.43,0.02,0.00,0.02,0.00,0.24,0.44,0.00,0.56,0.00,0.07,78.21,7.98,1.28,3.93,6.63,0.00,0.00
11480,15.56,8.10,0.64,0.87,0.36,0.73,0.28,3.04,0.86,0.00,26.06,0.01,0.04,18.81,11.46,0.23,0.07,12.89,0.00,0.00
11481,0.05,0.04,0.10,0.06,0.07,0.12,0.00,0.28,0.48,0.00,0.02,0.00,0.00,92.77,2.56,0.29,0.60,2.57,0.00,0.00
11482,2.46,2.66,2.66,3.38,1.15,1.02,2.93,6.64,1.26,7.29,0.23,0.00,0.01,58.16,3.67,0.50,2.10,3.81,0.07,0.00
11483,3.26,0.73,0.16,0.09,0.03,0.01,0.00,0.40,0.28,0.00,0.12,0.00,0.09,44.23,20.83,1.26,0.37,28.14,0.00,0.00
11484,0.36,2.24,0.29,0.18,0.10,0.12,0.25,0.95,0.37,0.00,0.16,0.00,0.00,62.89,9.60,0.59,0.00,21.88,0.00,0.00
11485,6.41,5.90,8.47,5.25,23.44,4.58,7.73,2.77,1.15,12.19,3.05,0.25,1.74,1.00,1.44,0.11,0.30,12.08,2.13,0.00
11486,0.23,0.19,0.41,0.18,0.03,0.07,0.20,0.30,0.27,0.00,0.02,0.00,0.04,51.90,20.68,1.04,0.40,24.03,0.00,0.00
11487,1.24,0.28,0.96,0.15,0.11,0.12,0.00,0.19,0.81,0.09,0.04,0.02,0.07,90.06,2.68,0.03,0.14,2.93,0.09,0.00
11488,0.34,0.53,0.41,0.09,0.01,0.02,0.00,0.47,0.40,0.00,0.10,0.00,0.00,62.06,9.12,0.61,0.05,25.78,0.00,0.00
11489,0.79,3.26,0.19,0.07,0.05,0.06,0.00,0.55,1.29,0.00,0.61,0.00,0.08,40.93,26.77,0.72,0.41,23.10,1.12,0.00
11490,0.94,0.08,1.13,0.26,0.21,0.66,0.24,1.02,0.72,0.00,0.55,0.00,0.03,78.60,3.08,0.33,1.46,10.68,0.00,0.00
11491,0.92,0.06,3.05,7.15,1.39,5.71,15.19,18.15,2.36,5.83,1.17,0.00,0.00,35.49,1.40,0.12,0.29,1.71,0.00,0.00
11492,1.86,2.88,0.49,0.13,0.06,0.02,0.00,0.72,0.65,0.00,2.94,0.00,0.00,36.04,34.76,0.80,0.25,16.61,1.78,0.00
11493,0.46,0.07,0.28,0.48,0.52,0.45,0.91,1.88,0.94,0.00,0.36,0.00,0.00,79.21,2.54,0.38,0.72,10.78,0.00,0.00
11494,6.28,2.63,0.51,0.06,0.02,0.01,0.00,0.29,0.26,0.00,0.14,0.00,0.01,74.11,5.00,0.50,0.89,9.22,0.09,0.00
11495,0.37,0.03,0.86,0.28,0.55,0.04,0.00,1.48,0.98,0.00,0.63,0.00,0.00,84.48,2.20,0.34,0.97,6.80,0.00,0.00
11496,0.62,0.03,0.66,0.08,0.01,0.00,0.00,0.28,0.39,0.00,0.02,0.00,0.02,30.00,47.17,1.35,2.75,16.62,0.00,0.00
11497,0.13,0.30,0.65,0.46,0.15,0.18,0.21,0.99,0.51,0.01,0.29,0.01,0.02,76.83,6.44,0.81,7.14,4.90,0.00,0.00
11498,0.94,0.02,0.03,0.03,0.00,0.00,0.00,0.17,0.23,0.00,0.08,0.00,0.00,48.06,6.80,4.64,30.62,8.38,0.00,0.00
11499,2.11,15.14,0.67,0.05,0.02,0.09,0.00,0.89,0.61,0.00,11.01,0.00,0.09,4.52,6.63,0.35,0.85,56.98,0.00,0.00
11500,0.59,2.10,0.99,0.15,0.01,0.03,0.00,0.77,0.52,0.00,0.01,0.00,0.05,50.20,18.99,1.29,1.32,22.98,0.00,0.00
11501,0.05,0.02,1.05,0.14,0.06,0.02,0.03,0.82,0.48,0.00,0.47,0.00,0.00,81.35,4.54,0.29,1.22,9.46,0.00,0.00
11502,0.22,0.28,0.23,0.15,0.04,0.00,0.00,0.03,0.41,0.00,0.02,0.00,0.00,91.56,1.93,1.19,1.49,2.37,0.07,0.00
11503,3.61,1.50,3.11,3.83,2.00,0.35,4.87,3.54,1.24,4.64,7.25,0.00,0.00,41.27,5.27,0.49,0.93,16.11,0.00,0.00
11504,0.99,0.11,0.64,0.32,0.09,0.05,0.22,0.67,0.69,0.00,0.07,0.00,0.03,72.23,5.44,0.32,0.09,17.92,0.10,0.00
11505,0.68,1.12,0.72,0.39,0.10,0.65,0.28,1.26,1.07,0.13,0.78,0.00,0.00,81.98,3.67,0.19,0.95,4.81,1.22,0.00
11506,0.37,0.50,0.69,0.69,0.07,0.83,1.48,1.40,1.00,0.03,0.38,0.00,0.05,59.84,17.96,1.43,1.28,11.98,0.00,0.00
11507,0.49,0.01,0.30,0.04,0.00,0.02,0.00,0.11,0.32,0.00,0.10,0.00,0.03,52.92,27.54,1.13,2.00,15.00,0.00,0.00
11508,0.10,0.00,1.35,0.38,0.08,0.20,0.26,0.71,0.46,0.00,0.06,0.00,0.00,93.33,0.62,0.06,0.38,2.02,0.00,0.00
11509,0.04,0.18,0.88,0.17,0.01,0.13,0.00,0.52,0.96,0.00,0.28,0.00,0.00,78.16,6.81,0.56,2.89,8.43,0.00,0.00
11510,0.63,0.77,0.07,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,9.64,69.44,1.78,0.54,16.94,0.00,0.00
11511,0.31,0.75,1.41,0.37,0.03,0.11,0.00,1.25,0.52,0.00,0.27,0.00,0.00,90.05,2.44,0.04,0.09,2.26,0.10,0.00
11512,0.60,3.96,0.71,0.28,0.05,0.11,0.28,0.78,0.77,0.01,0.24,0.00,0.10,56.99,19.73,0.15,0.29,14.94,0.00,0.00
11513,1.07,0.07,0.71,0.16,0.01,0.10,0.00,0.59,0.26,0.00,0.14,0.00,0.00,42.03,42.77,0.83,2.91,8.34,0.00,0.00
11514,0.12,0.55,0.66,0.22,0.10,0.08,0.14,0.44,0.92,0.00,0.19,0.00,0.00,86.76,5.26,0.11,0.16,4.28,0.00,0.00
11515,0.60,0.37,0.23,0.02,0.01,0.01,0.00,0.12,0.31,0.00,0.00,0.00,0.00,36.62,40.87,1.72,1.01,18.08,0.02,0.00
11516,0.59,0.34,1.23,1.99,0.88,1.35,1.66,5.87,2.18,4.71,3.44,0.00,0.00,28.98,14.79,0.93,0.07,30.98,0.00,0.00
11517,0.38,0.89,0.91,0.42,0.51,0.21,0.05,0.83,1.09,0.00,0.74,0.01,0.00,79.33,5.61,0.13,0.10,8.78,0.00,0.00
11518,0.07,0.01,0.10,0.09,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,69.48,14.19,0.21,0.00,15.24,0.00,0.00
11519,0.62,0.21,0.06,0.01,0.00,0.01,0.00,0.01,0.21,0.00,0.00,0.00,0.02,16.90,30.98,4.18,4.00,42.77,0.02,0.00
11520,0.40,15.27,0.91,0.08,0.01,0.04,0.00,0.39,0.47,0.00,1.03,0.00,0.00,21.60,11.92,0.38,0.31,47.18,0.00,0.00
11521,0.09,0.00,0.62,0.13,0.01,0.01,0.00,0.37,0.80,0.00,0.43,0.00,0.12,22.57,33.03,3.03,3.28,35.51,0.00,0.00
11522,0.06,0.01,1.83,2.53,0.81,0.76,1.82,6.07,1.79,3.00,2.87,0.01,0.25,19.17,28.32,1.51,4.23,24.40,0.57,0.00
11523,0.05,0.04,0.20,0.11,0.04,0.04,0.00,0.35,0.40,0.00,0.09,0.00,0.26,95.06,1.39,0.18,0.81,0.99,0.00,0.00
11524,0.91,4.05,0.48,0.16,0.16,0.14,0.07,0.44,0.35,0.00,0.25,0.00,0.00,48.48,19.69,2.80,9.26,12.77,0.00,0.00
11525,6.47,5.88,2.71,5.97,2.73,4.66,5.64,22.81,1.22,4.89,16.08,0.22,0.67,3.68,6.51,0.38,0.35,9.11,0.00,0.00
11526,2.56,6.35,0.55,0.01,0.01,0.00,0.00,0.01,0.34,0.00,0.00,0.00,0.06,37.43,33.83,1.18,0.85,16.82,0.00,0.00
11527,1.40,3.57,0.79,0.43,0.15,0.11,0.00,0.72,1.30,0.00,1.23,0.06,0.02,11.58,9.41,0.55,4.37,64.31,0.00,0.00
11528,0.40,0.17,0.49,0.39,0.43,0.25,0.35,0.58,1.10,0.00,0.35,0.01,0.06,59.01,11.41,1.02,1.71,22.12,0.17,0.00
11529,3.67,5.08,1.42,3.76,6.88,1.41,6.24,7.64,0.97,0.28,4.78,0.10,0.00,27.69,13.42,1.14,1.23,14.29,0.00,0.00
11530,6.95,7.06,0.93,0.28,0.64,0.02,0.09,1.17,0.49,0.03,1.80,0.00,0.02,46.57,16.82,1.11,0.89,15.13,0.00,0.00
11531,0.76,3.65,0.48,0.27,0.14,0.05,0.38,0.64,0.68,0.02,0.35,0.00,0.08,72.07,9.84,0.73,2.99,6.87,0.01,0.00
11532,0.33,0.93,0.20,0.05,0.00,0.00,0.00,0.17,0.26,0.00,0.03,0.00,0.00,17.35,26.71,9.23,5.83,38.91,0.00,0.00
11533,1.86,12.60,0.31,0.21,0.06,0.03,0.00,0.68,0.68,0.00,5.01,0.01,0.16,19.72,13.91,0.83,3.97,39.96,0.00,0.00
11534,0.37,0.06,0.38,0.04,0.01,0.01,0.00,0.14,0.31,0.00,0.01,0.00,0.03,34.10,32.69,3.13,6.64,22.01,0.05,0.00
11535,0.09,0.09,0.51,0.30,0.12,0.04,0.42,0.37,0.69,0.01,0.06,0.00,0.00,88.31,2.90,0.13,0.36,5.61,0.00,0.00
11536,9.65,10.88,0.60,0.28,0.11,0.87,0.00,1.98,0.97,0.00,12.22,0.01,0.03,6.59,1.19,0.05,4.87,49.69,0.00,0.00
11537,11.65,2.37,0.09,0.17,0.05,0.11,0.00,1.14,0.44,0.00,1.33,0.00,0.00,49.95,5.96,0.54,2.48,22.72,0.97,0.00
11538,2.49,1.04,0.39,0.17,0.02,0.11,0.00,0.38,0.29,0.00,0.22,0.00,0.03,65.81,12.42,7.37,3.99,5.26,0.00,0.00
11539,0.55,0.11,1.54,0.38,0.14,0.03,0.00,1.31,1.24,0.00,0.82,0.00,0.01,69.18,8.80,0.39,0.29,15.13,0.07,0.00
11540,0.34,1.10,0.75,0.24,0.02,0.13,0.00,0.57,0.33,0.00,0.09,0.01,0.03,88.79,1.36,0.35,0.60,5.30,0.00,0.00
11541,0.19,0.00,0.42,0.52,0.09,0.04,0.00,0.90,0.95,0.00,0.19,0.00,0.47,4.87,68.21,1.00,0.76,21.38,0.00,0.00
