uniqid_eco4,NWALT82_11_eco4,NWALT82_12_eco4,NWALT82_21_eco4,NWALT82_22_eco4,NWALT82_23_eco4,NWALT82_24_eco4,NWALT82_25_eco4,NWALT82_26_eco4,NWALT82_27_eco4,NWALT82_31_eco4,NWALT82_32_eco4,NWALT82_33_eco4,NWALT82_41_eco4,NWALT82_43_eco4,NWALT82_44_eco4,NWALT82_45_eco4,NWALT82_46_eco4,NWALT82_50_eco4,NWALT82_60_eco4,NWALT82_9999_eco4
666,0.54,4.37,0.48,0.21,0.18,0.06,0.05,0.69,0.78,0.32,1.38,0.02,0.08,6.66,10.66,0.79,0.67,71.97,0.08,0.00
667,0.74,6.47,0.66,0.36,0.14,0.07,0.07,0.79,0.71,0.37,1.27,0.02,0.02,28.86,10.88,0.43,1.49,46.66,0.01,0.00
668,0.61,7.78,0.98,0.46,0.19,0.08,0.08,0.94,0.80,0.01,1.54,0.02,0.04,30.35,8.33,0.37,1.82,45.57,0.02,0.00
669,0.71,3.17,0.53,0.32,0.07,0.05,0.08,0.91,0.68,0.45,2.47,0.01,0.04,4.47,7.79,0.35,0.23,77.66,0.01,0.00
670,4.51,0.44,0.32,0.10,0.05,0.02,0.00,0.39,0.57,0.00,1.41,0.04,0.13,4.23,8.98,0.46,0.17,78.19,0.01,0.00
671,0.43,4.13,0.75,0.34,0.08,0.07,0.07,0.74,0.55,0.11,1.53,0.04,0.40,17.48,8.29,0.39,2.61,61.98,0.01,0.00
672,0.51,8.16,0.94,0.51,0.19,0.10,0.10,1.17,0.85,0.33,1.68,0.01,0.03,29.86,7.20,0.26,1.67,46.37,0.06,0.00
673,1.46,8.57,1.38,0.83,0.43,0.19,0.33,1.60,1.28,1.20,2.86,0.04,0.06,25.42,5.45,0.24,0.88,47.70,0.10,0.00
674,4.90,4.26,3.52,4.89,2.50,1.74,4.82,7.87,2.44,8.03,9.98,0.09,0.25,9.28,4.69,0.17,0.05,29.67,0.87,0.00
675,0.64,9.24,1.16,0.51,0.08,0.15,0.15,0.99,1.01,0.66,1.75,0.08,0.08,13.72,10.96,0.21,2.31,56.18,0.13,0.00
676,7.14,37.32,0.46,0.27,0.46,0.08,0.08,0.40,0.37,0.35,0.79,0.07,0.21,9.42,5.37,0.24,0.39,36.53,0.05,0.00
677,0.24,2.10,0.23,0.06,0.02,0.00,0.00,0.06,0.28,0.00,0.57,0.00,0.02,1.01,3.38,0.14,0.35,91.54,0.00,0.00
678,0.47,6.00,0.45,0.14,0.02,0.01,0.00,0.31,0.44,0.00,0.67,0.00,0.00,3.55,15.75,1.02,0.31,70.87,0.00,0.00
679,0.19,0.15,0.88,0.17,0.03,0.06,0.00,0.19,0.82,0.00,1.23,0.01,0.00,1.84,7.23,0.34,0.01,71.50,15.37,0.00
680,0.67,0.09,0.75,0.12,0.05,0.10,0.01,1.18,0.84,0.01,5.67,0.01,0.01,0.71,2.83,0.17,0.00,72.22,14.55,0.00
681,0.27,0.02,0.94,0.27,0.07,0.07,0.00,0.46,0.94,0.00,1.68,0.00,0.00,0.55,32.31,2.30,0.40,59.52,0.20,0.00
682,0.52,0.01,0.54,0.20,0.04,0.12,0.01,0.59,0.92,0.09,4.11,0.01,0.02,0.16,4.82,0.27,0.12,86.62,0.85,0.00
683,0.90,0.01,0.31,0.04,0.01,0.07,0.00,0.13,0.45,0.29,0.85,0.00,0.04,0.10,3.92,0.13,0.04,91.16,1.53,0.00
684,0.04,0.10,1.15,0.88,0.34,0.21,0.11,3.41,2.83,0.38,3.03,0.00,0.02,1.54,33.42,1.76,0.46,44.88,5.43,0.00
685,1.20,0.00,0.49,0.18,0.03,0.07,0.00,0.35,0.86,0.00,2.30,0.00,0.01,0.11,2.33,0.17,0.05,74.08,17.76,0.00
686,0.00,0.01,0.74,0.05,0.00,0.06,0.00,0.15,0.16,0.00,2.12,0.00,0.04,0.01,0.42,0.01,0.01,56.42,39.82,0.00
687,1.63,0.02,2.24,1.83,0.68,0.38,0.26,7.46,2.81,1.38,10.37,0.03,0.04,1.68,18.71,1.00,0.51,48.96,0.00,0.00
688,0.02,0.01,0.13,0.10,0.01,0.02,0.01,0.36,0.75,0.00,7.27,0.00,0.01,0.10,7.65,0.77,0.40,76.27,6.14,0.00
689,0.06,0.04,0.57,0.28,0.12,0.04,0.00,0.92,0.75,0.00,6.91,0.01,0.01,0.45,8.36,0.31,0.13,81.05,0.00,0.00
690,0.11,0.00,0.31,0.04,0.00,0.04,0.00,0.00,0.41,0.00,0.35,0.00,0.00,0.40,4.59,0.33,0.32,93.11,0.00,0.00
691,0.95,0.17,2.40,2.00,0.85,0.61,1.10,3.15,2.02,0.58,1.90,0.05,0.13,18.86,40.16,1.15,0.02,23.77,0.14,0.00
692,1.59,0.21,1.41,0.71,0.31,0.24,0.33,1.74,1.46,0.17,3.36,0.02,0.07,11.21,27.82,0.96,0.03,48.26,0.09,0.00
693,0.53,0.02,0.63,0.13,0.05,0.04,0.04,0.22,0.42,0.41,2.10,0.03,0.07,0.61,4.21,0.34,0.00,89.80,0.37,0.00
694,0.78,0.01,0.69,0.19,0.05,0.05,0.10,0.38,0.58,0.21,1.81,0.01,0.12,1.47,8.44,0.63,0.02,84.37,0.13,0.00
695,2.22,0.10,3.65,4.15,2.34,1.00,4.63,4.22,0.94,7.30,10.74,1.77,5.29,0.68,0.83,0.01,0.00,50.07,0.05,0.00
696,2.67,0.14,1.65,1.33,0.77,0.34,0.64,4.99,1.68,2.03,7.06,0.05,0.17,3.28,28.70,1.56,1.86,41.04,0.04,0.00
697,3.25,0.42,1.24,0.92,0.59,0.19,0.20,2.60,1.63,1.17,5.16,0.02,0.21,4.63,25.67,0.95,0.65,50.47,0.03,0.00
698,0.43,0.05,0.48,0.28,0.05,0.10,0.11,1.10,0.60,1.66,2.64,0.02,0.13,0.37,4.66,0.38,0.33,86.24,0.38,0.00
699,1.40,0.03,0.48,0.20,0.23,0.07,0.00,0.99,1.05,0.95,5.59,0.02,0.04,0.60,10.13,0.52,0.29,77.06,0.37,0.00
700,1.44,4.83,1.54,0.97,0.26,0.59,0.17,2.90,1.84,0.04,10.30,0.01,0.19,23.98,17.58,0.41,0.01,31.43,1.50,0.00
701,1.12,2.66,2.16,1.34,0.31,0.35,0.48,3.63,1.92,1.09,13.31,0.03,0.01,16.91,21.68,0.30,0.02,32.52,0.16,0.00
702,2.45,1.80,3.02,1.72,0.22,1.29,0.42,5.07,0.91,0.08,32.08,0.01,0.13,10.34,8.03,0.16,0.01,31.56,0.70,0.00
703,1.70,1.13,0.60,0.18,0.01,0.11,0.00,0.92,0.54,0.01,12.54,0.00,0.00,0.58,1.99,0.07,0.00,74.91,4.70,0.00
704,0.40,0.00,0.60,0.30,0.11,0.06,0.02,1.04,1.60,0.04,2.65,0.03,0.45,1.05,12.18,1.08,1.89,75.57,0.90,0.00
705,12.86,1.44,1.26,0.51,0.57,0.07,0.00,2.10,1.35,0.00,4.83,0.07,0.11,9.04,27.48,0.64,1.36,36.30,0.00,0.00
706,0.92,0.03,0.29,0.06,0.03,0.02,0.00,0.29,0.59,0.41,1.39,0.00,0.09,1.30,5.27,0.19,0.31,87.25,1.56,0.00
707,0.50,0.03,0.51,0.35,0.10,0.05,0.02,1.35,1.62,0.21,2.73,0.00,0.09,9.07,36.17,0.74,0.78,45.67,0.01,0.00
708,2.51,0.08,0.32,0.07,0.04,0.01,0.00,0.23,0.86,0.00,1.85,0.02,0.25,1.76,13.04,0.52,0.56,75.49,2.39,0.00
709,1.32,0.04,0.51,0.38,0.20,0.06,0.03,2.10,0.83,1.58,5.53,0.11,1.12,0.64,5.39,0.36,0.54,79.26,0.00,0.00
710,0.74,0.12,0.57,0.17,0.10,0.08,0.05,0.59,0.64,0.02,3.00,0.05,0.78,0.74,3.99,0.39,0.03,86.91,1.03,0.00
711,0.88,0.02,1.04,0.42,0.33,0.14,0.25,1.01,0.99,0.53,4.81,0.22,1.45,3.21,16.17,0.65,0.06,67.80,0.03,0.00
712,0.81,0.19,1.35,0.49,0.07,0.08,0.11,1.34,1.02,0.01,4.84,0.02,0.12,1.30,23.81,2.88,0.51,61.03,0.02,0.00
713,0.33,0.00,0.54,0.23,0.08,0.01,0.04,0.49,1.01,0.08,6.36,0.04,1.16,0.21,2.32,0.17,0.14,86.73,0.06,0.00
714,0.25,0.00,0.75,0.25,0.06,0.03,0.08,0.80,0.91,0.03,4.60,0.00,0.97,0.04,0.67,0.26,0.09,89.99,0.22,0.00
715,0.03,0.00,0.18,0.02,0.01,0.04,0.00,0.08,0.10,0.11,0.54,0.01,0.02,0.08,0.56,0.78,2.48,94.22,0.74,0.00
716,1.10,0.00,0.33,0.05,0.49,0.01,0.00,0.00,0.15,0.00,0.00,0.23,0.03,1.32,0.30,0.59,71.69,23.70,0.00,0.00
717,0.06,0.00,0.98,0.85,1.10,0.04,0.51,0.46,0.51,0.01,0.20,0.30,0.17,48.86,2.61,4.98,28.56,9.80,0.00,0.00
718,0.01,0.00,0.15,0.02,0.16,0.02,0.00,0.01,0.34,0.00,0.06,0.02,1.52,0.11,0.17,1.09,37.99,58.35,0.00,0.00
719,0.04,0.00,0.24,0.02,0.11,0.01,0.00,0.00,0.11,0.00,0.00,0.00,0.08,0.31,0.09,1.42,51.92,45.65,0.00,0.00
720,1.73,0.00,0.19,0.07,0.00,0.05,0.02,0.48,0.15,0.01,1.83,0.00,0.00,0.05,0.03,0.42,3.11,91.86,0.00,0.00
721,0.11,0.15,1.46,0.80,0.69,0.17,0.49,1.02,1.06,0.02,0.29,0.01,0.06,63.55,3.90,1.82,8.06,16.34,0.00,0.00
722,0.09,0.00,0.00,0.07,0.02,0.08,0.00,0.48,0.35,0.04,1.97,0.00,0.00,0.03,0.02,0.04,1.10,54.65,41.06,0.00
723,0.13,0.00,0.97,0.07,0.05,0.16,0.06,0.41,0.52,0.33,1.08,0.00,0.00,0.15,0.14,0.02,2.42,67.76,25.72,0.00
724,1.14,0.00,0.13,0.07,0.06,0.06,0.02,0.55,0.30,0.00,0.82,0.01,0.01,1.10,0.89,0.77,2.33,90.12,1.63,0.00
725,0.38,0.05,0.68,0.57,0.23,0.27,0.54,0.98,0.46,0.37,1.71,0.04,0.01,1.60,0.74,1.12,13.89,73.80,2.55,0.00
726,0.09,0.00,0.51,0.21,0.31,0.06,0.04,0.52,0.51,0.00,0.60,0.10,0.01,6.30,3.01,1.76,41.27,44.69,0.00,0.00
727,0.03,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.63,2.89,1.34,32.11,62.69,0.00,0.00
728,0.01,0.00,0.43,0.02,0.13,0.02,0.00,0.00,0.23,0.00,0.00,0.00,0.25,11.51,4.16,1.81,16.73,64.71,0.00,0.00
729,0.49,0.00,0.11,0.00,0.00,0.09,0.00,0.00,0.18,0.00,0.00,0.00,0.23,2.91,4.08,1.09,58.59,32.22,0.00,0.00
730,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.18,0.20,0.97,32.23,66.35,0.00,0.00
731,0.68,0.00,0.37,0.01,0.29,0.06,0.02,0.06,0.30,0.20,0.52,0.06,0.22,2.76,1.30,0.38,4.86,87.90,0.00,0.00
732,0.32,0.10,1.37,2.09,2.11,0.68,2.53,4.16,1.51,3.22,3.57,1.12,0.06,25.27,9.32,1.60,7.56,33.42,0.00,0.00
733,4.61,0.17,1.64,1.84,1.26,0.27,0.63,6.14,1.41,2.80,5.35,0.01,0.69,8.40,22.42,5.07,4.78,32.50,0.00,0.00
734,3.30,0.00,0.46,0.32,0.10,0.19,0.06,1.21,0.60,0.38,5.20,0.01,0.04,0.61,0.61,1.30,5.11,80.52,0.00,0.00
735,1.02,0.00,0.12,0.04,0.00,0.03,0.00,0.05,0.23,0.00,0.63,0.00,0.00,0.32,0.03,0.27,5.90,91.15,0.20,0.00
736,2.16,0.01,0.28,0.12,0.03,0.09,0.00,0.17,0.57,0.00,0.72,0.06,0.12,3.53,1.67,1.54,42.56,46.39,0.00,0.00
737,0.70,0.03,0.44,0.54,0.11,0.10,0.17,1.66,0.64,1.60,3.38,0.08,0.06,0.46,1.80,2.79,15.55,69.88,0.00,0.00
738,1.89,0.02,0.12,0.03,0.03,0.02,0.01,0.24,0.30,0.19,0.53,0.00,0.00,0.11,0.26,1.05,3.27,91.73,0.20,0.00
739,0.76,0.00,0.06,0.02,0.01,0.03,0.00,0.07,0.16,0.03,0.21,0.00,0.02,0.49,0.26,0.60,0.29,96.53,0.46,0.00
740,0.20,0.00,0.16,0.05,0.00,0.01,0.04,0.09,0.20,0.09,0.14,0.00,0.00,5.83,0.83,3.87,43.82,44.66,0.00,0.00
741,24.66,0.02,0.91,0.75,0.22,0.10,0.53,4.26,1.37,0.12,6.84,0.02,0.01,5.73,0.93,1.45,3.24,48.32,0.50,0.00
742,0.15,0.00,0.18,0.02,0.01,0.02,0.00,0.09,0.31,0.11,0.87,0.00,0.00,0.76,0.12,0.05,2.26,95.05,0.00,0.00
743,0.39,0.01,0.27,0.17,0.07,0.21,0.08,1.29,1.30,0.87,5.65,0.00,0.03,1.59,0.61,1.50,2.77,83.14,0.04,0.00
744,1.27,0.09,2.07,3.67,1.36,1.16,4.63,8.37,2.17,1.70,7.76,0.18,0.03,23.62,6.37,6.87,8.84,19.84,0.00,0.00
745,0.85,0.00,0.35,0.02,0.01,0.01,0.02,0.00,0.27,0.01,0.00,0.00,0.00,0.86,0.21,0.37,1.07,95.95,0.00,0.00
746,0.96,0.13,0.95,0.41,0.19,0.26,0.60,2.14,0.78,0.00,9.43,0.02,0.01,0.41,1.70,18.62,46.01,17.38,0.00,0.00
747,1.06,0.42,1.12,2.72,0.21,1.88,4.99,7.33,0.51,8.08,2.23,0.00,0.02,0.02,0.02,1.07,22.66,45.64,0.02,0.00
748,26.87,11.07,1.72,3.73,4.30,3.18,1.93,1.45,0.90,11.40,0.43,0.02,0.00,10.08,1.78,1.66,3.63,15.86,0.00,0.00
749,0.40,0.56,2.38,5.58,4.09,1.75,9.73,5.93,1.02,5.64,2.68,0.14,0.04,11.70,9.59,3.74,29.04,5.99,0.00,0.00
750,1.40,0.04,0.80,1.37,0.49,1.19,2.68,4.71,0.62,6.73,1.38,0.00,0.02,0.26,0.06,0.04,8.78,69.32,0.10,0.00
751,1.03,0.01,11.80,17.74,6.02,12.70,36.85,2.39,1.69,8.41,0.01,0.06,0.03,0.01,0.01,0.00,0.00,1.25,0.00,0.00
752,0.88,0.24,9.21,19.14,10.53,5.56,40.22,6.12,1.53,3.73,0.18,0.00,0.01,1.19,0.55,0.01,0.02,0.88,0.00,0.00
753,1.15,0.05,1.90,6.25,1.62,2.35,6.28,6.90,2.36,6.22,4.12,0.01,0.04,4.92,2.99,1.28,34.14,17.42,0.00,0.00
754,0.27,0.00,2.30,2.93,0.97,0.92,1.37,8.00,3.38,0.90,2.61,0.02,0.01,41.24,11.23,2.57,14.32,6.94,0.00,0.00
755,0.94,0.41,2.59,5.07,1.64,2.57,6.59,11.26,3.16,8.44,9.29,0.11,0.06,20.53,2.32,0.92,4.36,19.41,0.33,0.00
756,1.34,0.08,1.44,1.81,0.25,1.75,3.45,12.24,1.45,7.27,1.59,0.00,0.00,0.90,0.29,0.18,14.19,51.75,0.00,0.00
757,0.14,0.00,0.07,0.01,0.08,0.02,0.00,0.02,0.31,0.00,0.01,0.00,0.07,0.26,0.14,0.68,11.86,80.88,5.45,0.00
758,0.10,0.00,0.08,0.00,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.01,0.03,0.15,0.47,0.84,11.79,86.42,0.00,0.00
759,1.01,0.00,0.76,0.25,0.22,0.11,0.26,0.92,1.00,0.41,3.37,0.03,0.04,2.62,12.49,1.14,0.30,75.04,0.05,0.00
760,1.06,0.00,1.14,0.75,0.35,0.31,0.95,2.74,1.22,1.62,7.46,0.05,0.25,3.33,13.68,1.20,0.46,63.43,0.00,0.00
761,1.34,0.01,1.54,1.04,0.61,0.60,1.04,4.51,1.31,3.44,11.27,0.04,0.28,7.03,14.71,0.51,0.22,50.47,0.01,0.00
762,0.80,0.00,0.51,0.22,0.16,0.06,0.15,0.49,0.93,0.01,2.65,0.01,0.03,5.23,11.40,1.01,0.89,74.99,0.45,0.00
763,1.55,0.13,0.70,0.35,0.23,0.17,0.30,1.18,1.38,0.05,2.39,0.02,0.08,13.69,19.93,0.92,0.47,56.40,0.05,0.00
764,0.64,0.00,0.63,0.29,0.15,0.05,0.18,0.96,1.10,0.31,1.80,0.12,0.23,2.62,12.67,0.90,1.08,76.13,0.13,0.00
765,2.17,0.00,0.31,0.08,0.05,0.00,0.00,0.10,0.72,0.00,0.24,0.00,0.11,0.40,5.01,0.17,0.25,90.11,0.26,0.00
766,0.39,0.00,0.52,0.10,0.05,0.03,0.00,0.21,1.15,0.00,0.74,0.01,0.11,0.86,13.87,0.60,1.52,79.81,0.05,0.00
767,1.42,0.06,0.40,0.08,0.05,0.02,0.02,0.20,0.64,0.00,0.53,0.01,0.05,10.76,20.79,1.68,1.94,60.38,0.97,0.00
768,0.63,0.06,0.85,0.50,0.49,0.10,0.22,1.35,1.32,0.23,3.28,0.02,0.13,21.35,34.17,1.17,0.61,33.12,0.40,0.00
769,1.39,0.87,0.35,0.11,0.04,0.05,0.13,0.40,0.64,0.45,3.33,0.01,0.02,6.97,10.77,1.07,0.73,71.38,1.30,0.00
770,1.85,0.06,1.29,1.01,0.68,0.36,1.30,2.63,1.36,2.02,2.79,0.02,0.06,6.30,39.79,1.40,1.16,35.66,0.26,0.00
771,0.23,0.02,1.02,0.48,0.54,0.09,0.14,1.44,1.31,0.46,0.92,0.02,0.01,36.44,33.90,1.03,0.48,21.44,0.03,0.00
772,4.37,0.40,0.34,0.17,0.09,0.04,0.04,0.59,0.77,0.70,1.90,0.01,0.03,4.73,14.52,1.19,1.14,68.78,0.18,0.00
773,3.17,0.93,0.71,0.55,0.43,0.13,0.18,1.50,1.70,0.30,1.08,0.03,0.04,13.52,33.69,1.16,1.15,39.72,0.01,0.00
774,2.17,0.04,1.02,0.87,0.38,0.23,0.61,2.73,1.17,2.37,1.16,0.02,0.04,3.87,31.03,1.28,0.80,50.11,0.08,0.00
775,1.43,0.07,1.19,0.84,0.46,0.21,0.29,2.42,2.29,0.96,1.80,0.02,0.09,7.50,41.80,0.70,1.17,36.31,0.45,0.00
776,0.52,1.23,0.52,0.26,0.04,0.04,0.00,1.65,1.49,1.08,3.10,0.00,0.03,5.11,31.13,1.01,0.48,52.32,0.00,0.00
777,0.42,0.01,0.52,0.09,0.02,0.02,0.02,0.15,0.96,0.01,0.36,0.00,0.02,2.11,34.47,1.81,2.43,56.54,0.02,0.00
778,0.76,0.00,1.71,1.50,0.78,0.48,1.55,2.54,1.60,0.66,1.00,0.01,0.05,5.92,67.43,1.00,0.34,12.52,0.15,0.00
779,2.04,0.19,0.34,0.08,0.02,0.09,0.03,0.47,0.61,0.00,0.76,0.00,0.05,5.29,15.76,0.93,0.43,71.14,1.77,0.00
780,0.77,1.43,0.56,0.17,0.05,0.06,0.08,0.57,0.67,0.01,0.82,0.00,0.13,6.97,30.47,1.43,0.27,54.01,1.54,0.00
781,6.56,3.90,0.78,0.72,0.44,0.14,0.87,1.00,0.68,0.49,0.62,0.06,0.02,61.55,5.04,0.18,0.05,16.35,0.54,0.00
782,1.71,0.22,0.74,0.31,0.14,0.10,0.32,0.94,0.96,0.24,1.46,0.05,0.05,57.09,7.28,0.56,0.42,27.23,0.16,0.00
783,1.26,1.25,0.71,0.25,0.18,0.07,0.10,0.88,1.00,0.22,1.94,0.13,0.09,44.62,11.29,0.69,0.59,34.68,0.06,0.00
784,13.12,9.25,0.86,0.54,0.48,0.12,0.28,0.82,0.59,0.27,0.44,0.02,0.05,58.35,3.50,0.22,1.36,9.53,0.19,0.00
785,12.57,6.78,1.98,1.51,2.05,0.43,1.43,2.29,0.78,2.09,0.33,0.02,0.11,50.96,5.77,0.13,0.04,10.61,0.13,0.00
786,1.07,0.36,0.83,1.12,0.32,0.45,1.38,2.14,0.79,1.11,1.66,0.00,0.10,22.24,25.40,1.40,0.45,39.04,0.14,0.00
787,1.25,0.49,0.23,0.03,0.01,0.01,0.00,0.11,0.44,0.00,0.67,0.00,0.02,2.32,6.32,0.69,0.00,86.75,0.67,0.00
788,0.94,0.27,0.34,0.04,0.03,0.01,0.00,0.08,0.47,0.00,0.57,0.04,0.01,6.69,14.41,1.37,2.83,70.04,1.88,0.00
789,0.55,0.16,0.49,0.26,0.06,0.11,0.23,0.64,0.54,0.02,0.23,0.00,0.01,62.19,12.27,0.43,0.05,21.72,0.03,0.00
790,1.75,1.07,0.68,0.36,0.17,0.13,0.26,1.19,0.93,0.04,0.62,0.03,0.02,50.36,19.95,0.84,0.45,21.07,0.10,0.00
791,0.52,0.45,0.71,0.06,0.23,0.03,0.00,0.33,0.96,0.00,0.47,0.13,0.01,21.41,39.77,1.12,0.14,33.21,0.46,0.00
792,0.72,0.04,0.45,0.34,0.07,0.18,0.15,1.06,1.11,0.15,0.61,0.00,0.20,19.45,29.10,1.04,0.19,43.64,1.50,0.00
793,0.43,0.13,1.02,0.36,0.33,0.13,0.31,0.79,1.05,0.04,1.45,0.00,0.01,58.78,10.24,0.56,0.52,23.77,0.06,0.00
794,7.70,16.82,0.51,0.18,0.12,0.04,0.15,0.34,0.39,0.03,0.11,0.00,0.00,65.64,0.85,0.03,0.06,7.02,0.01,0.00
795,1.42,7.78,0.47,0.09,0.01,0.09,0.08,0.35,0.42,0.00,0.05,0.00,0.00,83.06,1.20,0.07,0.01,4.90,0.00,0.00
796,1.02,3.64,0.66,0.25,0.11,0.06,0.16,0.72,0.52,0.00,0.06,0.01,0.01,89.29,1.01,0.02,0.03,2.42,0.01,0.00
797,3.51,17.08,0.53,0.13,0.08,0.04,0.13,0.26,0.31,0.04,0.07,0.00,0.00,70.13,0.75,0.02,0.01,6.90,0.00,0.00
798,3.53,8.23,0.65,0.25,0.09,0.06,0.14,0.71,0.57,0.22,0.56,0.00,0.00,59.33,7.61,0.18,0.17,17.67,0.03,0.00
799,4.16,33.69,0.28,0.06,0.01,0.03,0.04,0.17,0.20,0.00,0.09,0.00,0.01,51.51,1.36,0.03,0.01,8.34,0.00,0.00
800,1.20,8.41,0.57,0.13,0.06,0.02,0.04,0.43,0.39,0.00,0.12,0.00,0.00,81.72,1.30,0.03,0.03,5.50,0.06,0.00
801,6.40,14.09,0.69,0.31,0.25,0.04,0.12,0.44,0.48,0.45,0.19,0.01,0.00,60.29,2.36,0.03,0.04,13.81,0.00,0.00
802,3.26,11.31,0.74,0.41,0.12,0.05,0.31,0.73,0.41,0.36,0.36,0.01,0.01,71.93,1.24,0.01,0.02,8.73,0.00,0.00
803,1.92,4.88,0.46,0.14,0.04,0.03,0.06,0.36,0.53,0.01,0.18,0.00,0.00,77.20,1.24,0.00,0.03,12.93,0.00,0.00
804,7.53,25.63,0.93,1.19,1.36,0.32,1.92,2.10,1.41,0.87,0.90,0.05,0.01,37.45,8.48,0.24,0.11,9.48,0.02,0.00
805,3.66,43.96,0.10,0.01,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,38.82,1.39,0.01,0.06,11.58,0.00,0.00
806,3.75,33.51,0.58,0.15,0.15,0.01,0.05,0.48,0.58,0.01,0.32,0.01,0.00,41.52,7.92,0.31,0.09,10.55,0.00,0.00
807,8.70,74.21,0.26,0.08,0.29,0.03,0.02,0.19,0.42,0.09,0.32,0.01,0.01,7.10,1.75,0.07,0.02,6.43,0.01,0.00
808,37.75,46.67,0.14,0.22,0.21,0.08,0.43,0.34,0.17,0.38,0.35,0.01,0.05,0.77,0.99,0.02,0.00,11.36,0.07,0.00
809,0.75,0.58,0.38,0.32,0.12,0.10,0.19,1.18,0.86,0.16,2.98,0.01,0.09,15.78,13.84,1.25,0.14,61.05,0.20,0.00
810,1.31,5.35,0.95,0.72,0.34,0.20,0.72,1.75,1.02,0.90,1.33,0.01,0.03,34.43,17.98,1.60,0.20,31.11,0.04,0.00
811,0.54,1.25,0.43,0.12,0.06,0.02,0.03,0.34,0.49,0.00,0.77,0.01,0.15,4.44,13.33,1.32,0.45,76.27,0.00,0.00
812,1.06,6.14,1.32,2.19,1.02,0.51,1.73,7.25,1.79,3.54,7.76,0.05,0.28,5.41,15.66,0.75,0.40,43.14,0.00,0.00
813,0.98,29.93,0.89,0.76,0.49,0.22,0.33,2.13,0.93,1.26,3.37,0.03,0.07,2.31,3.53,0.16,0.36,51.94,0.30,0.00
814,1.99,19.95,1.06,1.97,0.72,0.84,2.18,4.09,2.14,2.09,3.62,0.39,0.84,12.61,18.45,0.36,1.73,24.45,0.52,0.00
815,5.91,5.80,1.29,2.03,0.48,0.66,0.83,4.63,2.87,1.93,6.18,0.08,0.17,11.23,16.54,0.11,1.20,37.69,0.37,0.00
816,5.09,22.62,1.00,0.95,0.37,0.59,0.41,1.97,1.35,1.62,2.57,0.04,0.02,8.49,15.89,0.30,0.83,35.22,0.67,0.00
817,0.47,21.76,0.51,0.05,0.04,0.01,0.00,0.10,0.37,0.00,0.20,0.11,0.21,3.51,1.56,0.07,0.31,70.59,0.13,0.00
818,1.85,19.66,1.13,0.89,0.59,0.23,0.64,1.92,1.09,2.01,1.92,0.08,0.13,3.48,2.57,0.12,0.48,61.16,0.03,0.00
819,0.25,80.26,0.09,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,15.07,4.25,0.00
820,0.25,7.64,0.83,0.34,0.10,0.07,0.05,0.77,0.81,0.00,0.93,0.00,0.00,25.07,5.72,0.30,0.75,56.35,0.00,0.00
821,6.50,67.83,0.31,0.11,0.23,0.01,0.00,0.46,0.21,0.91,0.40,0.06,0.11,0.52,0.57,0.05,0.01,21.62,0.09,0.00
822,11.45,30.82,0.94,0.93,0.92,0.49,0.45,1.93,0.85,2.59,4.45,0.16,0.05,1.36,1.26,0.09,0.08,39.81,1.39,0.00
823,10.71,34.30,1.70,2.64,2.28,1.42,1.16,6.72,1.48,5.28,7.03,0.56,0.22,0.45,0.45,0.04,0.03,20.85,2.67,0.00
824,4.50,74.61,0.13,0.42,0.07,0.12,0.27,1.52,0.66,0.74,1.44,0.02,0.00,0.00,0.02,0.00,0.00,12.35,3.12,0.00
825,12.09,52.53,0.23,0.12,0.05,0.07,0.05,0.19,0.19,0.02,0.29,0.00,0.01,22.40,1.44,0.05,0.04,9.79,0.46,0.00
826,0.49,66.13,0.37,0.22,0.09,0.46,0.08,0.64,0.70,0.39,1.24,0.00,0.07,3.00,1.86,0.06,0.06,9.81,14.32,0.00
827,3.27,5.29,5.29,9.86,3.15,4.86,18.22,11.75,2.23,6.92,3.99,0.09,0.14,14.51,2.09,0.01,0.08,7.89,0.35,0.00
828,9.68,78.04,0.45,0.60,0.37,0.30,0.31,1.67,0.34,0.11,0.82,0.00,0.01,0.01,0.00,0.00,0.00,6.65,0.65,0.00
829,2.35,0.09,0.27,0.05,0.02,0.01,0.00,0.13,0.62,0.00,0.56,0.01,0.04,0.11,1.22,0.04,0.02,80.40,14.05,0.00
830,0.66,0.01,0.11,0.00,0.00,0.00,0.00,0.01,0.08,0.00,0.03,0.00,0.01,0.00,0.00,0.00,0.01,48.51,50.54,0.01
831,0.74,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,21.48,77.65,0.01
832,0.08,0.01,0.04,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.48,51.59,47.73,0.02
