uniqid_county,NWALT12_11_county,NWALT12_12_county,NWALT12_21_county,NWALT12_22_county,NWALT12_23_county,NWALT12_24_county,NWALT12_25_county,NWALT12_26_county,NWALT12_27_county,NWALT12_31_county,NWALT12_32_county,NWALT12_33_county,NWALT12_41_county,NWALT12_43_county,NWALT12_44_county,NWALT12_45_county,NWALT12_46_county,NWALT12_50_county,NWALT12_60_county,NWALT12_9999_county
2439,3.00,3.31,1.29,0.84,0.22,0.93,0.79,5.56,0.44,1.22,24.13,0.00,0.20,10.20,7.39,0.19,0.01,38.08,2.19,0.00
2440,0.28,3.19,2.87,5.00,1.56,3.14,5.36,20.77,0.78,10.11,17.68,0.01,0.60,8.75,7.23,0.51,0.22,11.64,0.31,0.00
2441,3.77,13.29,1.84,3.33,1.73,1.68,8.65,10.52,0.91,4.16,8.08,0.11,1.53,1.51,0.23,0.00,0.00,36.83,1.82,0.00
2442,5.73,1.80,2.68,5.41,1.96,2.25,11.60,12.34,0.61,12.45,9.71,0.00,0.19,0.30,0.11,0.00,0.00,28.64,4.24,0.00
2443,0.54,2.35,9.26,11.09,8.79,6.48,36.03,11.01,0.45,13.63,0.00,0.00,0.30,0.05,0.02,0.00,0.00,0.00,0.00,0.00
2444,1.21,7.80,5.00,10.84,7.07,3.27,17.48,14.98,1.15,12.33,6.85,0.02,0.36,5.45,1.59,0.03,0.11,4.30,0.16,0.00
2445,1.29,0.11,2.23,1.15,0.45,0.59,1.33,1.99,0.49,2.89,13.83,0.02,0.12,4.55,17.69,0.15,0.04,51.09,0.00,0.00
2446,16.64,1.06,1.22,0.41,0.42,0.27,0.18,0.95,0.70,0.01,3.44,0.03,0.25,31.05,22.62,0.17,0.23,20.36,0.00,0.00
2447,1.68,0.73,3.99,2.21,1.18,1.10,4.39,8.50,0.68,5.97,12.98,0.00,0.04,3.88,13.00,0.25,0.09,39.33,0.00,0.00
2448,0.57,0.99,1.41,1.53,1.22,1.07,2.35,4.87,0.63,1.52,9.43,0.01,0.29,27.68,24.60,0.85,0.06,20.91,0.00,0.00
2449,1.84,1.14,1.42,0.92,0.27,0.38,0.88,3.80,1.10,1.42,10.49,0.01,0.22,3.47,17.11,0.44,0.03,55.08,0.00,0.00
2450,2.70,1.27,1.16,0.77,0.16,0.26,0.29,2.68,0.30,0.23,29.07,0.01,0.03,3.34,4.64,0.10,0.02,52.39,0.57,0.00
2451,2.41,3.83,5.01,11.91,3.96,7.50,39.68,2.68,0.36,21.05,0.02,0.00,0.66,0.09,0.18,0.00,0.00,0.66,0.00,0.00
2452,6.43,4.85,0.74,0.39,0.18,0.26,0.27,1.23,0.28,0.08,17.98,0.00,0.07,4.16,13.66,0.35,0.19,48.90,0.00,0.00
2453,7.25,0.79,0.83,0.26,0.10,1.31,0.16,1.00,0.05,0.59,9.37,0.00,0.02,0.39,0.34,0.00,0.00,77.40,0.12,0.00
2454,7.19,3.77,0.93,0.26,0.44,0.48,0.14,0.97,0.25,0.03,6.84,0.04,0.06,5.47,6.73,0.40,1.41,64.60,0.01,0.00
2455,2.25,1.79,1.22,0.43,0.20,0.31,0.53,1.32,0.75,0.09,3.82,0.01,0.05,15.85,15.33,0.77,0.22,55.04,0.00,0.00
2456,6.80,5.33,0.45,0.36,0.07,1.07,0.41,0.98,0.38,0.07,13.02,0.03,0.07,2.91,7.44,0.23,0.10,60.26,0.03,0.00
2457,1.25,0.62,3.09,3.89,1.71,2.07,6.60,12.67,0.39,6.67,9.70,0.01,0.20,16.56,22.02,0.36,0.03,12.18,0.00,0.00
2458,4.67,2.47,0.43,0.07,0.00,0.33,0.03,0.10,0.20,0.01,0.53,0.01,0.01,2.09,6.47,0.43,0.25,81.87,0.03,0.00
2459,0.61,0.11,1.73,1.20,0.39,0.50,1.07,2.17,0.77,1.73,3.11,0.02,0.04,6.86,13.75,0.47,0.08,65.39,0.00,0.00
2460,0.80,0.55,0.70,0.18,0.06,0.11,0.17,0.52,0.49,0.04,2.36,0.00,0.09,9.93,9.45,1.05,0.15,73.37,0.00,0.00
2461,1.89,0.00,19.76,30.00,5.02,13.01,26.59,0.03,0.45,3.20,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2462,3.64,3.08,0.51,0.20,0.05,0.17,0.16,0.24,0.27,0.04,1.05,0.02,0.04,5.67,9.48,0.82,0.68,73.58,0.31,0.00
2463,3.43,2.17,2.67,2.90,1.20,1.49,3.70,5.48,0.56,3.14,11.83,0.10,0.44,14.19,19.88,0.21,0.07,26.56,0.00,0.00
2464,1.63,1.00,2.82,2.65,1.16,1.34,2.75,7.00,0.97,4.76,7.02,0.00,0.37,5.01,12.74,0.30,0.15,47.75,0.57,0.00
2465,3.17,0.49,1.19,1.00,0.10,0.37,0.34,1.83,0.44,2.02,13.67,0.02,0.16,13.59,22.06,0.30,0.07,39.19,0.00,0.00
2466,2.07,2.48,0.91,0.32,0.79,0.30,0.22,0.92,0.53,0.04,4.77,0.03,0.08,8.78,26.27,1.81,1.64,48.04,0.00,0.00
2467,2.90,0.91,1.58,0.93,0.28,0.64,0.41,1.82,0.89,0.07,5.39,0.01,0.22,22.72,29.53,0.31,0.06,31.32,0.00,0.00
2468,3.12,0.20,8.25,17.50,8.37,8.02,47.78,0.02,0.64,4.56,0.00,0.04,0.02,0.02,0.02,0.00,0.00,1.45,0.00,0.00
2469,2.95,2.43,1.44,1.42,0.32,0.65,0.83,7.84,0.65,3.51,24.18,0.00,0.27,1.65,18.72,0.42,0.01,32.71,0.00,0.00
2470,0.68,0.19,0.91,0.20,0.05,0.07,0.09,0.27,0.46,0.01,1.11,0.00,0.03,6.42,21.47,0.44,0.56,67.05,0.00,0.00
2471,1.91,1.68,1.20,0.37,0.11,0.17,0.07,2.08,1.27,0.02,7.65,0.03,0.12,4.52,24.02,0.59,0.06,54.13,0.00,0.00
2472,1.22,3.96,5.77,11.93,2.77,7.56,37.57,13.77,0.78,12.27,0.05,0.15,0.13,0.13,0.20,0.00,0.00,1.74,0.00,0.00
2473,3.87,1.46,5.25,5.86,1.46,4.51,9.53,18.53,0.58,12.96,25.82,0.00,0.03,0.07,2.95,0.04,0.01,7.08,0.00,0.00
2474,1.18,0.09,0.94,0.17,0.04,0.11,0.06,0.15,0.38,0.01,0.46,0.00,0.02,2.23,13.69,0.26,0.41,79.77,0.03,0.00
2475,1.81,1.37,17.75,12.72,6.55,8.20,45.11,0.15,0.75,4.63,0.00,0.03,0.02,0.04,0.00,0.00,0.00,0.87,0.00,0.00
2476,4.21,4.93,0.40,0.15,0.06,0.08,0.11,0.26,0.29,0.01,1.51,0.01,0.07,3.25,10.06,0.78,0.59,73.19,0.04,0.00
2477,1.54,0.20,1.43,0.52,0.13,0.39,0.04,0.88,0.70,0.01,1.40,0.01,0.11,27.14,28.10,0.43,0.09,36.87,0.00,0.00
2478,2.73,1.45,4.70,4.87,1.56,2.74,7.90,23.44,1.02,19.79,2.01,0.12,0.36,0.39,0.18,0.00,0.00,26.74,0.00,0.00
2479,0.47,0.28,2.95,3.22,1.50,1.86,6.26,6.94,0.69,4.53,12.14,0.03,0.35,12.39,16.33,0.69,0.05,29.28,0.04,0.00
2480,0.58,0.45,0.47,0.23,0.04,0.15,0.11,0.46,0.64,0.02,1.09,0.00,0.01,24.82,27.93,1.11,0.05,41.86,0.00,0.00
2481,0.85,0.06,1.33,0.33,0.13,0.22,0.11,0.80,0.60,0.84,5.90,0.00,0.07,6.12,23.45,0.31,0.06,58.84,0.00,0.00
2482,1.48,0.68,1.15,0.51,0.18,0.26,0.06,1.72,0.58,0.02,17.15,0.14,0.19,2.41,5.80,0.17,0.11,67.30,0.10,0.00
2483,2.46,1.97,4.27,5.98,1.95,3.59,12.22,26.10,0.92,10.61,11.35,0.23,0.39,3.98,3.59,0.00,0.03,8.81,1.57,0.00
2484,4.17,0.55,0.61,0.26,0.02,0.17,0.03,0.40,0.60,0.02,3.05,0.00,0.06,8.68,21.96,0.35,0.11,58.95,0.00,0.00
2485,1.68,0.73,0.91,0.30,0.04,0.14,0.08,0.45,0.63,0.01,1.33,0.00,0.00,7.78,21.59,1.13,0.95,62.22,0.00,0.00
2486,0.43,0.08,0.67,0.17,0.04,0.07,0.01,0.32,0.41,0.01,2.94,0.02,0.04,6.35,22.83,0.38,0.04,65.17,0.01,0.00
2487,3.88,1.72,1.20,0.93,0.40,0.53,0.82,1.14,0.28,2.15,8.54,0.01,0.02,9.27,15.57,0.76,1.30,51.47,0.00,0.00
2488,6.74,0.35,0.66,0.00,0.00,0.88,0.00,0.00,0.00,0.01,1.59,0.01,0.02,1.54,1.31,0.00,0.09,86.78,0.03,0.00
2489,2.69,1.12,0.98,0.39,0.06,0.33,0.13,1.40,0.47,0.05,24.54,0.01,0.06,0.78,6.03,0.15,0.06,60.66,0.10,0.00
2490,0.82,3.62,0.61,0.43,0.15,0.36,0.12,2.31,0.65,0.02,13.32,0.01,0.05,18.22,31.62,0.30,0.02,27.25,0.12,0.00
2491,0.65,0.66,0.88,0.32,0.10,0.23,0.16,0.89,1.05,0.03,0.93,0.00,0.11,37.51,24.14,0.57,0.02,31.75,0.00,0.00
2492,3.85,3.20,1.14,0.86,0.25,1.13,0.58,6.02,0.38,1.48,24.56,0.01,0.07,6.33,6.65,0.27,0.01,43.21,0.00,0.00
2493,1.49,0.50,1.60,0.52,0.20,0.25,0.68,1.11,0.85,0.11,2.62,0.00,0.12,25.26,28.45,0.69,0.21,35.33,0.00,0.00
2494,5.78,3.16,1.90,1.20,0.12,0.72,0.49,11.07,0.40,5.04,41.80,0.00,0.05,0.10,3.20,0.05,0.00,24.91,0.02,0.00
2495,0.54,0.26,1.37,0.46,0.06,0.15,0.36,0.40,0.61,0.05,0.93,0.00,0.08,11.73,22.09,0.35,0.20,60.35,0.00,0.00
2496,6.10,2.07,0.26,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,90.95,0.45,0.00
2497,2.64,2.10,2.52,2.05,0.81,0.72,1.33,6.87,0.42,2.09,31.15,0.01,0.03,10.95,8.82,0.33,0.01,27.05,0.10,0.00
2498,1.45,0.17,14.53,20.29,6.03,9.95,36.62,0.23,0.51,9.62,0.00,0.11,0.05,0.02,0.02,0.00,0.00,0.39,0.00,0.00
2499,5.86,2.17,0.74,0.39,0.14,0.23,0.32,0.79,0.69,0.02,2.22,0.02,0.02,27.41,26.67,0.25,0.05,32.01,0.00,0.00
2500,10.06,0.50,0.70,0.29,0.06,0.10,0.12,0.65,0.76,0.01,4.46,0.02,0.02,17.87,27.28,0.31,0.06,36.72,0.00,0.00
2501,0.87,0.40,1.27,0.24,0.09,0.06,0.02,0.33,0.71,0.00,1.53,0.01,0.07,6.11,18.66,0.40,0.51,68.72,0.00,0.00
2502,0.55,0.95,1.70,0.38,0.14,0.47,0.30,0.72,0.79,0.03,1.84,0.02,0.23,32.01,27.80,0.84,0.02,31.17,0.00,0.00
2503,1.21,0.98,0.98,0.48,0.05,0.25,0.09,0.86,0.58,0.01,4.51,0.04,0.02,16.46,19.47,1.09,1.81,51.10,0.00,0.00
2504,1.03,0.16,0.96,0.28,0.08,0.10,0.26,0.44,0.56,0.05,2.06,0.01,0.05,14.30,18.90,0.37,0.06,60.32,0.00,0.00
2505,2.05,3.60,0.18,0.04,0.01,0.01,0.01,0.12,0.15,0.00,0.23,0.01,0.01,4.25,10.27,0.73,0.67,77.39,0.28,0.00
2506,1.69,1.33,0.52,0.24,0.06,0.21,0.18,0.72,0.80,0.23,2.93,0.00,0.04,7.30,24.53,0.64,0.08,58.50,0.00,0.00
2507,1.65,0.01,6.44,12.16,4.62,4.36,19.56,13.66,1.32,4.44,3.57,0.00,0.44,19.55,5.46,0.11,0.10,2.55,0.00,0.00
2508,1.01,0.03,0.81,0.36,0.22,0.04,0.22,0.88,1.06,0.01,0.13,0.00,0.01,89.18,0.88,0.13,0.34,4.69,0.01,0.00
2509,0.72,0.00,0.76,0.44,0.24,0.11,0.40,1.83,0.84,0.05,11.85,0.00,0.10,7.63,12.32,1.47,0.48,60.74,0.02,0.00
2510,0.81,0.32,2.00,1.45,0.72,1.86,1.78,10.41,0.58,0.75,21.99,0.00,0.01,26.53,18.37,0.75,0.14,11.53,0.01,0.00
2511,1.73,0.01,1.50,2.53,1.20,1.12,1.44,12.40,1.05,2.11,12.10,0.02,0.03,24.99,20.91,1.02,0.43,15.05,0.34,0.00
2512,0.37,0.02,1.01,0.81,0.58,0.44,0.22,1.45,1.21,0.01,0.59,0.00,0.07,76.90,7.68,0.27,0.66,7.65,0.06,0.00
2513,1.24,0.19,0.46,0.23,0.21,0.14,0.22,0.74,1.10,0.00,1.68,0.02,0.31,16.58,18.57,0.90,0.31,57.11,0.00,0.00
2514,0.69,0.03,0.50,0.61,0.49,0.21,0.51,1.39,1.35,0.01,1.10,0.01,0.04,75.77,6.88,0.35,1.10,8.95,0.02,0.00
2515,0.52,0.00,1.72,0.44,0.12,0.25,0.30,1.14,0.92,0.01,1.97,0.01,0.10,73.18,5.96,0.49,0.14,12.64,0.09,0.00
2516,3.55,0.13,0.59,0.44,0.21,0.32,0.53,1.03,1.03,0.01,0.25,0.00,0.01,81.38,4.41,0.16,0.67,5.27,0.02,0.00
2517,0.51,0.27,0.71,0.27,0.11,0.04,0.04,0.74,1.62,0.00,2.64,0.05,0.11,27.92,26.48,0.80,0.34,37.35,0.00,0.00
2518,0.68,1.08,1.43,0.65,0.47,0.45,0.65,2.26,1.36,0.01,0.74,0.00,0.52,78.36,1.11,0.20,0.71,9.27,0.03,0.00
2519,0.80,0.00,0.60,0.17,0.02,0.02,0.03,0.61,1.24,0.00,1.82,0.00,0.28,3.97,19.31,1.08,0.48,69.56,0.00,0.00
2520,1.79,3.15,1.39,0.56,0.45,0.47,0.59,3.01,0.95,0.05,10.23,0.10,0.04,25.97,9.66,0.41,2.34,38.55,0.31,0.00
2521,0.36,0.00,0.66,0.06,0.21,0.04,0.05,0.36,0.82,0.00,1.32,0.02,0.09,4.18,11.08,1.07,0.93,78.71,0.02,0.00
2522,0.66,0.00,0.90,0.28,0.01,0.02,0.05,1.25,0.78,0.01,5.66,0.00,0.10,36.42,18.01,2.34,1.90,31.61,0.00,0.00
2523,1.06,0.02,3.50,6.30,3.28,3.57,11.67,14.11,0.71,4.10,3.55,0.00,0.08,33.09,9.97,0.25,0.24,4.48,0.00,0.00
2524,2.09,0.03,0.84,0.16,0.06,0.12,0.02,0.62,0.82,0.00,1.10,0.15,1.04,7.94,16.66,1.25,1.10,66.01,0.00,0.00
2525,0.84,0.03,1.63,1.91,1.30,0.80,1.57,5.73,1.32,0.76,1.96,0.00,0.03,70.08,4.21,0.37,0.99,6.40,0.06,0.00
2526,0.69,0.00,0.67,0.33,0.22,0.06,0.01,1.06,0.91,0.00,6.95,0.00,0.45,7.64,20.22,1.44,0.84,58.52,0.00,0.00
2527,0.96,0.19,1.86,1.52,0.79,0.36,1.18,4.17,0.91,2.75,10.33,0.00,0.00,38.58,13.18,0.42,0.23,22.52,0.05,0.00
2528,0.83,0.98,2.63,2.65,1.66,2.28,3.38,11.71,0.87,6.30,8.79,0.00,0.00,30.70,13.49,0.31,0.13,13.32,0.00,0.00
2529,1.48,0.02,2.30,1.65,0.67,0.97,2.68,5.60,1.05,0.92,4.00,0.01,0.04,61.86,11.04,0.53,0.64,4.41,0.12,0.00
2530,1.61,0.02,5.31,8.05,4.25,4.26,15.02,17.83,0.52,18.18,11.67,0.01,0.17,4.80,3.89,0.42,0.03,3.86,0.10,0.00
2531,0.20,0.02,0.86,0.35,0.19,0.13,0.40,0.86,0.90,0.00,0.08,0.00,0.01,91.31,0.34,0.15,0.60,3.58,0.00,0.00
2532,0.24,0.00,1.30,0.34,0.15,0.09,0.38,0.64,0.82,0.01,0.07,0.00,0.02,85.58,4.90,0.20,0.26,4.99,0.00,0.00
2533,0.30,0.39,0.92,0.48,0.47,0.27,0.08,1.64,1.00,0.00,1.75,0.00,0.01,85.07,1.90,0.16,0.19,5.28,0.10,0.00
2534,0.78,0.12,0.83,0.19,0.20,0.25,0.25,0.67,0.79,0.00,0.21,0.00,0.36,78.91,4.92,0.33,1.29,9.90,0.00,0.00
2535,0.60,0.00,0.74,0.51,0.32,0.04,0.44,2.52,0.83,0.88,17.58,0.05,0.12,1.69,11.91,1.39,0.17,60.21,0.00,0.00
2536,1.05,0.76,0.67,0.58,0.25,0.14,0.33,1.25,1.05,0.03,1.01,0.02,0.11,79.58,2.90,0.12,0.22,9.93,0.00,0.00
2537,1.21,0.17,4.29,4.98,2.88,3.20,6.29,23.45,0.71,8.18,21.17,0.04,0.06,8.51,6.33,0.23,0.33,7.50,0.49,0.00
2538,0.46,0.00,0.54,0.19,0.12,0.10,0.13,0.45,1.08,0.02,3.54,0.08,0.09,3.25,9.72,0.70,0.23,78.64,0.62,0.00
2539,1.01,0.00,0.45,0.08,0.06,0.04,0.08,0.23,0.86,0.03,2.20,0.00,0.26,2.88,20.40,1.28,0.54,69.59,0.00,0.00
2540,3.26,4.10,1.87,1.57,1.17,1.23,1.94,8.20,0.77,2.43,17.93,0.01,0.08,22.40,10.22,0.40,1.06,21.36,0.00,0.00
2541,1.12,0.02,1.17,0.50,0.17,0.14,0.51,1.84,1.13,0.84,9.91,0.01,1.07,5.96,21.60,1.36,1.32,51.31,0.02,0.00
2542,0.94,0.08,0.48,0.20,0.06,0.11,0.03,0.74,0.94,0.00,0.37,0.00,0.20,89.77,0.41,0.15,0.47,5.06,0.00,0.00
2543,2.07,0.09,0.87,0.49,0.47,0.44,0.59,1.51,1.23,0.07,0.86,0.00,0.09,64.08,11.62,0.30,0.51,14.45,0.26,0.00
2544,1.22,0.26,2.02,3.01,1.97,1.70,3.97,15.68,0.95,2.29,10.78,0.03,0.58,23.05,18.38,0.43,0.22,13.47,0.00,0.00
2545,0.81,0.04,1.19,0.56,0.32,0.18,0.42,1.77,1.07,0.04,1.79,0.00,0.00,71.43,3.42,0.12,0.09,16.72,0.04,0.00
2546,0.86,0.04,1.26,0.72,0.46,0.58,0.71,5.12,1.25,0.05,15.91,0.01,0.38,19.39,20.17,0.88,0.52,31.56,0.13,0.00
2547,0.87,0.01,0.93,0.87,0.30,0.47,1.14,5.70,1.00,0.25,9.34,0.00,0.00,46.25,14.83,0.65,0.16,17.01,0.22,0.00
2548,0.43,0.01,0.87,0.19,0.06,0.17,0.02,0.84,1.24,0.00,2.10,0.00,0.00,59.46,8.93,0.34,0.16,25.19,0.00,0.00
2549,0.51,0.00,0.91,0.33,0.08,0.18,0.27,1.71,0.88,0.01,2.18,0.00,0.01,69.86,9.21,0.54,0.53,12.72,0.07,0.00
2550,4.64,4.08,0.91,0.92,0.69,0.70,0.69,5.72,1.32,0.03,7.19,0.01,1.20,62.50,1.00,0.27,0.67,7.45,0.02,0.00
2551,0.46,0.01,0.76,0.32,0.11,0.30,0.35,0.88,1.05,0.00,1.05,0.00,0.02,74.81,8.61,0.48,0.84,9.74,0.21,0.00
2552,0.69,0.00,0.51,0.24,0.66,0.02,0.14,0.53,1.12,0.01,2.20,0.01,0.08,10.10,14.39,2.05,1.98,65.06,0.22,0.00
2553,1.08,0.00,1.27,0.75,0.41,0.40,0.50,3.02,1.56,2.08,7.08,0.17,0.78,7.25,12.46,0.80,0.62,59.77,0.00,0.00
2554,0.43,0.03,0.76,0.49,0.24,0.27,0.51,1.10,1.10,0.00,0.38,0.00,0.27,83.05,2.00,0.20,0.50,8.52,0.14,0.00
2555,0.64,0.02,0.83,1.07,0.80,0.80,1.55,4.13,1.11,0.14,2.27,0.00,0.06,73.06,6.06,0.39,0.83,6.22,0.05,0.00
2556,0.31,0.01,0.79,0.43,0.32,0.36,0.81,1.57,1.05,0.02,0.71,0.00,0.16,80.17,3.12,0.15,0.40,9.56,0.05,0.00
2557,0.85,0.34,1.22,0.87,0.53,0.32,0.57,4.43,1.32,0.14,3.69,0.00,0.02,52.34,18.49,0.39,0.30,14.08,0.09,0.00
2558,0.75,0.00,0.90,0.42,0.22,0.14,0.32,1.16,0.91,0.00,7.82,0.00,0.02,30.26,13.51,1.63,1.94,39.73,0.27,0.00
2559,1.82,0.73,2.94,1.47,1.52,1.39,1.53,5.40,1.07,0.30,9.00,0.03,0.72,56.67,2.51,0.08,0.13,12.25,0.46,0.00
2560,1.37,0.20,1.13,0.81,0.58,0.33,0.72,2.64,1.22,0.05,6.22,0.00,0.95,15.15,16.93,0.79,0.59,50.34,0.00,0.00
2561,3.23,0.03,1.46,1.81,0.45,2.02,1.52,8.52,0.89,0.51,7.43,0.01,0.14,47.84,11.84,0.28,0.23,11.75,0.04,0.00
2562,1.09,0.01,1.73,3.94,2.81,1.67,4.71,13.93,1.23,2.33,10.33,0.03,0.14,21.65,26.11,0.54,0.15,7.61,0.00,0.00
2563,0.63,0.00,1.26,0.46,0.07,0.10,0.27,1.43,1.21,0.06,4.91,0.13,0.13,1.93,17.76,0.86,0.27,68.36,0.15,0.00
2564,0.34,0.03,0.98,0.38,0.21,0.06,0.33,0.93,0.91,0.01,0.20,0.00,0.01,84.97,6.10,0.23,0.37,3.95,0.00,0.00
2565,0.54,0.04,1.32,1.09,0.42,0.47,1.03,3.76,1.08,0.95,7.69,0.01,0.01,33.68,17.53,0.71,0.38,29.04,0.28,0.00
2566,0.53,0.02,1.71,2.03,2.18,1.26,1.71,8.63,0.83,1.23,2.85,0.01,0.19,56.75,10.70,0.46,0.49,8.20,0.23,0.00
2567,0.94,0.00,1.06,0.35,0.36,0.16,0.27,1.83,0.99,0.03,8.29,0.01,0.10,5.77,17.80,0.92,0.20,60.76,0.17,0.00
2568,0.42,0.00,0.49,0.35,0.12,0.15,0.01,1.16,1.07,0.00,0.11,0.00,0.00,90.65,0.59,0.15,0.59,4.15,0.00,0.00
2569,0.72,0.06,1.61,1.34,0.83,0.48,0.78,3.60,1.40,0.32,1.00,0.00,0.10,82.42,0.82,0.15,0.42,3.93,0.00,0.00
2570,1.55,0.06,1.10,0.39,0.22,0.18,0.28,1.24,0.99,0.03,6.95,0.05,0.22,9.86,14.66,1.02,0.82,60.36,0.00,0.00
2571,1.44,0.02,0.96,0.54,0.30,0.40,0.53,2.24,1.14,0.07,5.36,0.02,0.38,8.03,22.80,1.58,0.97,53.22,0.00,0.00
2572,1.34,1.70,4.72,6.40,3.74,3.33,12.43,12.10,1.25,3.07,5.92,0.01,0.38,32.88,2.95,0.25,0.43,6.54,0.56,0.00
2573,2.07,1.28,0.88,0.81,0.32,1.22,0.03,10.19,0.47,0.83,36.62,0.00,0.16,16.33,8.87,0.57,1.23,17.99,0.11,0.00
2574,0.60,0.06,1.06,0.82,0.57,0.35,0.98,2.05,1.16,0.01,0.80,0.00,0.07,81.14,2.64,0.19,0.43,7.07,0.00,0.00
2575,1.33,0.03,0.99,1.42,0.37,0.73,0.80,9.22,0.29,4.56,30.81,0.00,0.02,18.50,13.13,1.59,0.54,15.66,0.02,0.00
2576,0.96,0.00,0.56,0.22,0.03,0.04,0.19,0.66,0.95,0.02,1.74,0.00,0.09,44.68,17.88,1.68,1.68,28.59,0.04,0.00
2577,2.67,0.51,2.87,3.07,1.16,1.75,4.53,12.28,1.03,2.62,13.84,0.17,0.42,17.17,15.80,0.54,0.88,18.66,0.03,0.00
2578,0.74,0.01,0.78,0.17,0.09,0.10,0.12,1.01,1.30,0.01,1.75,0.01,0.32,15.96,16.95,0.90,0.58,59.19,0.00,0.00
2579,1.36,0.01,0.44,0.11,0.06,0.04,0.04,0.28,0.90,0.00,0.43,0.22,0.56,5.65,13.29,2.78,1.59,72.24,0.00,0.00
2580,0.14,0.03,0.54,0.40,0.09,0.10,0.33,0.69,0.83,0.01,0.07,0.00,0.03,83.00,4.42,0.30,0.88,7.78,0.35,0.00
2581,1.92,0.89,4.47,7.10,2.97,3.61,8.72,27.14,0.65,10.65,13.33,0.04,0.10,2.46,4.92,0.20,0.03,1.88,8.92,0.00
2582,1.28,0.00,0.77,0.65,0.30,0.31,0.50,1.75,1.23,0.03,0.33,0.00,0.01,79.05,4.77,0.30,1.09,7.62,0.00,0.00
2583,0.78,0.04,0.87,0.40,0.16,0.27,0.31,1.50,1.10,0.03,3.27,0.00,0.01,39.52,17.79,0.67,0.41,32.88,0.01,0.00
2584,1.31,0.01,0.89,0.35,0.17,0.62,0.41,1.09,0.94,0.01,0.84,0.01,0.02,75.82,8.78,0.24,0.17,8.28,0.05,0.00
2585,0.58,1.97,1.05,0.47,0.32,0.25,0.27,1.30,1.12,0.00,0.32,0.00,0.04,62.74,19.88,0.22,0.23,9.22,0.02,0.00
2586,3.65,1.68,1.64,1.54,0.68,1.18,0.84,8.27,0.59,1.86,22.94,0.18,0.14,17.79,15.99,0.45,0.88,19.31,0.40,0.00
2587,0.42,0.00,0.48,0.15,0.04,0.01,0.05,0.29,0.62,0.02,0.86,0.00,0.23,8.24,22.08,2.26,1.19,59.61,3.44,0.00
2588,0.17,0.01,0.55,0.49,0.14,0.19,0.30,0.89,1.13,0.01,0.23,0.00,0.02,85.61,3.45,0.22,0.82,5.78,0.00,0.00
2589,1.37,0.13,0.44,0.19,0.09,0.14,0.12,0.94,1.25,0.01,1.99,0.00,0.10,14.32,20.13,1.09,0.75,56.90,0.02,0.00
2590,0.44,0.00,0.83,0.37,0.18,0.07,0.20,1.17,0.97,0.00,4.41,0.26,0.61,4.18,19.18,1.88,1.44,63.01,0.78,0.00
2591,0.83,0.21,1.31,0.51,0.23,0.25,0.29,1.48,1.11,0.00,2.92,0.00,0.00,42.17,14.71,0.52,0.33,33.13,0.01,0.00
2592,0.44,0.01,0.57,0.10,0.06,0.01,0.00,0.28,0.75,0.00,0.53,0.07,0.65,3.47,8.60,0.85,0.35,83.26,0.00,0.00
2593,0.60,0.03,1.35,0.84,0.51,0.46,0.80,1.90,1.24,0.02,0.28,0.01,0.03,83.24,0.76,0.24,0.87,6.82,0.00,0.00
2594,0.60,0.19,6.68,12.43,6.13,5.41,22.36,23.20,0.52,14.14,2.57,0.00,0.04,0.28,0.67,0.04,0.03,1.87,2.83,0.00
2595,0.92,0.00,1.51,1.20,0.47,0.29,0.82,2.72,0.89,1.77,11.23,0.03,1.84,3.60,12.60,0.31,0.04,59.74,0.00,0.00
2596,1.78,0.00,5.29,6.56,2.93,3.61,11.63,21.09,0.68,19.69,14.92,0.14,0.21,1.70,3.15,0.16,0.05,6.39,0.00,0.00
2597,0.36,1.26,1.39,1.01,0.35,0.50,0.41,4.04,0.94,0.02,5.74,0.03,0.25,28.51,22.15,1.31,0.33,31.40,0.00,0.00
2598,1.96,0.01,0.87,0.26,0.10,0.06,0.10,0.26,0.76,0.03,1.22,0.02,0.07,6.36,9.69,0.47,0.01,77.76,0.00,0.00
2599,3.58,1.43,0.74,0.25,0.15,0.33,0.17,1.53,0.82,0.03,3.23,0.00,0.01,15.38,18.11,0.40,0.79,53.05,0.00,0.00
2600,3.35,0.50,6.81,10.32,4.02,3.86,16.95,20.14,0.44,17.59,6.00,0.00,0.14,2.33,2.81,0.24,0.01,4.49,0.00,0.00
2601,0.78,0.03,1.06,0.21,0.20,0.08,0.11,0.38,0.41,0.02,1.32,0.00,0.21,3.09,4.16,0.10,0.02,87.26,0.55,0.00
2602,1.36,0.12,1.78,1.20,0.63,0.65,1.28,6.35,0.88,0.26,17.33,0.05,0.42,19.17,17.33,0.63,0.60,29.96,0.00,0.00
2603,1.11,0.09,1.74,1.02,0.24,0.31,0.34,1.43,1.05,0.16,8.69,0.01,0.31,26.38,32.86,0.17,0.07,24.05,0.00,0.00
2604,0.50,0.05,0.82,0.17,0.05,0.06,0.02,0.19,0.44,0.00,0.45,0.03,0.17,7.67,18.06,0.56,0.06,70.71,0.00,0.00
