uniqid_county,NWALT82_11_county,NWALT82_12_county,NWALT82_21_county,NWALT82_22_county,NWALT82_23_county,NWALT82_24_county,NWALT82_25_county,NWALT82_26_county,NWALT82_27_county,NWALT82_31_county,NWALT82_32_county,NWALT82_33_county,NWALT82_41_county,NWALT82_43_county,NWALT82_44_county,NWALT82_45_county,NWALT82_46_county,NWALT82_50_county,NWALT82_60_county,NWALT82_9999_county
2283,3.03,0.76,0.45,0.25,0.09,0.06,0.12,0.54,0.44,0.00,0.13,0.00,0.00,87.99,0.70,0.41,1.57,3.44,0.00,0.00
2284,1.97,2.75,0.51,0.12,0.03,0.04,0.05,0.19,0.32,0.00,0.08,0.00,0.01,79.49,4.89,1.29,1.23,6.97,0.06,0.00
2285,4.95,3.06,0.98,0.91,0.38,0.55,0.18,1.98,1.67,1.18,1.27,0.03,0.04,36.96,26.76,0.91,1.03,17.15,0.02,0.00
2286,13.54,12.99,0.34,0.30,0.06,0.12,0.08,0.79,0.85,0.00,5.23,0.01,0.03,2.82,8.04,0.77,0.74,53.26,0.02,0.00
2287,0.10,0.62,0.21,0.25,0.05,0.02,0.00,0.60,0.70,0.00,0.14,0.01,0.02,83.64,5.04,0.74,3.32,4.51,0.03,0.00
2288,12.55,3.12,0.46,0.26,0.10,0.10,0.04,0.87,0.69,0.00,1.26,0.01,0.01,43.28,20.05,1.23,3.16,12.79,0.02,0.00
2289,1.30,4.41,0.70,0.39,0.18,0.05,0.16,0.86,0.89,0.12,0.24,0.00,0.01,37.25,34.14,0.86,1.34,17.11,0.00,0.00
2290,5.51,2.48,0.48,0.37,0.08,0.04,0.08,0.86,0.41,0.00,0.35,0.00,0.05,76.04,2.97,0.46,0.38,9.44,0.00,0.00
2291,2.65,2.13,0.23,0.12,0.01,0.06,0.07,0.48,0.34,0.13,0.55,0.00,0.01,17.40,26.83,3.17,3.33,42.42,0.07,0.00
2292,1.14,0.34,0.52,0.22,0.05,0.07,0.11,0.39,0.37,0.00,0.17,0.01,0.00,88.50,1.07,1.79,2.21,3.04,0.00,0.00
2293,4.67,6.06,0.71,0.37,0.39,0.20,0.07,0.77,1.79,0.11,1.69,0.01,0.04,30.44,17.39,1.02,2.04,31.95,0.29,0.00
2294,2.13,1.93,0.44,0.23,0.13,0.10,0.18,0.41,0.39,0.01,0.16,0.00,0.01,83.36,1.60,0.76,0.50,7.55,0.10,0.00
2295,4.14,2.00,0.56,0.59,0.13,0.21,0.28,1.16,0.85,0.01,0.91,0.02,0.01,55.43,19.36,1.46,2.37,10.42,0.09,0.00
2296,2.66,1.81,0.57,0.42,0.15,0.16,0.30,0.59,0.69,0.05,0.40,0.00,0.12,80.13,2.19,0.49,1.37,7.89,0.00,0.00
2297,8.84,2.75,0.57,0.30,0.10,0.09,0.09,0.55,0.62,0.00,0.39,0.00,0.03,66.12,9.07,0.74,1.07,8.42,0.25,0.00
2298,2.27,1.66,0.39,0.22,0.07,0.07,0.09,0.64,0.54,0.00,0.18,0.00,0.00,84.74,3.58,0.45,1.34,3.77,0.00,0.00
2299,2.61,1.10,0.47,0.13,0.02,0.02,0.05,0.20,0.33,0.01,0.18,0.01,0.01,86.59,0.46,1.45,1.82,4.41,0.13,0.00
2300,7.85,26.24,0.25,0.14,0.07,0.08,0.13,0.35,0.22,0.47,0.86,0.04,1.01,0.18,1.73,0.22,0.08,52.55,7.53,0.00
2301,0.93,0.93,0.42,0.11,0.02,0.05,0.00,0.34,0.31,0.00,0.07,0.00,0.01,88.88,1.66,0.34,0.43,5.50,0.00,0.00
2302,9.04,2.25,1.13,1.58,0.47,1.15,0.59,4.57,2.39,2.15,3.46,0.01,0.20,20.03,28.57,2.44,2.44,17.29,0.26,0.00
2303,0.82,0.92,0.93,0.44,0.17,0.09,0.37,0.89,0.75,0.00,0.35,0.00,0.02,80.09,2.03,0.51,5.34,6.26,0.00,0.00
2304,6.73,2.39,0.40,0.14,0.03,0.03,0.07,0.38,0.53,0.00,0.07,0.00,0.01,68.60,11.44,0.70,0.74,7.72,0.00,0.00
2305,1.19,24.61,0.24,0.05,0.02,0.02,0.00,0.10,0.26,0.00,0.07,0.00,0.01,42.20,10.66,0.46,0.30,19.66,0.16,0.00
2306,3.47,2.26,0.40,0.14,0.03,0.01,0.12,0.20,0.28,0.00,0.11,0.00,0.02,83.60,3.03,0.71,0.70,4.93,0.01,0.00
2307,2.48,2.70,0.33,0.08,0.01,0.04,0.05,0.13,0.27,0.01,0.03,0.00,0.00,77.56,6.09,1.84,0.46,7.79,0.15,0.00
2308,1.89,12.28,0.30,0.11,0.01,0.00,0.00,0.18,0.53,0.00,0.24,0.00,0.01,11.03,23.55,1.42,1.34,47.12,0.00,0.00
2309,1.07,1.21,0.34,0.09,0.03,0.02,0.03,0.23,0.27,0.00,0.09,0.00,0.02,84.25,5.03,1.81,0.80,4.59,0.12,0.00
2310,4.62,2.44,0.51,0.12,0.03,0.06,0.02,0.55,0.51,0.00,0.89,0.00,0.01,33.60,19.53,2.86,8.53,25.31,0.41,0.00
2311,9.08,3.61,4.37,6.23,2.81,4.79,10.98,11.95,1.84,5.83,2.00,0.00,0.30,13.08,16.26,0.50,0.58,5.68,0.10,0.00
2312,0.14,0.39,0.58,0.32,0.08,0.15,0.38,0.54,0.55,0.02,0.21,0.01,0.01,85.82,2.47,0.83,3.73,3.75,0.03,0.00
2313,3.68,3.18,0.56,0.46,0.15,0.15,0.24,0.80,0.88,0.14,0.71,0.00,0.01,44.39,28.43,0.95,1.70,13.46,0.08,0.00
2314,2.34,22.38,0.31,0.10,0.01,0.04,0.00,0.16,0.47,0.00,0.31,0.00,0.01,4.63,14.65,1.55,0.35,52.59,0.08,0.00
2315,3.58,7.08,0.35,0.09,0.02,0.03,0.06,0.23,0.49,0.00,0.19,0.00,0.01,28.41,30.40,1.31,2.54,25.20,0.00,0.00
2316,8.95,11.14,0.16,0.02,0.00,0.03,0.00,0.03,0.12,0.00,0.09,0.00,0.00,0.00,0.01,0.01,0.00,54.44,24.98,0.01
2317,1.73,60.97,0.17,0.02,0.03,0.00,0.02,0.08,0.07,0.00,0.19,0.01,0.01,0.54,1.26,0.18,0.07,34.30,0.32,0.00
2318,6.41,2.23,0.42,0.09,0.01,0.00,0.00,0.25,0.29,0.00,0.09,0.00,0.00,78.91,3.96,0.52,1.08,5.73,0.01,0.00
2319,3.18,14.45,0.16,0.04,0.02,0.01,0.00,0.08,0.21,0.00,0.11,0.00,0.00,3.28,13.67,2.10,0.95,61.41,0.33,0.00
2320,1.03,1.72,0.29,0.09,0.01,0.01,0.00,0.31,0.23,0.00,0.23,0.00,0.01,72.38,8.62,0.41,0.38,14.13,0.15,0.00
2321,15.65,13.40,0.43,0.14,0.03,0.12,0.00,0.39,0.55,0.00,0.57,0.00,0.01,11.57,18.78,0.84,0.84,36.66,0.00,0.00
2322,18.01,42.03,0.19,0.07,0.01,0.02,0.02,0.13,0.26,0.00,0.41,0.00,0.00,2.50,5.06,0.42,0.16,30.70,0.00,0.00
2323,2.52,1.36,0.31,0.12,0.02,0.01,0.02,0.35,0.32,0.00,0.11,0.00,0.01,82.30,4.79,0.22,0.26,7.27,0.00,0.00
2324,1.67,1.74,0.51,0.15,0.05,0.02,0.10,0.29,0.35,0.00,0.15,0.00,0.01,85.38,2.11,0.86,1.15,5.19,0.27,0.00
2325,0.47,0.74,0.29,0.15,0.03,0.04,0.06,0.33,0.33,0.01,0.16,0.00,0.01,90.30,1.57,0.69,0.54,4.24,0.05,0.00
2326,11.74,5.69,0.38,0.13,0.02,0.05,0.03,0.31,0.53,0.00,1.01,0.00,0.01,32.25,19.16,1.45,2.79,24.42,0.03,0.00
2327,8.14,4.28,0.32,0.08,0.03,0.02,0.00,0.33,0.28,0.00,0.37,0.00,0.01,60.46,15.97,0.88,1.64,6.94,0.26,0.00
2328,2.84,1.06,0.36,0.08,0.01,0.04,0.00,0.24,0.24,0.00,0.37,0.00,0.00,65.33,11.17,6.97,7.19,3.73,0.37,0.00
2329,2.35,29.70,0.39,0.20,0.10,0.04,0.05,0.42,0.52,0.00,0.79,0.02,0.06,1.01,11.31,1.27,0.22,51.54,0.01,0.00
2330,9.30,37.22,0.22,0.03,0.00,0.01,0.00,0.08,0.22,0.00,0.55,0.00,0.00,1.35,5.77,0.97,0.17,44.11,0.01,0.00
2331,2.85,10.27,0.31,0.18,0.09,0.06,0.00,0.57,1.05,0.00,0.55,0.00,0.00,33.42,18.86,1.03,2.48,28.29,0.00,0.00
2332,9.58,2.32,0.70,0.43,0.16,0.20,0.02,1.30,1.30,0.01,1.76,0.01,0.02,43.03,21.81,1.36,1.57,14.39,0.03,0.00
2333,0.31,0.42,1.07,0.81,0.16,0.41,0.81,1.48,0.95,0.74,1.11,0.01,0.05,48.17,19.37,2.41,8.88,12.81,0.02,0.00
2334,6.12,2.55,0.25,0.15,0.07,0.10,0.06,0.72,0.68,0.01,0.31,0.00,0.20,62.37,15.15,0.75,0.74,9.71,0.06,0.00
2335,1.09,0.79,0.52,0.22,0.05,0.05,0.05,0.46,0.36,0.00,0.10,0.00,0.00,90.09,0.74,0.25,1.35,3.87,0.00,0.00
2336,1.31,1.02,0.56,0.17,0.07,0.03,0.13,0.40,0.37,0.00,0.07,0.00,0.00,91.40,0.65,0.16,0.28,3.37,0.00,0.00
2337,3.34,1.35,0.54,0.27,0.11,0.12,0.08,0.77,0.54,0.00,1.40,0.01,0.04,53.13,11.74,1.97,7.14,17.29,0.16,0.00
2338,2.31,9.88,0.35,0.12,0.21,0.02,0.02,0.38,0.39,0.00,1.48,0.00,0.01,20.20,28.30,0.96,1.97,32.93,0.48,0.00
2339,4.94,6.04,0.24,0.05,0.00,0.01,0.00,0.10,0.23,0.00,0.03,0.00,0.01,38.51,7.89,1.06,1.52,39.30,0.07,0.00
2340,6.06,12.70,1.46,2.10,0.89,1.40,2.14,6.59,2.18,5.83,6.11,0.01,0.00,11.88,15.86,1.45,0.99,22.11,0.25,0.00
2341,8.61,20.30,0.13,0.03,0.01,0.02,0.01,0.06,0.10,0.00,0.29,0.00,0.01,0.04,0.21,0.03,0.00,49.77,20.38,0.01
2342,0.18,0.26,0.53,0.20,0.06,0.02,0.06,0.38,0.31,0.03,0.18,0.00,0.01,74.41,8.24,5.40,6.75,2.86,0.14,0.00
2343,1.02,12.16,0.29,0.19,0.03,0.04,0.00,0.38,0.41,0.00,0.69,0.00,0.01,16.87,17.09,1.62,1.43,47.77,0.00,0.00
2344,2.58,0.94,0.19,0.09,0.01,0.03,0.00,0.26,0.28,0.00,0.10,0.00,0.01,82.21,3.68,2.81,3.15,3.66,0.01,0.00
2345,1.63,1.03,0.63,0.26,0.12,0.07,0.08,0.57,0.36,0.00,0.14,0.00,0.02,82.82,5.23,2.03,1.52,3.46,0.01,0.00
2346,2.61,0.89,0.89,0.31,0.09,0.13,0.16,0.54,0.60,0.01,0.25,0.03,0.01,84.23,1.79,0.36,2.44,4.66,0.00,0.00
2347,3.83,1.68,1.50,2.19,1.04,1.51,1.68,4.77,1.24,3.80,1.94,0.04,0.11,48.99,14.78,1.21,2.08,7.51,0.08,0.00
2348,6.21,2.49,0.64,0.58,0.18,0.47,0.15,1.53,1.15,0.80,1.61,0.00,0.02,44.09,25.11,0.85,0.77,13.35,0.00,0.00
2349,16.00,15.53,0.19,0.05,0.01,0.03,0.00,0.16,0.34,0.00,1.50,0.00,0.00,1.07,5.02,0.88,0.30,58.91,0.00,0.00
2350,7.12,5.84,0.29,0.07,0.01,0.03,0.00,0.22,0.38,0.00,1.92,0.00,0.02,6.59,7.65,0.57,0.40,68.88,0.00,0.00
2351,2.50,1.20,1.06,0.37,0.13,0.18,0.31,0.61,0.55,0.00,1.53,0.02,0.03,21.86,21.76,3.02,4.74,40.10,0.05,0.00
2352,0.68,1.49,0.36,0.16,0.04,0.05,0.09,0.49,0.38,0.00,0.10,0.00,0.03,35.35,47.38,0.72,0.43,12.23,0.00,0.00
2353,5.94,0.03,8.54,24.68,12.41,10.98,34.01,0.06,0.99,1.79,0.00,0.00,0.16,0.05,0.37,0.00,0.00,0.00,0.00,0.00
2354,0.46,1.24,0.37,0.04,0.01,0.01,0.00,0.24,0.23,0.00,0.13,0.00,0.01,35.44,34.44,1.25,1.50,24.58,0.05,0.00
2355,1.87,0.69,2.96,4.56,2.57,2.90,8.18,8.81,1.96,7.01,2.45,0.05,0.13,19.49,24.08,0.78,0.86,10.64,0.01,0.00
2356,1.39,2.21,0.35,0.06,0.00,0.01,0.00,0.30,0.34,0.00,0.02,0.00,0.02,39.59,28.92,1.15,1.04,24.59,0.01,0.00
2357,0.66,0.68,0.31,0.08,0.01,0.01,0.00,0.49,0.37,0.00,0.03,0.00,0.03,32.48,51.08,0.99,0.67,12.11,0.00,0.00
2358,0.76,2.70,0.37,0.14,0.01,0.05,0.12,0.54,0.28,0.00,0.13,0.00,0.00,21.59,57.29,1.36,0.70,13.94,0.02,0.00
2359,1.96,2.22,2.50,0.78,0.21,0.32,0.22,2.63,1.19,2.58,1.37,0.00,0.07,35.33,28.80,0.79,1.38,17.62,0.04,0.00
2360,0.73,0.81,0.44,0.17,0.09,0.05,0.25,0.37,0.39,0.02,0.27,0.03,0.03,57.91,26.88,0.50,0.25,10.81,0.00,0.00
2361,2.76,1.55,1.03,0.08,0.01,0.04,0.00,0.30,0.31,0.00,0.13,0.00,0.03,70.39,9.29,0.61,1.44,11.95,0.08,0.00
2362,1.75,0.35,0.46,0.19,0.08,0.02,0.00,0.43,0.97,0.00,2.23,0.00,0.07,19.24,16.06,0.92,0.34,56.87,0.01,0.00
2363,1.41,0.44,0.17,0.09,0.01,0.02,0.04,0.37,0.30,0.00,0.18,0.00,0.02,25.14,31.60,2.52,0.57,37.11,0.00,0.00
2364,0.34,0.71,0.42,0.09,0.00,0.02,0.00,0.44,0.26,0.00,0.06,0.00,0.00,15.22,57.48,3.88,1.93,19.16,0.00,0.00
2365,0.68,1.05,0.35,0.23,0.58,0.06,0.09,0.51,0.78,0.01,0.39,0.00,0.02,24.73,51.95,1.00,0.84,16.73,0.00,0.00
2366,0.71,0.61,0.35,0.09,0.01,0.03,0.00,0.44,0.25,0.00,0.08,0.00,0.01,28.94,48.65,2.22,1.14,16.48,0.00,0.00
2367,1.80,1.76,0.38,0.07,0.03,0.01,0.08,0.27,0.27,0.00,0.06,0.00,0.00,50.13,31.92,1.04,0.69,11.49,0.00,0.00
2368,0.45,0.49,0.41,0.04,0.00,0.01,0.00,0.15,0.29,0.00,0.05,0.00,0.02,14.94,59.15,2.06,1.11,20.80,0.04,0.00
2369,1.92,1.71,0.31,0.12,0.02,0.01,0.05,0.37,0.34,0.00,0.15,0.03,0.02,38.78,32.73,1.18,0.85,21.39,0.01,0.00
2370,1.79,0.59,0.66,0.18,0.02,0.10,0.05,0.79,0.86,0.00,0.11,0.00,0.03,33.30,49.18,1.16,0.56,10.61,0.02,0.00
2371,0.69,0.48,0.58,0.14,0.04,0.02,0.01,0.44,0.37,0.00,0.07,0.00,0.01,29.67,54.07,1.73,0.77,10.91,0.00,0.00
2372,0.59,2.07,0.33,0.08,0.02,0.01,0.00,0.44,0.29,0.00,0.06,0.00,0.03,48.57,29.33,1.17,0.60,16.41,0.00,0.00
2373,2.07,1.89,0.49,0.13,0.06,0.04,0.06,0.31,0.34,0.01,0.24,0.00,0.12,29.97,28.05,1.28,0.42,34.49,0.02,0.00
2374,2.47,1.49,1.77,1.23,0.76,0.29,1.52,2.81,0.79,1.32,1.00,0.01,0.04,37.83,28.05,1.20,1.49,15.94,0.00,0.00
2375,5.71,3.47,0.88,1.62,0.57,0.45,0.80,3.64,1.54,2.05,2.25,0.01,0.11,33.89,15.32,0.60,0.37,26.63,0.11,0.00
2376,0.76,0.73,0.31,0.28,0.01,0.06,0.16,0.51,0.43,0.00,0.15,0.01,0.00,14.01,51.25,2.28,0.78,28.24,0.00,0.00
2377,1.30,0.36,0.38,0.09,0.08,0.02,0.00,0.22,0.48,0.00,0.08,0.00,0.16,38.28,26.08,1.55,0.90,30.03,0.00,0.00
2378,1.27,3.01,0.44,0.16,0.05,0.08,0.14,0.42,0.39,0.00,0.11,0.00,0.03,38.82,33.20,1.26,0.80,19.83,0.00,0.00
2379,2.09,1.45,0.72,0.48,0.10,0.11,0.32,1.02,0.52,0.02,0.65,0.00,0.00,40.54,27.74,1.49,1.23,21.49,0.04,0.00
2380,2.82,0.97,4.49,9.06,3.10,3.68,14.90,16.71,0.81,10.07,6.87,0.01,0.46,8.38,4.60,0.17,0.07,12.78,0.04,0.00
2381,3.05,0.95,2.65,2.00,0.86,1.24,2.15,4.82,2.56,3.04,0.89,0.00,0.02,20.04,45.38,0.64,0.58,9.10,0.01,0.00
2382,0.63,1.41,0.27,0.08,0.00,0.01,0.00,0.24,0.24,0.00,0.02,0.00,0.01,37.89,42.32,1.80,0.52,14.56,0.00,0.00
2383,1.13,0.77,0.35,0.13,0.02,0.13,0.00,0.72,0.71,0.00,0.36,0.00,0.04,37.85,38.85,0.81,0.83,17.28,0.00,0.00
2384,1.22,0.42,0.72,0.94,0.17,0.35,0.43,1.61,1.03,1.92,1.31,0.03,0.16,17.03,34.61,1.56,0.51,35.97,0.02,0.00
2385,1.47,1.16,0.37,0.09,0.02,0.03,0.03,0.45,0.30,0.00,0.12,0.02,0.02,21.50,50.11,1.77,0.83,21.71,0.00,0.00
2386,1.76,1.47,0.43,0.15,0.04,0.09,0.13,0.49,0.33,0.00,0.23,0.00,0.05,58.55,19.02,0.91,0.83,15.53,0.03,0.00
2387,0.69,0.40,0.59,0.08,0.01,0.02,0.00,0.38,0.27,0.00,0.10,0.00,0.02,23.69,53.07,1.88,1.11,16.57,1.11,0.00
2388,0.84,0.24,0.49,0.12,0.03,0.02,0.00,0.50,0.37,0.00,0.14,0.00,0.06,35.08,21.86,0.98,0.30,38.92,0.04,0.00
2389,2.00,0.54,0.68,0.25,0.06,0.03,0.06,0.79,0.81,0.00,0.26,0.00,0.01,52.00,27.86,1.07,1.15,12.42,0.00,0.00
2390,0.31,0.48,0.53,0.34,0.09,0.10,0.22,0.77,0.47,0.00,0.40,0.01,0.06,35.92,39.70,1.43,0.35,18.80,0.03,0.00
2391,0.57,2.17,0.20,0.06,0.00,0.01,0.00,0.26,0.21,0.00,0.03,0.00,0.04,36.95,42.07,1.19,0.52,15.70,0.00,0.00
2392,0.72,0.72,0.30,0.05,0.00,0.01,0.00,0.22,0.31,0.00,0.05,0.00,0.01,9.73,56.19,3.30,1.07,27.30,0.00,0.00
2393,2.39,5.01,0.26,0.06,0.02,0.00,0.00,0.22,0.30,0.00,0.06,0.00,0.00,46.65,34.69,0.59,0.36,9.35,0.03,0.00
2394,1.92,1.90,0.36,0.21,0.04,0.09,0.00,0.39,1.09,0.00,0.19,0.00,0.06,27.14,29.84,1.23,0.48,34.98,0.08,0.00
2395,1.08,0.37,0.77,0.08,0.02,0.03,0.00,0.31,0.28,0.00,0.09,0.00,0.00,73.85,12.38,0.79,2.79,7.08,0.07,0.00
2396,0.61,0.79,0.17,0.07,0.01,0.01,0.00,0.22,0.25,0.00,0.11,0.00,0.00,9.13,63.77,2.51,0.90,21.38,0.07,0.00
2397,0.82,0.73,0.64,0.07,0.01,0.02,0.00,0.28,0.38,0.00,0.11,0.00,0.04,33.03,45.78,1.51,0.95,15.62,0.00,0.00
2398,1.08,0.57,0.79,0.12,0.04,0.07,0.00,0.59,0.69,0.05,0.07,0.00,0.06,49.75,32.50,1.10,1.12,11.42,0.00,0.00
2399,0.54,0.27,0.33,0.15,0.03,0.07,0.12,0.39,0.36,0.00,0.02,0.00,0.01,48.64,40.76,0.90,1.16,6.23,0.01,0.00
2400,1.05,0.30,0.63,0.22,0.07,0.06,0.04,0.34,0.55,0.00,0.80,0.00,0.08,15.54,27.14,2.15,0.51,50.47,0.03,0.00
2401,0.62,0.51,0.17,0.08,0.00,0.04,0.00,0.35,0.21,0.00,0.07,0.00,0.01,21.80,53.53,2.60,1.52,18.49,0.00,0.00
2402,2.07,0.58,0.68,0.31,0.09,0.05,0.24,0.59,0.46,0.03,0.97,0.00,0.11,20.08,41.18,1.78,1.55,29.23,0.00,0.00
2403,0.99,0.38,0.44,0.16,0.03,0.04,0.03,0.39,0.41,0.00,0.34,0.00,0.03,32.14,39.69,1.46,0.31,23.18,0.00,0.00
2404,0.94,0.24,0.41,0.10,0.01,0.05,0.00,0.32,0.23,0.00,0.17,0.00,0.00,79.77,1.04,3.17,8.91,4.66,0.00,0.00
2405,0.99,0.03,0.12,0.05,0.00,0.01,0.00,0.23,0.21,0.00,0.13,0.00,0.00,28.25,9.89,5.54,42.28,12.26,0.00,0.00
2406,1.65,0.16,0.38,0.12,0.02,0.04,0.20,0.23,0.25,0.00,0.13,0.00,0.00,60.33,12.52,1.31,9.68,12.83,0.12,0.00
2407,1.26,0.18,0.38,0.19,0.05,0.09,0.09,0.34,0.32,0.01,0.15,0.00,0.00,62.84,10.17,2.74,12.73,8.46,0.00,0.00
2408,4.27,0.44,1.07,2.16,1.95,0.54,2.19,2.80,2.08,1.93,0.84,0.01,0.08,61.15,5.34,0.82,4.24,8.08,0.00,0.00
2409,1.11,0.15,0.49,0.18,0.17,0.06,0.16,0.36,0.56,0.02,0.51,0.00,0.04,70.21,0.59,5.24,11.57,8.57,0.00,0.00
2410,3.28,0.21,3.31,7.25,2.38,2.78,9.85,6.67,2.19,3.39,3.85,0.02,0.06,40.23,2.31,1.50,5.14,5.57,0.00,0.00
2411,2.21,0.08,0.61,0.16,0.05,0.08,0.09,0.46,0.63,0.01,0.29,0.01,0.13,72.72,4.25,1.87,6.07,10.27,0.00,0.00
2412,1.06,0.01,0.28,0.09,0.01,0.02,0.00,0.26,0.21,0.00,0.17,0.00,0.00,34.60,8.46,5.69,40.59,8.57,0.00,0.00
2413,1.73,0.22,0.35,0.12,0.04,0.01,0.10,0.31,0.26,0.00,0.22,0.00,0.00,65.73,8.42,1.54,8.93,12.02,0.00,0.00
2414,1.96,1.73,1.35,1.51,0.54,0.43,0.94,4.89,1.65,2.76,10.97,0.01,0.18,1.05,5.56,0.09,0.02,63.94,0.40,0.00
2415,1.49,1.14,0.43,0.10,0.04,0.05,0.04,0.14,0.28,0.00,0.55,0.01,0.03,1.19,0.81,0.01,0.02,86.79,6.86,0.03
2416,2.82,2.84,1.36,1.13,0.42,0.29,0.46,4.23,1.95,10.92,5.32,0.01,0.47,1.79,5.98,0.02,0.10,59.74,0.15,0.00
2417,3.04,2.06,0.78,0.42,0.12,0.19,0.08,1.03,1.10,0.00,7.16,0.00,0.09,0.87,4.02,0.10,0.01,78.35,0.57,0.00
2418,14.40,1.39,1.06,0.56,0.11,0.15,0.08,2.14,0.99,0.02,15.28,0.01,0.19,0.90,2.01,0.11,0.07,60.55,0.00,0.00
2419,2.35,4.63,1.83,1.46,0.71,0.48,0.39,7.06,2.04,1.86,22.73,0.02,0.22,1.33,6.53,0.03,0.05,46.23,0.06,0.00
2420,2.32,1.78,1.34,0.73,0.19,0.24,0.11,1.30,1.35,0.29,5.68,0.03,0.41,1.07,4.08,0.08,0.05,78.95,0.00,0.00
2421,1.99,0.48,0.72,0.29,0.07,0.07,0.03,0.37,0.67,0.01,2.47,0.00,0.06,1.54,2.14,0.04,0.04,82.94,6.06,0.00
2422,5.87,1.26,0.55,0.17,0.02,0.08,0.00,0.85,0.81,0.00,9.37,0.00,0.13,0.62,0.59,0.01,0.02,75.57,4.07,0.00
2423,2.65,0.71,0.65,0.28,0.08,0.10,0.07,0.74,0.87,0.00,6.69,0.00,0.09,1.00,5.17,0.09,0.02,80.79,0.00,0.00
2424,7.37,2.99,12.22,14.57,19.94,6.12,26.92,0.45,1.14,7.69,0.00,0.00,0.01,0.05,0.12,0.00,0.00,0.32,0.08,0.00
2425,2.56,19.02,3.24,1.94,0.39,0.92,1.34,4.46,2.15,3.14,7.89,0.20,0.17,6.86,0.67,0.01,0.01,43.46,1.56,0.00
2426,2.52,2.79,5.63,9.23,3.97,4.34,23.84,22.20,0.78,17.03,0.36,0.00,0.01,0.36,0.11,0.00,0.00,6.52,0.30,0.00
2427,1.52,2.32,2.11,0.83,0.38,0.53,0.62,2.81,1.40,0.25,8.80,0.02,0.07,18.65,14.19,0.13,0.04,43.79,1.54,0.00
2428,0.96,7.93,3.35,3.07,2.28,1.24,2.17,11.29,1.52,8.74,8.48,0.04,0.13,25.19,8.88,0.04,0.12,14.47,0.08,0.00
2429,3.66,14.63,1.77,0.86,0.74,0.43,0.75,2.00,1.82,1.82,2.89,0.03,0.02,30.24,11.06,0.29,0.08,26.42,0.50,0.00
2430,5.94,15.86,1.65,1.61,0.83,0.39,0.75,4.22,1.48,6.09,2.46,0.01,0.52,17.83,4.01,0.05,0.07,34.28,1.94,0.00
2431,1.30,4.58,4.46,7.17,1.65,2.84,5.70,11.80,1.35,4.89,9.93,0.00,0.15,17.18,13.82,0.21,0.05,12.01,0.89,0.00
2432,4.23,29.86,3.14,2.89,0.48,1.64,3.86,4.61,1.43,1.51,7.60,0.35,0.53,4.52,1.25,0.01,0.00,30.84,1.25,0.00
2433,1.05,6.57,2.98,4.82,1.19,2.17,5.41,16.44,1.70,10.53,6.81,0.16,0.22,13.22,9.66,0.05,0.08,16.90,0.03,0.00
2434,1.16,5.08,7.70,11.87,6.56,6.30,30.81,15.23,1.00,13.71,0.15,0.00,0.00,0.16,0.01,0.00,0.00,0.26,0.00,0.00
2435,1.90,12.57,1.90,2.10,2.06,0.94,1.85,4.97,1.39,3.99,3.85,0.04,0.17,11.76,6.61,0.10,0.12,42.42,1.26,0.00
2436,2.01,6.18,4.97,7.84,3.43,2.86,12.99,14.73,0.87,14.40,6.19,0.07,0.50,7.47,2.33,0.02,0.03,12.86,0.27,0.00
2437,1.77,1.17,1.65,1.02,0.35,0.76,0.15,3.74,1.82,0.05,12.25,0.01,0.06,20.77,21.54,1.27,0.19,31.06,0.37,0.00
2438,2.68,6.91,2.77,3.49,1.63,1.85,2.45,13.60,0.97,16.18,14.77,0.01,0.24,2.90,4.63,0.10,0.02,24.05,0.77,0.00
2439,2.98,3.31,1.08,0.67,0.13,0.68,0.35,3.74,1.45,1.14,11.63,0.01,0.14,9.29,9.83,0.17,0.01,51.19,2.19,0.00
2440,0.28,3.19,2.56,4.02,1.17,2.07,2.36,13.27,2.31,10.94,10.56,0.01,0.52,11.70,16.98,0.26,0.12,17.36,0.31,0.00
2441,3.74,13.29,1.61,2.72,1.27,1.04,4.31,9.30,1.17,5.76,8.58,0.16,1.47,1.80,0.60,0.01,0.01,41.36,1.82,0.00
2442,5.35,1.80,2.59,5.17,1.89,2.09,9.92,12.29,1.34,13.75,8.52,0.00,0.08,0.43,0.15,0.00,0.00,30.40,4.24,0.00
2443,0.54,2.35,9.04,10.87,8.69,6.39,32.96,13.48,0.83,14.50,0.00,0.00,0.21,0.07,0.04,0.00,0.00,0.02,0.00,0.00
2444,1.21,7.80,4.47,9.30,6.13,2.79,11.18,14.51,1.59,14.92,3.03,0.01,0.33,9.64,4.41,0.02,0.05,8.44,0.16,0.00
2445,1.29,0.11,2.04,1.07,0.38,0.50,1.14,1.96,0.58,2.84,12.16,0.02,0.13,4.35,18.50,0.13,0.03,52.76,0.00,0.00
2446,16.58,1.06,1.12,0.40,0.35,0.21,0.12,0.81,0.85,0.01,1.71,0.04,0.12,30.74,25.27,0.12,0.19,20.31,0.00,0.00
2447,1.68,0.73,3.71,2.12,1.14,0.98,4.05,7.60,1.34,5.64,7.40,0.06,0.03,4.81,14.43,0.23,0.08,43.96,0.00,0.00
2448,0.57,0.99,1.35,1.42,1.15,0.92,1.92,3.91,1.13,1.46,4.72,0.03,0.25,28.51,33.51,0.53,0.06,17.57,0.00,0.00
