uniqid_eco4,NWALT92_11_eco4,NWALT92_12_eco4,NWALT92_21_eco4,NWALT92_22_eco4,NWALT92_23_eco4,NWALT92_24_eco4,NWALT92_25_eco4,NWALT92_26_eco4,NWALT92_27_eco4,NWALT92_31_eco4,NWALT92_32_eco4,NWALT92_33_eco4,NWALT92_41_eco4,NWALT92_43_eco4,NWALT92_44_eco4,NWALT92_45_eco4,NWALT92_46_eco4,NWALT92_50_eco4,NWALT92_60_eco4,NWALT92_9999_eco4
499,2.87,10.76,0.47,0.13,0.17,0.16,0.03,0.71,0.94,0.00,3.78,0.02,0.04,3.86,3.37,0.20,1.82,70.66,0.01,0.00
500,1.69,6.20,0.46,0.24,0.07,0.19,0.03,0.81,1.10,0.00,3.04,0.01,0.04,16.84,12.19,0.40,3.69,52.99,0.00,0.00
501,1.96,7.12,0.30,0.07,0.03,0.06,0.00,0.47,0.91,0.00,4.00,0.00,0.02,5.87,2.04,0.35,2.27,74.42,0.09,0.00
502,1.47,18.01,0.96,0.26,0.05,0.17,0.03,1.45,0.94,0.01,5.45,0.03,0.13,10.02,7.38,0.51,2.64,50.51,0.00,0.00
503,7.30,21.33,0.28,0.11,0.03,0.05,0.03,0.24,0.39,0.00,1.08,0.00,0.02,1.96,9.38,0.88,0.48,56.34,0.09,0.00
504,5.63,2.47,0.19,0.04,0.00,0.05,0.00,0.15,0.54,0.00,1.46,0.00,0.01,1.06,2.39,0.19,0.13,84.38,1.30,0.00
505,2.77,4.72,0.40,0.15,0.03,0.06,0.13,0.34,0.36,0.01,1.81,0.00,0.01,1.11,1.00,0.07,0.07,72.12,14.84,0.00
506,7.67,11.67,0.29,0.06,0.01,0.07,0.00,0.17,0.47,0.00,0.98,0.01,0.00,1.21,3.32,0.15,0.07,72.83,1.01,0.00
507,3.78,3.43,0.17,0.01,0.00,0.02,0.00,0.13,0.31,0.00,0.32,0.00,0.00,10.99,6.18,0.57,0.26,73.37,0.45,0.00
508,2.09,12.71,0.28,0.04,0.02,0.02,0.00,0.15,0.27,0.00,0.65,0.01,0.00,10.81,3.33,0.35,0.31,68.49,0.48,0.00
509,2.44,10.44,0.15,0.02,0.00,0.03,0.00,0.06,0.32,0.00,0.26,0.00,0.00,4.75,1.09,0.26,0.11,79.66,0.41,0.00
510,12.49,19.01,0.39,0.07,0.03,0.17,0.01,0.41,0.50,0.00,4.15,0.01,0.01,1.45,0.27,0.13,0.04,58.71,2.16,0.00
511,3.50,16.80,0.20,0.04,0.01,0.04,0.02,0.11,0.34,0.00,0.91,0.00,0.00,2.86,0.42,0.04,0.10,72.31,2.30,0.00
512,3.07,15.14,0.35,0.17,0.03,0.12,0.08,0.38,0.56,0.01,0.71,0.01,0.06,4.04,2.03,0.15,0.27,71.95,0.90,0.00
513,0.53,34.69,0.22,0.02,0.00,0.00,0.00,0.03,0.34,0.00,0.11,0.00,0.00,2.80,5.79,0.18,0.46,54.66,0.15,0.00
514,7.64,8.12,0.73,0.76,0.27,0.29,0.59,1.29,0.49,0.02,4.91,0.54,11.16,0.18,2.02,0.32,0.14,60.52,0.00,0.00
515,14.71,14.65,0.06,0.01,0.00,0.01,0.01,0.04,0.07,0.00,0.20,0.00,0.01,0.02,0.05,0.01,0.00,41.27,28.84,0.01
516,2.44,45.30,0.29,0.04,0.01,0.00,0.00,0.08,0.21,0.00,0.34,0.01,0.19,1.16,5.29,0.65,0.16,43.80,0.01,0.00
517,4.06,30.67,0.23,0.08,0.04,0.04,0.03,0.27,0.27,0.78,0.97,0.00,0.13,0.07,1.34,0.13,0.03,60.57,0.28,0.00
518,10.99,10.03,0.19,0.06,0.01,0.08,0.00,0.31,0.39,0.00,3.16,0.00,0.01,2.30,5.39,0.71,0.57,65.49,0.30,0.00
519,13.39,19.21,0.30,0.09,0.03,0.03,0.02,0.17,0.36,0.00,0.54,0.00,0.02,0.90,7.29,0.55,0.33,56.74,0.01,0.00
520,8.95,23.18,0.19,0.09,0.02,0.05,0.02,0.23,0.34,0.00,1.19,0.00,0.27,0.15,1.79,0.25,0.08,63.12,0.08,0.00
521,2.02,11.28,0.60,0.33,0.03,0.33,0.36,0.90,0.34,0.96,1.02,0.00,0.03,0.06,0.88,0.12,0.02,80.21,0.51,0.00
522,3.64,8.12,0.19,0.10,0.02,0.03,0.02,0.26,0.36,0.00,0.54,0.02,0.04,1.43,3.53,0.07,0.16,79.02,2.43,0.00
523,2.89,17.84,0.22,0.02,0.13,0.02,0.00,0.06,0.22,0.00,0.17,0.04,0.10,0.37,0.44,0.02,0.06,77.15,0.27,0.00
524,4.10,8.11,0.23,0.24,0.08,0.10,0.19,0.45,0.33,0.03,2.28,0.01,0.92,0.05,0.09,0.01,0.05,80.58,2.14,0.00
525,2.23,14.26,0.18,0.03,0.01,0.05,0.01,0.05,0.30,0.00,0.27,0.00,0.01,0.13,0.07,0.03,0.03,81.27,1.07,0.00
526,1.02,63.01,0.15,0.02,0.01,0.01,0.01,0.02,0.14,0.00,0.03,0.00,0.00,0.05,0.08,0.01,0.01,33.84,1.57,0.00
527,0.25,17.78,0.79,0.35,0.06,0.14,0.21,0.46,0.76,0.00,0.99,0.00,0.05,9.85,15.49,0.33,0.86,51.62,0.01,0.00
528,6.06,1.42,1.85,2.65,1.11,2.15,4.60,4.76,1.18,1.80,2.57,0.00,0.05,10.32,22.92,1.19,1.46,33.70,0.20,0.00
529,1.20,2.17,0.58,0.24,0.12,0.14,0.21,0.84,0.65,0.36,0.71,0.00,0.01,38.98,12.00,0.49,0.54,40.67,0.10,0.00
530,4.59,4.80,0.89,0.25,0.14,0.22,0.16,0.85,0.78,0.01,2.58,0.00,0.01,17.78,4.15,0.35,1.00,60.76,0.68,0.00
531,2.63,4.57,0.47,0.10,0.03,0.09,0.01,0.43,0.80,0.00,1.48,0.00,0.02,35.00,9.57,0.36,0.25,43.78,0.40,0.00
532,0.75,15.20,0.28,0.03,0.01,0.04,0.00,0.15,0.40,0.00,0.48,0.00,0.00,15.14,8.14,0.23,0.19,58.92,0.05,0.00
533,1.74,9.68,0.53,0.15,0.10,0.15,0.05,0.69,0.96,0.12,1.78,0.00,0.05,36.45,18.66,0.38,0.32,28.15,0.04,0.00
534,1.37,11.50,0.15,0.19,0.12,0.47,0.09,1.07,1.28,0.00,1.78,0.00,0.05,14.78,39.49,0.32,0.15,25.83,1.34,0.00
535,4.53,8.17,1.24,1.58,0.73,1.02,1.76,4.68,1.71,1.58,3.40,0.01,0.01,26.11,15.40,1.14,1.79,24.96,0.17,0.00
536,7.83,2.83,0.91,1.05,0.43,0.77,0.63,3.64,1.13,0.90,1.63,0.01,0.11,44.28,18.69,1.05,1.15,12.91,0.04,0.00
537,13.15,3.88,0.41,0.18,0.05,0.10,0.05,0.49,0.54,0.00,1.35,0.00,0.02,34.06,16.00,1.55,2.84,25.22,0.10,0.00
538,3.18,6.64,0.46,0.19,0.05,0.07,0.03,0.51,0.74,0.01,0.64,0.00,0.01,34.20,30.41,1.26,1.68,19.91,0.03,0.00
539,2.27,8.39,0.39,0.13,0.02,0.04,0.02,0.31,0.39,0.00,0.50,0.00,0.01,32.40,21.42,1.37,2.07,30.25,0.03,0.00
540,11.23,7.42,0.81,0.58,0.17,0.63,0.20,2.20,1.21,0.01,11.54,0.04,0.26,13.44,4.08,0.19,5.50,40.28,0.22,0.00
541,4.73,12.72,0.25,0.11,0.03,0.26,0.00,1.03,1.14,0.01,4.83,0.01,0.05,2.45,0.52,0.05,6.37,65.45,0.00,0.00
542,0.11,0.05,0.47,0.14,0.02,0.08,0.05,0.50,0.47,0.00,0.10,0.00,0.01,45.89,39.17,1.14,0.24,11.29,0.24,0.00
543,2.87,1.58,0.52,0.18,0.12,0.11,0.14,0.53,0.52,0.08,0.74,0.01,0.01,26.92,20.87,1.60,2.35,40.38,0.46,0.00
544,0.13,0.17,0.77,0.40,0.08,0.21,0.28,1.03,0.59,0.21,0.71,0.00,0.03,59.05,16.66,2.40,8.53,8.72,0.01,0.00
545,0.48,0.71,0.88,0.77,0.35,0.45,1.04,2.78,1.00,0.61,0.75,0.01,0.05,58.55,20.70,0.65,0.64,9.51,0.08,0.00
546,3.53,2.92,1.72,2.16,1.28,1.90,3.19,8.43,1.86,3.24,4.73,0.01,0.25,34.06,14.17,0.50,0.42,13.68,1.94,0.00
547,3.51,4.08,0.84,0.53,0.22,0.47,0.67,1.49,0.93,0.24,1.07,0.01,0.05,49.80,19.99,0.53,0.22,15.14,0.21,0.00
548,9.58,3.65,1.43,1.26,0.76,0.81,1.78,2.99,1.27,0.91,0.96,0.01,0.07,34.23,28.62,0.44,0.26,10.86,0.11,0.00
549,0.62,0.22,0.89,0.54,0.24,0.24,0.51,1.10,0.78,0.12,0.23,0.01,0.04,85.76,3.44,0.12,0.21,4.87,0.07,0.00
550,1.66,1.48,9.38,14.90,10.59,6.83,30.67,6.91,1.55,7.57,0.91,0.03,0.40,4.17,1.29,0.08,0.12,0.91,0.55,0.00
551,0.67,3.86,0.64,0.22,0.15,0.09,0.25,0.36,0.62,0.02,0.35,0.00,0.02,80.87,2.10,0.21,1.13,8.26,0.17,0.00
552,1.28,0.42,0.74,0.36,0.18,0.14,0.21,1.00,0.97,0.06,0.68,0.01,0.05,77.99,2.62,0.21,0.75,11.57,0.76,0.00
553,0.67,0.62,3.06,4.10,2.26,3.24,8.29,10.12,1.55,6.27,3.31,0.02,0.08,40.82,7.07,0.40,0.97,5.50,1.63,0.00
554,1.21,0.62,3.61,6.84,2.97,4.65,11.05,12.43,2.47,4.89,2.98,0.01,0.17,28.94,7.54,0.47,1.24,6.96,0.96,0.00
555,0.70,0.23,0.66,0.50,0.17,0.37,0.55,1.21,0.89,0.10,0.52,0.00,0.06,72.30,10.07,0.40,0.29,10.47,0.50,0.00
556,0.91,0.41,0.84,0.74,0.37,0.42,0.65,1.84,1.15,0.21,1.04,0.00,0.05,72.53,7.45,0.27,0.56,10.47,0.08,0.00
557,0.85,0.06,1.48,1.76,0.83,0.80,1.92,3.84,1.39,0.90,1.58,0.01,0.04,65.21,8.40,0.34,0.50,9.97,0.10,0.00
558,1.14,0.02,1.67,1.42,2.00,0.84,2.34,3.37,1.26,0.99,2.07,0.00,0.03,60.38,11.82,0.42,0.53,9.47,0.22,0.00
559,0.75,0.01,1.00,0.86,0.43,0.36,1.07,2.52,1.15,1.96,3.40,0.01,0.08,34.48,15.73,1.36,0.87,33.76,0.21,0.00
560,0.40,0.01,0.99,0.27,0.10,0.17,0.24,0.63,0.83,0.01,0.15,0.00,0.01,85.33,5.88,0.20,0.36,4.42,0.00,0.00
561,0.67,0.04,1.00,0.63,0.32,0.29,0.59,1.56,1.08,0.05,1.03,0.02,0.01,68.68,10.72,0.39,0.66,12.24,0.04,0.00
562,3.40,2.95,0.69,0.58,0.23,0.28,0.20,1.97,1.14,0.01,3.09,0.00,0.01,64.24,8.17,0.19,0.21,12.49,0.14,0.00
563,1.98,3.85,1.23,1.24,0.69,0.55,0.89,3.89,1.42,0.87,4.17,0.01,0.03,49.39,12.67,0.30,0.66,16.11,0.06,0.00
564,1.04,0.68,0.42,0.15,0.03,0.16,0.05,0.58,0.85,0.01,0.74,0.00,0.00,80.40,3.78,0.13,0.55,10.34,0.10,0.00
565,2.73,5.28,1.24,1.26,0.75,0.74,0.82,4.72,1.48,1.38,10.72,0.06,0.16,23.16,5.55,0.47,2.76,36.34,0.38,0.00
566,1.22,2.70,0.95,1.01,0.38,0.54,0.55,3.30,1.55,0.61,4.65,0.00,0.08,45.66,16.37,0.33,0.95,19.17,0.00,0.00
567,1.23,3.62,1.14,1.32,0.46,0.70,1.18,3.62,1.50,1.05,4.13,0.01,0.06,41.57,20.09,0.29,0.39,17.66,0.00,0.00
568,3.28,6.45,1.13,1.44,0.74,1.28,0.97,7.04,1.55,1.67,9.04,0.13,0.18,20.50,18.13,0.45,0.59,25.38,0.05,0.00
569,0.74,1.05,2.00,2.86,1.60,1.30,5.57,4.75,1.35,1.44,2.11,0.01,0.13,62.90,4.70,0.14,0.56,6.77,0.02,0.00
570,0.89,0.61,3.04,4.30,2.01,1.89,7.53,6.83,1.61,2.87,7.85,0.01,0.18,41.95,5.28,0.27,0.69,11.86,0.35,0.00
571,1.13,0.57,0.58,0.43,0.13,0.12,0.19,1.04,1.10,0.02,0.92,0.00,0.18,82.47,1.01,0.14,0.36,9.55,0.08,0.00
572,2.33,1.94,1.43,0.91,0.80,0.67,0.95,2.98,1.42,0.05,2.89,0.01,0.76,70.32,2.02,0.18,0.61,9.67,0.06,0.00
573,0.61,5.15,0.66,0.64,0.23,0.35,0.44,2.12,1.08,0.34,3.35,0.01,0.04,52.90,11.72,0.14,0.84,19.38,0.00,0.00
574,0.27,0.21,0.35,0.06,0.01,0.03,0.00,0.01,0.41,0.01,0.48,0.00,0.01,1.34,6.97,0.14,0.01,84.73,4.96,0.00
575,5.72,3.00,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.02,0.04,0.00,0.01,90.37,0.48,0.00
576,3.04,3.65,0.14,0.01,0.00,0.11,0.00,0.02,0.08,0.00,0.47,0.00,0.03,0.40,1.69,0.11,0.11,90.14,0.01,0.00
577,6.97,0.69,0.64,0.00,0.00,1.15,0.00,0.01,0.02,0.00,4.82,0.01,0.01,0.46,0.53,0.00,0.23,84.41,0.05,0.00
578,6.19,0.95,0.37,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.17,0.00,0.02,0.12,0.28,0.00,0.00,91.26,0.07,0.00
579,2.38,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.54,0.00,0.00,0.29,1.56,0.22,0.35,90.05,0.23,0.00
580,0.73,1.28,0.23,0.07,0.01,0.02,0.00,0.09,0.19,0.00,0.99,0.00,0.04,5.19,15.70,1.08,1.30,73.10,0.00,0.00
581,1.12,1.74,0.40,0.04,0.00,0.03,0.00,0.05,0.78,0.00,2.87,0.00,0.08,0.05,2.66,0.03,0.00,90.14,0.00,0.00
582,1.63,3.71,1.98,1.31,0.34,0.64,0.69,3.66,1.76,1.62,10.73,0.01,0.22,3.48,20.38,0.61,0.07,46.71,0.44,0.00
583,0.72,0.56,0.53,0.11,0.02,0.05,0.00,0.20,0.53,0.04,4.03,0.01,0.05,0.94,4.12,0.05,0.02,85.70,2.32,0.00
584,3.09,2.37,0.84,0.14,0.06,0.08,0.07,0.61,0.61,0.01,7.89,0.02,0.04,0.20,2.30,0.13,0.00,80.42,1.12,0.00
585,2.72,1.74,0.83,0.31,0.10,0.17,0.18,1.66,0.82,1.18,15.54,0.00,0.04,0.59,5.89,0.45,0.01,67.58,0.19,0.00
586,0.47,0.22,0.84,0.27,0.06,0.09,0.08,0.54,0.79,0.02,6.00,0.01,0.05,1.77,8.41,0.19,0.05,80.04,0.10,0.00
587,2.43,2.20,0.87,0.41,0.11,0.23,0.07,1.21,1.19,0.23,10.71,0.01,0.18,0.52,4.32,0.10,0.02,74.94,0.27,0.00
588,0.51,1.47,1.12,1.16,0.40,0.88,1.05,7.39,0.57,4.75,35.45,0.01,0.12,10.56,9.73,0.37,0.08,24.16,0.22,0.00
589,5.08,2.27,1.57,0.98,0.58,0.72,0.85,6.17,0.95,6.59,20.65,0.02,0.20,0.64,1.72,0.02,0.00,49.84,1.13,0.00
590,0.12,0.08,0.00,0.00,0.00,0.01,0.00,0.01,0.07,0.00,0.45,0.00,0.01,0.00,0.01,0.00,0.00,84.01,15.21,0.02
591,1.00,0.73,0.50,0.17,0.06,0.05,0.00,0.36,1.04,0.00,3.04,0.00,0.01,6.05,19.18,0.24,0.13,67.42,0.02,0.01
592,1.97,0.75,1.19,0.33,0.13,0.07,0.07,0.57,0.91,0.01,2.29,0.02,0.09,6.58,10.71,0.10,0.12,73.98,0.13,0.01
593,4.03,1.28,0.16,0.03,0.01,0.01,0.01,0.02,0.10,0.00,0.16,0.00,0.01,0.27,0.20,0.00,0.00,91.41,2.27,0.03
594,1.51,0.93,0.69,0.22,0.04,0.09,0.01,0.34,0.66,0.01,3.84,0.02,0.06,1.77,2.20,0.05,0.06,87.50,0.01,0.00
595,8.10,1.08,5.05,1.36,0.52,0.24,0.00,2.38,1.40,0.00,8.65,0.05,0.19,12.71,9.00,0.20,0.13,48.72,0.22,0.00
596,0.34,0.22,0.42,0.08,0.02,0.06,0.01,0.08,0.29,0.00,0.67,0.00,0.04,0.20,0.15,0.00,0.01,89.12,8.30,0.00
597,2.86,1.09,0.64,0.14,0.04,0.06,0.02,0.40,0.60,0.01,7.08,0.00,0.08,0.57,2.82,0.04,0.01,83.20,0.33,0.00
598,10.75,1.95,0.61,0.29,0.06,0.14,0.02,1.34,1.02,0.04,17.19,0.00,0.11,0.94,2.53,0.05,0.03,62.37,0.57,0.00
599,1.92,1.38,0.48,0.12,0.05,0.03,0.07,0.16,0.63,0.01,1.61,0.00,0.03,0.83,2.40,0.07,0.05,90.16,0.00,0.00
600,1.40,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.26,18.60,0.05
601,17.27,3.51,0.07,0.02,0.01,0.00,0.00,0.04,0.05,0.00,0.18,0.01,0.04,0.01,0.01,0.00,0.01,77.48,1.30,0.00
602,1.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.09,0.02,0.00,0.00,96.00,1.01,0.03
603,0.51,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,98.77,0.00,0.04
604,1.55,1.26,0.92,0.28,0.06,0.17,0.06,1.50,1.30,0.40,6.56,0.01,0.14,4.16,22.89,0.62,0.05,57.98,0.09,0.00
605,0.62,0.08,0.17,0.10,0.00,0.09,0.00,0.25,0.29,0.00,5.42,0.00,0.00,0.18,1.13,0.05,0.08,91.44,0.10,0.00
606,1.85,0.45,0.24,0.00,0.00,0.29,0.00,0.00,0.00,0.02,0.04,0.00,0.00,0.08,0.07,0.00,0.00,96.90,0.06,0.00
607,3.18,2.30,3.61,5.17,2.43,2.26,5.21,17.30,0.77,14.24,17.44,0.02,0.30,4.44,8.26,0.28,0.08,12.60,0.13,0.00
608,5.53,3.79,1.42,0.58,0.18,0.22,0.14,2.58,1.08,0.54,23.17,0.00,0.10,0.63,5.54,0.37,0.02,54.05,0.05,0.00
609,3.34,2.57,2.33,2.32,0.65,1.21,2.08,9.66,0.82,8.77,30.09,0.02,0.20,0.63,5.93,0.44,0.04,28.49,0.42,0.00
610,3.15,2.58,7.48,14.11,2.58,6.02,26.14,18.55,0.81,16.54,0.64,0.03,0.14,0.05,0.53,0.00,0.00,0.63,0.02,0.00
611,4.31,5.18,3.46,4.08,1.63,1.90,5.16,14.28,0.67,9.45,27.89,0.03,0.39,2.00,5.17,0.11,0.27,13.69,0.32,0.00
612,2.42,5.74,2.49,2.24,0.84,0.90,1.19,9.63,1.07,6.48,32.30,0.09,0.31,1.27,7.71,0.10,0.13,24.90,0.20,0.00
613,3.28,2.65,5.56,8.09,2.70,4.27,17.47,19.43,0.93,12.13,14.22,0.03,0.25,0.46,1.71,0.04,0.09,6.34,0.36,0.00
614,2.85,2.92,2.46,2.97,0.85,1.07,1.84,11.70,1.07,7.72,26.09,0.02,0.40,1.01,5.05,0.08,0.05,31.82,0.05,0.00
615,4.05,2.44,2.59,2.31,0.84,1.14,1.90,8.39,1.36,5.04,17.00,0.06,0.32,6.83,15.82,0.42,0.03,29.31,0.14,0.00
616,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,3.53,95.12,0.00
617,1.02,0.00,0.25,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.38,43.94,54.00,0.00
618,3.23,0.00,0.27,0.03,0.00,0.02,0.07,0.18,0.09,0.04,0.93,0.00,0.00,0.00,0.00,0.00,0.15,86.41,8.57,0.00
619,0.39,0.00,0.37,0.03,0.02,0.00,0.00,0.13,0.14,0.00,1.68,0.00,0.03,0.03,0.62,0.33,0.35,93.83,2.03,0.00
620,1.13,0.00,0.32,0.16,0.04,0.08,0.10,0.93,0.22,0.05,7.91,0.00,0.00,0.00,0.00,0.02,0.58,87.08,1.39,0.00
621,7.55,0.02,0.37,0.14,0.02,0.14,0.19,0.60,0.12,0.10,1.45,0.01,0.01,0.00,0.02,0.18,2.50,80.80,5.79,0.00
622,1.58,0.00,0.31,0.01,0.00,0.00,0.03,0.06,0.08,0.04,0.85,0.00,0.00,0.00,0.00,0.00,0.10,92.91,4.02,0.00
623,0.30,0.00,0.26,0.10,0.04,0.06,0.01,0.87,0.34,0.01,9.68,0.00,0.00,0.02,0.01,0.18,1.25,84.99,1.87,0.00
624,0.35,0.00,0.09,0.05,0.00,0.05,0.05,0.04,0.07,0.03,0.06,0.00,0.01,0.00,0.03,0.03,3.01,67.28,28.83,0.00
625,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.10,0.00,0.00,0.00,7.30,88.43,4.06,0.00
626,1.15,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.25,6.73,91.82,0.00
627,0.41,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.05,31.72,67.77,0.00
628,0.80,0.00,0.15,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.01,52.35,46.38,0.00
629,0.36,0.00,0.18,0.01,0.00,0.03,0.00,0.05,0.10,0.00,1.94,0.00,0.00,0.00,0.00,0.01,0.38,82.36,14.59,0.00
630,0.09,0.04,0.19,0.11,0.02,0.07,0.00,0.40,0.41,0.00,0.92,0.00,0.01,0.25,0.51,1.38,6.00,88.00,1.61,0.00
631,0.89,0.30,0.90,0.31,0.09,0.15,0.20,0.55,0.62,0.41,2.87,0.01,0.04,9.46,20.61,0.52,0.30,61.74,0.01,0.00
632,1.77,1.06,0.97,0.30,0.04,0.27,0.09,0.79,0.71,0.05,10.81,0.01,0.03,3.26,15.97,0.33,0.14,63.32,0.09,0.00
633,1.98,0.33,0.80,0.18,0.03,0.12,0.00,0.56,0.51,0.00,8.00,0.00,0.00,0.99,6.08,0.15,0.17,79.95,0.14,0.00
634,3.40,0.52,0.85,0.44,0.06,0.23,0.15,0.67,0.84,0.42,3.81,0.01,0.05,18.25,26.75,0.37,0.20,42.99,0.00,0.00
635,0.23,0.03,0.59,0.18,0.04,0.06,0.02,0.30,0.41,0.02,1.99,0.01,0.07,5.25,21.23,0.47,0.05,69.07,0.00,0.00
636,0.34,0.21,0.49,0.19,0.03,0.29,0.03,0.75,0.75,0.22,6.54,0.00,0.03,16.92,24.84,0.95,0.06,47.36,0.00,0.00
637,4.53,3.56,0.85,0.32,0.12,0.36,0.19,1.94,0.98,0.23,6.52,0.01,0.01,22.25,12.86,0.37,2.17,42.51,0.21,0.00
638,1.23,0.83,1.42,1.14,0.57,0.71,1.32,4.26,1.30,1.58,7.03,0.03,0.05,23.88,19.08,0.55,0.59,34.38,0.05,0.00
639,1.11,0.32,2.17,3.05,0.57,2.29,1.71,15.96,1.08,15.08,24.84,0.00,0.01,4.46,4.99,0.29,0.58,20.16,1.33,0.00
640,3.60,1.63,3.18,6.04,2.56,2.97,8.02,21.63,0.89,7.87,13.80,0.01,0.16,9.65,11.50,0.24,0.25,5.78,0.24,0.00
641,2.31,5.00,1.28,0.35,0.31,0.47,0.00,3.87,1.06,0.00,19.57,0.03,0.22,0.21,0.46,0.03,0.00,64.02,0.83,0.00
642,3.37,2.89,0.82,0.33,0.07,0.31,0.01,3.19,0.62,0.00,31.02,0.01,0.06,0.30,1.44,0.06,0.00,55.44,0.04,0.00
643,0.42,0.12,0.44,0.06,0.03,0.03,0.00,0.09,0.23,0.00,0.34,0.02,0.24,1.30,4.13,0.07,0.01,92.26,0.21,0.00
644,0.63,0.16,0.59,0.14,0.09,0.08,0.09,0.27,0.30,0.03,1.32,0.01,0.19,1.00,4.19,0.15,0.04,90.46,0.28,0.00
645,13.01,25.23,3.68,3.56,4.51,1.12,4.43,2.22,1.02,3.85,1.24,0.05,0.39,13.35,3.56,0.04,0.07,17.80,0.87,0.00
646,6.07,22.02,1.16,1.53,1.33,0.47,1.70,2.97,1.17,1.93,4.06,0.03,0.13,25.98,4.78,0.12,0.14,24.19,0.23,0.00
647,3.60,63.45,0.13,0.02,0.01,0.01,0.00,0.00,0.07,0.01,0.00,0.05,0.01,15.19,0.37,0.04,0.00,16.40,0.64,0.00
648,5.26,33.01,0.80,1.43,0.71,1.11,1.10,4.34,0.94,1.29,6.51,0.65,0.00,15.26,4.24,0.03,0.05,21.43,1.84,0.00
649,0.53,13.27,0.93,0.58,0.24,0.18,0.30,0.97,1.22,0.85,1.47,0.03,0.00,24.33,4.50,0.14,0.60,49.80,0.04,0.00
650,1.01,9.36,1.50,1.16,0.40,0.29,0.43,1.95,1.60,0.47,2.58,0.02,0.02,41.86,13.42,0.03,0.09,23.65,0.16,0.00
651,6.51,44.09,1.09,1.95,0.32,1.14,0.89,8.15,0.73,0.69,12.57,1.59,0.01,1.94,0.13,0.03,0.00,17.28,0.90,0.00
652,1.32,18.54,0.78,0.56,0.38,0.29,0.14,1.35,0.74,0.72,3.41,0.03,0.07,14.28,3.52,0.15,0.49,53.11,0.12,0.00
653,4.09,55.72,0.44,0.25,0.24,0.08,0.08,0.44,0.32,0.14,0.75,0.05,0.06,7.13,1.18,0.06,0.21,28.63,0.14,0.00
654,1.21,1.22,2.49,3.83,1.34,1.50,2.65,9.63,1.30,3.47,10.16,0.02,0.11,19.15,23.76,1.07,0.23,16.73,0.13,0.00
655,1.86,0.97,1.81,2.10,0.63,1.15,2.30,8.59,1.16,6.90,22.95,0.04,0.43,7.93,9.50,0.69,0.16,30.46,0.36,0.00
656,1.08,0.43,1.91,2.78,0.46,1.26,3.21,6.64,1.31,4.37,9.14,0.01,0.08,12.37,28.24,1.18,0.07,25.14,0.34,0.00
657,1.59,0.33,3.01,5.52,2.65,1.36,3.14,9.00,0.97,2.50,3.55,0.08,0.71,31.48,27.98,0.37,0.08,5.69,0.00,0.00
658,4.73,1.96,5.80,11.34,4.40,5.41,29.33,19.62,1.10,14.64,0.45,0.00,0.06,0.35,0.15,0.00,0.00,0.64,0.01,0.00
659,2.09,31.16,3.70,5.73,3.09,3.16,4.49,15.39,0.46,15.76,4.75,0.00,0.00,1.12,1.23,0.04,0.02,5.47,2.34,0.00
660,7.90,7.99,19.05,9.01,23.94,3.67,10.16,1.18,0.60,14.65,0.00,0.00,0.78,0.08,0.21,0.00,0.00,0.78,0.01,0.00
661,2.26,3.46,0.80,0.47,0.23,0.11,0.14,1.25,0.71,0.20,1.33,0.00,0.03,15.59,37.38,2.17,0.54,33.31,0.00,0.00
662,1.12,6.93,0.48,0.39,0.27,0.09,0.30,0.81,0.63,0.19,1.61,0.01,0.06,8.57,15.23,1.05,0.53,61.74,0.00,0.00
663,0.85,3.95,1.00,0.97,0.83,0.34,0.45,2.33,1.02,1.45,4.83,0.07,0.36,8.19,5.28,0.20,2.95,64.87,0.06,0.00
664,0.71,3.53,0.42,0.16,0.15,0.04,0.03,0.41,0.51,0.05,1.64,0.01,0.03,3.66,11.06,0.77,0.56,76.26,0.00,0.00
665,2.43,3.28,0.38,0.20,0.11,0.05,0.04,0.61,0.71,0.09,1.14,0.01,0.01,13.29,12.62,1.70,0.46,62.87,0.00,0.00
