uniqid_county,NWALT92_11_county,NWALT92_12_county,NWALT92_21_county,NWALT92_22_county,NWALT92_23_county,NWALT92_24_county,NWALT92_25_county,NWALT92_26_county,NWALT92_27_county,NWALT92_31_county,NWALT92_32_county,NWALT92_33_county,NWALT92_41_county,NWALT92_43_county,NWALT92_44_county,NWALT92_45_county,NWALT92_46_county,NWALT92_50_county,NWALT92_60_county,NWALT92_9999_county
2629,2.03,0.00,2.21,1.53,1.54,1.17,1.52,9.45,1.44,9.96,21.11,0.03,0.09,3.50,11.68,0.51,0.26,31.97,0.00,0.00
2630,0.29,0.00,1.79,1.26,0.53,0.30,1.26,2.48,1.14,1.21,7.30,0.09,0.18,9.76,10.36,0.30,0.00,61.58,0.16,0.00
2631,0.72,0.31,3.14,4.27,1.97,1.84,3.90,9.13,1.26,2.63,11.33,0.02,0.08,20.60,18.08,0.34,0.11,20.26,0.00,0.00
2632,2.16,0.09,1.28,0.84,0.36,0.52,0.50,2.76,1.12,0.22,26.32,0.03,0.70,2.26,6.22,0.12,0.01,54.38,0.11,0.00
2633,0.89,0.01,0.94,0.56,0.26,0.14,0.37,0.88,1.13,0.09,5.19,0.01,0.03,11.93,13.43,0.34,0.00,63.74,0.05,0.00
2634,0.50,0.35,1.17,0.66,0.18,0.10,0.19,0.71,1.34,0.03,0.85,0.00,0.01,15.85,15.08,0.43,0.00,62.55,0.00,0.00
2635,1.59,0.66,0.45,0.10,0.09,0.12,0.11,0.35,0.45,0.05,1.15,0.00,0.03,1.97,8.15,0.20,0.03,82.96,1.53,0.00
2636,0.72,0.51,2.00,1.62,1.56,0.81,1.02,4.61,1.12,0.09,8.07,0.17,0.05,21.88,27.04,0.17,0.01,28.57,0.00,0.00
2637,0.59,0.00,1.55,0.77,0.49,0.69,0.72,4.45,1.39,2.94,12.04,0.03,0.18,5.61,20.98,1.23,0.47,45.88,0.00,0.00
2638,1.81,2.50,2.34,2.33,0.99,0.87,2.41,3.57,0.97,6.30,15.35,0.08,0.53,8.77,4.24,0.13,0.04,46.02,0.75,0.00
2639,6.38,0.09,2.48,2.76,0.91,1.08,2.07,5.47,1.04,2.00,7.30,0.01,0.09,8.85,18.25,0.31,0.04,40.86,0.00,0.00
2640,4.36,0.18,1.52,0.72,0.84,0.32,0.65,1.33,1.46,0.15,4.66,0.28,0.68,17.16,20.49,0.39,0.03,44.76,0.00,0.00
2641,2.20,0.51,1.89,1.69,0.96,0.67,1.42,2.94,0.85,3.75,15.17,0.19,1.37,3.39,7.34,0.16,0.02,55.02,0.49,0.00
2642,5.06,0.34,12.05,21.02,9.20,7.99,32.11,1.28,1.16,8.99,0.07,0.00,0.04,0.22,0.43,0.00,0.00,0.06,0.00,0.00
2643,0.73,0.09,3.22,8.32,2.54,3.64,6.89,19.89,0.42,11.77,13.81,0.01,0.15,6.91,12.73,0.60,0.28,7.99,0.00,0.00
2644,0.85,0.70,2.34,2.14,1.09,0.59,1.39,5.11,1.28,0.76,6.86,0.01,0.01,18.71,29.56,0.30,0.01,27.96,0.32,0.00
2645,0.91,0.01,0.92,0.31,0.22,0.11,0.15,0.61,0.62,0.11,4.69,0.06,1.45,3.89,19.61,0.65,0.03,65.65,0.00,0.00
2646,0.20,0.02,0.54,0.05,0.04,0.04,0.03,0.03,0.13,0.01,0.34,0.00,0.19,0.08,0.97,0.02,0.00,97.29,0.00,0.00
2647,0.36,0.53,1.42,0.90,0.83,0.36,0.34,2.66,0.94,0.04,3.38,0.00,0.02,21.09,28.38,0.36,0.00,38.37,0.00,0.00
2648,0.91,0.01,0.71,0.19,0.07,0.07,0.04,0.26,1.11,0.00,0.21,0.00,0.01,9.91,17.14,0.63,0.02,68.71,0.01,0.00
2649,0.53,0.00,1.19,0.64,0.30,0.18,0.35,0.97,0.83,0.34,1.98,0.13,0.42,8.21,7.54,0.31,0.00,76.09,0.00,0.00
2650,1.67,0.00,0.69,0.29,0.24,0.22,0.25,1.23,1.43,0.06,8.32,0.05,0.41,5.70,14.20,0.64,0.18,64.42,0.00,0.00
2651,3.37,0.34,1.68,2.40,1.17,0.49,1.12,6.21,0.95,1.16,9.44,0.01,0.20,29.93,27.23,0.61,0.10,13.57,0.01,0.00
2652,2.83,1.81,0.69,0.25,0.02,0.12,0.00,1.25,0.66,0.00,12.35,0.00,0.04,1.08,15.59,0.29,0.25,62.76,0.02,0.00
2653,1.12,0.10,0.83,0.10,0.04,0.07,0.06,0.14,0.66,0.04,0.83,0.01,0.04,10.19,16.37,0.42,0.04,68.74,0.19,0.00
2654,0.85,0.00,1.52,1.16,0.51,0.76,1.15,6.59,1.11,4.42,18.06,0.03,0.34,3.10,18.76,0.60,0.03,41.00,0.00,0.00
2655,3.59,4.93,1.01,0.36,0.03,0.44,0.02,3.63,0.45,0.00,31.45,0.01,0.01,0.46,0.48,0.02,0.00,53.11,0.00,0.00
2656,0.69,0.01,1.17,0.37,0.32,0.19,0.21,0.74,1.20,0.06,3.18,0.04,0.51,4.23,17.93,0.44,0.10,68.61,0.00,0.00
2657,1.28,0.00,0.96,0.21,0.16,0.10,0.08,0.59,1.11,0.02,3.00,0.00,0.30,10.14,12.46,0.53,0.39,68.61,0.04,0.00
2658,1.10,0.70,2.19,2.99,1.81,1.19,2.56,8.87,0.94,2.37,15.43,0.08,0.45,34.21,11.01,0.10,0.04,13.91,0.07,0.00
2659,1.10,0.00,1.16,0.74,0.48,0.63,0.30,3.90,1.51,0.05,15.04,0.07,0.16,11.11,12.99,0.80,0.30,49.67,0.00,0.00
2660,0.87,0.26,1.41,0.60,0.20,0.17,0.05,1.31,1.11,0.01,4.31,0.00,0.02,13.13,21.28,0.77,0.05,54.44,0.00,0.00
2661,0.35,0.09,1.30,0.33,0.31,0.15,0.09,0.66,0.96,0.03,1.86,0.07,0.42,3.65,15.77,0.41,0.22,73.33,0.00,0.00
2662,1.76,1.99,3.49,3.85,1.17,1.45,7.92,10.76,1.01,9.01,14.17,0.05,0.68,0.45,1.80,0.11,0.02,38.10,2.19,0.00
2663,5.05,5.21,2.66,1.26,0.94,1.20,0.85,8.83,0.91,2.03,26.56,0.02,0.34,0.78,5.05,0.06,0.28,35.92,2.05,0.00
2664,4.97,3.10,2.19,5.42,1.06,4.82,4.60,40.10,1.64,16.71,4.89,0.00,0.00,0.50,4.54,0.09,0.03,5.35,0.00,0.00
2665,5.34,4.38,2.50,2.84,2.08,2.27,2.34,17.06,0.78,7.21,25.47,0.02,0.09,1.61,10.83,0.17,0.95,13.50,0.58,0.00
2666,3.42,1.83,3.46,3.95,1.95,1.82,7.40,8.42,0.85,7.04,27.60,0.01,0.42,0.47,3.17,0.08,0.02,27.94,0.15,0.00
2667,1.43,1.84,0.29,0.03,0.01,0.00,0.00,0.04,0.18,0.00,0.39,0.00,0.00,1.39,0.77,0.01,0.03,93.10,0.47,0.02
2668,8.04,2.23,0.74,0.26,0.09,0.03,0.16,0.37,1.14,0.01,1.43,0.02,0.02,8.44,20.07,0.25,0.12,56.56,0.01,0.01
2669,1.04,0.49,1.19,0.25,0.09,0.04,0.04,0.27,0.84,0.01,2.22,0.01,0.06,5.12,6.89,0.07,0.10,81.23,0.05,0.00
2670,4.88,2.20,0.33,0.18,0.03,0.06,0.02,0.23,0.53,0.00,0.75,0.00,0.03,11.83,26.04,0.13,0.05,45.20,7.50,0.00
2671,1.57,1.01,0.70,0.27,0.05,0.12,0.14,0.84,0.63,0.00,5.95,0.00,0.12,2.74,11.31,0.19,0.04,71.20,3.11,0.00
2672,1.29,0.54,1.03,0.27,0.11,0.09,0.06,0.51,0.65,0.01,8.91,0.02,0.01,0.80,5.39,0.07,0.03,79.75,0.48,0.00
2673,0.53,0.07,1.33,0.24,0.07,0.11,0.04,0.68,0.61,0.01,7.40,0.02,0.04,1.28,8.65,0.12,0.05,78.22,0.53,0.00
2674,0.88,0.26,0.94,0.45,0.14,0.07,0.12,0.86,0.83,0.02,4.50,0.08,0.11,3.18,6.11,0.08,0.05,81.10,0.23,0.00
2675,57.91,2.14,0.70,0.12,0.00,0.29,0.00,0.94,0.41,0.00,9.53,0.00,0.00,6.45,13.55,0.22,0.03,7.65,0.04,0.01
2676,0.67,0.55,0.60,0.23,0.07,0.05,0.00,0.29,0.91,0.00,1.09,0.00,0.11,3.85,6.95,0.10,0.04,84.42,0.07,0.00
2677,0.53,0.28,1.06,0.19,0.05,0.04,0.00,0.15,0.69,0.00,1.12,0.00,0.03,4.80,6.53,0.17,0.11,84.21,0.04,0.00
2678,0.27,0.76,0.81,0.32,0.04,0.19,0.08,0.67,0.74,0.01,2.21,0.00,0.02,0.57,6.61,0.09,0.03,80.17,6.40,0.00
2679,3.53,0.97,0.82,0.18,0.06,0.07,0.00,0.31,0.64,0.00,1.10,0.02,0.09,6.27,12.31,0.05,0.09,73.24,0.24,0.01
2680,13.44,1.00,1.41,1.25,0.47,0.27,0.56,2.92,0.84,2.00,7.02,0.00,0.04,5.20,14.71,0.15,0.05,48.33,0.34,0.00
2681,0.97,0.00,0.73,0.07,0.04,0.06,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.24,5.47,0.76,0.01,86.58,4.71,0.00
2682,1.95,2.19,0.74,0.44,0.02,0.27,0.00,2.65,0.94,0.00,19.02,0.00,0.00,16.54,6.40,0.18,0.16,48.51,0.00,0.00
2683,2.86,1.15,1.79,2.96,1.16,0.64,0.60,11.65,1.21,7.89,15.02,0.15,0.10,2.42,5.44,0.26,0.03,44.67,0.00,0.00
2684,2.92,5.37,1.13,0.35,1.22,0.14,0.04,0.61,2.01,0.01,3.97,0.05,0.04,14.00,6.29,0.52,0.09,60.57,0.67,0.00
2685,0.54,3.99,0.51,0.14,0.05,0.05,0.00,0.08,0.41,0.00,1.34,0.02,0.00,0.70,16.21,2.03,1.12,72.77,0.04,0.00
2686,1.31,6.59,0.48,0.07,0.01,0.00,0.00,0.06,0.42,0.00,0.35,0.04,0.00,11.83,6.12,0.20,0.29,72.23,0.00,0.00
2687,0.32,0.17,0.74,0.40,0.04,0.00,0.00,0.01,1.38,0.00,0.03,0.00,0.00,2.47,31.94,1.44,0.05,45.14,15.87,0.00
2688,3.03,9.41,0.69,0.15,0.12,0.04,0.00,0.42,0.51,0.00,4.23,0.00,0.11,15.05,5.87,0.34,0.20,59.81,0.00,0.00
2689,2.43,21.75,0.00,0.46,0.04,0.00,0.00,2.59,1.03,0.00,29.56,0.01,0.00,11.02,3.35,0.30,0.17,27.21,0.07,0.00
2690,1.07,0.57,1.79,3.79,1.33,1.50,2.71,8.87,2.19,4.71,19.64,0.02,0.15,7.66,9.85,0.79,0.13,28.30,4.94,0.00
2691,2.58,0.96,0.95,0.96,0.28,0.21,0.06,2.33,1.93,0.95,6.22,0.01,0.05,4.89,9.49,1.24,0.17,66.72,0.00,0.00
2692,5.47,23.28,1.19,0.37,0.12,0.16,0.00,0.86,1.12,0.00,2.26,0.23,0.00,25.91,12.20,0.01,0.09,24.47,2.25,0.00
2693,1.54,0.00,5.20,4.61,5.41,2.27,4.34,15.67,1.97,1.17,23.90,0.18,0.00,0.61,11.71,0.18,0.00,21.24,0.00,0.00
2694,0.49,0.08,7.50,20.93,1.56,6.60,34.26,14.82,0.73,11.12,0.05,0.00,0.00,0.35,1.41,0.00,0.00,0.09,0.00,0.00
2695,0.83,0.00,1.01,0.42,0.05,0.15,0.00,0.16,1.04,0.00,5.31,0.00,0.00,0.39,13.25,1.03,0.06,75.94,0.35,0.00
2696,0.62,0.43,1.05,0.44,0.17,0.22,0.00,0.69,1.68,0.00,0.89,0.05,0.00,5.25,30.92,2.10,0.12,55.37,0.00,0.00
2697,2.04,5.88,4.57,13.71,10.98,3.77,22.34,16.14,0.89,15.73,2.24,0.00,0.44,0.78,0.05,0.00,0.00,0.46,0.00,0.00
2698,0.37,0.00,0.97,0.60,0.23,0.11,0.01,0.90,1.55,0.00,1.48,0.02,0.03,3.13,31.80,1.10,0.02,50.71,6.97,0.00
2699,2.13,0.00,8.24,9.12,9.02,3.91,3.64,20.13,0.81,0.15,31.99,0.02,0.00,0.27,4.94,0.02,0.00,5.60,0.00,0.00
2700,3.42,5.61,7.99,10.26,7.44,3.59,16.63,11.90,0.53,24.30,4.47,0.00,0.14,0.88,0.65,0.00,0.00,2.19,0.00,0.00
2701,0.42,1.24,9.78,18.72,2.71,2.50,7.64,13.69,0.62,29.05,0.08,0.00,0.00,3.45,4.69,0.05,0.00,5.36,0.00,0.00
2702,6.57,42.15,0.00,2.54,0.14,0.20,0.00,18.43,0.52,21.76,2.21,0.00,0.00,0.71,0.18,0.00,0.00,4.59,0.00,0.00
2703,1.35,2.95,3.98,16.25,0.03,10.63,0.97,11.58,0.88,43.90,2.42,0.00,0.00,1.59,0.17,0.00,0.00,3.30,0.00,0.00
2704,1.68,0.16,1.91,0.87,0.25,0.54,0.31,3.01,1.59,0.01,16.08,0.19,0.04,0.45,22.50,1.36,0.02,39.27,9.76,0.00
2705,0.11,0.00,8.74,19.26,5.05,2.89,10.45,19.67,0.62,0.41,9.38,0.14,0.56,3.06,17.50,0.07,0.00,2.09,0.00,0.00
2706,0.47,0.00,7.91,8.85,5.73,2.68,5.02,25.05,0.55,0.05,21.03,0.05,0.00,2.44,18.37,0.23,0.00,1.58,0.00,0.00
2707,1.16,0.00,7.78,26.93,2.59,4.86,8.94,33.28,1.27,0.28,4.86,0.00,0.00,0.39,4.91,0.00,0.00,2.76,0.00,0.00
2708,0.00,0.05,1.37,17.60,0.82,2.85,28.13,1.54,0.33,10.20,23.63,0.00,0.00,4.33,4.22,0.05,0.00,4.88,0.00,0.00
2709,3.26,0.66,9.29,14.57,9.31,4.84,22.16,15.08,0.64,18.92,0.03,0.00,0.34,0.41,0.45,0.00,0.00,0.04,0.00,0.00
2710,1.38,2.19,1.51,1.31,0.87,0.32,0.00,5.05,2.51,1.59,11.39,0.04,0.16,5.96,5.30,0.91,0.08,58.06,1.35,0.00
2711,1.61,6.59,0.72,0.21,0.12,0.00,0.00,0.16,0.85,0.00,0.37,0.00,0.00,16.35,9.41,0.22,0.22,63.17,0.00,0.00
2712,0.53,5.07,1.49,1.11,0.62,0.24,0.00,2.78,1.63,1.88,5.48,0.04,0.16,10.34,11.73,1.31,0.12,55.46,0.00,0.00
2713,0.66,1.02,0.70,0.11,0.01,0.00,0.00,0.02,0.33,0.00,0.03,0.01,0.01,0.23,12.84,1.39,0.98,81.65,0.01,0.00
2714,2.86,6.10,5.38,5.62,2.09,1.45,5.19,15.48,1.24,10.51,10.45,0.17,0.20,7.45,4.03,0.35,0.09,21.31,0.00,0.00
2715,2.55,2.51,1.26,0.17,0.16,0.06,0.00,0.13,1.24,0.00,0.49,0.00,0.03,3.25,13.03,2.01,0.39,72.71,0.00,0.00
2716,0.02,0.02,9.00,21.78,7.79,4.74,15.47,14.93,0.59,0.63,8.39,0.00,0.00,1.89,11.44,0.06,0.11,3.15,0.00,0.00
2717,0.42,0.04,1.86,0.75,0.44,0.19,0.00,1.88,1.44,0.00,5.55,0.02,0.09,1.94,30.36,1.55,0.05,53.38,0.04,0.00
2718,0.05,0.00,0.77,0.07,0.01,0.00,0.00,0.01,0.21,0.00,0.00,0.00,0.00,0.35,16.97,1.22,0.03,80.15,0.14,0.00
2719,4.14,9.16,1.68,1.33,0.57,1.51,0.12,4.30,0.83,4.47,25.82,0.07,0.00,7.90,2.02,0.13,0.06,35.89,0.00,0.00
2720,0.82,0.02,1.16,1.02,0.17,0.20,0.18,1.18,1.39,0.95,5.36,0.04,0.04,0.54,23.17,1.60,0.08,58.96,3.13,0.00
2721,1.16,6.65,1.23,0.18,0.34,0.08,0.00,0.46,0.89,0.00,3.55,0.03,0.00,7.96,5.54,0.36,0.20,71.38,0.00,0.00
2722,0.48,0.16,1.17,0.54,0.18,0.15,0.09,1.19,2.15,0.00,3.65,0.01,0.06,8.55,35.76,1.92,0.15,43.79,0.00,0.00
2723,1.07,0.00,1.14,0.54,0.19,0.05,0.00,1.28,1.03,2.29,2.54,0.02,0.01,0.24,14.36,1.16,0.03,74.05,0.00,0.00
2724,0.70,1.37,4.48,8.44,2.20,3.98,11.92,20.49,0.85,21.66,10.32,0.01,0.19,1.20,1.36,0.22,0.02,10.29,0.31,0.00
2725,0.87,2.90,0.58,0.26,0.00,0.15,0.00,0.14,0.75,0.00,4.73,0.00,0.00,0.77,16.04,1.55,0.51,70.75,0.00,0.00
2726,2.13,1.90,0.90,0.28,0.07,0.07,0.00,1.43,1.18,0.00,11.97,0.01,0.00,18.87,10.29,0.15,0.16,50.29,0.29,0.00
2727,1.13,0.00,1.23,0.53,0.11,0.13,0.00,1.29,1.86,0.00,1.57,0.00,0.00,1.21,23.36,1.18,0.01,47.56,18.83,0.00
2728,0.04,0.04,7.93,24.07,2.35,7.17,16.61,22.96,0.56,18.12,0.00,0.00,0.00,0.11,0.04,0.00,0.00,0.00,0.00,0.00
2729,1.30,0.91,0.74,0.17,0.01,0.21,0.00,0.11,0.87,0.00,1.07,0.00,0.00,0.17,15.71,1.90,0.52,76.31,0.00,0.00
2730,1.86,9.41,0.94,0.49,0.05,0.05,0.00,2.91,1.32,1.71,21.57,0.00,0.08,9.70,3.28,0.27,0.10,46.26,0.00,0.00
2731,4.01,10.80,1.61,0.19,0.17,0.30,0.00,0.48,0.98,0.00,5.09,0.01,0.01,7.79,2.66,0.28,0.10,65.51,0.00,0.00
2732,0.60,0.00,1.45,0.37,0.31,0.08,0.00,0.52,0.76,0.00,0.62,0.02,0.02,0.24,3.61,0.51,0.00,89.60,1.28,0.00
2733,0.59,0.00,1.25,0.49,0.20,0.14,0.06,1.20,1.10,0.00,2.82,0.02,0.07,1.87,29.71,1.54,0.01,58.93,0.00,0.00
2734,0.67,1.96,0.50,0.11,0.06,0.01,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.80,19.94,1.85,0.97,72.72,0.00,0.00
2735,0.00,0.21,7.46,22.16,0.21,2.02,48.71,0.28,0.28,18.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2736,0.32,0.03,1.31,0.54,0.16,0.09,0.04,1.17,2.09,0.01,2.33,0.01,0.05,8.16,34.92,2.50,0.11,46.17,0.00,0.00
2737,4.00,22.69,0.76,0.40,0.50,0.16,0.00,1.05,1.43,0.00,3.74,0.33,0.00,19.66,9.06,0.01,0.12,35.49,0.61,0.00
2738,1.28,4.38,1.22,0.45,0.02,0.02,0.00,1.76,1.14,0.00,11.19,0.00,0.00,17.79,6.44,0.32,0.06,53.33,0.59,0.00
2739,0.28,0.10,1.33,0.15,0.01,0.00,0.00,0.01,0.82,0.00,0.01,0.00,0.00,0.44,27.49,1.81,0.11,49.24,18.20,0.00
2740,0.40,0.77,2.08,1.70,0.47,0.55,0.69,1.73,2.22,0.88,1.95,0.09,0.19,8.92,41.11,2.11,0.13,34.02,0.00,0.00
2741,2.72,5.57,7.79,14.42,1.23,0.32,15.85,24.45,0.64,21.87,2.54,0.07,0.36,1.40,0.23,0.00,0.00,0.53,0.00,0.00
2742,0.18,0.00,12.87,23.59,5.85,1.78,19.20,22.19,0.84,7.81,0.45,0.00,0.00,2.77,1.74,0.00,0.00,0.73,0.00,0.00
2743,4.41,0.63,5.68,9.56,13.76,1.17,21.00,16.60,1.03,23.42,0.45,0.05,0.00,1.08,0.26,0.00,0.00,0.89,0.00,0.00
2744,0.44,0.00,1.10,0.52,0.04,0.12,0.02,1.66,1.60,0.00,6.94,0.00,0.19,1.43,24.26,1.46,0.04,45.25,14.93,0.00
2745,2.70,5.20,0.43,0.39,0.09,0.03,0.28,1.34,1.45,0.04,8.16,0.02,0.00,19.70,9.50,0.24,0.10,50.30,0.00,0.00
2746,0.48,0.00,1.47,0.50,0.17,0.05,0.00,0.17,1.25,0.01,0.35,0.03,0.01,0.57,23.51,1.92,0.00,66.91,2.59,0.00
2747,0.44,0.17,11.43,26.81,5.53,5.81,34.57,5.99,1.49,7.73,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00
2748,2.88,4.76,2.81,2.00,3.47,2.13,0.61,9.93,0.49,12.18,10.97,0.20,0.00,3.66,1.02,0.05,0.03,42.81,0.00,0.00
2749,0.53,0.03,15.60,14.71,3.32,10.15,41.17,4.38,0.79,9.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2750,6.73,9.96,0.01,0.08,0.03,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.13,9.79,5.81,0.24,0.31,66.04,0.00,0.00
2751,2.70,6.20,1.19,0.23,0.02,0.14,0.00,0.24,0.61,0.00,1.68,0.00,0.00,15.47,9.19,0.22,0.19,61.90,0.00,0.00
2752,0.87,0.16,9.49,8.83,4.89,2.20,14.67,7.95,0.78,36.06,2.72,0.00,0.00,6.00,2.65,0.09,0.05,2.58,0.00,0.00
2753,0.91,0.36,1.58,0.51,0.10,0.16,0.12,0.41,0.78,0.00,2.04,0.00,0.00,2.46,53.69,1.57,0.04,35.28,0.00,0.00
2754,2.18,2.16,1.43,0.33,0.18,0.68,0.00,0.10,1.34,0.01,1.29,0.06,0.24,1.46,17.11,1.78,0.68,68.98,0.00,0.00
2755,0.21,0.00,1.20,0.53,0.29,0.05,0.00,1.17,1.40,0.00,2.08,0.00,0.02,2.43,32.13,1.56,0.01,52.18,4.72,0.00
2756,0.11,0.00,5.95,9.56,2.53,3.98,10.17,15.39,0.76,1.24,11.79,0.52,0.26,1.12,29.19,0.31,0.06,7.08,0.00,0.00
2757,1.79,0.00,1.39,1.13,0.41,0.38,1.05,2.12,1.62,0.14,10.03,0.12,0.33,2.32,8.39,0.99,0.21,67.58,0.00,0.00
2758,0.31,0.00,0.45,0.28,0.06,0.02,0.07,0.28,0.76,0.01,4.87,0.00,2.26,0.15,0.63,0.08,0.02,89.74,0.00,0.00
2759,2.34,0.00,0.91,0.37,0.60,0.07,0.42,1.13,0.87,0.96,9.37,0.34,0.01,1.09,11.36,1.94,0.69,67.54,0.00,0.00
2760,0.98,0.00,0.71,0.14,0.05,0.01,0.02,0.33,0.75,0.03,1.04,0.00,0.53,3.49,12.64,1.31,0.03,77.95,0.00,0.00
2761,1.75,0.00,0.42,0.06,0.09,0.04,0.12,0.19,0.67,0.06,0.66,0.01,0.00,1.46,8.31,1.14,0.09,84.91,0.00,0.00
2762,0.96,0.00,1.09,0.66,0.21,0.19,0.66,3.03,1.28,0.13,14.66,0.01,0.09,1.94,7.73,0.82,0.20,66.33,0.00,0.00
2763,0.64,0.00,0.18,0.04,0.00,0.00,0.00,0.11,0.99,0.00,0.01,0.00,0.09,0.84,9.42,0.93,0.07,86.68,0.00,0.00
2764,0.20,0.00,0.36,0.14,0.01,0.00,0.00,0.19,1.29,0.00,2.74,0.00,0.56,0.42,2.06,0.52,0.22,91.28,0.00,0.00
2765,0.35,0.01,0.52,0.06,0.03,0.10,0.00,0.06,0.37,0.00,1.38,0.00,0.30,0.85,3.98,1.03,0.03,85.27,5.67,0.00
2766,0.57,0.00,1.37,0.78,0.43,0.31,0.57,2.48,1.45,0.09,11.13,0.03,0.37,0.99,15.22,1.33,0.13,62.76,0.00,0.00
2767,2.87,0.00,2.66,2.08,0.76,1.77,1.44,5.98,1.72,8.36,14.73,0.07,0.13,4.22,12.25,1.85,0.47,38.64,0.00,0.00
2768,0.85,0.02,0.43,0.25,0.10,0.04,0.01,0.43,0.93,0.00,1.06,0.04,1.70,1.23,3.80,0.56,0.05,88.48,0.00,0.00
2769,0.86,0.04,0.50,0.10,0.11,0.04,0.00,0.11,0.43,0.00,0.07,0.01,1.24,0.38,16.10,1.39,0.01,78.37,0.23,0.00
2770,0.60,0.00,0.35,0.03,0.01,0.00,0.00,0.03,0.69,0.00,0.22,0.00,0.63,0.60,1.54,0.20,0.01,95.08,0.00,0.00
2771,3.95,0.00,1.61,0.94,1.57,0.24,0.98,5.69,1.54,6.08,23.23,0.20,0.18,4.24,8.67,1.00,0.42,39.45,0.00,0.00
2772,6.28,0.00,0.94,1.23,2.04,0.94,1.06,8.83,0.67,5.90,41.66,0.00,0.04,3.57,7.66,0.76,0.29,18.12,0.00,0.00
2773,3.25,0.01,0.71,0.19,0.38,0.03,0.13,0.40,1.29,0.01,1.41,0.04,0.06,5.16,15.60,2.07,0.20,69.06,0.00,0.00
2774,0.15,0.00,0.40,0.09,0.05,0.02,0.00,0.13,0.47,0.00,0.42,0.00,0.01,1.77,3.34,0.99,0.12,92.04,0.00,0.00
2775,0.41,0.00,0.36,0.23,0.03,0.04,0.00,0.08,0.60,0.00,0.06,0.00,0.00,0.55,12.84,1.32,0.02,83.46,0.00,0.00
2776,1.60,0.64,1.04,0.99,0.18,0.49,0.37,3.98,2.77,0.02,9.32,0.08,0.19,4.99,54.46,0.99,0.08,17.81,0.00,0.00
2777,0.71,0.00,1.28,0.23,0.05,0.14,0.04,0.62,1.18,0.01,5.90,0.07,0.03,0.88,9.90,0.83,0.03,77.85,0.25,0.00
2778,0.81,1.61,0.55,0.11,0.13,0.18,0.00,0.18,0.38,0.00,0.29,0.10,1.25,0.37,2.96,0.40,0.02,80.77,9.90,0.00
2779,2.50,0.01,1.74,1.52,0.47,0.46,1.54,4.15,1.08,2.61,19.72,0.00,0.06,0.88,7.88,0.83,0.17,54.37,0.00,0.00
2780,0.75,0.01,0.84,0.26,0.38,0.02,0.20,0.95,1.06,0.54,4.43,0.02,0.29,0.47,13.33,1.16,0.00,75.28,0.00,0.00
2781,0.80,0.00,0.62,0.12,0.03,0.00,0.00,0.05,0.54,0.00,0.04,0.00,0.00,0.24,14.20,1.41,0.02,81.88,0.04,0.00
2782,0.81,0.00,1.39,1.01,0.44,0.24,1.00,3.11,1.20,3.08,15.38,0.03,0.46,0.14,1.12,0.12,0.01,70.45,0.00,0.00
2783,1.24,0.00,1.04,0.19,0.06,0.15,0.13,0.19,0.90,0.07,1.55,0.00,0.22,1.60,9.11,1.14,0.12,82.29,0.00,0.00
2784,0.28,0.00,0.43,0.06,0.00,0.00,0.00,0.05,0.57,0.00,0.45,0.00,0.00,0.37,4.25,0.59,0.04,92.91,0.00,0.00
2785,2.93,0.00,1.26,0.80,0.76,0.38,1.74,3.91,1.11,1.24,10.92,0.02,0.01,1.88,12.99,1.17,0.07,58.81,0.00,0.00
2786,4.03,0.00,0.88,0.23,0.60,0.04,0.20,0.17,1.18,0.10,0.76,0.04,0.03,0.76,5.59,0.60,0.18,84.61,0.00,0.00
2787,0.12,0.00,0.40,0.07,0.02,0.00,0.00,0.07,0.56,0.00,0.10,0.00,0.00,1.95,3.10,0.80,0.07,92.73,0.00,0.00
2788,1.93,0.01,1.36,0.19,0.13,0.15,0.05,1.02,1.28,0.00,5.76,0.03,0.23,1.03,15.11,0.99,0.03,70.67,0.00,0.00
2789,1.13,0.00,0.81,0.31,0.15,0.04,0.14,0.94,0.98,0.04,4.42,0.00,0.79,0.18,2.98,0.47,0.04,86.58,0.00,0.00
2790,0.36,0.01,0.72,0.17,0.15,0.01,0.03,0.25,0.44,0.00,0.98,0.00,0.80,1.07,3.36,0.72,0.00,87.34,3.59,0.00
2791,1.31,0.00,0.96,0.21,0.17,0.11,0.21,1.08,1.19,0.27,7.85,0.01,0.25,0.25,3.39,0.67,0.05,82.02,0.00,0.00
2792,0.63,0.22,1.68,1.03,0.40,0.12,0.40,3.44,1.39,0.16,14.17,0.07,0.10,4.10,33.01,0.85,0.11,38.09,0.04,0.00
2793,1.58,0.00,0.91,0.16,0.20,0.04,0.12,0.33,1.43,0.00,0.67,0.02,0.02,1.82,14.31,1.34,0.08,76.96,0.00,0.00
2794,0.48,0.21,0.96,0.27,0.09,0.12,0.01,0.39,0.55,0.00,0.59,0.01,0.42,0.44,11.11,1.41,0.10,82.84,0.00,0.00
