uniqid_county,NLCD11_11_county,NLCD11_12_county,NLCD11_21_county,NLCD11_22_county,NLCD11_23_county,NLCD11_24_county,NLCD11_31_county,NLCD11_41_county,NLCD11_42_county,NLCD11_43_county,NLCD11_52_county,NLCD11_71_county,NLCD11_81_county,NLCD11_82_county,NLCD11_90_county,NLCD11_95_county,NLCD11_9999_county
2337,3.70,0.00,4.38,1.79,0.47,0.17,0.14,15.05,0.10,0.02,0.06,11.24,9.02,51.76,1.79,0.32,0.00
2338,2.35,0.00,3.25,1.29,0.31,0.08,0.02,22.51,1.13,0.02,1.48,3.76,25.89,23.45,4.69,9.77,0.00
2339,4.93,0.00,2.78,0.58,0.08,0.01,0.10,28.55,2.02,0.00,0.86,2.31,8.12,38.09,1.51,10.05,0.00
2340,6.02,0.00,13.31,8.70,5.14,1.98,0.02,19.05,1.33,0.05,0.37,3.45,11.40,10.79,1.12,17.27,0.00
2341,8.61,0.00,1.39,0.19,0.08,0.02,0.10,15.95,18.43,15.93,6.23,0.90,0.23,0.02,30.67,1.25,0.00
2342,0.18,0.00,4.99,0.67,0.25,0.06,0.04,0.42,0.00,0.00,0.12,12.26,6.60,73.61,0.01,0.79,0.00
2343,1.03,0.00,4.39,0.30,0.19,0.07,0.06,24.93,6.42,0.01,3.96,3.93,13.73,18.40,6.86,15.72,0.00
2344,2.57,0.00,4.43,0.54,0.11,0.02,0.03,0.46,0.00,0.06,0.04,5.91,1.87,81.36,0.13,2.47,0.00
2345,1.63,0.00,4.97,1.13,0.43,0.11,0.16,0.83,0.00,0.00,0.00,3.84,4.25,79.36,0.23,3.06,0.00
2346,2.63,0.00,6.24,1.44,0.50,0.14,0.04,1.62,0.01,0.00,0.00,4.09,1.31,79.37,0.69,1.92,0.00
2347,4.07,0.00,11.06,8.21,6.19,2.36,0.24,7.54,0.26,0.02,0.67,3.80,8.16,44.81,1.31,1.31,0.00
2348,6.70,0.00,6.30,3.95,2.25,0.58,0.06,8.37,0.29,0.04,2.88,1.14,19.79,44.13,0.36,3.17,0.00
2349,16.00,0.00,2.47,0.52,0.09,0.02,0.03,39.57,4.86,1.76,3.75,1.35,5.97,1.41,14.02,8.18,0.00
2350,7.14,0.00,3.63,0.28,0.09,0.04,0.11,48.77,12.29,0.02,2.96,2.17,7.39,6.36,3.94,4.81,0.00
2351,2.59,0.00,3.94,1.90,0.73,0.25,0.05,34.73,0.17,0.01,0.11,8.66,21.70,23.34,1.27,0.54,0.00
2352,0.68,0.00,3.40,1.69,0.17,0.05,0.13,12.19,0.02,0.34,0.15,1.03,42.51,34.86,2.70,0.11,0.00
2353,5.51,0.00,6.86,30.59,33.92,21.55,0.35,0.69,0.00,0.00,0.00,0.00,0.33,0.00,0.19,0.00,0.00
2354,3.69,0.00,3.45,0.74,0.06,0.02,0.12,19.28,0.10,0.16,0.54,2.19,30.06,36.07,2.71,0.83,0.00
2355,2.30,0.00,14.65,17.64,7.06,3.40,0.24,15.59,0.05,0.06,0.37,2.40,17.78,17.16,1.14,0.16,0.00
2356,1.37,0.00,3.32,1.06,0.11,0.02,0.05,22.27,0.19,0.16,1.25,2.66,24.76,38.75,3.81,0.22,0.00
2357,0.66,0.00,3.29,1.33,0.17,0.02,0.04,13.60,0.01,0.02,0.54,1.36,45.36,32.17,1.34,0.07,0.00
2358,0.77,0.00,3.52,1.62,0.14,0.03,0.05,12.25,0.07,0.98,0.51,1.07,52.87,21.79,3.95,0.38,0.00
2359,2.14,0.00,8.02,5.14,1.96,0.80,0.16,17.77,0.01,0.18,0.37,2.68,24.22,32.74,2.70,1.12,0.00
2360,0.74,0.00,3.62,1.16,0.30,0.11,0.06,9.77,0.01,0.06,0.14,0.37,22.33,59.07,2.23,0.03,0.00
2361,3.54,0.00,5.50,0.96,0.18,0.02,0.03,7.98,0.02,0.01,0.02,2.51,6.54,61.18,1.93,9.59,0.00
2362,1.91,0.00,4.02,1.63,0.50,0.16,0.22,54.73,0.81,0.21,0.07,1.39,14.53,18.73,1.05,0.04,0.00
2363,1.48,0.00,4.00,0.74,0.14,0.04,0.20,31.49,0.25,0.64,0.43,0.85,30.24,27.11,1.80,0.58,0.00
2364,0.34,0.00,3.96,1.01,0.06,0.01,0.00,19.30,0.17,1.95,2.94,4.60,51.22,13.08,1.29,0.09,0.00
2365,0.69,0.00,4.88,1.65,0.38,0.17,0.08,18.31,0.05,0.03,0.35,1.72,45.57,24.19,1.80,0.16,0.00
2366,0.72,0.00,3.96,0.97,0.11,0.04,0.05,16.53,0.03,0.02,0.76,1.88,42.08,31.11,1.47,0.28,0.00
2367,1.81,0.00,4.03,1.01,0.10,0.03,0.05,10.28,0.01,0.02,0.54,1.25,27.10,50.67,2.76,0.32,0.00
2368,0.53,0.00,3.28,0.90,0.10,0.02,0.10,20.78,0.23,1.70,0.44,2.65,53.36,14.83,1.02,0.06,0.00
2369,1.87,0.00,3.21,1.24,0.12,0.03,0.02,18.15,0.07,0.09,1.27,1.84,28.97,39.59,3.32,0.20,0.00
2370,1.79,0.00,4.62,2.19,0.24,0.05,0.05,10.56,0.02,0.01,0.26,0.97,41.53,36.24,1.37,0.09,0.00
2371,0.90,0.00,3.68,1.61,0.18,0.04,0.02,11.85,0.02,0.02,0.22,1.35,46.65,32.40,0.90,0.15,0.00
2372,0.59,0.00,3.46,1.03,0.10,0.02,0.04,13.62,0.04,0.03,0.95,0.96,26.89,48.93,3.07,0.26,0.00
2373,2.05,0.00,3.18,1.21,0.30,0.09,0.17,32.04,0.02,0.08,0.05,0.82,24.33,31.50,3.01,1.16,0.00
2374,3.49,0.00,6.83,4.14,1.78,0.95,0.07,15.77,0.03,0.11,0.31,2.74,23.53,36.31,2.22,1.73,0.00
2375,5.80,0.00,6.73,8.68,5.26,1.63,0.41,24.92,0.32,0.15,0.06,0.87,9.92,28.63,5.79,0.85,0.00
2376,0.77,0.00,4.11,1.35,0.24,0.06,0.01,26.29,0.09,1.47,1.91,2.75,45.74,13.62,1.49,0.10,0.00
2377,2.87,0.00,3.37,1.44,0.18,0.05,0.29,23.76,0.07,0.14,1.04,1.93,22.94,39.85,1.80,0.26,0.00
2378,1.33,0.00,3.14,1.67,0.22,0.07,0.26,12.36,0.02,0.39,0.22,1.33,31.69,42.01,4.79,0.49,0.00
2379,2.03,0.00,3.98,2.38,0.56,0.18,0.03,19.84,0.09,0.16,1.30,2.16,23.50,40.58,2.99,0.20,0.00
2380,2.84,0.00,15.69,31.26,11.07,5.56,0.67,22.28,0.10,0.07,0.02,0.53,2.31,5.20,2.24,0.18,0.00
2381,3.05,0.00,12.46,10.31,3.88,1.84,0.06,11.44,0.01,0.01,0.29,1.45,37.09,16.41,1.42,0.29,0.00
2382,0.62,0.00,3.19,1.00,0.07,0.02,0.02,16.15,0.06,0.06,2.74,1.55,34.90,37.16,2.36,0.09,0.00
2383,1.17,0.00,4.06,1.53,0.20,0.05,0.09,17.63,0.01,0.03,0.34,2.56,34.39,36.30,1.36,0.27,0.00
2384,1.30,0.00,5.06,3.27,1.85,0.57,0.29,36.42,1.23,1.33,0.42,1.01,29.83,15.76,1.52,0.16,0.00
2385,1.48,0.00,3.57,1.19,0.11,0.02,0.03,22.04,0.06,0.97,1.58,2.29,43.61,20.64,2.16,0.25,0.00
2386,1.74,0.00,4.06,1.13,0.26,0.10,0.12,12.86,0.04,0.05,0.29,1.01,15.28,59.89,2.64,0.54,0.00
2387,0.74,0.00,3.92,1.16,0.11,0.02,0.04,16.93,0.08,0.42,0.36,2.02,48.03,25.17,0.96,0.04,0.00
2388,0.87,0.00,3.83,1.22,0.28,0.06,0.14,35.33,0.42,0.23,0.05,0.93,19.78,34.99,1.64,0.23,0.00
2389,1.99,0.00,5.34,1.94,0.39,0.10,0.03,10.85,0.02,0.02,0.29,1.52,23.40,52.98,1.00,0.13,0.00
2390,0.31,0.00,3.56,1.84,0.55,0.26,0.12,16.88,0.44,0.50,0.78,0.50,36.09,36.40,1.73,0.04,0.00
2391,0.57,0.00,3.25,0.74,0.05,0.01,0.05,14.99,0.05,0.02,1.73,1.18,37.31,36.58,3.36,0.10,0.00
2392,0.85,0.00,3.73,0.69,0.06,0.01,0.01,25.95,0.07,1.21,1.44,2.92,51.92,9.75,1.30,0.08,0.00
2393,2.51,0.00,3.25,1.13,0.09,0.03,0.06,9.02,0.03,0.27,0.44,0.88,29.24,45.41,6.60,1.04,0.00
2394,1.92,0.00,3.44,1.91,0.47,0.14,0.21,34.49,0.10,0.07,0.08,1.05,25.32,27.18,3.26,0.38,0.00
2395,1.16,0.00,5.19,0.74,0.16,0.02,0.00,4.51,0.01,0.00,0.00,3.59,9.89,70.98,0.90,2.85,0.00
2396,0.68,0.00,3.10,0.84,0.07,0.02,0.02,21.46,0.10,1.37,1.10,2.37,58.05,9.22,1.54,0.08,0.00
2397,0.83,0.00,3.71,1.52,0.12,0.02,0.06,15.63,0.01,0.16,0.09,1.80,40.77,33.72,1.48,0.08,0.00
2398,1.17,0.00,4.80,1.57,0.31,0.04,0.07,14.20,0.02,0.02,0.17,2.81,23.94,48.04,1.41,1.43,0.00
2399,0.74,0.00,4.33,1.00,0.18,0.06,0.02,8.38,0.03,0.01,0.39,2.16,32.57,49.16,0.84,0.14,0.00
2400,1.08,0.00,3.14,1.26,0.47,0.12,0.24,42.92,1.20,0.76,0.15,1.30,28.49,17.16,1.50,0.20,0.00
2401,0.65,0.00,3.47,0.80,0.05,0.01,0.02,20.81,0.06,0.08,1.41,2.79,46.30,22.06,1.43,0.06,0.00
2402,2.10,0.00,4.41,1.62,0.44,0.14,0.14,25.00,0.05,0.23,0.25,2.97,39.87,21.22,1.47,0.10,0.00
2403,0.93,0.00,3.79,1.23,0.33,0.08,0.10,24.16,0.49,0.73,0.78,0.49,32.31,32.85,1.39,0.34,0.00
2404,1.02,0.00,3.18,1.13,0.10,0.03,0.00,2.22,0.00,0.00,0.00,13.61,0.19,76.92,0.74,0.87,0.00
2405,1.13,0.00,3.54,0.42,0.04,0.01,0.00,10.94,0.13,0.13,0.10,43.97,9.79,28.92,0.84,0.04,0.00
2406,1.74,0.00,3.82,0.85,0.10,0.03,0.00,8.40,0.02,0.01,0.09,10.65,10.69,59.35,2.77,1.48,0.00
2407,1.42,0.00,3.95,1.35,0.26,0.08,0.00,5.67,0.03,0.02,0.06,16.86,6.25,61.75,1.83,0.46,0.00
2408,4.37,0.00,7.66,10.61,5.29,1.83,0.26,4.56,0.14,0.00,0.00,10.01,1.51,49.55,3.82,0.38,0.00
2409,1.14,0.00,3.71,1.86,0.34,0.19,0.07,4.91,0.00,0.00,0.01,16.66,0.25,68.32,1.95,0.58,0.00
2410,3.52,0.00,10.41,21.99,10.19,5.40,0.06,3.86,0.00,0.00,0.00,10.80,0.09,31.13,2.15,0.39,0.00
2411,2.36,0.00,4.01,1.90,0.32,0.10,0.20,6.61,0.04,0.01,0.01,8.79,3.39,70.26,1.73,0.28,0.00
2412,1.15,0.00,3.75,0.64,0.07,0.02,0.00,8.81,0.05,0.09,0.09,43.91,7.28,33.00,1.05,0.09,0.00
2413,1.75,0.00,4.14,0.80,0.11,0.05,0.00,8.51,0.04,0.01,0.04,10.98,7.11,61.47,3.06,1.92,0.00
2414,1.95,0.00,6.50,5.59,4.26,1.22,0.46,30.66,24.91,8.62,1.91,0.47,4.98,0.50,6.60,1.37,0.00
2415,1.48,0.00,1.58,0.72,0.25,0.06,0.54,32.06,21.12,28.81,5.74,0.96,0.58,1.18,4.68,0.21,0.02
2416,2.82,0.00,8.06,4.38,2.01,0.62,0.89,12.79,13.04,32.03,5.27,0.79,6.03,0.70,9.49,1.08,0.00
2417,3.03,0.00,3.93,1.75,0.74,0.16,0.20,29.66,24.25,23.22,1.38,0.23,3.81,0.80,5.88,0.95,0.00
2418,14.39,0.00,4.55,1.91,0.84,0.28,0.35,16.86,11.30,36.69,3.28,0.50,2.66,0.87,5.05,0.50,0.00
2419,2.34,0.00,8.28,7.56,4.10,1.22,0.69,23.41,13.37,13.12,2.55,0.62,5.71,0.50,12.90,3.63,0.00
2420,2.33,0.00,4.15,2.57,1.34,0.38,0.62,22.58,19.98,29.82,3.01,0.59,3.88,0.88,6.98,0.89,0.00
2421,1.98,0.00,2.47,1.06,0.50,0.13,0.19,30.00,22.72,31.82,2.48,0.62,1.92,1.41,2.54,0.17,0.00
2422,5.86,0.00,3.33,1.09,0.37,0.07,0.43,24.76,17.53,35.42,3.54,0.60,0.97,0.62,4.95,0.46,0.00
2423,2.66,0.00,3.58,1.73,0.63,0.13,0.28,24.50,28.29,26.55,1.37,0.31,5.01,0.87,3.46,0.63,0.00
2424,7.08,0.00,4.29,9.38,32.88,37.62,0.78,0.36,0.06,0.01,0.66,0.38,0.10,0.01,4.35,2.06,0.00
2425,2.47,0.00,10.23,5.13,3.25,1.27,0.59,18.36,4.19,7.01,2.11,0.39,0.55,6.81,25.66,11.99,0.00
2426,2.46,0.00,35.97,17.94,13.27,5.59,0.13,13.73,0.52,0.01,0.05,0.26,0.04,0.19,8.90,0.93,0.00
2427,1.71,0.00,8.66,3.06,1.15,0.39,0.15,36.59,0.49,9.19,1.09,0.23,10.68,18.12,7.83,0.67,0.00
2428,0.97,0.00,17.01,10.78,4.48,1.96,0.40,16.77,0.67,0.87,1.89,0.63,4.02,19.29,16.99,3.27,0.00
2429,3.61,0.00,7.37,2.79,1.01,0.61,0.11,8.84,0.58,1.43,1.30,0.28,9.39,30.91,18.21,13.58,0.00
2430,5.90,0.00,8.29,3.66,1.64,0.71,0.86,14.44,3.59,3.71,3.09,0.83,3.51,16.80,19.01,13.97,0.00
2431,1.20,0.00,21.08,13.48,7.60,3.13,0.24,17.99,0.58,1.08,2.15,0.47,6.34,11.27,12.76,0.63,0.00
2432,4.12,0.00,9.17,6.06,4.15,3.03,1.28,8.44,1.64,3.73,1.62,0.53,0.67,3.62,26.35,25.59,0.00
2433,1.30,0.00,21.07,16.14,6.84,1.99,0.73,18.49,0.84,1.67,2.02,0.70,4.38,7.89,15.06,0.89,0.00
2434,1.22,0.00,28.37,20.49,20.49,11.53,0.01,8.77,0.04,0.09,0.16,0.01,0.00,0.10,8.37,0.34,0.00
2435,1.88,0.00,10.57,7.07,3.01,1.10,0.38,10.76,14.25,4.29,2.45,0.91,3.78,9.15,28.24,2.16,0.00
2436,1.98,0.00,20.30,19.08,10.31,4.01,0.63,13.43,3.64,1.94,1.84,0.51,1.05,5.84,14.81,0.63,0.00
2437,1.70,0.00,11.53,3.27,1.22,0.31,0.11,36.32,0.87,0.82,4.80,0.52,15.15,17.93,5.35,0.09,0.00
2438,2.68,0.00,19.26,8.26,3.55,1.26,0.48,39.76,0.05,0.99,1.15,0.23,3.13,2.44,16.07,0.69,0.00
2439,2.97,0.00,9.18,1.86,0.66,0.17,0.27,40.92,0.65,10.23,0.53,0.21,7.13,9.99,13.96,1.27,0.00
2440,0.29,0.00,22.02,12.67,5.19,1.47,0.70,25.03,1.07,1.15,3.51,0.85,6.96,8.74,10.17,0.18,0.00
2441,3.71,0.00,10.31,11.44,6.19,2.38,2.39,11.56,14.12,4.86,4.16,1.03,0.21,1.50,19.64,6.50,0.00
2442,5.74,0.00,15.15,10.00,8.55,3.69,0.53,44.42,0.31,0.86,0.16,0.20,0.11,0.32,9.85,0.11,0.00
2443,0.52,0.00,22.78,25.09,21.96,13.43,0.34,8.81,0.04,1.46,0.32,0.22,0.02,0.05,4.02,0.93,0.00
2444,1.18,0.00,17.55,21.38,15.20,6.76,0.75,9.31,0.29,0.51,1.05,1.06,1.46,5.40,15.33,2.77,0.00
2445,1.30,0.00,5.14,2.89,1.43,0.45,0.18,35.07,7.39,20.89,1.06,0.60,17.28,4.48,1.25,0.59,0.00
2446,16.68,0.00,4.72,1.64,0.44,0.15,0.30,8.51,0.61,1.76,4.29,0.65,21.78,30.10,6.73,1.62,0.00
2447,1.72,0.00,11.40,7.55,3.92,1.66,0.05,30.20,6.28,13.70,0.77,0.32,12.54,3.81,5.81,0.27,0.00
2448,0.54,0.00,6.93,5.50,1.95,1.00,0.69,16.77,0.19,0.43,0.45,0.40,23.72,27.10,13.06,1.27,0.00
2449,1.79,0.00,5.40,2.86,2.09,0.55,0.25,37.86,9.08,10.46,3.75,0.30,16.68,3.42,4.52,0.99,0.00
2450,2.73,0.00,4.72,1.48,0.57,0.22,0.22,53.67,6.05,14.80,0.60,0.23,4.50,3.31,6.62,0.29,0.00
2451,2.42,0.00,10.71,15.32,36.54,9.43,1.65,9.90,0.03,0.12,1.29,1.67,0.16,0.10,3.96,6.68,0.00
2452,6.41,0.00,2.98,1.09,0.43,0.17,0.17,34.91,8.70,2.40,10.41,0.59,13.31,4.11,12.97,1.36,0.00
2453,7.25,0.00,3.51,1.28,0.45,0.17,0.06,37.95,28.23,14.87,0.74,0.20,0.31,0.39,4.32,0.26,0.00
2454,7.22,0.00,3.01,1.52,0.60,0.23,0.19,34.49,17.98,7.33,3.75,2.80,6.50,5.34,8.49,0.56,0.01
2455,2.25,0.00,4.65,1.78,0.60,0.16,0.09,43.82,3.63,1.40,3.44,1.80,14.83,15.39,5.30,0.85,0.00
2456,6.81,0.00,3.62,1.27,0.47,0.16,0.64,30.91,20.77,11.26,2.09,0.61,7.12,2.83,10.93,0.52,0.00
2457,1.27,0.00,15.66,9.51,4.62,1.87,0.41,13.19,0.47,3.45,1.43,0.44,21.52,16.22,8.31,1.64,0.00
2458,4.66,0.00,1.78,0.35,0.12,0.04,0.03,44.22,21.40,4.63,2.72,0.99,6.30,2.05,9.97,0.72,0.00
2459,0.60,0.00,5.68,2.62,0.98,0.30,0.09,45.87,4.02,14.80,2.29,0.57,13.49,6.74,1.48,0.46,0.00
2460,0.80,0.00,2.93,0.77,0.27,0.06,0.32,61.94,5.18,2.48,3.07,0.90,9.22,9.73,1.99,0.34,0.00
2461,1.65,0.00,7.98,8.79,24.62,53.56,0.05,0.96,0.87,0.27,0.01,0.01,0.00,0.00,0.03,1.21,0.00
2462,3.64,0.00,1.71,0.57,0.22,0.05,0.21,45.98,9.94,9.19,5.89,1.43,9.23,5.55,5.64,0.75,0.00
2463,3.43,0.00,8.28,6.90,3.05,1.44,0.51,23.66,1.68,1.93,6.15,0.57,19.37,13.90,8.11,1.01,0.00
2464,1.67,0.00,9.81,5.99,3.47,1.90,0.42,31.95,7.88,11.01,0.83,0.43,12.37,4.91,6.68,0.68,0.00
2465,3.16,0.00,4.52,1.44,0.64,0.24,0.18,24.51,4.58,14.62,5.71,0.63,21.55,13.35,4.30,0.56,0.00
2466,2.02,0.00,3.05,2.10,0.85,0.28,0.18,29.50,4.20,1.16,7.28,3.85,25.39,8.54,9.79,1.80,0.00
2467,2.90,0.00,5.91,2.09,0.65,0.21,0.39,20.56,1.54,5.33,3.57,0.30,28.78,22.13,4.89,0.75,0.00
2468,2.98,0.00,3.19,6.06,23.34,58.28,0.47,0.78,0.07,0.03,1.47,1.11,0.01,0.02,0.12,2.06,0.00
2469,2.89,0.00,7.70,4.16,2.56,0.73,0.29,46.11,3.79,1.38,2.76,0.13,18.30,1.63,6.12,1.45,0.00
2470,0.69,0.00,2.84,0.62,0.15,0.04,0.05,36.75,9.63,14.56,2.24,1.13,20.93,6.33,3.33,0.71,0.00
2471,1.88,0.00,4.83,2.11,0.79,0.19,0.14,40.88,6.86,4.14,2.88,0.38,23.35,4.44,5.63,1.50,0.00
2472,1.12,0.00,19.50,19.41,31.63,9.86,0.82,6.91,0.73,2.96,0.46,0.22,0.20,0.15,0.83,5.21,0.00
2473,3.81,0.00,24.63,11.15,8.08,3.07,0.04,36.89,4.72,0.52,0.45,0.12,2.92,0.07,3.12,0.40,0.00
2474,1.16,0.00,2.86,0.51,0.12,0.04,0.39,64.16,4.45,7.70,0.62,0.92,13.40,2.21,1.22,0.24,0.00
2475,1.73,0.00,4.29,10.77,33.92,42.36,0.77,1.57,0.11,0.06,0.64,0.20,0.02,0.11,0.37,3.07,0.00
2476,4.21,0.00,1.75,0.59,0.18,0.05,0.15,48.84,10.48,2.31,2.49,1.84,9.74,3.18,12.76,1.44,0.00
2477,1.55,0.00,4.74,1.39,0.35,0.10,0.17,21.22,1.58,5.33,5.49,0.42,27.31,26.40,2.66,1.29,0.00
2478,2.74,0.00,28.32,10.85,5.89,1.68,0.42,41.99,0.66,0.22,0.14,0.67,0.19,0.43,5.01,0.79,0.00
2479,0.45,0.00,9.88,8.76,4.29,2.28,0.53,28.19,3.36,2.77,1.12,0.63,15.82,12.15,9.04,0.72,0.00
2480,0.58,0.00,3.78,0.77,0.17,0.05,0.04,25.08,2.11,5.08,3.97,0.17,27.03,24.02,5.46,1.68,0.00
2481,0.84,0.00,4.09,1.13,0.28,0.06,0.12,33.16,7.06,20.22,1.49,0.65,22.87,6.02,1.47,0.57,0.00
2482,1.51,0.00,4.96,1.10,0.38,0.13,0.32,55.21,11.58,11.30,0.73,0.46,5.57,2.39,3.97,0.40,0.00
2483,2.39,0.00,22.95,18.70,11.22,3.11,2.01,15.32,6.94,2.22,1.13,0.81,3.53,3.90,1.65,4.13,0.00
2484,4.15,0.00,3.32,0.63,0.18,0.06,0.11,34.32,4.13,12.24,6.93,0.49,21.35,8.49,2.80,0.81,0.00
2485,1.66,0.00,3.92,0.86,0.23,0.06,0.00,37.14,6.09,10.74,1.50,1.79,20.83,7.59,6.00,1.58,0.00
2486,0.43,0.00,2.55,0.45,0.12,0.03,0.09,46.63,8.37,8.50,2.75,0.48,22.35,6.21,0.82,0.24,0.00
2487,3.88,0.00,3.01,1.84,0.78,0.30,0.05,31.95,12.09,3.18,10.51,2.83,15.39,9.18,4.58,0.44,0.00
2488,6.76,0.00,1.91,0.58,0.16,0.04,0.13,34.97,30.77,16.75,0.85,0.36,1.23,1.49,3.70,0.29,0.00
2489,2.65,0.00,3.99,0.94,0.32,0.09,0.18,53.14,9.72,18.32,0.50,0.32,5.93,0.78,2.88,0.23,0.00
2490,0.82,0.00,5.65,1.33,0.40,0.16,0.10,21.36,1.08,5.28,1.39,0.13,30.52,17.74,12.03,1.99,0.00
2491,0.69,0.00,4.55,1.93,0.36,0.12,0.11,14.89,0.23,0.95,0.58,0.11,23.00,36.27,14.98,1.21,0.00
2492,3.89,0.00,6.99,3.69,1.17,0.43,0.25,29.27,17.55,8.32,1.19,0.34,6.38,6.19,13.61,0.72,0.00
2493,1.47,0.00,5.27,2.22,0.92,0.31,0.13,18.94,4.82,7.33,1.71,0.52,27.40,24.42,4.26,0.29,0.00
2494,5.73,0.00,11.97,3.90,1.86,0.43,0.22,60.90,3.58,0.71,1.18,0.07,3.16,0.09,5.40,0.79,0.00
2495,0.54,0.00,3.81,1.09,0.42,0.12,0.10,41.99,5.33,6.72,3.58,0.59,21.39,11.47,2.23,0.62,0.00
2496,6.11,0.00,0.80,0.07,0.01,0.00,0.01,55.25,19.09,11.56,2.33,0.08,0.01,0.01,3.81,0.84,0.00
2497,2.66,0.00,9.51,3.96,2.12,0.81,0.07,39.89,0.93,9.55,0.33,0.33,8.56,10.74,9.64,0.91,0.00
2498,1.27,0.00,8.96,10.71,29.76,38.96,0.56,3.64,2.43,0.28,0.31,0.85,0.02,0.02,0.78,1.45,0.00
2499,5.83,0.00,3.69,1.23,0.41,0.16,0.03,17.04,1.74,1.80,5.14,0.23,25.85,26.80,8.76,1.28,0.00
2500,10.09,0.00,4.28,0.82,0.15,0.03,0.02,21.02,2.51,8.26,5.19,0.23,26.49,17.38,2.61,0.90,0.00
2501,0.87,0.00,3.87,1.03,0.30,0.07,0.14,36.68,11.67,16.23,0.44,0.94,18.04,5.99,3.25,0.48,0.00
2502,0.55,0.00,4.58,2.18,0.61,0.24,0.28,12.60,0.36,1.44,1.27,0.18,26.55,30.96,15.27,2.92,0.00
2503,1.21,0.00,3.13,1.08,0.31,0.09,0.04,33.45,5.50,2.23,7.67,3.40,19.12,16.20,5.96,0.61,0.00
2504,1.03,0.00,3.57,0.90,0.33,0.09,0.13,39.64,5.50,10.58,3.41,0.32,18.46,13.94,1.62,0.49,0.00
2505,2.05,0.00,0.74,0.20,0.06,0.02,0.03,44.80,14.62,3.55,7.27,1.40,10.10,4.19,10.12,0.85,0.00
2506,1.65,0.00,3.49,1.60,0.61,0.13,0.07,32.56,13.20,4.86,4.58,0.17,23.57,7.08,4.73,1.71,0.00
2507,1.65,0.00,17.60,22.36,15.70,7.40,0.50,9.25,0.09,0.02,0.05,0.69,5.24,19.22,0.19,0.03,0.00
2508,1.00,0.00,5.52,1.88,0.51,0.24,0.05,3.89,0.07,0.01,0.00,0.56,0.79,85.16,0.29,0.04,0.00
2509,0.76,0.00,4.21,2.57,1.00,0.25,0.14,62.81,1.85,0.12,2.90,3.97,11.87,7.48,0.04,0.01,0.00
2510,0.81,0.00,12.60,7.23,1.95,0.49,0.05,28.49,0.76,0.02,0.27,1.00,17.26,25.84,3.21,0.02,0.00
2511,1.72,0.00,12.84,8.40,2.73,0.79,0.08,26.68,0.84,0.20,0.61,0.89,19.71,24.32,0.01,0.16,0.00
2512,0.37,0.00,4.81,2.98,0.91,0.36,0.09,7.42,0.02,0.00,0.00,1.09,7.37,74.45,0.01,0.12,0.00
2513,1.22,0.00,6.17,1.08,0.35,0.17,0.33,54.40,0.82,0.01,0.11,0.84,17.91,15.99,0.53,0.06,0.00
2514,0.69,0.00,6.16,2.29,0.76,0.37,0.04,8.52,0.05,0.00,0.00,1.72,6.55,72.64,0.00,0.20,0.00
2515,0.52,0.00,5.04,2.10,0.63,0.43,0.10,11.42,0.09,2.81,0.02,0.17,5.75,70.90,0.00,0.01,0.00
2516,3.54,0.00,5.80,2.01,0.75,0.25,0.01,4.25,0.00,0.00,0.01,1.09,4.21,77.48,0.18,0.41,0.00
2517,0.51,0.00,5.92,1.34,0.41,0.16,0.13,36.80,0.78,0.00,0.03,0.98,25.53,26.88,0.50,0.04,0.00
2518,0.67,0.00,6.72,3.53,1.20,0.46,0.72,6.17,0.01,0.00,0.01,1.12,0.95,74.83,0.22,3.40,0.00
2519,0.90,0.00,5.97,1.12,0.26,0.04,0.27,65.89,1.64,0.06,0.43,1.17,18.45,3.74,0.04,0.01,0.00
2520,1.76,0.00,5.64,4.22,0.79,0.25,0.12,41.04,0.38,0.02,2.75,3.83,9.23,25.03,4.69,0.24,0.00
2521,0.45,0.00,6.53,0.51,0.14,0.08,0.09,74.13,1.60,0.03,0.04,1.69,10.69,4.01,0.00,0.01,0.00
2522,0.71,0.00,4.39,1.52,0.40,0.13,0.13,35.80,0.31,0.69,0.26,2.96,17.36,35.30,0.01,0.04,0.00
2523,1.04,0.00,16.07,18.44,7.66,2.75,0.10,10.46,0.36,0.36,0.00,0.52,9.59,32.29,0.06,0.28,0.00
2524,2.08,0.00,6.22,0.68,0.17,0.04,1.04,60.66,1.77,0.01,0.10,2.99,16.21,7.74,0.22,0.06,0.00
2525,0.84,0.00,9.70,5.73,1.85,1.14,0.04,7.41,0.05,0.00,0.00,1.80,3.85,67.29,0.04,0.26,0.00
2526,0.76,0.00,4.89,2.33,0.48,0.12,0.45,56.12,3.03,0.11,0.83,4.20,19.36,7.23,0.08,0.01,0.00
2527,0.96,0.00,8.02,4.04,1.44,0.76,0.01,32.16,1.13,0.01,0.09,0.80,12.72,37.33,0.50,0.02,0.00
2528,0.80,0.00,12.88,10.54,3.56,1.04,0.20,19.62,0.34,0.01,0.16,0.59,12.63,29.83,7.76,0.04,0.00
2529,1.47,0.00,9.52,5.65,1.97,0.68,0.05,7.61,0.10,0.02,0.00,1.89,10.52,60.26,0.00,0.26,0.00
2530,1.69,0.00,22.29,19.02,10.23,4.66,0.25,31.18,0.72,0.06,0.24,0.96,3.75,4.68,0.15,0.11,0.00
