uniqid_county,NWALT74_11_county,NWALT74_12_county,NWALT74_21_county,NWALT74_22_county,NWALT74_23_county,NWALT74_24_county,NWALT74_25_county,NWALT74_26_county,NWALT74_27_county,NWALT74_31_county,NWALT74_32_county,NWALT74_33_county,NWALT74_41_county,NWALT74_43_county,NWALT74_44_county,NWALT74_45_county,NWALT74_46_county,NWALT74_50_county,NWALT74_60_county,NWALT74_9999_county
2594,0.60,0.19,6.21,10.61,5.40,4.61,20.22,18.69,0.62,20.24,3.53,0.00,0.01,3.06,2.89,0.05,0.03,2.40,0.62,0.00
2595,0.83,0.00,1.10,0.89,0.22,0.25,0.71,2.43,0.98,1.95,7.85,0.06,1.45,3.39,11.88,0.33,0.04,65.64,0.00,0.00
2596,1.78,0.00,4.50,5.55,2.55,2.95,10.05,18.92,1.02,22.59,14.70,0.17,0.21,2.17,3.80,0.17,0.05,8.82,0.00,0.00
2597,0.38,1.26,1.03,0.66,0.12,0.19,0.16,1.04,2.24,0.02,1.01,0.10,0.21,26.47,25.54,1.43,0.38,37.76,0.00,0.00
2598,1.96,0.01,0.72,0.20,0.04,0.04,0.08,0.19,0.76,0.03,0.46,0.03,0.06,5.44,9.80,0.64,0.01,79.55,0.00,0.00
2599,3.58,1.43,0.62,0.21,0.13,0.20,0.13,1.22,0.90,0.02,2.70,0.00,0.01,12.89,19.57,0.58,0.81,54.99,0.00,0.00
2600,3.35,0.50,6.11,9.04,3.14,3.54,15.01,16.72,0.83,19.22,5.23,0.00,0.13,4.10,5.40,0.31,0.02,7.34,0.00,0.00
2601,0.78,0.03,0.93,0.18,0.10,0.06,0.06,0.31,0.42,0.02,0.65,0.01,0.26,2.76,4.31,0.14,0.02,88.39,0.55,0.00
2602,1.36,0.12,1.46,0.99,0.57,0.40,1.09,4.27,2.17,0.30,10.15,0.06,0.38,16.82,20.01,0.72,0.70,38.44,0.00,0.00
2603,1.11,0.09,1.37,0.81,0.17,0.24,0.29,0.55,1.62,0.18,0.16,0.03,0.08,25.18,34.72,0.19,0.06,33.15,0.00,0.00
2604,0.18,0.05,0.58,0.15,0.01,0.03,0.02,0.18,0.41,0.00,0.45,0.02,0.16,7.15,19.35,0.43,0.05,70.76,0.00,0.00
2605,0.43,0.00,0.91,0.24,0.07,0.07,0.03,0.21,0.95,0.01,0.15,0.04,0.10,6.31,16.37,0.92,0.01,73.17,0.00,0.00
2606,1.62,3.73,1.31,0.62,0.24,0.50,0.07,2.34,3.14,0.01,10.25,0.05,0.07,1.81,5.15,0.09,0.01,68.06,0.94,0.00
2607,1.62,1.12,0.79,0.17,0.10,0.01,0.00,0.30,0.77,0.00,1.94,0.03,0.05,16.58,9.11,0.17,0.04,67.19,0.00,0.00
2608,0.26,0.88,0.75,0.16,0.08,0.08,0.12,0.23,0.33,0.07,1.20,0.04,0.18,0.58,6.12,0.14,0.01,88.76,0.00,0.00
2609,0.68,0.32,1.14,1.25,0.54,0.45,0.73,3.90,2.34,1.16,4.37,0.03,0.09,25.91,25.08,0.74,0.11,31.16,0.00,0.00
2610,0.53,1.77,1.64,0.98,0.71,0.40,1.25,2.78,1.38,1.26,3.12,0.01,0.05,18.09,22.71,0.28,0.55,42.47,0.01,0.00
2611,1.10,0.00,0.85,0.50,0.20,0.20,0.50,2.61,1.46,0.36,9.93,0.01,0.40,2.30,15.60,0.86,0.02,63.10,0.00,0.00
2612,0.85,0.04,0.82,0.25,0.03,0.03,0.06,0.31,1.27,0.22,0.41,0.00,0.00,7.00,18.53,0.50,0.01,69.67,0.00,0.00
2613,2.25,0.52,1.20,0.67,0.31,0.26,0.70,2.06,1.51,1.22,4.95,0.04,0.05,17.66,23.35,0.51,1.09,41.64,0.00,0.00
2614,0.57,0.04,0.99,0.30,0.39,0.08,0.14,0.55,0.91,0.02,2.05,0.45,1.89,1.56,9.59,0.24,0.11,80.12,0.00,0.00
2615,1.02,0.10,0.95,0.46,0.22,0.13,0.30,0.85,1.23,0.03,0.94,0.01,0.20,13.55,26.67,0.15,0.07,53.11,0.00,0.00
2616,0.41,0.00,0.65,0.22,0.08,0.08,0.08,0.73,1.14,0.01,2.76,0.02,0.13,2.45,16.53,1.08,0.34,73.28,0.00,0.00
2617,0.75,0.05,0.19,0.02,0.02,0.00,0.00,0.03,0.36,0.00,0.25,0.00,0.01,1.05,1.91,0.03,0.00,95.23,0.09,0.00
2618,2.31,1.41,2.33,3.57,1.58,1.24,2.20,9.69,1.51,6.29,10.02,0.01,0.36,13.96,16.79,0.61,0.23,25.88,0.00,0.00
2619,0.73,0.48,1.59,1.50,0.52,0.73,0.98,3.14,2.12,1.18,5.45,0.04,0.13,19.57,30.59,0.21,0.04,30.98,0.00,0.00
2620,0.34,0.04,0.51,0.18,0.12,0.04,0.02,0.33,0.35,0.02,0.66,0.05,0.50,0.57,3.75,0.15,0.08,92.29,0.00,0.00
2621,1.25,0.00,1.33,0.73,0.49,0.20,0.52,1.22,1.39,0.29,4.93,1.09,2.17,4.63,12.34,0.18,0.04,67.20,0.00,0.00
2622,0.18,0.00,1.47,0.23,0.04,0.04,0.00,0.04,0.72,0.00,0.00,0.01,0.08,3.98,18.10,1.43,0.02,73.66,0.00,0.00
2623,0.38,0.37,1.90,2.29,0.58,0.60,0.61,6.85,2.77,4.88,6.26,0.04,0.07,14.11,27.53,1.04,0.15,29.38,0.19,0.00
2624,1.37,0.00,0.78,0.25,0.22,0.13,0.16,0.67,0.91,0.02,1.80,0.00,0.05,6.36,8.18,0.24,0.14,78.70,0.00,0.00
2625,0.50,0.13,0.52,0.05,0.00,0.03,0.00,0.11,0.25,0.00,0.71,0.01,0.15,4.22,5.73,0.08,0.01,87.48,0.00,0.00
2626,0.03,0.00,0.39,0.06,0.01,0.00,0.00,0.10,0.18,0.00,0.87,0.00,0.00,1.93,11.50,0.15,0.03,84.73,0.00,0.00
2627,0.71,0.02,0.79,0.38,0.13,0.13,0.35,0.52,0.60,0.38,0.81,0.01,0.08,5.27,13.49,0.09,0.02,76.22,0.00,0.00
2628,0.96,0.07,0.57,0.17,0.05,0.02,0.06,0.29,0.61,0.01,0.19,0.00,0.02,11.78,26.63,0.67,0.07,57.83,0.00,0.00
2629,1.92,0.00,2.11,1.48,1.46,1.00,1.13,8.82,2.01,10.19,15.08,0.03,0.14,4.01,12.15,0.44,0.26,37.77,0.00,0.00
2630,0.29,0.00,1.57,1.09,0.37,0.27,0.96,2.18,1.43,1.25,3.10,0.11,0.17,8.98,11.99,0.34,0.00,65.76,0.16,0.00
2631,0.72,0.31,2.66,3.55,1.00,1.45,2.90,6.85,1.84,2.55,6.63,0.02,0.07,26.11,23.47,0.23,0.06,19.58,0.00,0.00
2632,2.09,0.09,1.21,0.74,0.17,0.35,0.28,1.18,2.50,0.12,5.74,0.06,0.70,2.52,6.48,0.11,0.01,75.55,0.11,0.00
2633,0.89,0.01,0.85,0.51,0.19,0.11,0.26,0.77,1.29,0.06,1.45,0.01,0.03,12.27,14.76,0.24,0.00,66.25,0.05,0.00
2634,0.50,0.35,1.06,0.52,0.12,0.07,0.05,0.62,1.38,0.01,0.46,0.00,0.01,16.54,16.67,0.40,0.00,61.24,0.00,0.00
2635,1.59,0.66,0.41,0.09,0.09,0.07,0.11,0.31,0.46,0.05,0.53,0.00,0.03,2.26,8.35,0.17,0.03,84.76,0.04,0.00
2636,0.72,0.51,1.84,1.39,1.10,0.57,0.75,2.72,2.43,0.09,1.76,0.27,0.07,24.22,26.57,0.19,0.01,34.81,0.00,0.00
2637,0.51,0.00,1.43,0.71,0.46,0.51,0.54,3.71,1.93,3.00,6.61,0.06,0.20,6.24,21.81,1.13,0.49,50.65,0.00,0.00
2638,1.81,2.50,2.19,2.01,0.66,0.58,2.02,3.21,1.20,6.94,7.82,0.08,0.50,8.47,5.19,0.14,0.04,53.87,0.75,0.00
2639,6.38,0.09,2.24,2.19,0.63,0.76,1.54,4.19,1.34,2.28,4.58,0.01,0.07,9.48,19.70,0.35,0.05,44.11,0.00,0.00
2640,4.36,0.18,1.37,0.62,0.39,0.25,0.63,1.14,1.56,0.18,2.93,0.34,0.69,17.00,21.20,0.41,0.03,46.72,0.00,0.00
2641,2.20,0.51,1.75,1.44,0.55,0.44,1.29,2.50,1.16,4.01,7.23,0.26,1.35,4.10,8.43,0.12,0.01,62.14,0.49,0.00
2642,5.06,0.34,11.65,20.39,8.05,7.89,32.02,1.25,1.15,11.07,0.07,0.00,0.02,0.41,0.58,0.00,0.00,0.06,0.00,0.00
2643,0.72,0.09,2.90,6.92,1.83,3.13,5.14,16.99,0.82,11.44,9.59,0.04,0.14,10.83,18.44,0.52,0.24,10.22,0.00,0.00
2644,0.85,0.70,2.07,1.59,0.63,0.39,0.88,2.84,2.18,0.89,1.32,0.01,0.02,19.51,29.35,0.50,0.02,35.93,0.32,0.00
2645,0.90,0.01,0.83,0.26,0.10,0.08,0.10,0.51,0.69,0.10,2.31,0.07,1.22,4.30,20.34,0.62,0.03,67.52,0.00,0.00
2646,0.20,0.02,0.49,0.05,0.03,0.04,0.03,0.03,0.13,0.01,0.11,0.00,0.15,0.13,1.05,0.02,0.00,97.49,0.00,0.00
2647,0.36,0.53,1.26,0.69,0.66,0.20,0.20,1.53,1.70,0.03,0.81,0.00,0.01,21.93,29.41,0.36,0.00,40.30,0.00,0.00
2648,0.91,0.01,0.62,0.16,0.03,0.05,0.04,0.25,1.06,0.00,0.17,0.00,0.01,10.35,18.33,0.48,0.02,67.49,0.01,0.00
2649,0.53,0.00,1.06,0.50,0.11,0.15,0.18,0.77,0.92,0.34,0.80,0.16,0.44,8.36,7.87,0.38,0.00,77.44,0.00,0.00
2650,1.67,0.00,0.61,0.25,0.18,0.13,0.21,0.91,1.67,0.04,3.15,0.06,0.50,6.41,14.61,0.58,0.18,68.84,0.00,0.00
2651,3.37,0.34,1.49,1.89,0.66,0.36,0.53,3.97,2.19,1.01,3.20,0.02,0.15,31.34,28.74,0.61,0.14,19.96,0.01,0.00
2652,2.83,1.81,0.59,0.19,0.02,0.08,0.00,0.26,1.16,0.00,0.80,0.00,0.03,2.02,16.87,0.21,0.20,72.90,0.02,0.00
2653,1.11,0.10,0.75,0.09,0.03,0.02,0.03,0.16,0.65,0.02,0.65,0.01,0.03,12.06,17.76,0.29,0.03,66.03,0.19,0.00
2654,0.85,0.00,1.32,0.98,0.45,0.55,0.99,5.05,1.61,4.54,10.72,0.05,0.28,4.34,20.50,0.56,0.04,47.17,0.00,0.00
2655,3.58,4.93,0.93,0.28,0.03,0.33,0.02,0.79,2.61,0.00,3.02,0.01,0.01,0.50,0.58,0.02,0.00,82.38,0.00,0.00
2656,0.68,0.01,1.03,0.34,0.16,0.15,0.20,0.68,1.18,0.06,2.51,0.08,0.47,4.37,16.77,0.61,0.09,70.61,0.00,0.00
2657,1.28,0.00,0.89,0.18,0.13,0.04,0.08,0.45,1.21,0.02,0.56,0.01,0.60,11.03,12.62,0.46,0.39,70.01,0.04,0.00
2658,1.08,0.70,1.98,2.52,1.18,0.93,1.98,6.64,1.92,2.19,7.04,0.17,0.40,35.48,15.30,0.12,0.03,20.28,0.07,0.00
2659,1.09,0.00,1.06,0.61,0.42,0.50,0.22,2.73,2.22,0.04,7.11,0.07,0.18,11.17,13.40,1.17,0.33,57.69,0.00,0.00
2660,0.78,0.26,1.23,0.49,0.10,0.12,0.05,0.88,1.34,0.01,2.28,0.00,0.01,13.61,22.80,0.67,0.05,55.32,0.00,0.00
2661,0.35,0.09,1.18,0.29,0.15,0.09,0.03,0.64,0.97,0.00,0.91,0.10,0.38,4.70,16.93,0.34,0.20,72.66,0.00,0.00
2662,1.76,1.99,3.22,3.05,0.97,1.33,4.89,10.84,1.57,11.17,5.10,0.05,0.61,0.70,1.34,0.22,0.02,48.99,2.19,0.00
2663,5.05,5.21,2.34,1.06,0.89,0.92,0.33,6.64,1.93,2.12,11.05,0.04,0.27,1.33,5.19,0.06,0.30,53.22,2.05,0.00
2664,4.97,3.10,2.10,4.78,0.86,4.30,3.06,38.94,1.80,16.60,3.02,0.00,0.00,4.77,5.86,0.09,0.01,5.74,0.00,0.00
2665,5.34,4.38,2.09,2.55,1.69,1.96,2.32,13.79,0.99,6.94,21.97,0.02,0.07,7.25,11.70,0.16,0.78,15.42,0.58,0.00
2666,3.42,1.83,3.30,3.63,1.57,1.61,6.52,7.56,1.42,8.06,14.59,0.03,0.36,1.00,3.26,0.09,0.02,41.60,0.15,0.00
2667,1.43,1.84,0.27,0.02,0.01,0.00,0.00,0.04,0.18,0.00,0.39,0.00,0.00,1.50,0.83,0.01,0.03,92.95,0.47,0.02
2668,8.04,2.23,0.70,0.23,0.08,0.02,0.12,0.27,1.19,0.00,0.42,0.02,0.02,10.44,20.79,0.20,0.08,55.14,0.01,0.01
2669,1.04,0.49,1.10,0.22,0.09,0.03,0.04,0.17,0.90,0.01,0.41,0.01,0.05,6.29,6.49,0.07,0.09,82.46,0.05,0.00
2670,4.88,2.20,0.28,0.16,0.03,0.01,0.00,0.24,0.52,0.00,0.70,0.00,0.02,15.01,24.73,0.14,0.04,48.92,2.12,0.00
2671,1.57,1.01,0.63,0.24,0.05,0.02,0.14,0.64,0.70,0.00,1.59,0.00,0.10,4.24,11.00,0.22,0.04,75.56,2.26,0.00
2672,1.29,0.54,0.95,0.24,0.10,0.07,0.04,0.24,0.88,0.01,1.14,0.02,0.01,1.36,5.06,0.07,0.04,87.48,0.48,0.00
2673,0.51,0.07,1.25,0.21,0.07,0.02,0.04,0.35,0.82,0.01,1.13,0.02,0.03,2.24,8.06,0.11,0.06,84.48,0.53,0.00
2674,0.87,0.26,0.84,0.41,0.13,0.05,0.09,0.70,0.89,0.00,2.10,0.08,0.09,4.23,5.84,0.09,0.05,83.26,0.03,0.00
2675,57.91,2.14,0.62,0.11,0.00,0.04,0.00,0.03,1.24,0.00,0.05,0.00,0.00,10.06,14.33,0.17,0.03,13.21,0.04,0.01
2676,0.67,0.55,0.54,0.20,0.06,0.04,0.00,0.20,0.93,0.00,0.64,0.00,0.10,4.31,7.20,0.11,0.04,84.34,0.07,0.00
2677,0.53,0.28,0.99,0.16,0.05,0.01,0.00,0.11,0.69,0.00,0.62,0.00,0.02,6.22,6.41,0.16,0.09,83.62,0.04,0.00
2678,0.27,0.76,0.74,0.30,0.04,0.08,0.08,0.59,0.71,0.01,1.75,0.00,0.01,1.10,6.71,0.09,0.02,81.73,5.02,0.00
2679,3.53,0.97,0.77,0.16,0.06,0.03,0.00,0.26,0.66,0.00,0.59,0.02,0.08,8.38,11.39,0.05,0.08,72.71,0.24,0.01
2680,13.44,1.00,1.28,0.99,0.41,0.12,0.31,2.02,1.17,2.11,1.88,0.01,0.04,6.89,15.77,0.16,0.06,52.01,0.34,0.00
2681,0.30,0.00,0.69,0.06,0.01,0.06,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.37,5.74,0.75,0.01,89.64,2.04,0.00
2682,1.95,2.19,0.70,0.42,0.02,0.05,0.00,1.73,1.80,0.00,7.66,0.00,0.00,16.91,6.69,0.20,0.16,59.52,0.00,0.00
2683,2.83,1.15,1.32,1.81,0.67,0.31,0.04,5.58,1.50,11.04,3.87,0.21,0.11,3.07,6.35,0.32,0.05,59.76,0.00,0.00
2684,2.92,5.37,1.06,0.32,1.03,0.06,0.00,0.30,2.34,0.00,0.98,0.06,0.05,13.38,6.80,0.54,0.10,64.02,0.67,0.00
2685,0.54,3.99,0.48,0.13,0.05,0.05,0.00,0.04,0.44,0.00,0.08,0.03,0.00,0.73,14.87,2.35,1.13,75.06,0.04,0.00
2686,1.31,6.59,0.46,0.06,0.01,0.00,0.00,0.06,0.42,0.00,0.32,0.04,0.00,10.75,5.60,0.24,0.30,73.84,0.00,0.00
2687,0.31,0.17,0.70,0.35,0.03,0.00,0.00,0.01,1.37,0.00,0.01,0.00,0.00,3.15,31.54,1.43,0.05,45.00,15.87,0.00
2688,3.03,9.41,0.65,0.13,0.12,0.04,0.00,0.19,0.67,0.00,0.23,0.00,0.08,13.98,5.58,0.44,0.22,65.22,0.00,0.00
2689,2.43,21.75,0.00,0.41,0.04,0.00,0.00,1.16,2.44,0.00,8.22,0.01,0.00,10.71,4.34,0.32,0.18,47.92,0.07,0.00
2690,1.05,0.57,1.68,2.65,1.07,0.71,0.40,4.68,4.29,6.89,5.71,0.03,0.14,8.54,11.39,0.80,0.14,44.30,4.94,0.00
2691,2.49,0.96,0.81,0.55,0.10,0.10,0.00,0.46,1.51,1.19,1.37,0.01,0.06,6.02,10.22,1.21,0.17,72.78,0.00,0.00
2692,5.47,23.28,1.11,0.33,0.10,0.12,0.00,0.81,1.14,0.00,1.78,0.23,0.00,26.04,12.19,0.01,0.08,25.04,2.25,0.00
2693,1.54,0.00,4.98,4.55,4.57,1.09,0.00,19.64,1.88,0.00,25.82,0.35,0.00,0.72,12.08,0.23,0.00,22.57,0.00,0.00
2694,0.49,0.08,7.46,20.55,1.52,6.31,24.07,24.59,0.72,11.96,0.07,0.00,0.00,0.64,1.41,0.00,0.00,0.15,0.00,0.00
2695,0.82,0.00,0.95,0.37,0.04,0.06,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.54,13.17,1.05,0.06,81.37,0.35,0.00
2696,0.62,0.43,0.96,0.38,0.14,0.12,0.00,0.59,1.41,0.00,0.75,0.06,0.00,5.65,29.91,2.32,0.11,56.56,0.00,0.00
2697,2.04,5.88,4.32,10.73,9.52,2.82,15.31,17.41,0.75,23.77,2.96,0.00,0.48,2.62,0.64,0.01,0.00,0.75,0.00,0.00
2698,0.34,0.00,0.94,0.50,0.17,0.10,0.00,0.64,1.74,0.00,0.69,0.02,0.04,3.53,31.63,1.13,0.02,51.54,6.98,0.00
2699,2.13,0.00,8.14,8.41,7.61,3.62,3.60,18.24,0.68,0.27,34.63,0.02,0.00,1.22,5.28,0.02,0.00,6.11,0.00,0.00
2700,3.42,5.61,7.34,8.26,5.53,2.59,7.55,16.19,0.45,32.72,4.92,0.00,0.13,1.53,1.24,0.03,0.00,2.48,0.00,0.00
2701,0.42,1.24,8.57,14.84,2.15,2.10,3.94,13.56,0.58,33.12,0.07,0.00,0.00,5.56,7.08,0.12,0.00,6.65,0.00,0.00
2702,6.57,42.15,0.00,1.62,0.02,0.17,0.00,9.05,0.24,26.62,2.68,0.00,0.00,3.12,1.48,0.04,0.00,6.24,0.00,0.00
2703,1.35,2.95,3.66,14.73,0.00,7.65,0.00,10.75,0.82,50.08,2.44,0.00,0.00,1.51,0.32,0.00,0.00,3.74,0.00,0.00
2704,1.68,0.16,1.81,0.80,0.11,0.26,0.17,0.94,3.63,0.00,1.07,0.21,0.05,0.87,23.03,1.35,0.02,54.06,9.77,0.00
2705,0.11,0.00,8.29,16.46,3.83,2.70,3.96,20.38,0.80,0.02,10.89,0.21,0.68,7.47,20.72,0.21,0.00,3.28,0.00,0.00
2706,0.47,0.00,7.60,7.84,5.03,2.68,3.97,23.82,1.16,0.00,6.56,0.26,0.00,3.89,19.98,0.26,0.00,16.52,0.00,0.00
2707,1.16,0.00,7.78,26.77,2.32,4.86,6.51,35.43,1.27,0.28,4.58,0.00,0.00,0.66,5.57,0.00,0.00,2.81,0.00,0.00
2708,0.00,0.05,0.88,5.65,0.27,2.58,21.05,6.47,1.04,13.87,0.00,0.00,0.00,11.13,7.29,0.05,0.00,29.66,0.00,0.00
2709,3.26,0.66,9.13,13.96,8.18,4.82,18.55,18.23,0.63,21.14,0.02,0.00,0.42,0.43,0.48,0.02,0.00,0.07,0.00,0.00
2710,1.33,2.19,1.24,0.91,0.81,0.12,0.00,1.96,2.89,1.73,5.67,0.04,0.18,5.73,6.08,0.96,0.09,66.71,1.35,0.00
2711,1.61,6.59,0.68,0.19,0.07,0.00,0.00,0.16,0.85,0.00,0.38,0.00,0.00,15.19,9.90,0.26,0.22,63.90,0.00,0.00
2712,0.53,5.07,1.33,0.90,0.39,0.07,0.00,1.64,2.10,2.12,1.86,0.04,0.17,10.16,11.37,1.59,0.12,60.52,0.00,0.00
2713,0.62,1.02,0.66,0.09,0.00,0.00,0.00,0.02,0.33,0.00,0.03,0.02,0.01,0.71,12.66,1.38,0.94,81.49,0.01,0.00
2714,2.84,6.10,4.94,4.60,1.47,1.17,2.42,13.14,1.97,12.96,7.82,0.21,0.22,9.01,4.69,0.34,0.08,26.01,0.00,0.00
2715,2.47,2.51,1.16,0.15,0.05,0.00,0.00,0.09,1.20,0.00,0.24,0.00,0.03,3.40,13.13,2.02,0.38,73.15,0.00,0.00
2716,0.02,0.02,8.58,17.23,6.62,4.32,9.16,17.30,0.41,0.36,9.03,0.00,0.00,7.10,15.49,0.09,0.38,3.90,0.00,0.00
2717,0.42,0.04,1.67,0.53,0.20,0.12,0.00,0.65,1.97,0.00,1.17,0.02,0.11,2.68,30.12,1.85,0.06,58.34,0.04,0.00
2718,0.05,0.00,0.73,0.06,0.01,0.00,0.00,0.01,0.21,0.00,0.01,0.00,0.00,0.40,16.74,1.28,0.03,80.34,0.14,0.00
2719,3.19,9.16,1.45,0.86,0.24,0.25,0.00,1.59,1.33,5.60,5.86,0.09,0.00,9.19,2.37,0.15,0.07,58.58,0.00,0.00
2720,0.81,0.02,1.10,0.86,0.13,0.13,0.05,0.73,1.70,1.00,1.18,0.05,0.04,0.79,23.41,1.65,0.09,63.15,3.13,0.00
2721,1.16,6.65,1.16,0.16,0.30,0.05,0.00,0.14,1.20,0.00,0.34,0.03,0.00,8.29,5.60,0.36,0.20,74.38,0.00,0.00
2722,0.48,0.16,1.09,0.42,0.07,0.12,0.03,0.55,2.55,0.00,0.11,0.01,0.05,9.28,35.18,2.11,0.15,47.64,0.00,0.00
2723,0.99,0.00,1.07,0.49,0.14,0.03,0.00,1.11,1.09,2.33,0.90,0.02,0.01,0.58,13.89,1.23,0.03,76.08,0.00,0.00
2724,0.64,1.37,3.91,6.17,1.89,2.89,3.33,17.83,3.68,27.35,3.08,0.01,0.28,3.02,3.61,0.33,0.02,20.27,0.31,0.00
2725,0.86,2.90,0.53,0.17,0.00,0.04,0.00,0.00,0.55,0.00,0.00,0.00,0.00,1.10,14.79,1.91,0.50,76.66,0.00,0.00
2726,2.13,1.90,0.86,0.27,0.06,0.05,0.00,0.79,1.81,0.00,4.10,0.01,0.00,19.60,11.30,0.16,0.17,56.50,0.29,0.00
2727,1.13,0.00,1.17,0.49,0.08,0.12,0.00,0.96,2.12,0.00,0.66,0.00,0.01,1.65,22.98,1.24,0.01,48.55,18.84,0.00
2728,0.04,0.04,7.84,23.27,2.33,6.44,11.35,27.71,0.53,19.65,0.00,0.00,0.00,0.58,0.22,0.00,0.00,0.00,0.00,0.00
2729,1.29,0.91,0.70,0.14,0.01,0.14,0.00,0.08,0.88,0.00,1.04,0.00,0.00,0.36,13.75,2.32,0.50,77.88,0.00,0.00
2730,1.49,9.41,0.88,0.38,0.04,0.04,0.00,1.19,2.31,1.92,4.05,0.02,0.07,9.56,3.60,0.41,0.12,64.53,0.00,0.00
2731,4.01,10.80,1.56,0.16,0.14,0.02,0.00,0.09,1.33,0.00,0.50,0.03,0.01,7.51,3.44,0.28,0.10,70.05,0.00,0.00
2732,0.36,0.00,1.38,0.32,0.17,0.05,0.00,0.50,0.75,0.00,0.67,0.04,0.01,0.28,3.70,0.51,0.00,91.17,0.07,0.00
2733,0.59,0.00,1.20,0.44,0.15,0.12,0.00,0.54,1.69,0.00,0.29,0.05,0.08,2.23,29.19,1.72,0.01,61.69,0.00,0.00
2734,0.63,1.96,0.45,0.09,0.01,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,1.43,19.81,1.82,0.93,72.50,0.00,0.00
2735,0.00,0.21,7.25,21.81,0.21,2.02,48.71,0.28,0.28,18.68,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00
2736,0.31,0.03,1.24,0.49,0.15,0.06,0.00,0.49,2.64,0.00,0.59,0.01,0.05,8.20,35.07,2.61,0.11,47.98,0.00,0.00
2737,4.00,22.69,0.69,0.37,0.45,0.13,0.00,0.88,1.56,0.00,1.56,0.33,0.00,20.10,9.16,0.01,0.11,37.34,0.61,0.00
2738,1.28,4.38,1.15,0.41,0.02,0.02,0.00,1.32,1.55,0.00,5.84,0.00,0.00,18.73,6.54,0.33,0.07,57.77,0.59,0.00
2739,0.28,0.10,1.27,0.15,0.01,0.00,0.00,0.01,0.82,0.00,0.01,0.00,0.00,0.64,26.85,1.91,0.11,49.64,18.21,0.00
2740,0.38,0.77,1.62,0.92,0.12,0.25,0.11,1.12,1.67,1.21,0.49,0.09,0.19,9.34,42.23,2.21,0.12,37.14,0.00,0.00
2741,2.72,5.57,7.49,9.85,1.12,0.20,13.82,19.33,0.53,27.28,2.90,0.11,0.98,4.37,2.06,0.07,0.00,1.60,0.00,0.00
2742,0.18,0.00,6.44,16.83,4.77,1.23,3.50,20.28,1.09,16.01,0.78,0.07,0.00,15.84,10.57,0.00,0.04,2.36,0.00,0.00
2743,4.41,0.63,5.39,8.88,10.76,1.07,16.53,19.06,1.02,28.92,0.60,0.06,0.00,1.17,0.49,0.00,0.00,1.00,0.00,0.00
2744,0.38,0.00,1.02,0.44,0.03,0.12,0.00,0.06,2.68,0.00,0.02,0.00,0.18,1.77,24.20,1.65,0.06,52.46,14.94,0.00
2745,2.70,5.20,0.42,0.38,0.05,0.03,0.00,0.65,2.36,0.00,0.37,0.02,0.00,18.40,10.33,0.29,0.10,58.69,0.00,0.00
2746,0.48,0.00,1.42,0.44,0.14,0.04,0.00,0.16,1.25,0.00,0.31,0.03,0.01,0.96,23.80,1.83,0.00,68.47,0.66,0.00
2747,0.44,0.17,11.35,26.64,5.43,5.74,32.13,8.19,1.47,8.40,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.02,0.00,0.00
2748,2.88,4.76,2.41,1.33,3.01,1.62,0.16,6.11,0.59,14.94,11.29,0.20,0.00,4.41,1.49,0.06,0.03,44.71,0.00,0.00
2749,0.53,0.03,15.45,14.66,3.32,10.12,38.74,6.66,0.79,9.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2750,6.73,9.96,0.01,0.07,0.02,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.09,9.64,6.61,0.25,0.27,65.51,0.00,0.00
2751,2.70,6.20,1.10,0.19,0.02,0.00,0.00,0.11,0.70,0.00,0.22,0.00,0.00,14.92,9.06,0.27,0.19,64.36,0.00,0.00
2752,0.87,0.16,8.80,7.99,3.63,1.78,8.38,12.57,0.74,39.91,2.92,0.00,0.00,5.55,2.73,0.13,0.05,3.79,0.00,0.00
2753,0.91,0.36,1.47,0.42,0.08,0.04,0.04,0.44,0.77,0.00,1.89,0.00,0.00,3.27,54.32,1.43,0.03,34.51,0.00,0.00
2754,2.13,2.16,1.37,0.26,0.12,0.28,0.00,0.03,1.20,0.01,0.18,0.07,0.22,1.69,15.66,2.15,0.67,71.82,0.00,0.00
2755,0.21,0.00,1.14,0.45,0.18,0.05,0.00,0.80,1.72,0.00,1.30,0.01,0.03,2.93,32.12,1.56,0.01,55.42,2.09,0.00
2756,0.11,0.00,5.50,8.70,1.26,3.75,5.18,18.98,0.76,0.05,13.46,0.96,0.25,2.39,30.81,0.31,0.06,7.47,0.00,0.00
2757,1.79,0.00,1.24,0.91,0.27,0.21,0.64,1.48,2.06,0.09,4.01,0.18,0.35,2.58,8.14,1.17,0.21,74.68,0.00,0.00
2758,0.31,0.00,0.41,0.24,0.06,0.00,0.05,0.22,0.79,0.01,2.00,0.00,2.10,0.18,0.65,0.08,0.03,92.86,0.00,0.00
2759,2.27,0.00,0.84,0.32,0.57,0.06,0.38,0.71,1.21,1.02,2.14,0.43,0.01,1.56,11.72,1.91,0.70,74.15,0.00,0.00
