uniqid_county,NLCD01_11_county,NLCD01_12_county,NLCD01_21_county,NLCD01_22_county,NLCD01_23_county,NLCD01_24_county,NLCD01_31_county,NLCD01_41_county,NLCD01_42_county,NLCD01_43_county,NLCD01_52_county,NLCD01_71_county,NLCD01_81_county,NLCD01_82_county,NLCD01_90_county,NLCD01_95_county,NLCD01_9999_county
2323,1.80,0.00,3.76,1.28,0.26,0.06,0.03,4.20,0.04,0.01,1.34,0.48,4.39,79.12,0.24,2.99,0.00
2324,1.38,0.00,4.44,0.77,0.18,0.05,0.09,1.00,0.00,0.00,0.00,1.75,2.01,82.40,0.68,5.23,0.00
2325,0.44,0.00,5.13,0.64,0.17,0.05,0.05,1.68,0.02,0.00,0.00,0.98,1.17,86.02,0.38,3.28,0.00
2326,11.62,0.00,4.57,0.49,0.13,0.04,0.02,18.41,0.89,0.03,1.75,4.56,16.27,32.74,1.07,7.42,0.00
2327,7.93,0.00,3.96,0.49,0.09,0.03,0.01,4.50,0.12,0.02,0.02,3.17,9.95,63.99,0.44,5.29,0.00
2328,2.58,0.00,4.67,0.37,0.08,0.01,0.03,0.75,0.00,0.00,0.00,14.62,8.11,66.10,0.09,2.59,0.00
2329,2.39,0.00,3.50,0.61,0.18,0.08,0.06,25.31,6.09,2.35,5.64,0.57,10.33,0.85,34.86,7.18,0.00
2330,9.38,0.00,2.05,0.27,0.04,0.01,0.00,26.74,1.72,2.35,3.03,0.49,6.69,1.57,33.18,12.46,0.00
2331,2.79,0.00,4.15,1.29,0.36,0.11,0.00,18.53,2.14,0.27,0.57,4.52,14.40,36.82,2.96,11.08,0.00
2332,7.76,0.00,4.15,3.07,1.28,0.35,0.02,10.62,0.32,0.05,2.27,3.24,17.51,44.97,0.15,4.22,0.00
2333,0.38,0.00,5.82,3.73,1.11,0.40,0.10,11.00,0.16,0.00,0.00,14.77,15.87,45.45,0.93,0.27,0.00
2334,5.44,0.00,3.07,1.98,0.44,0.11,0.39,6.76,0.13,0.02,1.95,1.23,12.78,61.52,0.32,3.84,0.00
2335,1.09,0.00,5.64,0.96,0.23,0.06,0.02,0.61,0.00,0.00,0.00,2.02,0.61,85.71,1.95,1.09,0.00
2336,1.11,0.00,5.44,0.84,0.24,0.05,0.02,1.10,0.00,0.00,0.00,0.39,0.37,87.07,0.45,2.93,0.00
2337,3.06,0.00,4.35,1.74,0.36,0.13,0.12,15.13,0.10,0.02,0.03,11.53,8.99,51.69,2.09,0.65,0.00
2338,2.33,0.00,3.27,1.28,0.26,0.04,0.01,22.61,1.18,0.03,1.43,3.79,25.81,23.68,4.73,9.55,0.00
2339,4.92,0.00,2.78,0.58,0.07,0.01,0.02,28.63,2.07,0.00,0.86,2.38,8.18,37.94,1.52,10.04,0.00
2340,4.58,0.00,12.57,8.10,4.03,1.53,0.01,19.88,1.42,0.05,0.36,3.58,12.56,11.76,1.14,18.44,0.00
2341,8.70,0.00,1.38,0.19,0.08,0.02,0.02,15.60,18.89,16.39,6.35,0.17,0.23,0.02,31.01,0.94,0.00
2342,0.15,0.00,4.99,0.66,0.21,0.05,0.04,0.42,0.00,0.00,0.00,12.28,6.63,73.76,0.01,0.80,0.00
2343,1.02,0.00,4.42,0.30,0.11,0.05,0.03,25.73,7.43,0.01,3.55,2.33,13.66,18.58,7.34,15.46,0.00
2344,2.42,0.00,4.44,0.54,0.10,0.01,0.03,0.46,0.00,0.06,0.02,5.91,1.88,81.43,0.12,2.58,0.00
2345,1.52,0.00,4.97,1.09,0.31,0.08,0.15,0.84,0.00,0.00,0.00,3.84,4.28,79.54,0.24,3.13,0.00
2346,2.60,0.00,6.20,1.41,0.42,0.11,0.04,1.63,0.01,0.00,0.00,4.20,1.37,79.53,0.71,1.76,0.00
2347,3.15,0.00,10.84,7.78,4.99,1.92,0.14,8.01,0.29,0.02,0.69,3.87,9.02,46.05,1.50,1.74,0.00
2348,5.02,0.00,5.83,3.50,1.52,0.41,0.03,8.78,0.31,0.04,3.04,1.18,20.64,45.64,0.28,3.78,0.00
2349,16.03,0.00,2.48,0.52,0.08,0.01,0.01,39.93,5.01,1.79,3.56,1.04,5.96,1.41,14.25,7.92,0.00
2350,7.11,0.00,3.64,0.27,0.07,0.03,0.06,49.09,13.21,0.02,2.41,1.24,7.43,6.64,4.01,4.78,0.00
2351,2.59,0.00,4.02,1.92,0.59,0.20,0.05,34.79,0.17,0.01,0.06,8.87,21.59,23.34,1.27,0.54,0.00
2352,0.67,0.00,3.40,1.69,0.16,0.04,0.12,12.19,0.02,0.34,0.15,1.04,42.60,34.85,2.62,0.10,0.00
2353,5.53,0.00,7.13,32.20,32.97,20.19,0.50,0.81,0.01,0.01,0.00,0.01,0.34,0.00,0.31,0.00,0.00
2354,3.68,0.00,3.45,0.74,0.05,0.01,0.12,19.31,0.10,0.16,0.55,2.05,30.30,35.82,2.74,0.92,0.00
2355,2.29,0.00,14.12,17.19,6.09,2.92,0.19,16.17,0.06,0.06,0.40,2.44,18.74,18.05,1.15,0.13,0.00
2356,1.30,0.00,3.32,1.04,0.08,0.01,0.07,22.30,0.19,0.16,1.25,2.65,24.79,38.77,3.87,0.17,0.00
2357,0.61,0.00,3.29,1.33,0.17,0.02,0.03,13.63,0.01,0.02,0.55,1.36,45.39,32.14,1.35,0.08,0.00
2358,0.72,0.00,3.52,1.62,0.14,0.03,0.05,12.32,0.07,0.99,0.52,1.07,52.92,21.71,3.95,0.38,0.00
2359,1.78,0.00,7.80,4.93,1.47,0.55,0.12,18.41,0.01,0.19,0.41,2.64,24.56,33.53,2.79,0.81,0.00
2360,0.71,0.00,3.64,1.17,0.25,0.09,0.06,9.79,0.01,0.06,0.14,0.38,22.69,58.74,2.23,0.03,0.00
2361,1.48,0.00,5.52,0.96,0.15,0.02,0.03,8.05,0.03,0.01,0.02,3.72,6.82,69.31,1.91,1.96,0.00
2362,1.79,0.00,3.91,1.54,0.39,0.12,0.25,54.96,0.82,0.21,0.09,1.43,14.75,18.68,1.05,0.02,0.00
2363,1.35,0.00,4.01,0.74,0.13,0.04,0.24,31.63,0.25,0.64,0.43,0.91,30.50,26.90,1.81,0.42,0.00
2364,0.34,0.00,3.97,1.01,0.05,0.01,0.00,19.43,0.17,1.95,2.99,4.60,51.08,13.03,1.29,0.08,0.00
2365,0.68,0.00,4.84,1.60,0.31,0.15,0.05,18.37,0.05,0.03,0.35,1.72,45.74,24.18,1.80,0.12,0.00
2366,0.62,0.00,3.96,0.97,0.10,0.04,0.04,16.76,0.03,0.02,0.79,1.89,43.47,29.81,1.45,0.05,0.00
2367,1.72,0.00,4.03,1.02,0.09,0.03,0.06,10.36,0.01,0.02,0.55,1.26,27.19,50.67,2.76,0.25,0.00
2368,0.52,0.00,3.28,0.90,0.10,0.02,0.07,20.80,0.23,1.70,0.45,2.68,53.44,14.75,1.00,0.05,0.00
2369,1.85,0.00,3.22,1.25,0.10,0.02,0.02,18.20,0.07,0.09,1.26,1.86,29.13,39.49,3.30,0.12,0.00
2370,1.74,0.00,4.59,2.17,0.22,0.05,0.05,10.72,0.02,0.01,0.27,0.96,43.49,34.28,1.36,0.06,0.00
2371,0.86,0.00,3.67,1.60,0.16,0.03,0.02,11.96,0.02,0.02,0.22,1.34,48.48,30.69,0.89,0.04,0.00
2372,0.58,0.00,3.47,1.03,0.09,0.02,0.04,13.62,0.04,0.03,0.96,0.96,26.91,48.91,3.07,0.26,0.00
2373,1.93,0.00,3.19,1.21,0.27,0.07,0.17,32.32,0.02,0.09,0.05,0.86,24.66,31.48,2.97,0.72,0.00
2374,1.78,0.00,6.86,4.15,1.63,0.84,0.08,16.36,0.03,0.14,0.37,2.69,24.24,37.95,2.23,0.66,0.00
2375,5.61,0.00,6.38,7.98,4.15,1.20,0.49,26.19,0.37,0.17,0.06,0.86,10.76,29.76,5.67,0.36,0.00
2376,0.76,0.00,4.09,1.32,0.19,0.05,0.01,26.36,0.09,1.48,1.92,2.75,45.82,13.57,1.49,0.10,0.00
2377,2.83,0.00,3.38,1.45,0.15,0.03,0.22,23.85,0.07,0.14,1.07,1.95,23.06,39.81,1.81,0.19,0.00
2378,1.27,0.00,3.13,1.66,0.21,0.06,0.24,12.39,0.02,0.39,0.22,1.38,31.80,42.06,4.72,0.46,0.00
2379,1.98,0.00,4.03,2.40,0.46,0.12,0.03,19.86,0.09,0.16,1.30,2.19,23.79,40.45,2.99,0.15,0.00
2380,2.63,0.00,15.42,31.30,10.07,4.69,1.09,23.53,0.11,0.07,0.04,0.55,2.53,5.74,2.21,0.01,0.00
2381,3.06,0.00,11.45,9.55,2.90,1.52,0.06,11.98,0.01,0.01,0.31,1.51,38.48,17.46,1.44,0.26,0.00
2382,0.61,0.00,3.20,1.01,0.06,0.01,0.02,16.17,0.06,0.06,2.74,1.55,34.94,37.11,2.36,0.09,0.00
2383,1.18,0.00,4.04,1.52,0.15,0.04,0.10,17.64,0.01,0.03,0.34,2.56,34.43,36.33,1.36,0.26,0.00
2384,1.22,0.00,4.94,2.97,1.35,0.42,0.35,36.84,1.25,1.37,0.46,1.00,30.39,15.87,1.53,0.05,0.00
2385,1.44,0.00,3.57,1.19,0.10,0.02,0.03,22.09,0.06,0.97,1.59,2.29,43.65,20.61,2.19,0.22,0.00
2386,1.68,0.00,4.07,1.13,0.23,0.09,0.13,12.99,0.04,0.05,0.30,1.05,15.54,59.56,2.66,0.47,0.00
2387,0.67,0.00,3.92,1.16,0.11,0.02,0.03,17.02,0.09,0.42,0.37,2.01,48.55,24.68,0.92,0.02,0.00
2388,0.79,0.00,3.84,1.22,0.25,0.05,0.13,35.43,0.42,0.23,0.05,0.97,20.06,34.87,1.64,0.05,0.00
2389,1.95,0.00,5.32,1.92,0.34,0.09,0.03,10.88,0.02,0.02,0.29,1.52,23.46,53.02,1.00,0.13,0.00
2390,0.28,0.00,3.54,1.82,0.48,0.21,0.13,17.00,0.44,0.50,0.80,0.51,36.28,36.23,1.73,0.03,0.00
2391,0.55,0.00,3.25,0.74,0.05,0.01,0.04,15.03,0.05,0.02,1.73,1.19,37.38,36.49,3.37,0.10,0.00
2392,0.80,0.00,3.72,0.67,0.06,0.01,0.01,26.04,0.07,1.22,1.45,2.94,51.96,9.70,1.30,0.08,0.00
2393,2.31,0.00,3.26,1.13,0.08,0.02,0.07,9.06,0.03,0.27,0.46,0.89,29.50,45.41,6.63,0.89,0.00
2394,1.77,0.00,3.30,1.77,0.36,0.10,0.18,34.74,0.11,0.08,0.09,1.09,25.91,27.08,3.27,0.16,0.00
2395,0.66,0.00,5.19,0.74,0.15,0.02,0.00,4.62,0.01,0.00,0.00,4.30,10.38,72.59,0.83,0.51,0.00
2396,0.59,0.00,3.10,0.83,0.06,0.02,0.01,21.56,0.10,1.38,1.13,2.37,58.07,9.17,1.54,0.06,0.00
2397,0.80,0.00,3.71,1.52,0.11,0.02,0.06,15.69,0.01,0.16,0.09,1.81,40.90,33.64,1.45,0.03,0.00
2398,0.84,0.00,4.79,1.56,0.30,0.04,0.07,14.34,0.02,0.02,0.18,2.87,25.04,48.45,1.42,0.06,0.00
2399,0.71,0.00,4.33,1.00,0.17,0.06,0.02,8.48,0.03,0.01,0.40,2.15,34.25,47.49,0.85,0.06,0.00
2400,1.03,0.00,3.12,1.23,0.42,0.09,0.25,43.03,1.21,0.77,0.16,1.33,28.78,17.04,1.50,0.04,0.00
2401,0.55,0.00,3.47,0.80,0.05,0.01,0.02,20.97,0.05,0.08,1.44,2.77,46.95,21.37,1.44,0.03,0.00
2402,2.06,0.00,4.39,1.61,0.35,0.09,0.16,25.05,0.05,0.23,0.26,3.02,40.50,20.65,1.48,0.10,0.00
2403,0.90,0.00,3.80,1.23,0.29,0.07,0.09,24.36,0.49,0.73,0.79,0.50,32.53,32.65,1.39,0.18,0.00
2404,0.96,0.00,3.18,1.13,0.09,0.03,0.00,2.23,0.00,0.00,0.00,13.62,0.19,76.96,0.74,0.87,0.00
2405,1.10,0.00,3.54,0.42,0.04,0.01,0.00,11.28,0.13,0.13,0.11,43.83,9.82,28.71,0.84,0.03,0.00
2406,1.44,0.00,3.82,0.86,0.09,0.03,0.00,8.53,0.02,0.01,0.09,10.67,10.85,60.55,2.85,0.19,0.00
2407,1.34,0.00,3.90,1.35,0.24,0.06,0.00,5.83,0.03,0.02,0.06,16.87,6.27,62.09,1.84,0.10,0.00
2408,4.25,0.00,5.71,9.34,3.78,1.35,0.24,4.67,0.14,0.00,0.01,11.30,1.60,53.34,3.93,0.35,0.00
2409,1.13,0.00,3.63,1.82,0.29,0.16,0.07,4.94,0.00,0.00,0.01,16.75,0.26,68.56,1.95,0.44,0.00
2410,3.35,0.00,8.69,20.90,8.37,4.66,0.05,4.00,0.00,0.00,0.00,12.31,0.09,34.97,2.24,0.37,0.00
2411,2.27,0.00,3.98,1.90,0.30,0.08,0.18,6.70,0.04,0.01,0.01,8.78,3.46,70.52,1.74,0.03,0.00
2412,1.11,0.00,3.76,0.64,0.06,0.02,0.00,9.23,0.05,0.09,0.08,43.77,7.31,32.75,1.06,0.06,0.00
2413,1.29,0.00,4.13,0.80,0.10,0.04,0.00,8.79,0.05,0.01,0.05,10.96,7.09,63.27,3.11,0.33,0.00
2414,1.98,0.00,5.86,5.09,3.87,1.08,0.36,31.54,25.94,8.86,1.15,0.35,5.29,0.59,6.63,1.40,0.00
2415,1.48,0.00,1.58,0.72,0.23,0.06,0.45,33.75,22.10,29.63,3.00,0.29,0.59,1.19,4.68,0.21,0.02
2416,2.82,0.00,7.86,4.19,1.78,0.54,0.90,13.06,13.47,32.81,4.37,0.66,6.19,0.72,9.53,1.09,0.00
2417,3.05,0.00,3.95,1.75,0.68,0.13,0.18,29.86,24.62,23.48,0.76,0.16,3.81,0.74,5.87,0.97,0.00
2418,14.38,0.00,4.51,1.82,0.70,0.24,0.31,17.29,11.65,37.51,2.17,0.29,2.68,0.88,5.02,0.55,0.00
2419,2.34,0.00,7.57,7.00,3.65,1.02,0.64,24.41,13.93,13.59,1.92,0.57,6.09,0.60,13.02,3.64,0.00
2420,2.33,0.00,4.10,2.51,1.21,0.32,0.59,23.13,20.60,30.59,1.62,0.38,3.88,0.88,6.92,0.96,0.00
2421,1.98,0.00,2.48,1.06,0.45,0.11,0.17,30.46,23.07,32.22,1.68,0.28,1.93,1.42,2.53,0.17,0.00
2422,5.86,0.00,3.33,1.05,0.31,0.06,0.39,25.26,17.81,35.98,2.60,0.32,0.98,0.63,4.94,0.48,0.00
2423,2.66,0.00,3.59,1.74,0.59,0.11,0.25,24.56,28.67,26.72,1.03,0.16,4.99,0.83,3.45,0.65,0.00
2424,6.97,0.00,4.87,10.93,32.08,35.76,0.06,0.38,0.06,0.01,0.73,0.57,0.11,0.01,5.87,1.59,0.00
2425,2.36,0.00,10.28,4.88,2.55,1.07,0.64,18.95,4.26,7.20,2.12,0.32,0.57,6.97,25.78,12.05,0.00
2426,2.49,0.00,35.71,18.09,11.97,5.04,0.11,14.65,0.64,0.01,0.08,0.23,0.05,0.36,9.86,0.71,0.00
2427,1.70,0.00,8.31,2.93,1.02,0.34,0.11,36.73,0.51,9.20,1.07,0.22,10.75,18.59,7.85,0.67,0.00
2428,0.90,0.00,16.03,9.61,3.39,1.58,0.25,17.59,0.69,0.91,2.02,0.58,4.64,21.23,17.18,3.40,0.00
2429,3.65,0.00,7.44,2.78,0.87,0.56,0.10,8.96,0.60,1.46,1.32,0.19,10.04,30.22,18.33,13.48,0.00
2430,5.78,0.00,8.27,3.60,1.35,0.59,0.86,14.82,3.69,3.79,3.24,0.39,3.61,16.97,19.09,13.96,0.00
2431,1.21,0.00,20.54,12.87,6.47,2.65,0.29,18.47,0.59,1.10,2.28,0.43,6.87,12.62,12.98,0.64,0.00
2432,4.06,0.00,9.44,6.14,3.64,2.80,1.31,8.62,1.68,3.78,1.65,0.41,0.64,3.80,26.48,25.55,0.00
2433,1.28,0.00,20.17,15.18,5.73,1.71,0.78,19.80,0.88,1.77,2.15,0.63,4.71,8.95,15.35,0.91,0.00
2434,1.22,0.00,28.29,20.66,19.36,10.94,0.01,9.88,0.05,0.10,0.23,0.00,0.00,0.23,8.81,0.20,0.00
2435,1.88,0.00,10.35,6.74,2.47,0.87,0.34,11.14,13.72,4.34,3.17,0.71,4.06,9.63,28.47,2.12,0.00
2436,1.94,0.00,20.82,18.88,9.17,3.55,0.63,14.08,3.92,1.98,1.41,0.41,1.13,6.13,15.35,0.61,0.00
2437,1.67,0.00,10.94,3.11,1.07,0.25,0.12,36.45,0.89,0.83,4.87,0.49,15.40,18.41,5.40,0.09,0.00
2438,2.67,0.00,18.80,7.99,3.03,1.05,0.44,40.57,0.05,1.02,1.23,0.21,3.20,2.71,16.33,0.70,0.00
2439,2.98,0.00,8.90,1.67,0.46,0.13,0.20,41.06,0.66,10.33,0.55,0.20,7.21,10.43,14.04,1.19,0.00
2440,0.30,0.00,21.26,12.16,4.45,1.26,0.78,25.62,1.15,1.22,3.65,0.86,7.44,9.24,10.44,0.19,0.00
2441,3.60,0.00,10.08,10.75,4.99,2.08,2.30,12.99,15.98,5.55,2.52,0.61,0.23,1.82,19.97,6.52,0.00
2442,6.15,0.00,15.04,10.02,7.87,3.43,0.14,45.12,0.32,0.90,0.16,0.19,0.11,0.47,10.05,0.04,0.00
2443,0.52,0.00,23.25,25.44,21.40,13.00,0.35,8.95,0.05,1.46,0.33,0.22,0.02,0.05,4.06,0.91,0.00
2444,1.17,0.00,17.28,20.58,13.55,5.89,0.77,10.14,0.45,0.58,1.15,1.07,1.76,6.78,16.03,2.80,0.00
2445,1.29,0.00,5.12,2.89,1.33,0.40,0.18,35.45,7.52,20.96,0.77,0.50,17.26,4.47,1.26,0.59,0.00
2446,16.86,0.00,4.70,1.63,0.40,0.12,0.18,8.54,0.61,1.77,4.29,0.66,22.03,30.18,6.74,1.29,0.00
2447,1.75,0.00,11.19,7.32,3.52,1.54,0.03,30.79,6.33,13.76,0.69,0.31,12.58,4.02,5.94,0.22,0.00
2448,0.52,0.00,6.71,5.34,1.73,0.91,0.64,16.92,0.19,0.43,0.41,0.40,23.99,27.35,13.16,1.30,0.00
2449,1.79,0.00,5.35,2.67,1.70,0.44,0.22,38.12,9.17,10.60,3.72,0.26,16.90,3.52,4.57,0.97,0.00
2450,2.69,0.00,4.67,1.40,0.45,0.19,0.25,53.81,6.07,14.83,0.39,0.37,4.59,3.34,6.66,0.30,0.00
2451,2.43,0.00,11.57,15.86,34.90,8.65,1.48,10.48,0.03,0.13,1.35,1.66,0.19,0.13,4.13,7.01,0.00
2452,6.54,0.00,2.96,1.08,0.38,0.15,0.14,34.97,8.73,2.42,10.52,0.57,13.36,4.15,12.91,1.14,0.00
2453,7.27,0.00,3.48,1.23,0.37,0.15,0.05,38.01,28.35,14.93,0.71,0.13,0.32,0.43,4.32,0.24,0.00
2454,7.25,0.00,3.02,1.52,0.53,0.17,0.06,34.71,18.34,7.46,3.22,2.90,6.53,5.25,8.47,0.55,0.01
2455,2.22,0.00,4.63,1.72,0.51,0.13,0.07,43.99,3.69,1.41,3.31,1.82,14.93,15.43,5.29,0.85,0.00
2456,6.83,0.00,3.63,1.25,0.40,0.14,0.64,30.94,20.87,11.28,2.02,0.59,7.15,2.86,10.88,0.54,0.00
2457,1.26,0.00,15.32,9.16,3.94,1.62,0.41,13.55,0.48,3.54,1.49,0.42,22.16,16.63,8.39,1.64,0.00
2458,4.68,0.00,1.79,0.35,0.07,0.02,0.02,44.44,21.53,4.65,2.50,0.94,6.30,2.05,9.94,0.72,0.00
2459,0.58,0.00,5.67,2.62,0.85,0.21,0.06,46.31,4.07,14.83,2.00,0.56,13.49,6.79,1.50,0.46,0.00
2460,0.76,0.00,2.90,0.72,0.22,0.04,0.27,62.27,5.29,2.51,2.83,0.82,9.29,9.77,2.00,0.30,0.00
2461,1.72,0.00,8.95,11.04,23.31,50.93,0.07,1.01,0.88,0.35,0.01,0.01,0.00,0.00,0.05,1.67,0.00
2462,3.67,0.00,1.73,0.57,0.18,0.04,0.17,45.99,9.97,9.20,5.89,1.36,9.32,5.57,5.57,0.77,0.00
2463,3.43,0.00,7.86,6.61,2.76,1.29,0.45,23.93,1.71,1.96,6.26,0.66,19.79,14.14,8.15,1.01,0.00
2464,1.75,0.00,9.61,5.74,3.09,1.75,0.44,32.49,7.97,11.10,0.75,0.41,12.46,5.09,6.75,0.59,0.00
2465,3.15,0.00,4.50,1.42,0.55,0.19,0.16,24.53,4.67,14.74,5.64,0.56,21.70,13.29,4.34,0.55,0.00
2466,2.12,0.00,3.06,2.07,0.65,0.20,0.16,29.72,4.35,1.21,7.08,3.90,25.49,8.55,9.78,1.69,0.00
2467,2.88,0.00,5.75,1.97,0.52,0.15,0.38,20.63,1.55,5.35,3.57,0.30,29.08,22.21,4.89,0.76,0.00
2468,2.97,0.00,3.60,6.91,22.90,57.29,0.47,0.84,0.08,0.04,1.48,1.16,0.02,0.02,0.12,2.11,0.00
2469,2.89,0.00,7.16,3.69,2.13,0.59,0.31,46.87,3.87,1.45,2.78,0.13,18.83,1.68,6.18,1.43,0.00
2470,0.68,0.00,2.85,0.63,0.13,0.03,0.05,36.89,9.79,14.61,1.92,1.10,20.95,6.33,3.34,0.69,0.00
2471,1.85,0.00,4.82,2.09,0.73,0.16,0.14,40.95,6.90,4.17,2.83,0.36,23.40,4.45,5.65,1.51,0.00
2472,1.13,0.00,19.66,19.59,31.00,9.55,0.85,7.18,0.79,3.15,0.47,0.24,0.20,0.15,0.86,5.20,0.00
2473,3.80,0.00,24.08,10.78,7.15,2.75,0.05,37.92,5.12,0.63,0.46,0.15,3.35,0.11,3.19,0.45,0.00
2474,1.12,0.00,2.86,0.51,0.11,0.04,0.42,64.39,4.51,7.73,0.40,0.88,13.38,2.21,1.22,0.23,0.00
2475,1.74,0.00,4.68,11.56,33.39,41.64,0.77,1.64,0.11,0.06,0.70,0.20,0.02,0.11,0.37,3.01,0.00
2476,4.28,0.00,1.76,0.60,0.14,0.04,0.15,49.10,10.59,2.33,2.27,1.80,9.74,3.10,12.76,1.34,0.00
2477,1.56,0.00,4.74,1.38,0.31,0.08,0.18,21.13,1.61,5.35,5.57,0.37,27.52,26.26,2.67,1.26,0.00
2478,2.76,0.00,28.37,10.56,3.32,1.14,0.51,44.50,0.73,0.24,0.19,0.67,0.26,0.52,5.41,0.83,0.00
2479,0.44,0.00,9.55,8.53,3.90,2.13,0.49,28.60,3.38,2.80,1.06,0.61,16.16,12.40,9.20,0.75,0.00
2480,0.59,0.00,3.77,0.77,0.15,0.04,0.03,25.09,2.14,5.09,3.96,0.17,27.29,23.79,5.47,1.65,0.00
2481,0.82,0.00,4.09,1.12,0.23,0.04,0.09,33.47,7.13,20.29,1.14,0.62,22.91,6.01,1.48,0.56,0.00
2482,1.46,0.00,4.97,1.08,0.32,0.10,0.31,55.30,11.66,11.33,0.62,0.44,5.61,2.38,3.97,0.44,0.00
2483,2.36,0.00,23.02,18.49,10.21,2.73,2.09,15.81,7.32,2.36,1.12,0.86,3.75,4.10,1.65,4.14,0.00
2484,4.15,0.00,3.33,0.63,0.16,0.05,0.07,34.28,4.18,12.28,6.92,0.46,21.46,8.40,2.80,0.82,0.00
2485,1.68,0.00,3.94,0.85,0.19,0.05,0.00,37.19,6.19,10.77,1.38,1.48,21.14,7.58,5.97,1.60,0.00
2486,0.42,0.00,2.55,0.44,0.11,0.02,0.10,46.71,8.57,8.56,2.50,0.33,22.44,6.21,0.82,0.21,0.00
2487,3.88,0.00,3.01,1.87,0.65,0.21,0.04,32.02,12.15,3.21,10.53,2.84,15.48,9.18,4.53,0.41,0.00
2488,6.79,0.00,1.91,0.58,0.12,0.03,0.11,35.08,30.88,16.80,0.68,0.34,1.23,1.49,3.69,0.27,0.00
2489,2.63,0.00,3.95,0.88,0.25,0.08,0.16,53.43,9.76,18.41,0.38,0.27,5.94,0.79,2.89,0.19,0.00
2490,0.82,0.00,5.58,1.30,0.35,0.13,0.09,21.43,1.09,5.30,1.33,0.11,30.69,17.79,12.08,1.90,0.00
2491,0.67,0.00,4.53,1.91,0.32,0.09,0.08,15.03,0.23,0.96,0.56,0.10,23.16,36.16,15.03,1.17,0.00
2492,3.96,0.00,6.47,3.23,0.87,0.35,0.22,29.92,17.82,8.48,1.02,0.26,6.52,6.50,13.72,0.64,0.00
2493,1.46,0.00,5.31,2.21,0.82,0.24,0.07,19.06,4.83,7.34,1.67,0.53,27.45,24.47,4.25,0.28,0.00
2494,5.85,0.00,11.67,3.58,1.51,0.32,0.14,61.53,3.63,0.75,1.17,0.06,3.42,0.15,5.44,0.78,0.00
2495,0.53,0.00,3.81,1.08,0.38,0.10,0.09,42.07,5.41,6.75,3.45,0.55,21.43,11.50,2.23,0.63,0.00
2496,6.14,0.00,0.81,0.07,0.01,0.00,0.04,55.23,19.13,11.58,2.28,0.11,0.01,0.01,3.73,0.84,0.00
2497,2.69,0.00,9.19,3.67,1.41,0.62,0.09,40.53,0.94,9.77,0.29,0.31,8.73,11.15,9.70,0.90,0.00
2498,1.34,0.00,9.40,12.04,28.52,37.07,0.60,3.87,2.82,0.30,0.38,0.95,0.06,0.02,0.81,1.81,0.00
2499,5.82,0.00,3.67,1.22,0.38,0.13,0.02,17.02,1.76,1.81,5.17,0.20,26.23,26.56,8.76,1.24,0.00
2500,10.09,0.00,4.28,0.82,0.13,0.03,0.02,21.04,2.52,8.28,5.13,0.24,26.55,17.37,2.60,0.91,0.00
2501,0.88,0.00,3.88,1.04,0.28,0.06,0.12,36.73,11.78,16.24,0.32,0.92,18.08,5.95,3.24,0.47,0.00
2502,0.53,0.00,4.56,2.16,0.54,0.19,0.25,12.57,0.37,1.45,1.30,0.18,26.83,30.85,15.29,2.90,0.00
2503,1.19,0.00,3.12,1.08,0.27,0.07,0.03,33.50,5.58,2.25,7.70,3.31,19.22,16.14,5.96,0.60,0.00
2504,1.02,0.00,3.56,0.88,0.30,0.08,0.07,39.75,5.53,10.60,3.34,0.29,18.52,13.95,1.63,0.49,0.00
2505,2.14,0.00,0.74,0.20,0.04,0.02,0.02,44.70,14.71,3.59,7.44,1.38,10.10,4.19,10.11,0.61,0.00
2506,1.68,0.00,3.51,1.59,0.54,0.11,0.05,32.52,13.23,4.88,4.64,0.15,23.34,7.35,4.74,1.68,0.00
2507,1.54,0.00,17.14,21.65,13.94,6.43,0.55,10.08,0.10,0.01,0.07,0.74,6.06,21.45,0.21,0.03,0.00
2508,1.00,0.00,5.50,1.85,0.43,0.20,0.05,3.90,0.08,0.00,0.00,0.55,0.79,85.32,0.30,0.04,0.00
2509,0.73,0.00,4.16,2.52,0.94,0.21,0.08,63.46,1.94,0.13,2.74,3.53,11.84,7.68,0.04,0.00,0.00
2510,0.82,0.00,11.50,6.55,1.44,0.35,0.02,29.45,0.79,0.02,0.22,1.08,17.71,26.74,3.29,0.01,0.00
2511,1.72,0.00,11.98,7.73,2.19,0.62,0.07,27.20,0.85,0.21,0.62,0.94,20.35,25.36,0.01,0.16,0.00
2512,0.31,0.00,4.63,2.83,0.73,0.27,0.07,7.48,0.03,0.00,0.00,1.10,7.42,75.02,0.01,0.12,0.00
2513,1.25,0.00,6.16,1.07,0.32,0.16,0.03,54.92,0.83,0.01,0.11,0.79,17.75,16.02,0.53,0.05,0.00
2514,0.67,0.00,6.09,2.24,0.67,0.31,0.02,8.54,0.05,0.00,0.00,1.75,6.70,72.77,0.00,0.20,0.00
2515,0.49,0.00,5.01,2.02,0.43,0.31,0.06,11.65,0.09,2.86,0.02,0.10,5.66,71.29,0.00,0.01,0.00
2516,3.53,0.00,5.82,1.99,0.65,0.20,0.00,4.26,0.00,0.00,0.01,1.09,4.18,77.67,0.18,0.42,0.00
