uniqid_eco4,NWALT12_11_eco4,NWALT12_12_eco4,NWALT12_21_eco4,NWALT12_22_eco4,NWALT12_23_eco4,NWALT12_24_eco4,NWALT12_25_eco4,NWALT12_26_eco4,NWALT12_27_eco4,NWALT12_31_eco4,NWALT12_32_eco4,NWALT12_33_eco4,NWALT12_41_eco4,NWALT12_43_eco4,NWALT12_44_eco4,NWALT12_45_eco4,NWALT12_46_eco4,NWALT12_50_eco4,NWALT12_60_eco4,NWALT12_9999_eco4
335,4.99,2.00,0.53,0.35,0.09,0.08,0.09,1.35,0.95,0.20,2.23,0.02,0.04,3.94,44.19,5.01,2.91,31.03,0.00,0.00
336,0.90,0.78,0.47,0.23,0.22,0.05,0.10,0.60,0.64,0.05,1.62,0.00,0.64,3.38,35.16,3.71,2.56,48.88,0.00,0.00
337,0.69,0.92,0.71,0.80,0.09,0.04,0.00,0.42,0.70,0.02,1.46,0.00,0.01,4.04,53.73,6.35,1.80,28.24,0.00,0.00
338,0.89,1.31,1.04,0.70,0.27,0.09,0.27,1.49,0.86,0.01,0.47,0.03,0.03,7.58,63.87,2.20,0.40,18.50,0.00,0.00
339,1.81,0.02,0.47,0.30,0.09,0.47,0.00,2.21,0.97,0.00,14.21,0.00,0.00,0.46,9.76,0.45,0.06,68.74,0.00,0.00
340,3.84,14.90,0.24,0.19,0.04,0.04,0.02,0.29,0.35,0.00,0.26,0.00,0.06,21.71,28.72,1.99,2.08,25.28,0.00,0.00
341,1.14,2.72,1.34,3.22,1.45,0.62,3.53,4.45,1.00,1.37,2.51,0.02,0.07,31.67,29.01,0.97,0.91,13.95,0.05,0.00
342,0.21,1.37,0.65,0.65,0.48,0.14,0.86,0.93,0.51,0.15,0.49,0.04,0.05,41.02,19.66,1.11,2.04,29.62,0.03,0.00
343,3.55,13.03,0.42,1.04,0.46,0.43,0.75,2.28,0.70,0.10,3.59,0.02,0.07,10.01,29.07,1.74,0.88,31.85,0.00,0.00
344,0.09,0.27,0.17,0.03,0.04,0.00,0.02,0.05,0.28,0.00,0.04,0.00,0.02,1.98,8.64,2.80,41.76,43.83,0.00,0.00
345,0.74,0.27,0.75,1.79,0.31,0.23,2.80,6.93,0.95,0.40,1.39,0.00,0.30,54.24,12.85,0.68,2.13,13.26,0.00,0.00
346,2.32,0.30,1.70,3.36,1.21,0.65,4.27,6.57,1.53,1.59,6.15,0.05,0.01,44.01,7.37,0.34,1.92,15.99,0.29,0.38
347,26.23,55.17,0.06,0.13,0.55,0.05,0.16,0.13,0.19,0.11,0.27,0.03,0.07,2.06,1.91,0.02,0.00,12.84,0.02,0.00
348,8.83,39.38,0.52,0.85,0.99,0.34,0.80,2.05,0.90,0.37,3.64,0.36,0.22,1.77,5.13,0.37,2.02,31.13,0.31,0.00
349,4.14,7.90,0.20,0.49,0.93,0.33,0.61,1.05,0.32,0.96,1.80,0.04,0.02,1.16,0.36,1.84,2.79,75.02,0.00,0.04
350,0.73,2.80,1.37,1.88,0.76,0.34,1.71,6.54,1.13,0.31,1.65,0.00,0.01,53.95,20.72,0.30,0.26,5.53,0.00,0.00
351,2.02,4.82,0.69,0.48,0.32,0.09,0.20,1.72,0.75,0.26,3.58,0.01,0.17,0.74,13.10,1.14,0.61,69.09,0.21,0.00
352,6.33,42.94,0.28,0.08,0.12,0.03,0.01,0.20,0.26,0.10,0.90,0.01,0.08,0.89,5.78,0.48,0.15,40.78,0.59,0.00
353,2.00,7.00,0.51,0.28,0.30,0.06,0.11,1.35,0.65,0.31,2.23,0.02,0.06,2.37,8.50,0.74,0.80,71.92,0.79,0.00
354,1.03,1.23,0.56,0.19,0.04,0.03,0.07,0.57,0.52,0.02,0.62,0.00,0.08,0.28,29.45,5.76,5.42,54.07,0.04,0.00
355,3.35,3.60,0.44,0.31,0.20,0.10,0.05,1.41,0.75,0.08,4.08,0.01,0.05,0.15,6.75,0.74,0.51,72.15,5.26,0.00
356,0.69,5.70,0.50,0.72,0.24,0.25,0.43,3.14,1.03,0.52,7.35,0.00,0.06,1.12,6.35,1.07,0.52,68.84,1.45,0.00
357,5.76,10.28,1.12,0.68,0.47,0.12,0.60,1.11,0.61,0.33,0.68,0.00,0.02,28.06,25.95,1.17,1.57,21.42,0.04,0.00
358,0.48,1.20,0.98,0.19,0.26,0.04,0.00,0.50,0.53,0.00,0.73,0.03,0.25,0.81,32.22,3.52,2.07,56.04,0.15,0.00
359,2.03,0.01,0.34,0.05,0.01,0.03,0.01,0.15,0.52,0.00,0.37,0.00,0.01,0.02,9.01,1.65,0.56,84.78,0.44,0.00
360,2.76,0.00,0.55,0.31,0.08,0.15,0.12,1.44,0.47,0.01,4.94,0.00,0.09,0.02,5.38,0.83,0.24,80.31,2.27,0.00
361,5.14,0.02,0.38,0.09,0.01,0.31,0.05,1.38,0.55,0.05,8.38,0.00,0.02,0.05,11.48,1.84,0.61,69.55,0.06,0.00
362,1.21,0.12,0.37,0.39,0.24,0.17,0.61,1.14,0.28,0.70,2.83,0.00,0.01,0.22,7.50,1.11,1.03,80.58,1.47,0.00
363,0.86,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,2.04,0.84,1.58,93.96,0.28,0.00
364,3.96,0.16,0.62,0.08,0.01,0.00,0.00,0.16,0.49,0.00,0.10,0.00,0.00,0.17,33.89,3.07,2.62,54.68,0.00,0.00
365,0.40,0.01,0.10,0.01,0.03,0.02,0.00,0.15,0.28,0.00,1.33,0.00,0.04,0.15,6.80,1.70,0.76,86.12,2.08,0.00
366,12.89,4.09,0.42,0.49,0.27,0.23,0.15,0.62,0.39,0.48,0.79,0.00,0.11,23.83,31.06,1.42,1.10,21.65,0.00,0.00
367,1.85,0.28,0.51,0.19,0.05,0.06,0.05,0.97,0.95,0.02,3.84,0.00,0.04,1.01,35.99,2.49,0.59,51.01,0.10,0.00
368,3.85,1.05,0.90,0.62,0.30,0.14,0.38,1.99,0.76,0.21,2.39,0.01,0.12,0.83,43.72,5.31,2.17,35.18,0.06,0.00
369,4.25,0.16,0.51,0.15,0.15,0.05,0.05,0.58,0.43,0.00,1.63,0.00,0.01,0.82,21.48,7.11,13.39,49.21,0.00,0.00
370,0.03,0.04,0.20,0.01,0.00,0.00,0.00,0.01,0.24,0.00,0.04,0.00,0.00,0.01,12.23,0.82,0.39,80.72,5.27,0.00
371,1.23,0.05,0.28,0.09,0.04,0.06,0.04,0.47,0.47,0.17,2.09,0.00,0.03,0.05,15.63,1.35,0.56,76.85,0.55,0.00
372,1.40,0.15,0.93,0.78,0.25,0.23,0.56,2.47,0.82,0.29,2.83,0.00,0.14,3.65,56.50,2.38,0.49,26.09,0.02,0.00
373,1.91,0.05,0.30,0.08,0.01,0.08,0.01,0.67,0.54,0.01,3.71,0.00,0.02,0.07,24.69,2.22,0.93,63.39,1.31,0.00
374,4.15,0.02,0.28,0.19,0.01,0.07,0.00,0.71,0.47,0.00,4.76,0.00,0.05,0.10,20.77,1.31,0.56,64.66,1.87,0.00
375,0.26,0.04,0.54,0.20,0.04,0.08,0.04,0.68,0.53,0.00,1.71,0.00,0.04,0.53,37.87,2.10,0.77,54.48,0.07,0.00
376,3.60,0.28,0.31,0.11,0.15,0.12,0.00,0.80,0.51,0.02,6.58,0.01,0.08,1.58,18.64,1.42,0.49,65.02,0.28,0.00
377,0.46,0.04,0.45,0.26,0.08,0.10,0.13,0.84,0.58,0.02,2.63,0.02,0.30,0.31,17.12,0.99,0.80,73.39,1.49,0.00
378,0.47,0.11,0.29,0.05,0.02,0.05,0.00,0.29,0.45,0.00,3.59,0.03,0.08,0.42,10.97,1.05,0.61,81.45,0.08,0.00
379,0.31,0.13,0.20,0.02,0.00,0.00,0.00,0.08,0.22,0.00,0.50,0.00,0.06,0.04,7.12,0.62,0.34,88.77,1.57,0.00
380,0.73,0.08,0.96,0.82,0.32,0.44,0.76,4.17,0.50,2.01,17.47,0.00,0.13,2.85,18.57,1.20,0.51,48.38,0.09,0.00
381,1.56,0.52,0.40,0.11,0.01,0.03,0.04,0.56,0.48,0.00,1.11,0.00,0.03,1.83,11.78,0.75,0.46,80.14,0.18,0.00
382,0.22,0.10,0.41,0.13,0.01,0.06,0.04,0.47,0.50,0.00,0.33,0.00,0.01,19.31,48.79,1.85,0.21,27.56,0.00,0.00
383,8.79,1.30,4.32,6.65,4.32,2.51,16.48,12.60,0.87,2.06,6.91,0.00,0.26,5.61,15.31,0.69,0.38,10.93,0.01,0.00
384,3.40,0.42,1.78,2.28,1.25,1.25,3.64,3.27,1.51,0.56,2.28,0.02,0.13,33.64,29.47,1.07,0.36,13.25,0.42,0.00
385,0.94,0.20,1.74,2.65,1.25,0.73,5.81,2.95,1.22,0.62,2.03,0.00,0.03,27.62,42.29,0.88,0.43,8.57,0.05,0.00
386,0.65,0.06,0.36,0.42,0.09,0.24,1.20,2.72,0.91,0.58,7.44,0.00,0.01,6.25,17.04,1.65,0.89,59.35,0.12,0.00
387,1.05,0.99,0.44,0.12,0.03,0.06,0.05,0.46,0.36,0.00,0.24,0.00,0.02,28.64,43.24,2.35,1.29,20.62,0.06,0.00
388,2.29,0.18,1.01,0.91,0.53,0.32,1.19,2.08,0.66,0.53,1.60,0.02,0.07,14.66,41.74,4.12,14.59,13.46,0.02,0.00
389,1.10,1.14,0.77,0.83,0.40,0.50,1.27,2.28,0.83,0.53,0.78,0.01,0.09,25.75,45.68,1.29,1.68,15.07,0.01,0.00
390,1.67,3.11,0.57,0.28,0.10,0.08,0.15,0.73,0.50,0.00,0.21,0.04,0.19,31.81,42.33,1.23,0.68,16.09,0.23,0.00
391,0.53,0.88,0.68,0.31,0.09,0.09,0.17,0.88,0.47,0.08,0.55,0.01,0.03,44.10,32.54,1.19,0.56,16.83,0.01,0.00
392,3.29,0.02,0.37,0.03,0.00,0.01,0.00,0.02,0.05,0.00,0.66,0.00,0.00,0.00,0.31,0.04,6.55,44.52,44.03,0.09
393,0.44,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,21.49,77.27,0.01
394,1.97,0.01,0.08,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.03,0.00,0.00,0.00,0.16,0.01,0.01,56.56,41.10,0.01
395,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.24,0.01,4.94,47.57,47.08,0.00
396,0.23,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,13.17,86.57,0.00
397,7.10,0.68,0.13,0.02,0.00,0.00,0.00,0.04,0.17,0.00,0.02,0.00,0.00,30.32,6.76,2.07,47.16,5.32,0.20,0.00
398,11.96,1.72,0.26,0.21,0.06,0.04,0.17,0.23,0.31,0.14,0.11,0.00,0.00,19.73,10.68,0.46,45.55,7.92,0.44,0.00
399,2.95,0.28,0.23,0.09,0.06,0.02,0.03,0.16,0.29,0.04,0.21,0.00,0.11,49.56,4.48,0.19,36.94,4.35,0.00,0.00
400,4.35,0.22,0.15,0.01,0.01,0.00,0.00,0.01,0.17,0.00,0.09,0.00,0.00,44.89,1.80,0.77,41.25,5.78,0.48,0.00
401,3.04,0.21,0.18,0.04,0.01,0.01,0.00,0.06,0.16,0.00,0.01,0.00,0.00,35.96,36.58,6.34,15.69,1.72,0.00,0.00
402,1.64,0.08,0.30,0.08,0.02,0.01,0.01,0.10,0.22,0.00,0.04,0.01,0.00,44.85,12.21,2.86,34.99,2.59,0.00,0.00
403,0.30,0.26,0.40,0.07,0.01,0.01,0.00,0.16,0.23,0.00,0.05,0.01,0.00,35.72,4.99,13.10,40.32,4.36,0.00,0.00
404,9.25,0.90,0.16,0.04,0.01,0.02,0.00,0.07,0.15,0.00,0.06,0.00,0.00,8.00,2.99,4.96,56.18,17.20,0.00,0.00
405,0.52,0.15,0.19,0.02,0.02,0.01,0.01,0.03,0.17,0.00,0.03,0.00,0.01,54.79,0.40,0.30,39.27,4.02,0.05,0.01
406,0.57,0.09,0.13,0.02,0.00,0.01,0.01,0.02,0.07,0.00,0.06,0.01,0.00,21.76,0.86,0.26,69.00,6.96,0.16,0.01
407,0.76,0.01,0.12,0.02,0.00,0.00,0.00,0.00,0.16,0.00,0.01,0.00,0.01,56.67,0.01,1.13,38.05,2.94,0.00,0.11
408,0.66,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,12.92,0.34,0.30,77.48,7.80,0.00,0.30
409,0.09,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,18.92,0.08,0.17,76.23,4.31,0.00,0.04
410,0.40,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.01,51.04,0.03,0.81,45.43,1.91,0.00,0.18
411,0.86,0.10,0.28,0.08,0.04,0.03,0.09,0.09,0.23,0.01,0.16,0.02,0.01,65.44,0.70,0.67,27.13,4.06,0.01,0.00
412,0.22,0.11,0.21,0.07,0.01,0.00,0.01,0.13,0.24,0.00,0.06,0.02,0.02,37.15,2.24,6.36,48.84,4.29,0.03,0.00
413,1.10,0.47,0.26,0.03,0.00,0.00,0.02,0.11,0.04,0.00,0.69,0.00,0.00,1.90,1.27,1.79,76.78,15.49,0.02,0.04
414,0.42,0.34,0.16,0.01,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,18.19,1.95,1.49,58.29,19.05,0.00,0.01
415,0.54,0.01,0.17,0.04,0.02,0.00,0.01,0.06,0.15,0.00,0.09,0.00,0.05,31.52,7.40,1.04,54.37,4.44,0.05,0.00
416,1.32,0.07,0.08,0.01,0.02,0.01,0.00,0.01,0.01,0.00,0.04,0.00,0.00,1.93,0.34,0.90,72.47,19.03,3.76,0.00
417,10.14,0.45,0.17,0.07,0.04,0.02,0.05,0.09,0.10,0.02,0.17,0.00,0.03,6.47,1.11,0.65,66.61,13.72,0.09,0.00
418,0.05,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.42,0.44,0.39,46.45,51.23,0.00,0.00
419,0.25,0.06,0.10,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.01,3.52,0.64,1.08,79.28,15.02,0.00,0.00
420,0.72,0.04,0.26,0.03,0.00,0.01,0.01,0.03,0.10,0.00,0.06,0.01,0.00,19.24,1.62,1.97,73.60,2.10,0.18,0.00
421,0.76,0.41,0.27,0.11,0.10,0.03,0.08,0.15,0.10,0.07,0.27,0.02,0.05,5.78,1.36,2.61,73.41,14.41,0.00,0.00
422,0.39,0.12,0.06,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.00,0.01,3.01,0.15,1.53,55.01,29.87,9.76,0.00
423,0.34,0.72,0.19,0.04,0.00,0.01,0.00,0.04,0.17,0.00,0.10,0.00,0.00,11.68,1.61,6.45,73.76,4.89,0.01,0.00
424,0.56,0.07,0.12,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.03,0.00,0.00,5.85,2.92,0.38,88.71,1.33,0.00,0.00
425,0.60,0.01,0.12,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.02,2.60,0.98,89.97,4.70,0.00,0.00
426,2.68,0.31,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.92,0.13,0.06,42.55,50.73,0.60,0.00
427,0.10,0.00,0.27,0.04,0.00,0.02,0.04,0.04,0.11,0.00,0.03,0.04,0.00,36.25,4.17,0.91,51.10,6.87,0.00,0.00
428,0.22,0.17,0.18,0.06,0.02,0.02,0.06,0.10,0.07,0.02,0.08,0.00,0.02,9.53,0.91,0.68,67.47,20.38,0.01,0.00
429,0.33,0.09,0.21,0.02,0.00,0.01,0.01,0.02,0.04,0.00,0.07,0.01,0.00,20.46,2.58,0.37,60.83,14.89,0.05,0.00
430,0.06,0.10,0.08,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.08,0.00,0.06,0.93,0.35,0.28,21.00,77.01,0.01,0.00
431,0.48,0.68,0.33,0.10,0.01,0.04,0.12,0.22,0.15,0.00,0.28,0.01,0.44,1.17,2.01,2.27,57.39,34.29,0.00,0.00
432,2.81,0.37,0.21,0.02,0.00,0.01,0.00,0.06,0.12,0.00,0.08,0.00,0.00,4.81,0.62,3.30,46.84,34.78,5.96,0.00
433,0.14,0.01,0.08,0.01,0.00,0.01,0.00,0.02,0.05,0.00,0.04,0.00,0.00,1.71,3.17,0.52,52.11,42.09,0.05,0.00
434,0.25,0.03,0.40,0.06,0.01,0.04,0.04,0.18,0.11,0.00,0.16,0.03,0.00,2.66,9.72,1.30,55.02,29.99,0.00,0.00
435,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.65,1.13,0.14,60.33,37.08,0.53,0.00
436,0.44,0.19,0.03,0.00,0.00,0.01,0.00,0.01,0.03,0.00,0.11,0.00,0.00,5.52,1.36,0.59,44.25,47.44,0.00,0.00
437,0.15,0.34,0.18,0.06,0.03,0.02,0.05,0.10,0.06,0.02,0.17,0.00,0.68,0.49,0.42,0.42,75.09,21.70,0.02,0.00
438,0.08,0.22,0.36,0.12,0.17,0.06,0.19,0.50,0.16,0.29,0.56,0.17,0.02,0.13,1.33,0.19,51.66,43.79,0.00,0.00
439,0.43,1.06,0.14,0.01,0.00,0.00,0.00,0.01,0.05,0.00,0.02,0.00,0.00,5.51,0.66,0.50,89.32,1.81,0.46,0.00
440,3.43,2.19,0.14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.75,0.10,0.15,89.20,4.03,0.00,0.00
441,0.42,3.25,0.25,0.03,0.00,0.01,0.00,0.07,0.13,0.00,0.05,0.00,0.01,15.74,7.19,3.39,66.34,3.13,0.00,0.00
442,2.42,4.51,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.30,0.19,0.12,89.57,2.72,0.04,0.00
443,3.27,0.18,1.09,1.99,0.59,0.57,0.87,8.10,0.69,1.56,21.38,0.01,0.07,0.02,11.21,0.66,0.85,46.89,0.01,0.00
444,2.52,0.68,1.61,2.01,0.84,0.53,1.15,6.72,0.74,1.39,16.30,0.02,0.09,0.19,16.45,0.93,1.48,46.31,0.05,0.00
445,2.67,0.49,0.87,0.61,0.22,0.17,0.15,2.32,0.60,0.23,12.48,0.02,0.04,0.63,18.50,1.24,1.51,57.12,0.14,0.00
446,0.57,0.09,0.56,0.20,0.06,0.20,0.00,1.03,0.58,0.00,4.79,0.00,0.02,0.02,5.39,0.19,0.41,84.68,1.19,0.00
447,1.28,0.55,1.20,0.99,0.42,0.28,0.59,3.41,0.76,1.04,13.15,0.02,0.02,0.74,22.49,1.76,1.07,50.07,0.16,0.00
448,2.05,2.41,1.12,1.20,0.28,0.29,0.93,3.31,0.59,0.74,12.35,0.01,0.06,3.02,13.64,1.38,1.13,55.50,0.00,0.00
449,2.93,2.38,1.74,2.35,0.85,0.58,1.46,5.32,0.73,1.19,14.30,0.05,0.03,1.38,10.83,0.79,1.25,51.85,0.00,0.00
450,0.90,0.46,0.74,0.24,0.10,0.09,0.00,0.60,0.74,0.00,2.76,0.00,0.00,0.01,10.11,0.51,0.73,82.00,0.00,0.00
451,0.94,0.05,1.36,0.83,0.84,0.16,0.03,4.20,0.64,0.49,24.52,0.23,0.08,0.21,15.23,0.65,0.84,48.67,0.00,0.00
452,0.56,0.10,0.07,0.02,0.04,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,47.09,10.10,4.64,6.55,30.62,0.00,0.00
453,13.36,0.97,0.15,0.05,0.00,0.04,0.00,0.13,0.55,0.00,0.57,0.01,0.00,10.00,10.83,2.64,6.10,54.59,0.00,0.00
454,9.04,1.89,0.37,0.20,0.07,0.03,0.11,0.20,0.26,0.00,0.09,0.00,0.00,63.33,9.35,0.99,7.84,6.23,0.00,0.00
455,3.55,2.72,0.25,0.05,0.01,0.00,0.00,0.08,0.22,0.00,0.06,0.01,0.00,26.08,20.60,1.22,32.43,12.72,0.00,0.00
456,6.76,2.81,0.37,0.10,0.01,0.01,0.02,0.18,0.28,0.00,0.07,0.00,0.03,74.83,5.68,1.04,1.45,6.33,0.01,0.00
457,7.40,1.53,0.11,0.02,0.00,0.00,0.00,0.04,0.22,0.00,0.03,0.00,0.00,51.32,17.86,3.26,10.83,7.22,0.14,0.00
458,1.38,1.23,0.31,0.11,0.12,0.03,0.07,0.13,0.27,0.00,0.11,0.01,0.00,76.78,4.16,0.24,9.33,5.72,0.00,0.00
459,1.26,0.64,0.34,0.07,0.01,0.00,0.00,0.11,0.24,0.00,0.05,0.00,0.29,73.67,1.49,0.81,15.99,5.02,0.00,0.00
460,2.71,1.36,0.27,0.08,0.02,0.02,0.03,0.11,0.25,0.00,0.05,0.00,0.00,60.12,21.12,2.39,4.53,6.94,0.00,0.00
461,5.03,2.41,0.16,0.06,0.00,0.01,0.01,0.11,0.20,0.00,0.02,0.00,0.00,33.67,36.98,7.03,6.95,7.35,0.00,0.00
462,11.73,1.06,0.28,0.07,0.03,0.03,0.01,0.17,0.25,0.00,0.09,0.01,0.01,50.59,8.95,11.75,11.39,3.58,0.01,0.00
463,0.54,0.22,0.32,0.08,0.02,0.03,0.00,0.18,0.30,0.00,0.07,0.00,0.02,49.27,20.24,16.93,6.31,5.34,0.12,0.00
464,1.08,0.55,0.60,0.34,0.21,0.08,0.16,0.44,0.34,0.00,0.18,0.02,0.04,60.33,10.81,11.12,10.61,2.95,0.14,0.00
465,1.98,0.28,0.35,0.19,0.06,0.06,0.15,0.29,0.28,0.01,0.11,0.01,0.01,53.82,29.99,3.69,6.23,2.49,0.00,0.00
466,2.91,2.61,0.31,0.15,0.07,0.02,0.04,0.20,0.33,0.00,0.05,0.03,0.06,67.87,14.85,1.86,1.13,7.40,0.12,0.00
467,0.36,0.10,0.51,0.33,0.16,0.16,0.22,0.54,0.42,0.04,0.16,0.01,0.02,84.22,6.00,1.45,2.34,2.93,0.02,0.00
468,1.48,0.82,0.55,0.35,0.12,0.13,0.27,0.69,0.47,0.03,0.19,0.01,0.02,86.38,2.35,0.68,1.35,4.09,0.04,0.00
469,0.55,0.74,0.64,0.44,0.18,0.19,0.38,0.98,0.60,0.14,0.35,0.01,0.04,81.85,4.02,0.67,3.36,4.85,0.02,0.00
470,5.92,2.35,1.52,0.63,0.84,0.22,0.29,0.58,0.42,0.28,0.25,0.01,0.02,73.06,2.75,0.54,1.76,8.48,0.08,0.00
471,0.32,0.11,0.54,0.17,0.05,0.06,0.07,0.40,0.39,0.00,0.06,0.00,0.00,82.23,9.19,0.76,2.66,2.98,0.00,0.00
472,1.01,0.90,0.80,0.50,0.21,0.25,0.58,1.27,0.58,0.25,0.56,0.00,0.04,56.09,21.15,1.57,3.39,10.84,0.02,0.00
473,2.26,0.49,0.92,0.77,0.41,0.61,0.76,2.82,1.12,0.15,2.83,0.01,0.08,54.89,16.41,1.24,1.53,12.62,0.08,0.00
474,0.90,0.05,0.81,1.33,0.40,0.51,1.99,1.89,0.68,0.34,1.09,0.00,0.05,65.50,4.10,2.61,8.16,9.59,0.02,0.00
475,1.09,0.05,0.48,0.37,0.09,0.16,0.48,0.46,0.34,0.08,0.33,0.00,0.00,45.61,15.94,4.22,21.14,9.16,0.00,0.00
476,6.70,0.82,1.05,0.69,0.47,0.20,0.79,0.85,0.72,0.01,0.99,0.02,0.20,70.50,0.40,2.74,5.65,7.21,0.00,0.00
477,0.72,0.07,0.28,0.10,0.02,0.03,0.02,0.21,0.27,0.00,0.18,0.01,0.00,70.71,1.40,5.63,14.93,5.43,0.00,0.00
478,0.93,0.21,0.41,0.36,0.12,0.13,0.20,0.57,0.32,0.01,0.42,0.04,0.02,63.76,0.21,5.89,21.27,5.11,0.00,0.00
479,0.46,0.03,0.69,0.49,0.09,0.20,0.59,1.17,0.63,0.74,0.71,0.02,0.01,53.33,12.31,3.88,10.16,14.00,0.49,0.00
480,1.06,0.44,0.56,0.31,0.16,0.11,0.23,0.37,0.40,0.01,0.05,0.00,0.01,90.80,1.66,0.14,0.20,3.32,0.16,0.00
481,0.92,3.79,0.31,0.06,0.01,0.01,0.00,0.11,0.25,0.00,0.06,0.00,0.01,67.09,8.08,1.97,3.65,12.57,1.11,0.00
482,2.20,0.13,1.04,0.23,0.29,0.02,0.13,0.10,0.47,0.00,0.05,0.00,0.00,92.22,1.39,0.01,0.03,1.70,0.00,0.00
483,1.92,6.85,0.33,0.09,0.02,0.02,0.02,0.23,0.28,0.00,0.14,0.00,0.01,62.60,9.90,0.59,0.93,15.81,0.24,0.00
484,14.90,59.78,0.11,0.01,0.00,0.01,0.00,0.02,0.09,0.00,0.04,0.00,0.00,7.48,3.08,0.22,0.14,13.90,0.21,0.01
485,1.37,40.03,0.24,0.04,0.04,0.01,0.03,0.10,0.12,0.00,0.13,0.01,0.02,0.84,4.16,0.44,0.19,52.14,0.09,0.00
486,1.49,0.04,0.29,0.04,0.05,0.02,0.01,0.21,0.29,0.01,1.19,0.01,0.02,0.34,0.87,0.11,0.11,92.01,2.88,0.00
487,0.27,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,80.89,18.65,0.00
488,1.88,0.08,0.17,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,64.06,33.75,0.00
489,2.51,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.14,21.41,75.87,0.00
490,0.74,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,61.41,37.61,0.00
491,1.30,0.08,0.20,0.01,0.01,0.02,0.00,0.11,0.04,0.00,0.31,0.00,0.02,0.03,0.03,0.00,0.20,95.77,1.86,0.00
492,0.92,0.03,0.50,0.07,0.04,0.02,0.02,0.18,0.12,0.01,0.68,0.00,0.02,0.90,0.59,0.13,1.48,93.83,0.46,0.00
493,0.10,0.00,0.30,0.12,0.00,0.04,0.10,1.17,0.15,0.11,3.92,0.00,0.00,0.08,0.04,0.13,0.22,92.27,1.26,0.00
494,1.27,3.34,0.37,0.20,0.25,0.10,0.16,0.40,0.36,0.49,0.52,0.01,0.25,1.91,7.89,0.60,0.19,72.00,9.68,0.00
495,3.45,28.71,0.66,0.24,0.16,0.24,0.13,0.60,0.57,0.01,1.49,0.02,0.38,1.81,2.72,0.14,0.39,57.63,0.66,0.00
496,9.68,29.17,0.97,0.35,0.12,0.22,0.09,1.33,0.75,0.00,7.18,0.10,0.97,3.60,2.03,0.24,1.70,41.36,0.13,0.00
497,2.48,21.19,0.28,0.09,0.01,0.28,0.00,0.51,0.56,0.00,3.25,0.01,0.03,7.16,6.57,0.41,3.46,53.69,0.00,0.00
498,0.68,9.72,0.38,0.04,0.02,0.29,0.00,0.31,0.56,0.00,2.72,0.00,0.04,4.75,1.30,0.23,2.00,76.92,0.04,0.00
499,2.87,10.76,0.53,0.15,0.20,0.21,0.04,0.87,0.88,0.01,5.05,0.01,0.05,4.56,3.22,0.21,1.76,68.60,0.01,0.00
500,1.69,6.20,0.56,0.27,0.08,0.23,0.04,1.15,0.92,0.00,5.58,0.01,0.06,18.49,11.20,0.42,3.69,49.40,0.00,0.00
501,1.96,7.12,0.32,0.08,0.03,0.07,0.00,0.59,0.85,0.00,5.76,0.00,0.03,7.74,1.87,0.35,2.13,70.99,0.09,0.00
