uniqid_county,NLCD06_11_county,NLCD06_12_county,NLCD06_21_county,NLCD06_22_county,NLCD06_23_county,NLCD06_24_county,NLCD06_31_county,NLCD06_41_county,NLCD06_42_county,NLCD06_43_county,NLCD06_52_county,NLCD06_71_county,NLCD06_81_county,NLCD06_82_county,NLCD06_90_county,NLCD06_95_county,NLCD06_9999_county
827,0.48,0.00,4.96,0.54,0.17,0.04,0.01,17.72,19.91,11.14,11.64,1.91,16.47,1.49,12.63,0.90,0.00
828,7.96,0.00,4.30,1.38,0.13,0.02,0.14,23.07,17.00,6.90,14.05,0.59,12.17,5.67,5.31,1.31,0.00
829,1.20,0.00,5.17,1.82,0.54,0.22,0.02,21.68,12.61,7.10,14.61,1.79,12.51,9.78,9.64,1.30,0.00
830,1.22,0.00,3.60,1.08,0.20,0.06,0.03,12.80,12.83,5.57,9.20,1.46,25.14,16.94,8.25,1.62,0.00
831,0.45,0.00,4.33,0.32,0.09,0.03,0.00,22.76,20.94,10.25,13.87,1.81,8.88,3.70,11.87,0.69,0.00
832,4.53,0.00,9.89,4.64,2.20,0.69,0.66,18.02,1.71,1.32,10.70,0.34,12.64,24.25,7.22,1.18,0.00
833,0.79,0.00,2.96,0.57,0.13,0.03,0.03,14.54,28.35,17.24,13.08,3.71,7.40,0.53,10.51,0.12,0.00
834,0.77,0.00,2.66,0.87,0.10,0.02,0.01,19.38,15.29,6.25,12.33,1.34,11.99,18.87,8.34,1.76,0.00
835,11.65,0.00,4.14,0.53,0.15,0.04,0.01,0.13,0.06,0.25,0.37,0.01,0.05,67.93,14.38,0.31,0.00
836,8.50,0.00,2.36,0.07,0.01,0.00,0.14,0.25,0.12,0.30,1.27,0.04,0.41,42.82,42.77,0.94,0.00
837,1.57,0.00,3.40,0.30,0.03,0.00,0.07,36.20,14.98,14.51,12.06,1.92,3.07,4.09,7.59,0.20,0.00
838,2.15,0.00,4.09,1.22,0.29,0.05,0.08,24.92,14.65,10.27,11.23,3.40,8.57,5.48,13.06,0.54,0.00
839,4.70,0.00,6.53,0.79,0.31,0.08,0.18,0.26,0.03,0.29,0.01,0.19,0.32,66.48,19.43,0.41,0.00
840,6.23,0.00,6.38,0.61,0.33,0.13,0.03,0.08,0.02,0.09,0.12,0.02,0.23,66.74,18.48,0.49,0.00
841,1.60,0.00,7.43,4.45,1.79,0.67,0.09,10.79,8.87,5.39,10.24,1.04,19.36,22.15,5.04,1.07,0.00
842,0.78,0.00,3.85,0.40,0.05,0.01,0.03,22.46,20.41,12.70,11.18,3.73,11.80,0.82,11.45,0.35,0.00
843,3.94,0.00,5.57,3.08,1.38,0.39,0.05,11.89,17.08,11.60,10.62,1.84,13.17,2.88,16.27,0.24,0.00
844,1.00,0.00,5.48,1.47,0.65,0.14,0.10,13.25,13.87,8.64,9.87,1.59,18.80,4.39,18.68,2.06,0.00
845,6.29,0.00,3.76,1.33,0.38,0.08,0.04,24.45,14.84,8.26,14.83,0.87,11.50,4.21,8.45,0.70,0.00
846,3.60,0.00,6.46,2.85,1.04,0.38,0.26,13.29,5.31,3.74,5.61,1.30,18.26,15.80,20.76,1.35,0.00
847,0.75,0.00,4.22,1.38,0.30,0.06,0.03,23.02,7.27,4.58,20.04,0.77,18.34,11.03,7.77,0.46,0.00
848,0.47,0.00,4.66,0.78,0.14,0.03,0.00,29.42,12.11,6.99,14.12,1.42,12.56,7.78,8.56,0.95,0.00
849,0.58,0.00,3.81,0.74,0.19,0.05,0.01,14.73,20.99,15.60,13.83,2.75,13.50,1.15,11.86,0.22,0.00
850,0.97,0.00,4.57,0.37,0.07,0.02,0.23,37.02,8.75,4.60,11.84,0.30,11.66,10.82,8.08,0.70,0.00
851,2.20,0.00,3.41,1.44,0.30,0.07,0.22,20.30,7.46,5.84,11.47,2.41,14.95,14.94,14.01,0.98,0.00
852,2.28,0.00,5.98,1.86,0.87,0.38,0.01,24.19,19.37,14.80,12.78,2.38,6.73,0.44,7.72,0.20,0.00
853,3.34,0.00,4.82,1.48,0.28,0.08,0.15,19.74,5.53,2.06,13.94,0.19,13.86,29.91,4.23,0.40,0.00
854,5.16,0.00,4.49,1.56,0.41,0.15,0.11,27.23,16.13,12.83,11.16,4.21,7.61,3.33,5.41,0.20,0.00
855,5.97,0.00,4.39,0.62,0.30,0.13,0.71,0.25,0.03,0.20,0.00,0.22,0.19,66.69,19.96,0.33,0.00
856,3.66,0.00,6.09,2.45,1.08,0.26,0.02,14.51,12.35,6.14,9.24,1.37,21.15,8.99,11.97,0.72,0.00
857,1.53,0.00,5.22,0.42,0.05,0.01,0.04,11.95,1.85,1.29,5.30,0.04,1.01,58.79,11.61,0.88,0.00
858,0.91,0.00,4.04,1.34,0.22,0.07,0.15,26.73,12.52,6.78,19.33,2.25,14.46,7.24,3.43,0.52,0.00
859,0.31,0.00,2.89,0.38,0.06,0.03,0.34,71.36,3.08,10.22,1.35,1.29,8.21,0.01,0.45,0.02,0.00
860,3.45,0.00,3.73,0.45,0.06,0.01,0.05,42.93,1.72,0.05,0.51,2.28,30.68,11.34,1.83,0.88,0.00
861,0.04,0.00,3.73,0.82,0.18,0.04,0.07,48.02,0.87,1.10,0.30,1.36,42.89,0.25,0.32,0.00,0.00
862,1.22,0.00,3.54,0.39,0.03,0.00,0.17,55.07,5.52,3.22,0.47,2.07,27.88,0.16,0.24,0.00,0.00
863,0.06,0.00,3.82,0.48,0.09,0.03,0.07,55.84,5.29,1.59,0.09,1.68,30.67,0.09,0.20,0.00,0.00
864,0.10,0.00,3.22,0.34,0.03,0.01,0.06,60.98,2.27,3.59,0.03,2.13,26.91,0.05,0.27,0.00,0.00
865,0.80,0.00,3.52,0.97,0.27,0.06,0.12,7.41,0.06,0.63,0.00,0.04,13.43,67.85,4.10,0.75,0.00
866,3.00,0.00,3.48,1.24,0.14,0.02,0.25,46.66,5.71,1.66,1.11,1.31,33.07,1.36,0.93,0.05,0.00
867,1.00,0.00,3.84,0.76,0.09,0.03,0.11,9.98,0.01,0.02,0.22,0.71,46.55,31.32,4.95,0.41,0.00
868,3.94,0.00,3.81,1.55,0.34,0.07,0.01,2.07,0.02,0.01,0.07,0.02,0.35,82.37,4.92,0.44,0.00
869,0.71,0.00,5.55,2.43,0.66,0.16,0.72,52.80,3.99,6.89,0.27,2.23,22.69,0.29,0.60,0.01,0.00
870,0.63,0.00,2.93,0.16,0.02,0.01,0.57,76.33,3.36,6.95,1.09,1.31,6.02,0.05,0.49,0.08,0.00
871,0.02,0.00,3.53,0.35,0.05,0.02,0.06,59.56,2.23,1.79,0.29,1.62,30.10,0.18,0.19,0.00,0.00
872,0.06,0.00,4.47,0.60,0.25,0.07,0.19,51.56,0.44,0.12,0.11,2.54,38.86,0.15,0.58,0.00,0.00
873,0.40,0.00,3.58,0.45,0.06,0.02,0.07,51.40,2.48,3.16,0.21,2.12,34.50,0.93,0.61,0.01,0.00
874,4.45,0.00,3.77,0.51,0.11,0.04,0.25,41.35,1.40,0.02,0.58,1.36,40.39,5.20,0.56,0.00,0.00
875,4.41,0.00,5.00,0.94,0.29,0.06,0.04,0.23,0.00,0.01,0.00,0.03,0.05,85.28,3.45,0.21,0.00
876,0.36,0.00,4.25,0.55,0.15,0.03,0.09,68.47,2.43,1.55,0.61,2.80,18.01,0.19,0.50,0.01,0.00
877,0.06,0.00,4.54,1.66,0.36,0.11,0.09,21.49,0.26,0.19,0.50,0.58,65.99,3.46,0.70,0.02,0.00
878,0.14,0.00,4.14,1.03,0.33,0.11,0.14,51.40,1.97,1.35,0.40,1.56,36.66,0.44,0.34,0.00,0.00
879,0.26,0.00,2.98,0.62,0.03,0.01,0.05,54.63,0.63,0.07,0.23,1.50,26.80,10.38,1.49,0.32,0.00
880,0.83,0.00,3.85,0.74,0.12,0.06,0.07,10.58,0.11,0.03,0.18,0.96,38.31,40.46,3.61,0.08,0.00
881,0.33,0.00,3.13,0.30,0.05,0.00,0.06,76.34,5.61,5.36,0.06,1.33,6.72,0.02,0.67,0.00,0.00
882,0.05,0.00,3.96,1.34,0.33,0.08,0.15,41.73,1.32,1.59,0.45,1.15,47.05,0.45,0.35,0.00,0.00
883,1.58,0.00,3.97,3.67,1.14,0.48,0.31,28.79,0.12,0.11,0.05,0.69,36.85,21.27,0.88,0.07,0.00
884,0.17,0.00,3.20,0.17,0.02,0.00,0.06,69.08,6.50,7.90,0.34,1.32,10.77,0.05,0.43,0.01,0.00
885,0.52,0.00,4.90,1.59,0.60,0.16,0.48,68.08,2.52,1.05,0.21,1.77,17.23,0.35,0.53,0.01,0.00
886,1.10,0.00,6.39,0.99,0.30,0.10,0.01,1.42,0.00,0.07,0.00,0.01,1.75,82.76,5.04,0.05,0.00
887,0.10,0.00,3.50,0.89,0.25,0.09,0.14,50.24,1.96,1.18,0.01,1.89,39.45,0.17,0.12,0.00,0.00
888,1.41,0.00,4.30,1.13,0.31,0.09,0.07,40.83,4.32,0.85,0.22,1.41,44.62,0.27,0.17,0.00,0.00
889,0.12,0.00,3.66,1.04,0.11,0.03,0.08,48.58,1.27,1.47,1.03,1.15,40.38,0.34,0.73,0.00,0.00
890,1.99,0.00,3.14,0.36,0.03,0.01,0.12,72.57,2.80,3.40,0.42,1.44,9.43,1.44,1.73,1.10,0.00
891,0.26,0.00,4.46,1.20,0.38,0.13,0.08,64.86,3.70,1.25,0.00,2.45,20.87,0.17,0.19,0.00,0.00
892,0.12,0.00,3.63,0.36,0.07,0.02,0.04,62.07,3.91,3.17,0.31,1.79,24.24,0.07,0.20,0.00,0.00
893,1.37,0.00,2.58,1.04,0.23,0.06,0.49,50.20,5.21,8.09,0.06,2.00,22.19,6.01,0.44,0.02,0.00
894,0.94,0.00,4.22,0.80,0.15,0.06,0.05,15.67,0.06,0.02,0.32,1.14,42.13,27.10,6.68,0.67,0.00
895,0.48,0.00,3.33,0.33,0.03,0.01,0.03,60.87,3.19,7.11,0.06,1.89,15.75,4.90,2.02,0.01,0.00
896,2.83,0.00,4.02,1.83,0.74,0.21,0.28,52.42,13.01,5.81,1.25,2.18,14.97,0.12,0.31,0.01,0.00
897,0.07,0.00,4.89,1.71,0.55,0.22,0.10,33.75,0.25,0.03,0.56,0.81,54.08,2.41,0.57,0.00,0.00
898,1.26,0.00,4.33,0.88,0.23,0.08,0.15,53.99,3.13,1.50,0.31,1.70,30.64,1.36,0.41,0.02,0.00
899,0.36,0.00,2.51,0.96,0.12,0.03,0.17,71.39,2.74,2.51,0.72,1.91,15.07,0.65,0.81,0.04,0.00
900,0.41,0.00,3.96,0.35,0.05,0.01,0.11,66.33,7.10,8.48,1.11,2.34,9.43,0.07,0.25,0.00,0.00
901,0.76,0.00,5.18,1.14,0.33,0.07,0.09,24.98,1.98,3.58,0.02,0.78,7.56,48.08,5.38,0.07,0.00
902,0.06,0.00,3.82,2.32,0.87,0.21,0.25,44.54,3.08,2.00,0.49,0.96,40.61,0.43,0.35,0.00,0.00
903,0.68,0.00,3.53,1.59,0.25,0.07,0.16,33.27,2.46,1.21,1.44,0.85,52.42,1.22,0.83,0.01,0.00
904,2.83,0.00,3.85,0.53,0.07,0.02,0.28,25.22,0.73,0.19,0.73,0.74,50.21,13.79,0.79,0.01,0.00
905,1.47,0.00,5.51,2.55,0.83,0.27,0.11,6.14,0.32,1.51,0.00,0.09,8.39,70.70,1.89,0.22,0.00
906,3.31,0.00,4.39,0.93,0.30,0.12,0.02,0.68,0.00,0.02,0.01,0.02,0.14,85.26,4.47,0.33,0.00
907,2.20,0.00,3.12,2.08,0.49,0.09,0.31,37.13,0.77,0.08,0.17,1.09,31.68,20.12,0.62,0.03,0.00
908,7.52,0.00,5.37,1.35,0.52,0.19,0.29,64.26,0.84,0.98,0.84,1.41,15.69,0.22,0.51,0.02,0.00
909,0.34,0.00,6.13,7.39,3.53,1.41,0.30,24.80,1.21,1.29,0.87,0.58,50.81,0.71,0.62,0.01,0.00
910,0.53,0.00,5.75,3.85,1.20,0.67,0.78,18.10,0.07,0.02,0.37,0.82,47.04,19.05,1.67,0.07,0.00
911,9.00,0.00,4.32,1.57,0.28,0.06,0.21,46.86,6.97,2.26,0.45,1.76,25.80,0.11,0.34,0.00,0.00
912,0.46,0.00,6.03,0.62,0.19,0.04,0.07,80.44,3.00,1.51,1.26,0.98,5.22,0.08,0.10,0.00,0.00
913,2.31,0.00,5.25,0.35,0.08,0.02,0.11,77.28,3.44,2.57,0.94,1.37,6.00,0.17,0.12,0.00,0.00
914,1.95,0.00,5.38,0.68,0.18,0.05,0.26,70.99,8.20,5.99,0.75,1.61,3.66,0.18,0.13,0.00,0.00
915,1.95,0.00,2.78,0.36,0.10,0.02,0.15,83.95,6.40,2.44,0.65,0.33,0.85,0.00,0.02,0.00,0.00
916,2.79,0.00,3.22,0.33,0.07,0.02,0.04,84.03,4.85,1.84,0.72,0.47,1.48,0.04,0.10,0.00,0.00
917,6.88,0.00,4.85,0.84,0.29,0.12,0.03,41.29,1.05,0.17,0.43,4.07,38.87,0.70,0.41,0.01,0.00
918,0.67,0.00,3.35,0.22,0.04,0.01,0.06,37.56,0.80,0.00,0.00,31.58,24.71,0.94,0.04,0.02,0.00
919,11.68,0.00,4.59,0.60,0.18,0.06,0.09,37.73,0.21,0.00,0.00,19.87,23.70,0.71,0.03,0.52,0.00
920,3.55,0.00,3.72,0.47,0.10,0.02,0.32,28.34,4.72,3.26,0.66,11.56,40.12,1.24,1.41,0.50,0.00
921,1.34,0.00,3.56,0.63,0.18,0.06,0.07,30.30,24.86,6.75,1.54,5.70,23.03,0.83,1.11,0.04,0.00
922,3.37,0.00,4.05,0.56,0.08,0.02,0.04,13.94,0.23,0.05,0.00,30.87,44.16,2.53,0.07,0.04,0.00
923,2.84,0.00,14.51,13.70,7.16,4.47,0.20,18.26,0.02,0.00,0.00,15.88,20.23,2.69,0.00,0.05,0.00
924,1.65,0.00,2.96,0.27,0.11,0.03,0.11,42.09,6.94,2.19,2.04,21.41,19.36,0.26,0.36,0.20,0.00
925,0.18,0.00,3.98,0.44,0.13,0.06,0.04,54.64,1.08,0.38,1.03,6.56,31.08,0.09,0.30,0.00,0.00
926,0.44,0.00,4.26,0.54,0.14,0.06,0.03,13.20,0.15,0.02,0.14,16.12,60.69,4.09,0.11,0.01,0.00
927,1.60,0.00,3.09,0.25,0.05,0.01,0.01,29.93,31.27,7.21,4.85,10.29,10.49,0.02,0.90,0.03,0.00
928,4.28,0.00,5.40,1.03,0.48,0.23,0.15,27.18,0.38,0.05,0.04,9.58,47.62,2.95,0.57,0.05,0.00
929,3.32,0.00,6.51,1.64,0.64,0.37,0.29,24.60,0.17,0.13,0.47,16.70,41.13,3.36,0.60,0.07,0.00
930,3.12,0.00,5.11,2.35,0.62,0.20,0.71,20.24,0.06,0.11,0.37,1.37,49.88,12.58,3.12,0.17,0.00
931,4.86,0.00,4.03,0.66,0.26,0.13,0.08,44.24,3.00,2.90,0.99,17.09,20.30,0.50,0.81,0.15,0.00
932,2.49,0.00,6.36,2.33,0.73,0.31,0.08,15.95,0.29,0.01,0.00,33.36,33.84,4.17,0.00,0.07,0.00
933,0.71,0.00,1.99,0.30,0.07,0.03,0.06,44.73,13.09,8.66,1.87,7.22,19.52,0.11,1.63,0.01,0.00
934,1.48,0.00,4.34,0.35,0.07,0.03,0.45,46.79,0.95,0.00,0.00,22.73,19.97,2.83,0.00,0.01,0.00
935,5.32,0.00,3.96,1.30,0.32,0.07,0.14,39.44,0.66,0.94,1.15,5.37,37.84,1.67,1.72,0.10,0.00
936,7.38,0.00,2.56,0.46,0.10,0.04,0.45,25.59,3.68,3.74,1.87,8.51,43.26,0.44,1.71,0.19,0.00
937,3.31,0.00,4.28,0.72,0.25,0.08,0.05,51.19,1.48,0.46,0.68,4.53,32.21,0.04,0.70,0.01,0.00
938,5.43,0.00,7.02,1.61,0.62,0.17,0.25,25.29,0.15,0.01,0.10,19.86,28.31,11.00,0.12,0.07,0.00
939,1.04,0.00,5.47,0.83,0.27,0.11,0.01,36.39,0.06,0.00,0.01,24.29,29.16,2.25,0.02,0.11,0.00
940,5.79,0.00,6.78,1.73,0.73,0.38,0.03,22.74,0.12,0.00,0.01,24.38,34.79,2.44,0.00,0.08,0.00
941,2.14,0.00,4.53,0.65,0.11,0.04,0.21,22.94,27.87,10.30,3.20,6.90,17.15,1.62,2.19,0.15,0.00
942,3.49,0.00,4.36,1.29,0.26,0.08,0.10,49.72,1.09,1.78,2.29,1.40,20.76,11.86,1.49,0.05,0.00
943,1.50,0.00,4.34,0.88,0.29,0.12,0.03,63.96,6.34,2.06,0.02,4.08,12.41,2.72,0.97,0.28,0.00
944,0.22,0.00,3.50,0.78,0.18,0.03,0.13,47.08,8.09,6.06,3.00,6.62,21.36,2.61,0.34,0.01,0.00
945,0.63,0.00,6.21,1.66,0.80,0.23,0.19,60.02,9.90,5.29,0.67,1.20,12.96,0.11,0.10,0.01,0.00
946,3.50,0.00,5.45,1.28,0.39,0.17,0.06,5.27,0.14,0.00,0.15,0.23,2.71,66.49,13.97,0.19,0.00
947,0.26,0.00,3.36,0.87,0.16,0.02,0.07,58.99,6.62,6.39,3.65,5.86,10.46,2.75,0.53,0.01,0.00
948,0.37,0.00,4.94,0.78,0.25,0.08,0.01,37.31,5.25,4.90,10.23,0.62,14.01,14.55,6.59,0.11,0.00
949,9.63,0.00,5.52,1.81,0.30,0.06,0.47,48.02,3.76,7.18,0.25,10.83,11.81,0.06,0.29,0.00,0.00
950,0.68,0.00,4.59,1.74,0.18,0.03,0.30,58.27,2.00,6.12,0.18,16.91,8.92,0.00,0.08,0.00,0.00
951,1.63,0.00,5.75,0.90,0.25,0.14,0.01,16.46,0.18,0.00,0.24,0.44,9.42,52.08,12.24,0.26,0.00
952,1.11,0.00,3.78,0.56,0.13,0.03,0.04,51.91,18.88,8.19,2.57,2.40,8.74,1.32,0.33,0.00,0.00
953,3.71,0.00,5.68,2.21,0.38,0.13,0.37,11.43,0.29,0.13,6.73,0.09,5.50,54.17,8.80,0.40,0.00
954,0.44,0.00,6.94,1.95,0.72,0.29,0.17,29.12,8.56,6.35,7.03,3.85,29.82,4.29,0.43,0.04,0.00
955,1.08,0.00,3.11,0.87,0.16,0.05,0.01,33.33,4.72,5.09,12.76,0.81,12.95,12.15,12.49,0.41,0.00
956,0.41,0.00,2.74,0.29,0.08,0.02,0.01,73.44,2.99,0.41,0.49,5.19,12.09,1.73,0.06,0.04,0.00
957,0.02,0.00,4.85,0.55,0.20,0.10,0.06,59.39,0.91,0.53,0.26,3.28,23.40,6.46,0.00,0.00,0.00
958,7.17,0.00,9.67,4.59,1.45,0.43,0.21,23.22,4.12,5.81,3.54,2.66,32.24,4.05,0.83,0.01,0.00
959,5.47,0.00,4.53,0.58,0.20,0.09,0.06,44.36,2.79,0.00,0.42,2.11,11.41,21.96,5.67,0.35,0.00
960,4.17,0.00,3.53,1.02,0.28,0.09,0.14,35.32,6.78,4.51,11.35,4.04,11.23,9.18,7.10,1.25,0.00
961,0.25,0.00,4.97,0.76,0.18,0.05,0.05,40.87,2.97,4.36,3.00,1.80,36.48,3.81,0.43,0.01,0.00
962,0.13,0.00,8.45,4.17,1.37,0.31,0.08,41.92,4.19,3.71,1.38,2.68,29.34,2.14,0.11,0.00,0.00
963,0.42,0.00,8.43,5.06,1.71,0.57,0.24,53.54,2.02,2.38,0.18,1.58,8.68,14.98,0.23,0.00,0.00
964,3.24,0.00,4.98,1.19,0.24,0.12,0.21,45.71,5.87,4.27,1.51,2.25,26.76,3.28,0.35,0.03,0.00
965,2.96,0.00,3.63,1.51,0.31,0.09,0.17,63.12,4.39,5.53,3.42,3.50,8.54,2.00,0.79,0.04,0.00
966,0.23,0.00,5.07,1.02,0.29,0.13,0.04,38.07,2.87,2.62,3.83,2.27,35.60,7.14,0.82,0.01,0.00
967,1.00,0.00,7.65,3.52,1.22,0.52,0.11,48.64,3.21,0.19,0.08,3.24,17.65,11.55,1.33,0.11,0.00
968,1.29,0.00,9.31,7.10,2.30,0.91,0.31,19.06,10.85,5.67,3.91,2.30,31.94,4.63,0.34,0.08,0.00
969,2.64,0.00,9.13,3.01,1.00,0.36,0.05,39.33,3.87,1.43,0.08,2.39,30.85,5.74,0.06,0.05,0.00
970,9.17,0.00,3.46,0.48,0.17,0.07,0.18,58.38,5.72,0.01,1.10,3.20,6.46,7.33,4.02,0.25,0.00
971,0.23,0.00,5.05,1.42,0.33,0.04,0.46,54.57,2.49,16.91,0.68,11.70,5.86,0.02,0.23,0.00,0.00
972,0.90,0.00,5.42,2.97,0.66,0.15,0.17,43.84,3.37,3.12,0.69,3.99,24.92,9.70,0.10,0.00,0.00
973,8.78,0.00,4.19,0.80,0.12,0.03,0.24,33.62,9.29,6.39,5.32,6.05,21.04,2.77,1.16,0.20,0.00
974,0.16,0.00,7.28,1.37,0.44,0.23,0.02,29.00,1.76,0.37,0.01,1.25,36.17,21.83,0.07,0.06,0.00
975,0.50,0.00,6.20,0.93,0.28,0.08,0.00,5.60,0.43,0.00,0.08,0.12,3.72,74.47,7.49,0.11,0.00
976,3.55,0.00,5.85,2.70,0.74,0.18,0.44,64.71,1.17,6.17,0.33,8.88,5.12,0.02,0.16,0.00,0.00
977,3.08,0.00,3.48,0.51,0.21,0.04,0.13,55.77,5.25,1.04,2.61,2.89,12.74,8.50,3.55,0.20,0.00
978,0.19,0.00,3.28,0.39,0.12,0.04,0.02,68.82,4.44,0.77,2.93,5.23,12.09,1.15,0.51,0.00,0.00
979,0.49,0.00,5.78,1.91,0.49,0.20,0.12,34.66,1.15,1.92,2.45,1.47,38.70,9.19,1.42,0.04,0.00
980,0.53,0.00,6.90,1.09,0.36,0.16,0.00,14.29,0.66,0.00,0.28,0.25,5.90,60.62,8.80,0.17,0.00
981,9.37,0.00,6.88,1.81,0.54,0.14,2.10,29.37,4.19,2.97,1.10,2.84,37.95,0.48,0.21,0.02,0.00
982,0.87,0.00,5.18,0.50,0.18,0.06,0.13,44.29,2.01,1.60,4.49,1.58,36.12,2.07,0.90,0.01,0.00
983,0.72,0.00,4.51,1.80,0.25,0.05,0.05,19.86,2.13,1.87,13.00,0.48,16.49,29.41,8.92,0.48,0.00
984,6.73,0.00,4.29,1.75,0.38,0.07,0.07,59.27,1.09,5.45,0.26,1.16,14.15,5.24,0.10,0.00,0.00
985,6.63,0.00,11.17,5.14,1.78,0.67,0.62,25.62,3.62,2.85,0.94,2.36,37.53,0.93,0.17,0.00,0.00
986,3.35,0.00,17.97,13.56,6.32,2.12,0.25,24.81,4.76,4.21,0.39,3.86,17.44,0.28,0.69,0.00,0.00
987,0.29,0.00,5.87,1.81,0.46,0.21,0.07,21.88,4.38,3.18,3.05,1.21,50.10,7.12,0.33,0.04,0.00
988,0.20,0.00,4.17,1.35,0.32,0.06,0.56,54.81,2.95,15.25,0.39,8.62,10.66,0.64,0.02,0.00,0.00
989,6.61,0.00,1.85,0.24,0.08,0.04,0.02,73.23,5.02,0.01,0.08,3.54,3.06,3.56,2.50,0.15,0.00
990,5.80,0.00,4.95,2.03,0.58,0.24,0.39,34.20,11.02,7.10,4.06,8.37,17.36,2.71,1.08,0.11,0.00
991,2.42,0.00,7.60,5.05,2.03,0.75,0.30,56.47,2.81,4.87,0.42,4.68,11.53,0.05,1.01,0.00,0.00
992,0.72,0.00,5.50,2.38,0.76,0.22,0.77,49.29,3.26,11.12,1.37,11.86,12.52,0.24,0.01,0.00,0.00
993,1.80,0.00,4.05,2.18,0.51,0.17,0.70,51.46,1.46,4.91,0.22,19.45,12.97,0.05,0.08,0.00,0.00
994,0.21,0.00,3.09,1.06,0.24,0.06,0.43,51.12,10.72,7.17,4.70,9.54,10.18,1.17,0.28,0.01,0.00
995,0.35,0.00,4.65,0.92,0.42,0.20,0.03,63.07,2.53,0.38,0.03,6.17,19.81,1.21,0.19,0.05,0.00
996,0.59,0.00,3.13,0.77,0.13,0.01,0.28,51.56,7.08,5.96,5.17,12.42,11.45,1.07,0.37,0.01,0.00
997,0.04,0.00,4.00,0.74,0.15,0.03,0.06,46.39,5.21,3.56,2.05,1.10,28.57,7.31,0.80,0.00,0.00
998,3.39,0.00,4.16,1.34,0.17,0.02,0.04,68.89,4.45,1.61,0.29,1.61,11.02,2.71,0.30,0.00,0.00
999,1.29,0.00,7.50,3.01,0.99,0.34,0.05,43.85,13.58,3.62,0.82,1.00,22.83,0.78,0.35,0.00,0.00
1000,0.46,0.00,5.97,0.69,0.20,0.10,0.03,25.84,2.25,0.00,0.57,0.88,8.52,42.04,12.30,0.15,0.00
1001,0.60,0.00,9.15,5.03,1.36,0.73,0.18,29.29,8.28,8.30,4.11,4.33,25.44,2.47,0.68,0.04,0.00
1002,8.81,0.00,3.16,0.67,0.21,0.10,0.06,65.37,1.33,0.56,0.48,2.76,14.02,2.37,0.11,0.00,0.00
1003,8.60,0.00,7.63,3.87,1.37,0.55,0.25,46.03,4.27,3.78,1.92,2.79,16.34,0.79,1.80,0.01,0.00
1004,7.58,0.00,4.84,1.27,0.32,0.10,0.19,46.85,4.42,2.82,1.41,0.71,25.00,3.80,0.67,0.03,0.00
1005,3.97,0.00,17.45,12.86,5.58,3.25,0.24,32.87,6.69,4.09,0.69,2.39,8.55,1.06,0.27,0.04,0.00
1006,0.31,0.00,5.25,0.54,0.18,0.07,0.03,47.21,5.15,0.01,0.83,2.29,8.44,24.20,5.33,0.15,0.00
1007,3.15,0.00,2.82,0.23,0.08,0.01,0.01,77.99,1.34,0.01,0.21,5.49,6.69,1.32,0.57,0.06,0.00
1008,1.77,0.00,2.33,0.14,0.05,0.02,0.04,77.47,2.40,0.35,1.78,3.89,4.50,3.81,1.37,0.09,0.00
1009,2.09,0.00,4.66,0.48,0.18,0.13,0.01,48.54,3.84,2.60,0.25,3.24,28.17,5.44,0.28,0.08,0.00
1010,15.28,0.00,4.44,0.85,0.15,0.05,0.09,3.19,0.01,0.00,0.12,0.08,0.00,59.35,15.07,1.31,0.00
1011,1.19,0.00,6.93,2.82,0.70,0.29,0.17,34.81,1.11,0.94,2.03,1.18,30.55,13.54,3.74,0.01,0.00
1012,0.58,0.00,5.98,1.97,0.59,0.24,0.12,39.21,4.25,3.52,1.56,2.61,35.13,3.72,0.50,0.01,0.00
1013,0.41,0.00,4.49,1.10,0.38,0.12,0.30,66.25,1.12,13.70,0.69,7.90,3.23,0.01,0.31,0.00,0.00
1014,0.16,0.00,5.79,1.09,0.33,0.14,0.09,31.10,6.59,7.78,1.96,2.18,39.25,3.37,0.17,0.00,0.00
1015,0.34,0.00,4.88,1.04,0.28,0.10,0.03,29.60,3.94,3.67,3.58,1.22,40.82,9.60,0.89,0.02,0.00
1016,1.28,0.00,4.78,0.61,0.18,0.07,0.01,48.47,6.51,0.87,2.97,2.90,16.38,13.60,1.32,0.06,0.00
1017,0.41,0.00,5.42,2.25,0.39,0.09,0.27,57.99,1.68,2.75,0.31,1.85,13.27,13.26,0.08,0.00,0.00
1018,0.79,0.00,4.37,1.71,0.33,0.10,0.00,7.23,0.13,0.20,2.62,0.02,5.08,57.48,19.48,0.45,0.00
1019,4.95,0.00,2.47,0.40,0.20,0.10,0.04,72.77,1.60,0.01,0.45,3.62,6.93,4.56,1.71,0.20,0.00
1020,6.26,0.00,4.53,2.59,0.52,0.09,1.02,38.44,4.11,7.05,0.15,15.05,19.86,0.13,0.19,0.00,0.00
1021,0.24,0.00,4.06,0.50,0.10,0.02,0.05,54.08,8.89,2.13,6.72,7.18,13.68,1.88,0.46,0.01,0.00
1022,7.67,0.00,3.67,0.89,0.30,0.10,0.36,12.01,0.08,0.09,1.32,0.19,5.18,47.60,20.29,0.24,0.00
1023,5.42,0.00,14.18,8.76,2.96,1.72,0.21,32.95,7.63,8.71,2.53,3.34,10.06,0.68,0.80,0.05,0.00
