uniqid_county,NWALT02_11_county,NWALT02_12_county,NWALT02_21_county,NWALT02_22_county,NWALT02_23_county,NWALT02_24_county,NWALT02_25_county,NWALT02_26_county,NWALT02_27_county,NWALT02_31_county,NWALT02_32_county,NWALT02_33_county,NWALT02_41_county,NWALT02_43_county,NWALT02_44_county,NWALT02_45_county,NWALT02_46_county,NWALT02_50_county,NWALT02_60_county,NWALT02_9999_county
1780,2.42,0.04,0.23,0.05,0.01,0.01,0.01,0.17,0.15,0.00,0.24,0.00,0.02,1.73,1.34,1.20,4.01,88.34,0.02,0.00
1781,1.53,0.10,1.46,2.92,1.01,1.24,6.34,6.85,0.78,3.75,6.11,0.01,0.14,0.12,2.47,0.11,0.02,53.51,11.54,0.00
1782,2.34,0.01,0.50,0.24,0.10,0.08,0.34,0.50,0.39,0.01,0.13,0.00,0.00,60.64,0.83,0.07,2.34,31.49,0.00,0.00
1783,1.10,0.00,0.24,0.03,0.01,0.01,0.00,0.06,0.11,0.00,0.09,0.00,0.00,39.54,0.52,0.13,27.63,24.41,6.14,0.00
1784,0.30,0.06,0.56,0.08,0.05,0.01,0.02,0.12,0.20,0.00,0.07,0.00,0.00,59.97,1.62,0.18,0.42,36.31,0.03,0.00
1785,1.11,0.19,0.24,0.35,0.07,0.67,0.00,3.44,0.85,0.00,45.49,0.02,0.04,0.27,12.28,0.96,0.39,31.39,2.23,0.00
1786,1.24,0.21,0.66,0.99,0.38,0.33,2.00,5.15,0.72,1.44,7.94,0.01,0.11,0.69,3.55,0.18,0.03,45.83,28.54,0.00
1787,1.71,0.10,0.17,0.03,0.01,0.02,0.00,0.13,0.34,0.00,0.20,0.00,0.01,0.13,0.26,0.01,0.01,91.64,5.25,0.00
1788,4.26,0.17,0.64,0.23,0.12,0.06,0.09,0.39,0.39,0.01,0.29,0.12,0.00,41.84,4.72,0.07,0.81,45.30,0.48,0.00
1789,0.89,0.25,0.45,1.02,3.28,1.89,0.79,12.36,0.33,0.04,51.68,0.10,0.10,0.88,11.60,0.73,0.16,13.07,0.39,0.00
1790,1.08,1.08,0.42,0.16,0.16,0.09,0.13,0.91,0.56,0.00,1.89,0.05,0.13,0.13,1.97,0.17,0.05,88.76,2.25,0.00
1791,1.18,0.22,0.77,1.66,1.67,0.63,2.71,7.97,0.63,2.47,9.73,0.02,0.11,0.28,2.94,0.09,1.00,44.44,21.48,0.00
1792,0.44,1.10,0.29,0.08,0.01,0.03,0.00,0.37,0.55,0.00,0.71,0.00,0.05,0.66,3.46,0.50,0.08,91.66,0.01,0.00
1793,0.60,0.00,0.19,0.03,0.01,0.01,0.00,0.09,0.12,0.00,0.01,0.00,0.00,34.49,0.86,0.18,9.54,39.43,14.43,0.00
1794,0.84,0.11,0.77,1.23,0.70,0.40,1.99,2.67,0.89,1.16,3.09,0.18,0.00,27.88,0.62,1.04,7.02,49.41,0.01,0.00
1795,0.88,0.02,0.22,0.08,0.02,0.01,0.02,0.10,0.21,0.00,0.13,0.00,0.00,0.71,1.69,0.21,6.02,74.45,15.24,0.01
1796,0.68,0.58,0.20,0.05,0.01,0.01,0.05,0.05,0.05,0.01,0.17,0.02,0.01,0.00,1.34,0.75,18.72,77.20,0.09,0.00
1797,0.31,0.16,0.21,0.04,0.01,0.01,0.04,0.05,0.15,0.00,0.02,0.01,0.00,18.75,0.62,0.30,69.86,9.46,0.00,0.00
1798,0.05,0.14,0.21,0.02,0.01,0.02,0.00,0.06,0.04,0.00,0.10,0.00,0.07,0.03,0.14,0.80,59.25,39.06,0.00,0.00
1799,0.04,0.15,0.15,0.01,0.01,0.01,0.03,0.02,0.03,0.00,0.03,0.00,0.00,0.24,1.54,0.19,43.37,52.20,2.00,0.00
1800,5.05,0.78,0.11,0.02,0.00,0.02,0.02,0.04,0.05,0.02,0.00,0.00,0.00,0.07,0.36,0.11,2.65,26.85,63.84,0.00
1801,0.64,0.47,0.25,0.02,0.01,0.00,0.00,0.08,0.07,0.00,0.05,0.02,0.01,3.00,3.72,0.16,47.91,39.52,4.05,0.00
1802,0.04,0.41,0.18,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.00,0.00,2.67,0.38,0.18,78.21,17.84,0.00,0.00
1803,0.08,0.63,0.32,0.07,0.01,0.03,0.07,0.17,0.10,0.00,0.34,0.01,0.02,1.10,2.31,1.69,46.31,46.35,0.41,0.00
1804,0.06,0.12,0.15,0.02,0.01,0.00,0.02,0.04,0.06,0.00,0.02,0.02,0.00,2.10,1.37,0.31,44.23,50.82,0.64,0.00
1805,0.05,0.18,0.15,0.06,0.04,0.02,0.04,0.11,0.09,0.01,0.14,0.00,1.07,0.60,0.09,0.36,70.98,26.02,0.00,0.00
1806,0.49,0.20,0.21,0.08,0.06,0.02,0.13,0.13,0.07,0.13,0.18,0.05,0.01,0.07,0.70,0.10,37.61,59.77,0.00,0.00
1807,0.94,0.69,0.26,0.03,0.05,0.01,0.01,0.08,0.08,0.00,0.17,0.00,0.03,8.51,1.14,0.51,52.99,34.50,0.00,0.00
1808,0.09,0.43,0.14,0.02,0.01,0.02,0.00,0.07,0.05,0.00,0.08,0.00,0.20,0.74,0.45,0.36,63.87,33.40,0.07,0.00
1809,0.47,0.23,0.23,0.01,0.00,0.01,0.00,0.03,0.02,0.00,0.09,0.00,0.06,0.27,0.42,3.02,31.72,63.41,0.00,0.00
1810,0.25,0.42,0.22,0.01,0.00,0.01,0.02,0.01,0.03,0.00,0.02,0.01,0.00,0.26,0.59,0.81,53.10,40.39,3.86,0.00
1811,0.06,0.41,0.48,0.13,0.13,0.06,0.28,0.20,0.21,0.40,0.57,0.01,0.02,13.20,0.19,0.50,75.61,7.51,0.01,0.00
1812,0.40,0.24,0.16,0.02,0.00,0.01,0.02,0.04,0.05,0.00,0.04,0.01,0.00,1.07,1.88,0.12,16.87,30.50,48.58,0.00
1813,0.45,0.68,0.21,0.02,0.03,0.02,0.00,0.07,0.05,0.00,0.25,0.01,0.15,0.41,2.80,0.40,9.96,84.51,0.00,0.00
1814,0.45,0.07,0.16,0.03,0.06,0.00,0.02,0.05,0.03,0.01,0.05,0.01,0.17,0.01,0.34,0.06,5.13,93.34,0.00,0.00
1815,0.28,0.20,0.27,0.07,0.04,0.01,0.02,0.17,0.12,0.01,0.00,0.02,0.04,0.00,6.89,1.41,7.84,82.62,0.00,0.00
1816,0.85,1.08,0.12,0.01,0.04,0.00,0.00,0.02,0.03,0.00,0.00,0.01,0.01,0.00,4.65,0.43,4.83,73.29,14.63,0.00
1817,0.72,0.55,0.17,0.03,0.03,0.00,0.01,0.05,0.03,0.00,0.06,0.01,0.01,0.04,2.19,0.30,11.26,83.04,1.51,0.00
1818,0.78,0.56,0.15,0.02,0.00,0.01,0.03,0.04,0.07,0.00,0.04,0.01,0.06,0.36,2.36,0.24,18.96,67.28,9.02,0.00
1819,3.37,1.08,3.36,4.30,1.22,2.47,5.55,21.98,0.46,15.32,30.85,0.02,0.07,0.08,2.58,0.20,0.01,6.88,0.22,0.00
1820,3.32,3.68,2.23,1.62,0.67,0.67,1.02,6.50,0.67,7.10,33.15,0.03,0.16,0.98,7.07,0.69,0.15,29.52,0.79,0.00
1821,3.04,2.33,1.22,0.61,0.22,0.34,0.28,3.50,0.90,1.19,22.88,0.01,0.10,0.85,9.90,0.84,0.02,51.07,0.70,0.00
1822,1.54,4.26,1.82,0.62,0.25,0.30,0.31,2.98,0.87,0.11,29.41,0.01,0.14,0.78,9.56,1.05,0.04,45.61,0.34,0.00
1823,1.73,3.00,1.48,1.12,0.15,0.53,0.62,6.40,0.42,1.33,46.20,0.00,0.06,2.23,7.14,0.62,0.01,26.91,0.03,0.00
1824,2.46,1.78,3.26,4.90,2.25,2.27,5.22,18.09,0.53,11.70,24.01,0.01,0.23,2.59,6.31,0.25,0.07,13.94,0.11,0.00
1825,3.70,3.01,1.98,1.93,0.47,0.65,1.03,8.57,0.59,5.09,41.60,0.03,0.15,0.20,4.51,0.37,0.04,25.29,0.77,0.00
1826,2.45,1.99,3.39,4.98,2.00,1.97,6.57,18.87,0.56,17.48,27.21,0.01,0.26,0.30,3.32,0.21,0.09,8.33,0.03,0.00
1827,1.76,19.64,1.44,1.26,0.98,0.39,0.70,3.20,1.04,0.74,4.85,0.01,0.02,37.99,12.32,0.04,0.07,13.50,0.05,0.00
1828,1.21,12.93,1.42,1.20,0.31,0.41,0.53,3.63,1.34,0.12,7.28,0.05,0.00,37.43,10.17,0.04,0.11,21.60,0.24,0.00
1829,1.86,8.58,4.70,5.85,2.78,2.56,6.10,11.80,1.17,7.06,6.48,0.08,0.16,21.40,6.62,0.20,0.03,12.01,0.55,0.00
1830,0.61,0.29,11.32,20.09,7.39,11.75,33.75,1.62,0.99,12.04,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.05,0.02,0.00
1831,0.82,0.63,0.35,0.18,0.01,0.01,0.06,0.29,0.32,0.00,0.17,0.00,0.00,37.74,14.26,0.73,0.05,43.92,0.47,0.00
1832,1.00,1.25,0.38,0.30,0.31,0.15,0.17,0.73,0.96,0.00,0.16,0.00,0.01,66.69,4.86,0.51,0.51,21.97,0.04,0.00
1833,2.48,1.19,0.58,0.16,0.19,0.29,0.06,0.65,0.47,0.07,2.32,0.00,0.01,36.33,31.37,1.43,0.29,21.34,0.78,0.00
1834,0.22,0.21,0.51,0.37,0.07,0.19,0.27,0.79,0.49,0.01,0.26,0.00,0.02,70.85,9.75,0.32,0.07,15.46,0.11,0.00
1835,1.08,0.00,0.71,0.37,0.14,0.13,0.22,0.84,0.73,0.00,0.28,0.01,0.04,69.78,10.00,0.41,0.14,15.11,0.00,0.00
1836,0.17,0.45,0.77,0.27,0.23,0.17,0.22,0.77,0.73,0.00,0.07,0.00,0.03,90.58,2.72,0.04,0.08,2.64,0.06,0.00
1837,1.16,0.31,1.69,1.33,0.51,0.62,1.41,3.58,1.15,0.81,0.60,0.00,0.00,79.97,2.64,0.12,0.13,3.91,0.08,0.00
1838,1.26,1.21,1.93,2.87,1.55,1.35,3.89,8.54,1.41,1.76,2.67,0.01,0.13,51.77,9.26,0.63,0.60,8.95,0.22,0.00
1839,0.67,0.49,0.18,0.20,0.01,0.21,0.11,0.84,0.78,0.01,0.28,0.00,0.04,77.12,7.18,0.30,0.12,11.39,0.07,0.00
1840,2.14,1.68,0.48,0.33,0.02,0.22,0.18,0.92,0.82,0.00,2.88,0.00,0.01,46.78,11.11,0.59,0.04,31.35,0.45,0.00
1841,0.85,0.90,0.51,0.20,0.01,0.04,0.00,0.69,0.34,0.00,0.45,0.00,0.04,64.85,9.73,0.44,0.05,20.91,0.00,0.00
1842,1.52,0.99,0.13,0.16,0.05,0.05,0.03,0.64,0.54,0.00,0.10,0.00,0.00,74.29,8.22,0.18,0.01,13.08,0.00,0.00
1843,0.20,1.19,0.53,0.22,0.17,0.05,0.06,0.99,0.59,0.00,0.13,0.02,0.00,58.63,22.47,0.57,0.24,13.93,0.01,0.00
1844,0.51,0.10,1.13,0.15,0.01,0.02,0.00,0.59,0.62,0.00,0.42,0.00,0.00,71.40,5.03,0.55,0.48,18.98,0.00,0.00
1845,2.49,0.74,2.21,2.98,2.49,1.82,3.20,9.44,2.22,1.87,2.97,0.05,0.21,48.80,6.40,0.71,2.15,8.24,1.01,0.00
1846,2.50,0.68,1.81,1.85,0.46,0.59,2.18,2.80,1.35,2.45,1.60,0.04,0.04,51.77,7.51,0.40,0.08,21.46,0.44,0.00
1847,2.02,0.70,0.80,0.52,0.14,0.27,0.59,1.13,0.79,0.00,0.15,0.00,0.02,81.09,4.16,0.16,0.06,7.37,0.04,0.00
1848,0.95,0.27,0.87,0.37,0.08,0.06,0.06,0.79,0.82,0.00,0.46,0.00,0.00,51.85,19.11,0.81,0.27,23.23,0.00,0.00
1849,1.47,0.27,1.09,0.58,0.43,0.20,0.57,1.36,0.92,0.02,0.48,0.16,0.17,80.40,3.08,0.29,0.76,7.50,0.24,0.00
1850,1.23,0.34,5.99,13.84,6.18,10.38,25.75,16.94,2.20,5.86,0.74,0.02,0.13,3.31,0.90,0.04,2.11,3.89,0.16,0.00
1851,0.76,0.42,0.91,0.99,0.35,0.50,1.14,1.32,1.07,0.24,0.55,0.00,0.11,82.75,2.82,0.18,0.76,4.59,0.55,0.00
1852,0.76,0.08,1.00,0.37,0.27,0.19,0.34,1.33,1.03,0.00,0.76,0.01,0.00,40.83,22.72,1.24,0.47,28.27,0.35,0.00
1853,0.19,0.19,1.44,1.17,0.36,0.50,1.28,1.39,0.98,0.07,0.14,0.00,0.00,88.81,1.65,0.02,0.06,1.70,0.02,0.00
1854,1.84,0.40,1.14,1.82,0.68,1.44,2.24,6.97,2.21,1.50,3.46,0.01,0.40,51.15,13.92,0.42,0.46,9.04,0.89,0.00
1855,2.12,1.64,0.57,0.18,0.01,0.04,0.06,0.48,0.37,0.00,0.18,0.00,0.05,47.50,17.15,0.84,0.03,28.78,0.01,0.00
1856,0.39,0.04,1.50,0.50,0.31,0.12,0.13,1.42,1.10,0.00,0.87,0.00,0.01,57.68,12.05,0.67,0.23,22.95,0.05,0.00
1857,0.84,0.99,0.95,0.24,0.14,0.11,0.09,0.94,0.43,0.00,0.35,0.00,0.01,82.81,2.66,0.13,0.07,9.12,0.11,0.00
1858,2.11,0.09,0.78,0.31,0.11,0.11,0.31,0.45,0.53,0.01,0.07,0.04,0.00,83.25,4.62,0.15,0.18,6.86,0.03,0.00
1859,0.85,0.09,0.50,0.33,0.08,0.08,0.28,1.21,0.83,0.00,0.42,0.00,0.01,63.10,7.86,0.52,0.07,23.70,0.06,0.00
1860,1.12,1.21,0.40,0.13,0.00,0.06,0.07,0.19,0.38,0.00,0.12,0.00,0.00,43.47,11.42,0.71,0.12,40.57,0.02,0.00
1861,5.67,2.22,1.92,2.23,1.34,1.04,2.53,3.71,1.12,2.31,2.44,0.05,0.09,48.36,9.21,0.23,0.05,15.36,0.13,0.00
1862,0.85,0.28,0.87,0.19,0.06,0.07,0.15,0.52,0.65,0.00,0.36,0.00,0.03,66.47,3.80,0.49,0.72,24.41,0.09,0.00
1863,2.02,0.85,0.71,0.19,0.06,0.04,0.04,0.55,0.71,0.00,0.18,0.00,0.01,49.66,14.29,0.90,0.26,29.50,0.03,0.00
1864,0.98,0.76,0.56,0.32,0.09,0.13,0.27,0.84,0.61,0.00,0.13,0.00,0.03,85.35,3.82,0.16,0.11,5.84,0.00,0.00
1865,0.20,0.03,0.61,0.26,0.03,0.12,0.22,0.41,0.53,0.00,0.07,0.00,0.02,81.08,6.91,0.18,0.03,9.32,0.00,0.00
1866,2.75,0.12,0.52,0.23,0.05,0.13,0.09,0.72,0.71,0.00,0.12,0.00,0.00,82.66,3.82,0.19,0.28,7.63,0.00,0.00
1867,3.95,1.61,0.73,0.22,0.15,0.15,0.05,0.67,0.51,0.02,0.55,0.00,0.02,64.57,12.56,0.48,0.17,13.38,0.20,0.00
1868,2.18,0.74,0.75,0.37,0.22,0.14,0.42,0.70,1.04,0.02,0.10,0.00,0.01,71.64,8.55,0.19,0.16,12.59,0.19,0.00
1869,0.38,0.51,0.95,0.37,0.06,0.14,0.37,0.48,0.53,0.00,0.07,0.00,0.02,90.39,2.58,0.06,0.11,2.91,0.06,0.00
1870,2.46,0.62,0.30,0.21,0.03,0.11,0.00,0.82,0.40,0.00,0.64,0.00,0.02,62.68,12.85,0.29,0.07,18.32,0.20,0.00
1871,0.21,0.15,0.89,0.79,0.31,0.49,0.74,1.39,0.92,0.01,0.29,0.00,0.05,88.55,2.01,0.08,0.24,2.75,0.12,0.00
1872,2.80,1.14,2.17,2.34,1.65,0.93,2.22,5.83,1.82,3.20,2.98,0.01,0.01,44.64,13.45,0.51,0.08,14.12,0.11,0.00
1873,0.79,0.53,0.94,0.56,0.11,0.18,0.45,0.79,0.61,0.00,0.07,0.00,0.00,71.91,7.81,0.35,0.05,14.83,0.01,0.00
1874,8.40,3.18,0.53,0.19,0.14,0.23,0.00,1.11,0.84,0.00,0.73,0.00,0.08,60.27,4.43,0.36,0.99,18.30,0.21,0.00
1875,3.00,0.44,0.69,0.47,0.08,0.15,0.07,1.54,0.86,0.01,1.44,0.00,0.01,75.89,5.26,0.20,0.21,9.38,0.31,0.00
1876,0.14,0.02,0.62,0.23,0.10,0.10,0.16,0.57,0.43,0.00,0.03,0.00,0.00,95.50,1.28,0.01,0.04,0.74,0.02,0.00
1877,0.12,0.00,0.59,0.19,0.05,0.06,0.20,0.46,0.52,0.00,0.12,0.01,0.00,83.63,4.44,0.26,0.38,8.98,0.00,0.00
1878,0.10,0.46,0.62,0.23,0.11,0.20,0.10,0.64,0.65,0.00,0.05,0.00,0.00,91.95,1.77,0.05,0.02,2.76,0.29,0.00
1879,0.93,0.06,1.18,0.53,0.21,0.32,0.64,0.95,0.68,0.00,0.19,0.00,0.00,66.03,8.64,0.35,0.05,19.24,0.00,0.00
1880,0.35,0.07,0.56,0.30,0.07,0.13,0.25,0.42,0.50,0.01,0.06,0.01,0.05,93.75,1.27,0.06,0.22,1.92,0.00,0.00
1881,1.07,0.35,0.24,0.13,0.05,0.05,0.00,0.38,0.50,0.00,0.06,0.00,0.00,74.28,5.58,0.38,0.31,15.75,0.87,0.00
1882,0.63,0.13,0.85,0.58,0.26,0.21,0.60,1.49,0.73,0.05,1.27,0.01,0.02,81.21,3.02,0.16,0.19,8.18,0.40,0.00
1883,0.19,0.35,0.54,0.43,0.15,0.32,0.58,0.95,0.73,0.01,0.19,0.00,0.03,68.01,18.57,0.70,0.74,7.51,0.00,0.00
1884,0.57,0.89,0.48,0.39,0.08,0.10,0.09,1.02,0.79,0.00,0.21,0.00,0.00,69.14,9.65,0.44,0.18,15.94,0.02,0.00
1885,1.97,0.72,1.14,1.22,0.65,0.36,1.00,3.04,1.19,2.09,1.27,0.02,0.04,72.30,4.67,0.17,0.16,7.74,0.24,0.00
1886,1.43,0.11,0.34,0.15,0.02,0.06,0.09,0.51,0.58,0.00,0.06,0.00,0.01,70.54,9.24,0.45,0.13,16.25,0.03,0.00
1887,0.17,0.02,0.23,0.11,0.01,0.04,0.00,0.53,0.38,0.00,0.01,0.00,0.00,89.54,3.61,0.14,0.00,5.19,0.02,0.00
1888,1.16,0.67,1.42,1.64,0.29,0.64,1.68,2.80,1.26,0.68,0.85,0.00,0.01,73.70,5.80,0.24,0.13,7.00,0.03,0.00
1889,0.76,1.46,0.32,0.11,0.03,0.06,0.06,0.54,0.34,0.00,0.20,0.00,0.01,61.76,10.76,0.58,0.03,22.97,0.01,0.00
1890,0.66,0.20,0.82,0.33,0.23,0.25,0.18,0.83,1.05,0.00,0.38,0.00,0.06,76.47,6.72,0.24,0.07,10.84,0.66,0.00
1891,0.77,0.03,1.07,1.13,0.45,0.20,0.75,2.84,1.97,0.20,1.25,0.00,0.15,78.32,3.92,0.41,1.01,5.45,0.08,0.00
1892,4.27,3.88,0.35,0.20,0.07,0.09,0.10,0.50,0.57,0.00,0.13,0.00,0.00,75.05,2.11,0.11,0.06,11.69,0.81,0.00
1893,1.83,0.95,8.74,14.75,7.68,8.03,31.72,8.97,2.19,5.48,0.65,0.01,0.35,2.42,0.94,0.09,0.37,3.59,1.22,0.00
1894,3.08,0.55,1.13,0.66,0.52,0.16,0.23,1.91,0.77,0.02,1.91,0.02,0.01,76.74,1.30,0.51,1.25,8.15,1.10,0.00
1895,0.32,0.22,0.86,0.73,0.55,0.37,0.71,2.94,1.31,0.01,1.12,0.01,0.07,79.16,5.19,0.39,0.39,5.60,0.06,0.00
1896,2.34,5.52,0.43,0.24,0.17,0.10,0.21,0.47,0.41,0.00,0.13,0.00,0.00,64.36,5.11,0.25,0.21,19.69,0.37,0.00
1897,0.21,0.87,0.50,0.18,0.08,0.05,0.00,0.69,0.66,0.00,0.10,0.00,0.00,63.29,10.48,0.73,0.32,21.75,0.09,0.00
1898,0.47,0.27,1.03,0.41,0.08,0.24,0.29,1.09,0.62,0.14,0.63,0.00,0.01,83.43,5.15,0.14,0.04,5.90,0.04,0.00
1899,3.05,0.84,0.51,0.25,0.05,0.12,0.22,0.70,0.56,0.00,0.44,0.00,0.00,48.76,9.57,0.56,0.11,33.62,0.63,0.00
1900,0.26,0.44,0.86,0.21,0.03,0.04,0.11,0.57,0.49,0.00,0.08,0.00,0.01,92.28,1.72,0.03,0.08,2.44,0.34,0.00
1901,1.74,1.93,0.69,0.50,0.18,0.24,0.50,1.31,0.61,0.01,0.83,0.00,0.03,48.20,19.34,0.51,0.06,23.23,0.08,0.00
1902,5.61,1.88,3.32,6.70,3.18,6.00,8.50,20.20,2.53,10.43,4.34,0.04,0.09,11.82,4.44,0.45,0.88,6.89,2.70,0.00
1903,1.10,0.17,2.00,4.26,1.93,2.26,5.45,9.42,3.04,2.07,2.20,0.01,0.28,52.07,7.16,0.44,0.87,5.03,0.25,0.00
1904,4.14,2.45,0.42,0.15,0.02,0.05,0.00,0.56,0.42,0.00,0.72,0.00,0.04,66.53,7.29,0.12,0.09,16.77,0.23,0.00
1905,0.48,0.14,0.98,0.71,0.23,0.22,0.91,0.87,0.94,0.01,0.47,0.01,0.02,76.84,4.45,0.29,0.25,11.75,0.43,0.00
1906,10.62,9.00,0.26,0.10,0.00,0.01,0.00,0.34,0.44,0.00,1.04,0.00,0.00,19.05,13.33,1.02,0.00,44.77,0.02,0.00
1907,1.16,1.10,0.88,0.20,0.80,0.08,0.20,0.62,1.06,0.03,0.23,0.02,0.01,67.93,7.04,0.37,0.40,17.62,0.27,0.00
1908,0.62,0.12,0.91,0.33,0.14,0.09,0.22,0.71,0.83,0.01,0.38,0.01,0.06,86.94,2.42,0.06,0.02,5.63,0.50,0.00
1909,3.08,1.41,0.58,0.26,0.06,0.05,0.00,0.76,0.57,0.00,0.26,0.00,0.02,74.90,5.28,0.19,0.21,12.27,0.09,0.00
1910,6.70,5.98,0.54,0.46,0.16,0.19,0.29,1.09,1.22,0.01,0.16,0.00,0.00,51.20,19.75,0.43,0.30,11.48,0.02,0.00
1911,0.36,0.03,1.33,0.80,0.28,0.34,1.04,1.14,0.96,0.05,0.10,0.00,0.01,87.43,3.03,0.07,0.10,2.74,0.18,0.00
1912,2.09,0.26,0.70,0.39,0.15,0.11,0.41,0.73,0.94,0.04,0.60,0.00,0.04,78.42,2.99,0.18,0.07,11.86,0.00,0.00
1913,0.45,0.00,0.45,0.11,0.06,0.01,0.07,0.40,0.87,0.00,0.52,0.00,0.00,24.55,25.43,1.18,0.79,44.50,0.61,0.00
1914,0.85,0.03,1.37,2.16,1.02,0.91,2.57,5.27,1.59,0.39,1.18,0.00,0.00,57.90,8.13,0.43,0.35,15.88,0.00,0.00
1915,0.16,0.16,0.60,0.19,0.22,0.09,0.21,0.56,0.67,0.01,0.09,0.00,0.02,83.74,3.37,0.15,0.38,9.09,0.29,0.00
1916,0.92,2.20,1.97,2.44,2.86,0.86,1.67,9.20,1.85,0.78,4.39,0.00,0.06,44.85,17.72,0.41,0.23,7.51,0.10,0.00
1917,0.70,0.45,0.70,0.15,0.06,0.13,0.22,0.50,0.61,0.02,0.38,0.00,0.02,70.43,5.75,0.33,1.11,18.27,0.17,0.00
1918,0.62,0.00,0.60,0.21,0.08,0.07,0.04,0.47,0.70,0.02,0.55,0.00,0.05,38.04,10.68,1.39,0.84,45.50,0.13,0.00
1919,0.19,0.55,0.50,0.14,0.03,0.07,0.02,0.32,0.59,0.01,0.32,0.01,0.06,80.84,1.07,0.17,0.84,14.13,0.14,0.00
1920,4.33,0.00,0.67,1.37,0.34,0.20,1.37,2.18,0.53,1.28,15.99,0.00,0.14,5.11,13.31,1.47,0.91,47.18,3.61,0.00
1921,0.74,1.14,0.70,0.16,0.05,0.01,0.05,0.63,0.64,0.00,0.95,0.00,0.05,77.21,2.43,0.19,0.89,10.46,3.68,0.00
1922,0.50,0.21,0.87,1.61,0.62,0.67,2.46,3.61,1.20,0.37,2.00,0.00,0.05,80.37,1.36,0.23,0.47,3.40,0.00,0.00
1923,1.65,0.00,0.24,0.08,0.00,0.03,0.00,0.14,0.34,0.00,7.45,0.00,0.00,2.54,3.28,1.47,0.45,79.83,2.49,0.00
1924,1.70,0.01,0.47,0.13,0.01,0.12,0.07,0.27,0.77,0.01,0.48,0.00,0.03,29.21,11.54,1.71,1.63,51.86,0.00,0.00
1925,0.39,0.18,1.27,1.56,0.66,0.63,1.63,4.44,1.44,0.93,1.77,0.01,0.00,77.17,2.52,0.35,0.73,4.34,0.00,0.00
1926,0.79,2.68,1.65,0.71,0.61,0.37,0.91,1.99,0.91,0.10,7.93,0.05,0.00,58.42,5.18,0.83,2.15,14.66,0.03,0.00
1927,0.78,0.02,1.53,1.36,1.07,0.51,1.42,2.84,1.47,1.23,3.40,0.01,0.54,18.93,18.91,1.86,0.93,42.63,0.55,0.00
1928,0.35,0.01,1.76,1.74,0.53,0.72,0.40,5.81,1.27,0.08,2.52,0.00,0.00,69.01,8.85,0.44,0.63,5.88,0.00,0.00
1929,0.63,1.19,0.71,0.48,0.60,0.29,0.37,1.19,1.11,0.02,0.24,0.01,0.01,66.49,10.66,0.33,0.21,15.26,0.20,0.00
1930,0.30,0.12,1.01,0.48,0.46,0.28,0.46,0.73,1.01,0.01,0.89,0.01,0.00,83.26,3.14,0.21,0.37,7.24,0.02,0.00
1931,1.35,1.71,0.84,0.52,0.35,0.43,0.12,1.53,1.07,0.00,1.85,0.01,0.01,74.09,4.15,0.11,0.09,11.68,0.11,0.00
1932,0.28,0.12,0.26,0.33,0.16,0.16,0.12,0.92,0.81,0.00,0.25,0.00,0.03,88.17,0.85,0.20,0.57,6.78,0.00,0.00
1933,0.17,0.14,0.64,0.31,0.11,0.17,0.33,0.50,0.79,0.01,0.07,0.00,0.00,85.57,3.42,0.16,0.39,7.22,0.00,0.00
1934,0.24,0.05,1.22,0.66,0.31,0.46,0.35,1.66,0.96,0.15,0.77,0.00,0.00,84.58,3.53,0.39,0.64,4.04,0.00,0.00
1935,0.34,0.03,0.36,0.32,0.25,0.27,0.69,1.10,0.93,0.03,1.34,0.00,0.00,55.41,9.64,0.91,1.14,27.15,0.08,0.00
1936,2.79,0.53,0.41,0.16,0.06,0.11,0.12,0.53,0.69,0.01,0.52,0.00,0.01,61.65,5.77,0.39,0.21,26.04,0.00,0.00
1937,1.09,0.01,0.54,0.05,0.47,0.02,0.03,0.24,0.32,0.00,0.59,0.02,0.06,14.18,5.37,1.21,1.16,74.14,0.48,0.00
1938,2.02,0.10,0.75,0.44,0.19,0.13,0.17,0.86,0.90,0.00,0.32,0.00,0.00,76.77,2.31,0.26,0.65,14.15,0.01,0.00
1939,0.29,0.08,1.48,0.82,0.40,0.26,0.60,3.31,1.73,0.05,1.46,0.00,0.00,80.70,2.74,0.41,0.79,4.88,0.00,0.00
1940,4.68,3.94,1.06,0.72,0.27,0.30,0.10,2.40,1.11,0.00,5.39,0.00,0.03,38.94,24.41,0.44,0.32,15.29,0.60,0.00
1941,0.84,1.07,2.33,4.04,1.46,1.41,3.94,10.47,1.42,1.86,3.41,0.00,0.12,49.94,6.06,0.37,0.66,10.51,0.09,0.00
1942,0.55,0.01,0.53,0.17,0.21,0.08,0.13,0.53,0.91,0.06,1.43,0.01,0.05,38.71,8.23,1.29,0.76,46.25,0.09,0.00
1943,1.93,2.79,0.82,0.36,0.29,0.29,0.15,1.03,1.16,0.01,1.22,0.00,0.02,66.01,7.18,0.23,0.19,16.27,0.03,0.00
1944,0.34,0.07,1.36,1.05,0.49,0.37,0.78,2.25,1.20,0.03,1.49,0.04,0.00,61.38,13.78,0.44,0.85,14.08,0.00,0.00
1945,1.40,0.66,0.54,0.13,0.01,0.09,0.09,0.43,0.68,0.02,1.89,0.00,0.00,47.53,6.12,0.29,0.79,38.49,0.83,0.00
