uniqid_huc10,coa_wheat_bushels_1969_huc10,coa_wheat_bushels_1974_huc10,coa_wheat_bushels_1978_huc10,coa_wheat_bushels_1982_huc10,coa_wheat_bushels_1987_huc10,coa_wheat_bushels_1992_huc10,coa_wheat_bushels_1997_huc10,coa_wheat_bushels_2002_huc10,coa_wheat_bushels_2007_huc10,coa_wheat_bushels_2012_huc10
4089,76.8,178.1,63.5,234.7,166.5,150.6,157.4,73.9,82.8,178.2
4090,20.1,25.8,10.1,132.6,34.6,20.6,49.7,30.7,44.1,182.1
4091,116.4,302.2,82.1,628.1,120.1,371.2,316.8,171.2,78.8,116.2
4092,92.7,140.7,66.4,197.8,78.4,153.1,153.6,81.3,44.6,136.2
4093,260.9,415.0,166.4,758.4,426.5,379.0,465.5,297.1,398.5,471.8
4094,43.9,1.0,1.0,27.1,29.8,22.2,0.0,0.0,20.1,0.0
4095,28.9,54.7,31.5,53.0,29.3,48.4,105.4,43.2,40.8,34.5
4096,5.5,5.6,10.6,224.9,51.1,0.5,0.0,68.4,68.4,55.9
4097,53.9,26.0,18.7,220.9,90.6,98.3,57.7,57.3,80.8,47.2
4098,27.5,18.0,19.3,63.0,16.1,20.5,18.4,17.5,13.1,18.1
4099,6.5,4.4,3.3,22.1,10.3,5.4,3.6,2.3,3.8,29.3
4100,110.4,163.8,80.8,216.6,90.7,190.1,182.6,121.0,65.5,178.6
4101,13.2,25.0,8.3,51.5,24.3,22.5,14.9,13.4,10.5,41.0
4102,6.1,1.5,1.6,23.6,8.2,3.2,2.1,2.2,10.4,3.5
4103,251.7,277.5,319.4,1140.0,623.6,632.4,627.9,545.8,322.5,357.7
4104,41.8,105.5,19.1,117.9,82.2,67.8,51.7,36.9,25.9,106.9
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,63.1,97.4,45.1,60.5,39.6,22.0,25.3,41.4,38.0,109.2
4107,2.7,11.2,17.5,130.6,65.3,42.5,103.1,74.6,62.4,209.7
4108,57.9,42.7,36.2,60.5,15.0,52.2,51.4,34.8,9.8,44.2
4109,70.6,4.2,1.6,42.8,47.2,39.6,0.0,0.0,42.7,0.0
4110,0.4,0.5,1.0,3.3,1.6,0.2,1.0,1.3,1.3,1.1
4111,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4113,91.6,174.0,76.8,226.0,157.4,145.0,149.7,72.0,83.1,155.9
4114,38.8,43.6,40.9,865.4,325.4,243.1,286.3,187.0,281.8,370.4
4115,32.5,22.3,20.5,65.9,16.2,27.9,26.3,31.4,17.4,31.2
4116,9.4,8.6,9.1,32.1,10.8,14.0,9.9,14.3,5.8,22.9
4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,2.8,2.9,2.8,18.7,21.8,10.2,8.6,11.0,11.0,41.5
4119,75.5,95.7,92.5,97.4,57.8,77.6,72.2,37.3,28.6,24.0
4120,3.7,4.1,2.2,51.9,45.3,24.3,0.0,22.0,22.0,20.4
4121,0.9,0.9,0.9,73.4,49.7,5.6,6.1,53.2,61.2,82.3
4122,54.5,64.1,33.5,255.7,139.6,148.3,114.2,44.3,61.2,146.2
4123,2.8,1.3,10.4,209.1,37.8,65.9,35.3,51.9,71.9,82.1
4124,2.6,2.0,1.6,7.3,3.3,7.2,14.6,15.3,15.3,1.2
4125,2.3,1.9,3.6,3.8,1.3,0.9,0.4,0.0,0.0,0.0
4126,159.8,149.8,113.5,1461.4,613.6,442.5,850.8,501.5,1561.3,1194.9
4127,19.2,39.4,9.6,183.3,73.4,22.8,24.8,29.4,35.2,88.9
4128,65.6,81.6,47.8,71.5,55.3,51.1,93.7,39.6,30.9,86.0
4129,36.1,49.7,23.3,40.2,27.9,29.8,24.0,13.4,20.0,32.2
4130,0.0,1.5,1.5,11.7,0.9,0.0,0.0,0.7,2.6,2.4
4131,3.2,11.5,8.0,75.1,11.4,13.1,16.4,12.0,25.9,32.9
4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,4.9,10.1,3.4,10.0,9.2,9.9,8.4,3.4,2.9,25.5
4135,6.2,3.3,4.5,37.0,38.4,8.6,2.9,8.5,25.6,27.0
4136,435.1,566.3,348.2,802.2,667.5,713.4,784.0,570.0,861.7,1024.3
4137,18.8,28.7,17.6,52.8,36.1,29.3,44.6,16.8,11.9,3.1
4138,11.0,14.0,36.2,507.7,288.5,212.0,341.6,175.2,157.3,236.0
4139,57.4,82.5,56.5,266.7,76.7,68.2,50.9,57.7,50.1,70.4
4140,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,0.0,3.0,3.0,165.3,80.2,162.2,88.5,65.4,216.0,284.9
4142,0.7,9.6,3.4,13.5,6.8,9.3,3.6,1.8,4.9,9.4
4143,28.1,33.2,26.4,238.8,166.5,274.4,367.7,259.8,245.0,820.9
4144,103.9,54.1,17.9,278.7,93.7,91.0,99.2,83.8,71.3,683.9
4145,1.6,1.6,1.6,27.5,1.2,11.6,27.1,8.1,2.0,5.9
4146,43.1,55.2,21.8,184.9,49.1,43.9,111.5,61.3,89.0,268.2
4147,5.4,2.5,0.9,92.0,17.4,12.9,15.7,27.3,31.8,99.9
4148,0.1,0.7,15.4,2.9,7.1,0.0,0.0,8.2,0.0,6.9
4149,2.1,5.1,5.0,36.6,12.9,26.0,17.9,8.6,7.3,12.4
4150,5.1,6.7,7.1,72.1,17.7,9.7,12.4,12.9,12.7,15.3
4151,19.0,33.4,14.7,43.1,8.3,15.0,10.5,4.2,2.1,21.5
4152,22.4,31.0,12.3,98.2,25.3,20.7,52.3,33.1,44.0,127.8
4153,9.7,10.5,15.6,295.2,170.7,162.4,153.0,73.1,78.1,71.4
4154,201.2,364.3,255.6,574.9,509.7,692.7,961.6,848.1,343.2,916.2
4155,10.0,2.6,11.5,54.9,48.4,36.6,35.7,18.6,33.5,21.8
4156,0.2,0.1,1.0,79.3,8.8,1.6,0.2,6.7,19.6,20.0
4157,13.9,0.7,0.0,4.6,0.4,0.2,0.0,0.5,0.5,0.0
4158,1.2,0.2,0.2,0.8,0.4,0.3,0.4,0.4,0.4,0.3
4159,0.2,4.1,4.1,120.9,62.6,2.9,0.0,7.5,15.9,7.1
4160,15.5,5.8,5.8,631.3,117.7,77.7,132.1,628.9,1096.2,738.2
4161,6.4,4.0,2.7,64.0,31.2,37.7,18.6,11.6,13.1,9.1
4162,3.7,22.4,1.7,202.8,85.5,42.5,8.4,20.0,76.0,186.6
4163,56.0,20.4,2.4,479.4,85.6,56.2,97.7,234.9,268.4,682.3
4164,15.1,33.6,11.8,51.0,39.0,43.1,59.5,20.7,18.7,62.2
4165,3.2,2.2,18.6,481.6,80.1,1.4,2.8,21.1,106.2,267.8
4166,102.4,125.8,55.3,126.1,80.8,149.2,128.5,93.4,73.9,151.3
4167,32.2,17.8,15.0,56.2,116.1,101.7,0.0,0.0,0.0,83.4
4168,4.2,7.1,21.0,76.3,21.5,26.0,16.7,11.4,7.0,17.0
4169,1.2,0.5,1.7,111.5,12.7,42.7,28.4,34.0,44.9,36.8
4170,226.3,223.6,215.8,933.8,445.0,464.3,427.0,465.3,360.4,358.6
4171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,13.7,0.9,2.9,18.5,18.1,13.8,7.9,4.1,12.9,4.4
4174,7.2,17.8,9.0,119.2,42.6,10.9,10.0,9.5,24.2,85.8
4175,94.5,166.7,69.6,343.0,162.3,124.4,145.2,100.6,23.3,212.2
4176,0.2,0.0,0.0,0.5,0.1,0.1,0.1,0.1,0.0,0.2
4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4178,438.0,624.5,509.3,1157.7,960.0,1233.5,1584.9,1330.4,1047.7,2595.8
4179,162.1,348.3,230.3,1033.3,651.6,887.3,1359.0,729.7,662.9,1727.5
4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4181,0.5,1.1,2.0,364.7,66.1,160.7,151.1,303.5,293.5,303.5
4182,245.2,346.7,174.2,466.4,176.0,657.2,580.9,524.2,315.9,588.8
4183,9.8,4.6,5.4,17.3,8.8,0.5,1.8,0.4,4.7,3.8
4184,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4185,6.9,59.3,3.1,333.5,147.1,77.5,14.3,22.7,23.6,293.4
4186,3.8,1.4,21.8,146.2,25.4,9.5,19.1,21.3,64.7,27.8
4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,1.0,0.0,0.0,1.5,1.7,0.0,0.0,2.1,0.0,4.7
4189,39.3,71.7,19.1,45.0,19.6,28.0,22.4,11.0,9.6,66.3
4190,49.1,51.9,32.4,107.0,44.5,35.9,31.0,19.4,23.4,38.6
4191,1.6,1.9,0.8,7.1,2.5,3.7,2.0,2.1,1.7,2.6
4192,4.8,1.3,10.5,410.0,61.1,73.4,29.8,37.4,57.0,74.5
4193,0.9,3.8,3.8,9.9,9.1,0.0,9.1,10.9,10.7,11.3
4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,0.1,0.4,0.4,23.2,19.3,12.5,5.0,2.6,3.3,0.4
4196,101.9,135.0,66.0,132.2,105.9,139.4,124.5,122.6,79.8,192.4
4197,1.0,1.8,0.0,0.0,0.0,0.0,1.6,1.9,1.6,0.6
4198,18.0,23.9,11.7,20.2,13.2,21.3,22.0,1.4,1.6,4.8
4199,267.2,283.5,163.0,507.3,354.1,341.0,422.7,144.8,241.0,454.8
4200,14.7,13.5,4.7,61.0,22.3,19.7,28.4,18.4,22.7,106.6
4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4202,11.7,29.2,34.3,363.6,156.5,106.3,89.8,44.0,79.2,122.4
4203,0.7,0.7,0.4,0.4,0.1,0.0,0.0,0.1,0.0,0.1
4204,5.5,7.1,7.8,69.2,16.8,8.7,14.0,14.7,14.7,20.2
4205,0.1,0.0,0.3,2.5,1.3,0.8,0.0,0.0,0.0,0.0
4206,64.2,66.7,36.0,132.5,23.8,42.9,38.8,19.4,5.9,31.4
4207,0.0,0.7,0.7,2.9,1.2,2.5,0.0,0.6,0.0,1.0
4208,46.3,38.6,22.8,456.3,83.1,73.9,141.9,229.5,477.7,612.3
4209,18.6,9.9,13.6,82.6,35.3,43.6,55.2,40.8,25.0,19.3
4210,12.3,3.5,3.9,33.7,3.9,3.7,1.7,0.6,0.4,0.8
4211,2.5,0.0,0.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0
4212,0.3,0.2,0.0,41.4,4.5,3.5,0.0,2.3,1.1,2.8
4213,20.6,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0
4214,8.4,5.9,0.4,124.0,62.0,57.7,25.3,1.4,1.1,3.5
4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,4.8,0.2,0.0,19.0,2.2,3.0,0.0,0.9,1.0,0.7
4217,0.9,2.8,1.3,17.1,11.4,13.2,0.2,11.3,11.3,9.5
4218,1.8,2.1,2.1,11.9,2.1,12.3,25.3,0.9,0.9,48.9
4219,0.2,2.3,2.4,23.2,38.8,12.9,8.2,0.6,5.7,4.3
4220,39.6,60.5,19.1,278.7,61.0,46.2,67.1,36.1,34.1,525.0
4221,4.9,8.4,7.8,33.1,8.8,9.4,7.7,5.9,17.3,32.7
4222,2.9,5.0,3.0,82.1,17.8,9.3,6.9,5.6,6.5,21.2
4223,5.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4224,0.6,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,8.1
4225,185.0,254.9,108.1,250.3,232.4,342.6,406.7,176.2,136.7,202.4
4226,27.8,65.3,71.0,1301.0,510.1,496.6,696.3,1033.4,1115.7,682.3
4227,38.8,54.3,25.3,37.1,27.6,20.1,28.2,9.4,26.0,67.5
4228,1.9,8.3,8.1,279.3,39.9,29.5,16.6,34.5,24.8,76.7
4229,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,0.5,0.7,0.4,0.3,0.3,0.2,0.2,0.0,0.0,0.3
4231,130.6,63.7,66.4,274.5,48.1,197.4,142.5,111.5,28.1,130.5
4232,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4233,0.7,0.0,0.7,42.3,36.3,21.5,11.0,3.2,0.0,3.1
4234,0.2,0.0,0.0,6.8,14.7,0.0,0.0,0.0,3.2,0.7
4235,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0
4236,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.3,0.0
4237,29.8,49.0,22.4,529.5,284.7,411.2,630.3,119.8,118.3,370.0
4238,3.8,4.7,1.5,11.6,3.9,1.9,3.7,0.2,0.1,0.7
4239,0.5,1.0,0.9,1.5,1.5,0.5,0.6,0.1,0.1,0.1
4240,32.2,55.4,25.9,188.1,103.4,82.7,104.9,116.5,21.3,209.8
4241,7.0,2.5,2.5,7.8,13.3,8.3,1.2,1.2,1.6,6.4
4242,73.0,111.3,25.9,103.5,65.6,118.8,140.8,96.1,75.5,125.0
4243,5.0,12.1,18.8,63.0,35.7,36.0,42.0,59.2,101.6,50.6
4244,5.8,9.0,7.4,48.9,30.5,20.3,43.9,8.3,0.6,16.5
4245,3.7,1.4,0.0,29.4,6.8,0.0,0.0,7.4,7.4,21.8
4246,2.3,1.9,2.2,141.3,254.4,352.3,199.0,370.9,814.0,644.4
4247,0.1,0.0,0.0,1.1,0.5,1.7,0.0,1.6,1.8,1.2
4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0
4249,0.9,7.1,1.0,5.1,1.1,1.3,0.0,1.3,0.3,2.0
4250,1.9,0.7,0.2,32.8,53.7,57.8,30.1,60.2,112.4,144.3
4251,5.5,4.5,13.3,314.9,62.5,38.5,92.8,219.6,472.9,765.1
4252,9.4,12.4,10.7,11.1,6.1,7.6,10.1,4.0,3.3,3.4
4253,0.2,0.7,0.7,5.9,0.4,0.0,0.2,0.1,0.1,0.2
4254,0.1,0.0,1.8,40.5,15.7,2.6,4.2,4.7,4.9,6.8
4255,130.1,275.4,204.5,1463.6,667.9,445.4,200.9,186.3,1150.1,708.7
4256,0.1,3.8,3.9,208.8,103.7,210.5,113.7,85.3,289.3,380.9
4257,117.4,107.0,103.4,289.8,124.7,135.2,160.0,81.5,101.9,145.2
4258,8.1,6.3,6.3,9.6,9.5,5.1,5.2,12.0,10.2,22.2
4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4260,786.6,1163.8,1071.1,2595.5,1560.5,1343.4,1607.8,1228.6,1123.3,1041.2
4261,202.9,194.1,71.9,450.0,305.3,517.2,706.1,135.2,95.6,389.5
4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,26.7,25.4,33.6,514.3,268.9,290.3,291.8,384.5,199.1,227.7
4264,0.0,0.1,0.1,0.4,0.2,0.4,0.0,0.0,0.0,0.0
4265,53.5,66.5,11.1,216.3,108.4,88.0,251.0,206.3,559.1,1287.7
4266,27.9,26.9,8.2,23.4,14.3,24.4,30.7,35.1,31.8,40.9
4267,82.8,96.4,254.8,451.1,360.1,210.8,303.7,380.2,188.1,496.3
4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,0.0,0.0,0.5,162.6,212.5,125.6,46.0,50.1,50.1,782.3
4270,0.4,0.4,0.1,4.2,3.7,0.4,0.0,0.9,0.9,0.9
4271,7.6,3.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
4272,199.7,50.7,60.9,151.5,205.2,133.0,68.8,80.3,104.2,190.7
4273,649.6,654.1,353.5,1036.6,224.6,1077.5,917.2,836.0,180.7,1248.5
4274,7.1,10.1,15.5,144.8,90.0,122.1,172.0,96.7,149.9,136.1
4275,28.0,25.8,29.6,140.7,78.4,115.5,150.7,53.2,30.7,77.0
4276,7.8,5.6,5.4,5.4,1.0,3.1,0.3,2.6,0.0,2.6
4277,0.6,1.3,0.0,24.9,2.8,3.7,0.0,2.8,0.5,2.4
4278,3.6,5.6,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
4279,72.6,155.1,122.4,165.7,188.8,141.9,221.9,175.6,209.3,458.9
4280,22.7,32.4,22.2,51.8,23.9,28.7,68.3,19.3,13.5,46.7
4281,11.3,14.3,17.8,53.8,50.4,26.6,40.2,42.8,27.3,69.6
4282,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,1.4,0.6,3.0,66.7,20.1,15.9,10.8,9.8,16.7,28.6
4284,1.2,0.1,0.1,10.1,10.9,0.1,0.0,0.2,9.0,0.0
4285,4.5,5.4,2.3,7.6,13.5,11.0,29.7,6.7,4.1,4.0
4286,3.6,4.4,0.1,0.8,0.4,0.2,0.2,5.7,0.0,2.3
4287,2.2,3.9,6.0,133.0,23.5,3.3,22.6,10.5,30.5,14.6
4288,3.0,1.5,0.5,5.9,0.8,0.0,0.0,0.0,0.0,0.0
4289,62.3,62.1,25.8,156.8,78.2,120.1,162.0,58.2,49.1,165.7
4290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,28.5,34.1,7.2,58.6,7.5,7.4,6.1,1.2,1.2,31.3
4292,33.5,73.7,90.7,1133.0,299.6,184.3,150.6,105.0,711.6,439.7
4293,811.1,589.1,540.0,1278.7,187.0,1264.9,1154.8,1232.6,357.5,1354.1
4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,1.1,19.6,11.2,153.6,97.0,51.7,40.5,39.2,52.4,61.6
4297,10.1,5.3,2.8,1.6,1.6,1.6,0.0,0.2,0.2,2.0
4298,1.5,0.0,1.7,35.6,16.4,1.7,0.0,0.0,1.9,2.0
4299,0.0,2.0,3.6,34.4,15.1,5.5,0.0,1.3,1.3,0.0
4300,0.5,0.2,0.2,1.2,0.5,0.1,0.2,0.0,0.0,0.0
4301,0.5,1.5,0.0,0.2,0.2,0.9,0.0,2.0,0.0,0.0
4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,2.8,4.1,19.0,41.2,12.2,11.6,0.0,0.0,12.3,0.0
4304,1.2,0.0,0.0,2.8,0.6,0.4,0.4,0.4,0.4,0.5
4305,8.1,11.3,7.8,10.5,5.0,4.3,4.0,5.9,3.6,2.8
4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,8.5,16.8,12.1,129.0,64.9,62.8,121.4,36.9,29.8,76.1
4308,512.5,569.8,511.0,1218.6,463.9,419.7,430.8,220.7,218.8,414.7
4309,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,159.4,264.8,174.4,1295.7,658.4,500.6,280.6,232.2,1143.0,855.0
4312,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
4313,4.1,2.5,4.4,44.7,15.0,13.5,16.9,20.0,11.7,12.8
4314,0.5,0.4,0.0,134.9,36.2,13.9,54.6,10.8,39.1,11.4
4315,19.9,18.0,82.1,473.9,296.0,157.5,163.0,398.4,300.0,456.1
4316,1.2,1.7,1.7,102.9,34.6,13.5,11.8,5.7,1.6,0.0
4317,0.9,4.4,0.9,5.0,0.9,1.1,0.3,0.2,1.1,4.3
4318,32.3,86.9,90.4,705.6,490.2,906.3,1096.7,605.1,316.8,913.2
4319,1.0,9.8,6.3,144.4,66.1,51.3,12.2,1.5,17.0,105.9
4320,6.3,4.5,1.9,82.8,35.3,24.6,18.5,15.8,22.3,91.2
4321,2.9,40.3,3.3,153.1,41.0,78.9,66.4,68.5,68.5,31.8
4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,3.7,3.4,3.0,18.3,11.1,2.3,2.6,4.7,4.6,2.9
4324,62.3,36.6,20.1,418.2,199.7,256.6,273.4,102.7,21.9,72.6
4325,17.5,24.5,29.0,577.2,239.9,282.2,338.4,265.8,184.9,141.3
4326,0.4,1.7,1.7,33.7,7.8,1.9,0.0,4.6,10.7,6.2
4327,299.5,258.5,129.8,606.0,410.1,645.8,827.8,515.2,362.2,657.6
4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,95.4,103.4,82.2,186.9,87.9,105.0,102.0,96.2,47.8,111.0
4330,0.0,0.0,0.0,16.1,3.2,2.1,3.2,0.3,2.3,1.7
4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,37.7,46.3,24.0,28.9,23.3,33.1,27.6,3.1,5.5,3.6
4333,1.2,0.1,0.1,17.2,12.8,0.0,0.0,4.3,13.6,0.0
4334,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,3.9,10.1,6.6,18.8,13.7,14.9,22.7,7.3,2.3,3.9
4336,0.0,0.2,2.3,16.2,4.5,2.9,4.5,3.2,4.7,3.5
4337,3.7,2.1,7.4,278.3,49.7,22.2,4.9,20.7,110.9,94.9
4338,568.1,1037.1,748.3,1969.2,1415.5,1537.8,2257.6,1924.9,1034.5,2209.6
4339,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,8.2,3.5,12.5,148.4,55.6,56.3,70.6,73.7,52.0,131.7
4341,94.9,71.8,62.3,144.8,67.5,91.8,98.7,61.8,18.0,116.9
4342,0.3,0.0,0.0,4.7,5.3,0.0,0.0,6.4,0.0,0.0
4343,155.7,200.8,92.5,1509.3,564.9,411.6,506.3,277.2,1099.7,877.2
4344,2.0,3.6,2.4,2.3,1.4,1.4,1.3,1.3,1.2,0.3
4345,578.7,711.6,799.2,1914.0,1037.0,770.5,687.5,635.9,493.1,597.6
4346,34.9,7.4,26.6,79.1,23.9,2.9,4.6,1.3,1.3,17.9
4347,6.5,8.9,7.2,9.4,2.3,2.4,9.2,4.2,3.0,3.3
4348,13.6,38.1,6.4,249.1,49.2,30.1,12.2,14.0,0.4,21.6
4349,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
4350,39.9,44.5,10.8,169.4,132.1,158.2,295.7,132.5,202.1,444.8
4351,287.6,112.7,191.3,516.7,273.8,199.6,201.8,59.3,341.4,274.0
4352,30.0,5.5,22.8,64.0,22.9,8.9,14.2,4.2,5.0,9.1
4353,31.6,60.3,25.0,39.8,28.7,12.1,3.8,15.1,4.0,18.3
4354,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,0.7,0.0,0.0,4.2,4.2,0.4,0.3,0.3,0.0,0.0
4356,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,0.2,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.1
4358,7.2,6.6,3.1,2.1,3.0,2.7,2.7,2.9,0.3,2.3
4359,119.6,343.6,110.0,390.3,188.5,308.1,550.5,116.7,165.8,320.1
4360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,25.2,37.5,16.6,17.2,13.1,7.3,11.4,4.7,8.5,21.1
4362,0.6,0.7,0.5,2.8,2.3,0.9,0.5,0.4,0.4,0.4
4363,0.2,0.7,0.8,38.7,37.8,18.1,12.1,2.4,0.7,1.5
4364,0.7,0.0,0.0,2.6,5.5,0.0,0.0,5.4,5.4,0.0
4365,4.3,5.5,3.3,2.6,1.0,0.8,3.9,0.7,0.7,1.0
4366,2.6,2.9,7.2,257.1,54.0,83.3,48.0,49.3,80.4,113.1
4367,8.6,6.6,4.2,68.9,34.6,71.7,207.1,44.0,51.1,247.3
4368,3.4,0.0,0.0,5.8,7.0,1.9,0.0,0.0,1.7,1.5
4369,0.7,2.0,5.3,13.0,6.4,0.0,6.0,11.6,10.6,10.6
4370,0.5,1.7,0.5,4.0,2.0,5.3,0.3,8.1,0.0,11.1
4371,20.4,37.2,63.6,527.2,168.7,127.9,154.5,96.5,120.7,155.6
4372,0.1,2.8,7.7,76.1,43.8,36.6,32.8,30.7,8.7,28.2
4373,0.2,0.2,0.1,1.7,0.6,0.7,0.9,1.0,1.1,0.7
4374,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,5.3,3.5,9.7,33.1,12.3,4.6,3.3,3.1,6.2,5.7
4376,260.8,347.8,157.0,618.2,329.0,343.2,279.3,41.8,123.0,169.9
4377,262.3,284.1,364.7,1176.0,742.2,690.8,590.8,542.9,225.0,314.5
4378,15.0,10.9,3.8,2.4,1.5,1.1,0.5,0.5,0.5,2.1
4379,16.6,10.6,26.2,161.4,44.6,58.2,37.8,66.0,81.5,216.3
4380,0.9,1.1,1.0,39.1,12.8,0.0,0.0,0.0,20.6,37.2
4381,26.9,50.4,53.8,890.8,502.2,563.2,581.1,754.5,402.2,195.6
4382,5.7,7.4,1.9,3.5,9.5,7.0,10.1,6.8,6.8,6.7
4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,10.8,8.7,3.9,12.2,5.5,5.2,2.9,5.6,0.6,4.8
4385,0.1,0.0,1.1,20.3,2.8,0.0,0.0,0.0,2.7,2.3
4386,542.8,869.5,502.0,1374.2,946.7,825.6,930.1,252.6,487.8,557.4
4387,138.5,169.5,92.8,1315.9,509.8,353.8,398.5,255.8,826.1,682.7
4388,0.2,0.0,1.6,14.2,5.3,0.1,0.1,0.0,0.0,0.0
4389,7.7,13.4,6.2,196.0,105.8,168.2,358.5,91.4,68.9,252.8
4390,2.3,24.1,3.2,99.4,28.8,43.6,38.1,23.2,22.0,15.4
4391,1.0,0.0,2.6,49.9,12.5,0.8,0.0,0.0,5.8,10.1
4392,1.0,3.3,0.2,25.8,3.1,1.6,0.3,2.7,32.3,35.9
4393,4.5,4.5,5.1,80.4,113.6,115.6,34.0,60.8,214.5,99.2
4394,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4395,11.5,28.4,3.1,231.1,37.7,38.9,8.3,8.3,16.9,55.3
4396,63.5,79.8,52.9,98.4,33.8,42.1,49.7,31.2,13.5,87.1
4397,1.3,1.2,3.5,56.2,14.0,12.2,14.8,11.5,28.4,77.7
4398,1.5,0.0,0.0,0.0,2.2,0.0,2.4,26.0,26.0,0.0
4399,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,24.7,28.4,14.9,20.4,20.7,14.9,18.5,6.2,5.3,14.5
4401,0.8,0.4,0.3,10.1,3.8,1.7,3.0,3.8,2.4,1.3
4402,11.5,20.0,10.9,35.3,14.4,11.7,11.1,8.0,7.5,11.0
4403,62.0,98.4,154.9,952.5,368.4,331.0,249.7,116.5,236.8,266.9
4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,241.6,388.9,392.6,473.2,234.0,530.7,485.8,471.1,353.5,747.5
4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
