FIPS,pH,Temperature,Turbidity,Fecal Coliform
48471,8.069302325581411,23.000697674418603,,
48473,7.15,23.3,0.1,
48479,8.009999999999993,22.75,83.19999999999999,
48481,7.329596412556077,22.03991031390134,,
48483,7.966666666666665,14.233333333333336,,
48485,7.8999999999999915,18.300000000000004,,
48497,5.601960784313728,,,
49001,8.2,18.5,,
49003,7.827091633466136,11.913944223107556,,
49011,7.902132196162049,11.825799573560792,,
49013,7.78888888888889,16.77777777777778,,
49015,8.22285714285714,16.114285714285714,,
49017,8.08181818181818,13.045454545454545,,
49019,8.206756756756759,14.425675675675675,,
49021,8.4,24.0,,
49035,7.826962025316376,13.232531645569614,,
49037,8.22352941176471,15.785714285714286,,
49039,8.1,21.0,,
49045,8.084960937500004,13.579098360655719,,
49047,7.89001701644918,13.600495049504998,,
49051,7.3149999999999995,12.75,,
49053,7.953846153846157,19.666666666666668,,
49055,8.4,21.5,,
50005,6.173981552651709,9.033089930822483,7.8,
50007,7.7375000000000185,10.37142857142857,356.31791044776116,
50009,7.05,0.0,,
50017,7.266666666666666,5.166666666666667,0.1,
50025,8.100000000000001,14.5,0.3,
50027,7.05,1.980000000000001,0.6,
51003,5.966666666666666,17.233333333333334,,
51013,8.429411764705872,19.123529411764707,,
51015,7.276923076923078,14.015384615384617,0.7999999999999999,
51033,5.587499999999999,12.890624999999998,,
51041,7.250171232876753,15.459589041095908,7.693939393939394,
51043,7.1,14.0,27.0,
51059,7.193227990970636,15.395391705069136,8.702895322939868,5488.798206278027
51069,7.1,14.0,0.0,
51073,7.4,27.1,,
51075,7.622857142857217,15.928571428571495,18.74,
51085,6.797448979591846,14.230612244897923,22.58529411764706,
51087,5.684000000000001,11.235999999999997,,
51095,7.916666666666667,20.799999999999997,,
51101,6.32258064516132,12.71612903225808,6.087096774193548,
51113,5.666666666666667,12.100000000000001,,
51115,7.85,18.4,,
51131,6.7,,,
51139,6.775,15.850000000000001,1.1,
51153,6.751789976133657,12.653699284009546,,
51157,5.800000000000001,18.1,,
51165,7.011111111111111,13.977777777777778,3.35,
51171,7.3,13.5,3.5,
51177,7.1636363636363365,14.099999999999977,29.721212121212123,
51187,8.220091324200897,14.92557077625569,,
51199,7.331451612903233,23.803225806451618,,
51550,6.7299999999999995,19.790000000000003,1.0,
51600,7.383471074380162,11.119834710743806,4.207317073170731,1352.6363636363637
51700,7.587611607142854,26.069642857142924,,
51800,5.800000000000001,16.0,48.0,
51810,7.120833333333334,18.079166666666662,5.4,
53001,7.822727272727272,15.609090909090908,2.22,
53005,8.043256997455464,13.637913486005086,2.625,
53017,7.3,16.099999999999998,,
53021,7.760759493670887,18.746753246753254,1.2545833333333334,
53025,7.965405405405401,15.537853107344619,10.718333333333334,
53033,7.7514978601997315,11.107890961262552,28.0,
53035,7.158490566037737,11.516666666666666,,
53037,8.1,21.3,,
53043,8.253846153846208,9.292307692307658,,
53045,7.5428571428571525,7.2142857142857135,,
53053,6.466666666666668,10.799999999999999,3.3333333333333335,
53061,4.920833333333333,,,
53065,7.740000000000007,8.633333333333336,,
53067,6.324999999999999,11.55,0.8,
53073,6.466666666666668,10.1,0.35,
53075,8.439182156133688,11.731672862453495,0.46375000000000005,
53077,8.092192294579041,14.557211046709874,15.0,
54003,7.025,13.649999999999999,1.55,
54011,7.274999999999999,11.0,,
54019,7.24,19.46,,
54029,7.415789473684211,18.6,3.3,40.0
54031,7.125000000000028,11.074999999999996,,
54033,7.3,14.0,1.0,
54037,7.474817518248173,14.099270072992697,17.52222222222222,55.0
54039,6.6875,13.975000000000001,0.4,
54053,7.018181818181827,10.663636363636368,,
54067,6.88214285714286,4.05,,
54071,7.516666666666668,13.366666666666667,1.3666666666666665,
54077,6.414285714285714,11.928571428571429,1.4285714285714288,28.0
54081,8.0,,,
54083,7.9,11.1,0.8,
54093,7.475,9.65,1.3,73.0
54107,7.100000000000017,7.618181818181831,,
55001,7.4,11.9,1.9,
55005,7.1166666666666645,16.71666666666667,,
55007,7.5450549450549556,13.845054945054938,,
55009,7.605783385909553,10.46290672451192,2.156,
55011,7.874137931034483,19.5,,
55015,8.000000000000004,16.942857142857143,,
55019,7.666666666666661,19.072727272727278,,
55021,7.3,11.1,1.8,
55025,7.656986899563303,17.282167042889398,8.98749999999999,1128.375
55031,7.0694444444444455,16.027777777777786,,
55033,7.61666666666667,14.600000000000001,,
55037,7.5725000000000025,10.958421052631511,,
55039,7.44728260869567,16.23152173913045,0.745,
55041,6.625,8.35,42.605,
55043,8.053403141361267,17.12408376963351,,
55045,7.8030303030303045,14.418181818181807,,
55047,7.8856367863602985,16.109403254972804,11.916949152542367,88.94736842105263
55053,6.642417856863443,4.632092406150072,,
55057,6.699999999999999,15.466666666666665,,
55059,8.035820895522434,16.82121212121223,1.2,
55061,7.91666666666667,17.88333333333334,,
55063,7.466666666666666,21.5,,
55065,7.916666666666659,16.675000000000015,,
55067,7.506164383561649,14.983561643835621,15.0,
55069,7.6000000000000005,15.650000000000011,,
55071,7.975000000000002,18.154166666666676,,
55073,7.937837837837839,17.137837837837843,0.55,
55075,7.985714285714282,13.733333333333334,0.18,
55077,8.086927670869288,17.814067684140515,8.44,460.0
55078,8.16,7.37,,
55079,8.11901215209737,13.704652996845127,3.4785714285714286,
55081,7.761111111111109,16.69444444444446,,
55083,7.610526315789472,16.19473684210526,3.7,
55085,7.550000000000005,16.88333333333333,,
55087,7.865717455621314,11.968713017751462,19.55,
55089,8.074074074074069,18.261111111111145,,
55093,7.1,12.1,16.0,
55095,7.8974999999999955,21.82999999999999,18.0,
55097,7.781249999999993,11.301041666666686,1.705,
55101,7.738733705772958,12.622543542556722,2.9,
55105,7.8266666666666636,18.906666666666663,,
55107,6.8500000000000005,17.466666666666665,,
55109,7.912162162162156,15.789189189189184,3.8,
55115,7.406282722513078,14.92879581151832,9.73,
55117,8.030000000000006,18.096666666666632,,
55123,7.758333333333334,15.150000000000006,,
55125,7.33564239705632,9.874272486772211,5.59,
55127,8.224211894104105,12.13854100895714,2.4444444444444446,
55129,8.155602665051521,23.536402180496676,,
55131,7.8938918205800475,11.288324538258205,2.4,
55133,8.02155393155608,12.747227258284246,3.3654545454545457,
55135,7.45,11.766666666666666,20.483333333333334,
55137,7.820879120879112,5.1010989010989,8.078,
55139,7.35,10.825000000000001,0.2975,
55141,7.375000000000006,16.00833333333334,,
56001,7.2,18.0,,
56003,8.281250000000005,9.453125,,
56005,8.018374558303861,9.59434628975265,44.43333333333334,
56007,7.578481012658228,11.436363636363636,3.1028571428571428,
56009,7.551162790697676,5.717054263565892,,
56011,8.070422535211293,7.703638497652582,,
56013,8.163636363636366,6.239795918367347,,
56015,7.761111111111112,13.433333333333334,,
56017,8.3,8.1,,
56019,8.105351521511022,8.293809024134312,,
56021,7.816666666666667,9.666666666666666,0.1,
56023,8.220759493670917,6.77670886075949,,
56025,8.100000000000001,9.34,,
56027,8.000000000000018,12.0,,
56029,7.697653429602955,6.008986731001211,7.614285714285714,
56031,8.925,9.25,,
56033,8.160965372507883,7.846274921301155,5.0,
56035,5.3,,,
56037,8.070261437908497,8.592483660130718,5.720930232558139,
56039,7.980610514414926,6.455788876276949,,
56041,8.049999999999999,12.058823529411764,,
56045,7.983333333333336,12.642857142857142,,
72001,7.320000000000001,21.96,10.100000000000001,663.3333333333334
72005,7.433333333333334,24.5,76.33333333333333,18283.333333333332
72007,7.666666666666665,24.600000000000005,12.433333333333334,363.3333333333333
72009,7.599999999999999,25.566666666666666,16.033333333333335,240.0
72011,7.5000000000000036,24.666666666666664,29.783333333333335,1791.6666666666667
72013,7.420833333333337,26.049999999999986,54.64,774.0
72021,7.716666666666665,26.4,48.0,31050.0
72025,7.6333333333333355,27.066666666666666,21.01111111111111,11646.666666666666
72031,7.7009433962264175,27.746226415094327,6.819512195121952,21098.439024390245
72033,7.85,28.6,11.0,700.0
72037,7.35,,,
72039,7.782142857142859,24.892857142857142,8.306666666666667,928.0
72041,6.666666666666666,26.488888888888894,,
72043,8.05,29.06666666666667,1.6333333333333337,137.66666666666666
72045,7.766666666666669,26.333333333333332,4.266666666666667,350.0
72047,7.8,24.15,4.3,2700.0
72051,7.7,27.85,5.333333333333333,39.0
72053,7.675000000000002,27.600000000000005,4.850000000000003,144.16666666666666
72055,7.799999999999999,26.849999999999998,21.35,495.0
72057,7.16923076923077,25.100000000000005,,
72059,8.1,30.866666666666667,14.333333333333334,536.6666666666666
72061,7.7250000000000005,26.75,36.5,42000.0
72063,7.533333333333335,28.04444444444444,15.15,1450.0
72067,8.09166666666667,25.93333333333332,13.466666666666665,685.0
72069,7.5166666666666675,27.866666666666667,9.299999999999999,15673.666666666666
72071,7.666666666666665,26.899999999999995,,
72081,7.166666666666667,22.36666666666666,103.86666666666663,8900.0
72087,7.821739130434781,28.078260869565224,4.333333333333334,1131.25
72091,7.631999999999997,26.8,6.3999999999999995,7021.444444444444
72095,7.566666666666667,29.100000000000005,5.866666666666667,350.0
72097,8.016666666666666,25.866666666666667,5.0666666666666655,9173.333333333334
72103,7.166666666666668,21.166666666666668,,
72105,7.783333333333335,27.700000000000003,13.466666666666669,660.0
72107,7.916666666666667,24.733333333333334,5.716666666666667,1066.6666666666667
72109,7.699999999999998,28.91666666666667,5.5666666666666655,255.5
72113,8.015000000000004,26.22909090909092,16.9,5169.285714285715
72115,7.3108108108108105,25.018918918918928,3.2000000000000006,64.16666666666667
72119,7.4624999999999995,24.05,8.133333333333333,263.3333333333333
72123,6.63941605839417,28.02846715328471,,
72125,8.016666666666664,27.666666666666668,3.3666666666666663,83.33333333333333
72127,7.682208588957058,27.504294478527612,9.387500000000006,46612.625
72129,7.8,28.0,,
72131,7.600000000000002,24.20000000000001,56.01666666666667,8751.666666666666
72135,7.415384615384616,27.24615384615384,,
72139,7.388888888888891,28.333333333333332,7.250000000000001,15329.916666666666
72141,7.33698630136986,23.324657534246565,59.59166666666666,3291.75
72145,7.628571428571429,25.433333333333334,99.75,6596.666666666667
72151,7.415384615384617,24.876923076923084,22.346153846153847,278.46153846153845
