uniqid_huc10,malat_high1992_huc10,malat_high1997_huc10,malat_high2002_huc10,malat_high2007_huc10,malat_high2012_huc10,malat_low1992_huc10,malat_low1997_huc10,malat_low2002_huc10,malat_low2007_huc10,malat_low2012_huc10
1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1748,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1750,0.0014,0.0014,0.0017,0.0004,0.0000,0.0014,0.0014,0.0017,0.0004,0.0000
1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1752,0.1869,0.1174,0.0398,0.0334,0.0222,0.0015,0.0595,0.0002,0.0083,0.0009
1753,0.1773,0.3485,0.0373,0.0394,0.0512,0.0585,0.3127,0.0269,0.0323,0.0512
1754,0.0016,0.0017,0.0126,0.0245,0.0186,0.0016,0.0017,0.0126,0.0245,0.0186
1755,0.3357,0.1855,0.4509,0.2161,0.0026,0.0873,0.1128,0.3975,0.1507,0.0026
1756,0.0010,0.0010,0.0033,0.0009,0.0001,0.0010,0.0010,0.0033,0.0009,0.0001
1757,0.1317,0.1012,0.0285,0.0136,0.0005,0.1295,0.0004,0.0099,0.0000,0.0002
1758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1759,0.0056,0.0055,0.0037,0.0009,0.0001,0.0053,0.0000,0.0026,0.0000,0.0001
1760,0.3389,2.8314,0.6125,0.4576,0.3772,0.0185,1.7047,0.0193,0.2804,0.0304
1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1762,0.3015,1.1262,0.3203,0.0789,0.2813,0.1544,0.8743,0.2778,0.0000,0.0020
1763,0.0000,0.0004,0.0012,0.0004,0.0009,0.0000,0.0000,0.0004,0.0000,0.0009
1764,0.0794,0.5116,0.0313,1.6353,0.0780,0.0004,0.4295,0.0056,1.6353,0.0006
1765,0.0006,0.0059,0.0091,0.0029,0.0001,0.0004,0.0058,0.0091,0.0028,0.0001
1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1767,0.0001,0.0001,0.0003,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
1768,0.0002,0.0005,0.0010,0.0004,0.0000,0.0001,0.0004,0.0010,0.0003,0.0000
1769,0.3760,0.7920,0.9400,1.2568,1.2366,0.3760,0.7920,0.9400,1.2568,1.2366
1770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1774,0.0129,1.1084,0.4286,0.3261,0.0084,0.0009,0.5073,0.0022,0.0000,0.0084
1775,0.0084,0.0698,0.0316,0.0609,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
1776,0.0106,0.0243,0.0534,0.0300,0.0015,0.0036,0.0021,0.0162,0.0300,0.0000
1777,0.0069,0.0109,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.0000
1778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1779,1.6746,1.6921,0.3952,0.0715,0.1572,0.0068,0.0701,0.0009,0.0000,0.1572
1780,0.1641,0.2107,0.0309,0.0252,0.0255,0.0476,0.1851,0.0233,0.0213,0.0255
1781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1782,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0010
1783,0.0007,0.0003,0.0016,0.0008,0.0012,0.0007,0.0003,0.0016,0.0008,0.0012
1784,0.0283,0.0146,0.0429,0.0231,0.0222,0.0095,0.0083,0.0331,0.0000,0.0161
1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786,0.1305,1.5278,0.8829,0.4022,0.0163,0.0036,0.7117,0.0061,0.0000,0.0163
1787,0.0636,0.6188,0.2356,0.1418,0.0105,0.0072,0.2465,0.0012,0.0000,0.0105
1788,0.0027,0.0021,0.0006,0.0003,0.0000,0.0027,0.0000,0.0002,0.0000,0.0000
1789,0.2885,0.1235,0.0250,0.0218,0.0092,0.0239,0.0903,0.0046,0.0026,0.0091
1790,0.6506,1.9187,0.4743,0.0908,0.0168,0.0164,0.3396,0.3074,0.0409,0.0025
1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1792,0.0699,0.2093,0.0765,0.0814,0.0056,0.0063,0.1117,0.0000,0.0502,0.0004
1793,0.0000,0.0013,0.0046,0.0057,0.0004,0.0000,0.0012,0.0000,0.0035,0.0000
1794,0.6548,0.4849,0.2341,0.1447,0.0068,0.0079,0.1091,0.2341,0.0000,0.0000
1795,0.9722,0.5442,0.5157,0.7091,0.0217,0.0432,0.2363,0.4589,0.1366,0.0182
1796,0.0418,0.0429,0.0193,0.0358,0.0314,0.0067,0.0068,0.0117,0.0185,0.0109
1797,1.4513,0.8420,0.4327,0.5450,0.4571,1.4513,0.8420,0.4327,0.5450,0.4571
1798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1799,0.2343,0.1256,0.0841,0.0252,0.0030,0.0000,0.0000,0.0839,0.0000,0.0000
1800,0.0006,0.0046,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1803,0.1543,2.0459,0.7189,0.3961,0.0074,0.0005,0.6066,0.0002,0.0000,0.0074
1804,0.0004,0.0028,0.0028,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1805,0.0766,0.8767,0.0497,0.0599,0.2311,0.0000,0.0000,0.0000,0.0000,0.0000
1806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1807,0.1565,0.0701,0.0372,0.0613,0.0179,0.0162,0.0407,0.0124,0.0063,0.0172
1808,0.4123,0.9790,1.0241,0.2836,0.0055,0.0092,0.0969,0.0000,0.0000,0.0055
1809,0.0223,0.0130,0.0056,0.0034,0.0006,0.0222,0.0003,0.0008,0.0001,0.0005
1810,0.4037,0.2606,0.0216,0.0064,0.0011,0.0078,0.0069,0.0006,0.0000,0.0011
1811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1813,0.0213,0.1624,0.0011,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1814,0.1780,2.4563,0.2621,0.8991,0.2565,0.0000,0.0000,0.0000,0.0000,0.2492
1815,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
1816,0.0004,0.0005,0.0004,0.0006,0.0000,0.0004,0.0005,0.0004,0.0006,0.0000
1817,0.1793,0.1573,0.0153,0.0223,0.0339,0.1206,0.0414,0.0040,0.0000,0.0337
1818,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1819,0.0006,0.0008,0.0007,0.0005,0.0000,0.0006,0.0000,0.0006,0.0000,0.0000
1820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1822,0.0003,0.0022,0.0006,0.0003,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000
1823,0.0000,0.0007,0.0009,0.0003,0.0001,0.0000,0.0000,0.0003,0.0000,0.0001
1824,0.9816,1.0387,1.0022,0.2513,0.0000,0.0127,0.0279,0.0000,0.0000,0.0000
1825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1826,0.0030,0.0017,0.0007,0.0005,0.0004,0.0029,0.0000,0.0001,0.0000,0.0004
1827,0.1209,0.9913,0.1356,0.5459,0.1866,0.0019,0.0000,0.0000,0.0000,0.1812
1828,0.0564,0.8007,0.0228,0.0148,0.1568,0.0000,0.0000,0.0000,0.0000,0.0000
1829,0.0072,0.0532,0.0024,0.0056,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000
1830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1831,0.0001,0.0001,0.0001,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000
1832,0.0009,0.0196,0.0126,0.0047,0.0007,0.0008,0.0013,0.0038,0.0000,0.0007
1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1834,0.0743,0.7255,0.0482,0.0086,0.0870,0.0001,0.0009,0.0000,0.0000,0.0000
1835,0.0045,0.0056,0.0137,0.0052,0.0001,0.0037,0.0053,0.0132,0.0052,0.0001
1836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1837,0.2084,0.5898,0.1256,0.0197,0.0002,0.0000,0.0001,0.1044,0.0000,0.0002
1838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1839,0.0022,0.0012,0.0012,0.0010,0.0000,0.0022,0.0001,0.0000,0.0000,0.0000
1840,0.0001,0.0007,0.0001,0.0005,0.0001,0.0001,0.0007,0.0001,0.0005,0.0001
1841,0.1030,1.4568,0.0787,0.0856,0.2779,0.0000,0.0000,0.0000,0.0000,0.0000
1842,0.2873,0.5787,1.2229,0.4355,0.0133,0.1855,0.5574,1.1499,0.4088,0.0084
1843,0.4933,0.2082,0.0416,0.0054,0.0028,0.0027,0.0073,0.0000,0.0000,0.0028
1844,0.0553,0.0569,0.0084,0.0379,0.0146,0.0095,0.0199,0.0040,0.0335,0.0064
1845,0.2268,0.0637,0.0309,0.0038,0.0035,0.0003,0.0082,0.0006,0.0000,0.0035
1846,0.0086,0.0120,0.0015,0.0004,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000
1847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1848,0.0086,0.0940,0.0042,0.0103,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1849,0.0081,0.0026,0.0019,0.0011,0.0000,0.0000,0.0001,0.0019,0.0000,0.0000
1850,0.1444,1.2725,0.0701,0.0204,0.2634,0.0000,0.0020,0.0000,0.0000,0.0000
1851,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
1852,0.1051,0.3196,0.0159,0.0066,0.0164,0.0001,0.0000,0.0006,0.0000,0.0164
1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1854,0.0001,0.0014,0.0022,0.0007,0.0000,0.0001,0.0014,0.0022,0.0007,0.0000
1855,0.0019,0.0169,0.0271,0.0070,0.0002,0.0006,0.0150,0.0268,0.0069,0.0002
1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1857,1.4259,0.3724,0.0875,0.0323,0.0000,0.0062,0.0162,0.0000,0.0000,0.0000
1858,0.0146,0.0155,0.0156,0.0041,0.0003,0.0146,0.0155,0.0156,0.0041,0.0003
1859,0.1216,1.6101,0.1332,0.0225,0.2353,0.0000,0.0030,0.0000,0.0000,0.0000
1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1862,0.2959,1.1998,0.0609,0.0116,0.1061,0.0008,0.0021,0.0000,0.0000,0.0000
1863,0.0593,0.7847,0.3920,0.2342,0.0211,0.0016,0.3980,0.0014,0.0000,0.0211
1864,1.2077,0.3977,0.0475,0.0056,0.0092,0.0047,0.0110,0.0000,0.0000,0.0000
1865,0.0001,0.0019,0.0012,0.0006,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
1866,0.0852,1.3010,0.0643,0.0689,0.2204,0.0000,0.0000,0.0000,0.0000,0.0000
1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1869,0.3536,0.3958,0.0514,0.1002,0.0839,0.0525,0.2066,0.0187,0.0878,0.0403
1870,0.2140,0.2577,0.1388,0.3340,0.1066,0.0603,0.0219,0.1120,0.0000,0.1066
1871,0.0150,0.0133,0.0110,0.0037,0.0002,0.0000,0.0000,0.0107,0.0000,0.0000
1872,3.5509,2.0603,1.0656,1.3424,1.1511,3.5509,2.0603,1.0656,1.3424,1.1511
1873,0.0020,0.0438,0.0169,0.0063,0.0010,0.0017,0.0030,0.0052,0.0000,0.0010
1874,0.0001,0.0014,0.0025,0.0010,0.0001,0.0001,0.0000,0.0002,0.0001,0.0001
1875,0.0857,0.1837,0.0097,0.0037,0.0000,0.0000,0.0002,0.0003,0.0000,0.0000
1876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1877,0.0084,0.2973,0.0253,0.0160,0.0001,0.0073,0.0285,0.0001,0.0000,0.0001
1878,0.0059,0.0034,0.0015,0.0009,0.0001,0.0059,0.0001,0.0002,0.0000,0.0001
1879,0.7510,0.6399,0.6475,0.2079,0.0107,0.0000,0.0000,0.6467,0.0000,0.0000
1880,0.3799,0.4357,0.3374,0.0960,0.0067,0.0068,0.0364,0.3271,0.0000,0.0033
1881,0.0274,0.0373,0.0208,0.0125,0.0005,0.0274,0.0012,0.0166,0.0001,0.0005
1882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1883,0.2620,0.4744,0.0486,0.0559,0.1042,0.0703,0.1018,0.0136,0.0000,0.1042
1884,0.0280,0.0163,0.0071,0.0043,0.0007,0.0279,0.0004,0.0010,0.0001,0.0007
1885,0.5654,1.1819,0.0760,0.4906,0.3873,0.0067,0.0310,0.0262,0.4216,0.0087
1886,0.0094,0.0901,0.0021,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1888,0.9878,2.0806,2.1184,2.8322,2.6322,0.9878,2.0806,2.1184,2.8322,2.6322
1889,0.0000,0.0011,0.0007,0.0003,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000
1890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1892,0.1678,0.1781,0.1827,0.0478,0.0053,0.1678,0.1781,0.1827,0.0478,0.0053
1893,7.0106,2.8276,15.4527,7.8492,11.5619,7.0106,2.8276,15.4527,7.8492,11.5619
1894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1895,0.0806,0.0519,0.0390,0.0242,0.0016,0.0005,0.0030,0.0390,0.0000,0.0000
1896,0.0181,0.0135,0.0144,0.0047,0.0076,0.0066,0.0036,0.0119,0.0000,0.0066
1897,0.0912,0.0676,0.0357,0.0221,0.0015,0.0011,0.0152,0.0357,0.0000,0.0000
1898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1899,0.0466,0.0116,0.0060,0.0027,0.0001,0.0000,0.0047,0.0000,0.0000,0.0001
1900,0.0003,0.0004,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1901,0.0032,0.0455,0.0023,0.0035,0.0003,0.0000,0.0006,0.0003,0.0000,0.0003
1902,0.1066,0.0600,0.0469,0.1202,0.0026,0.0073,0.0448,0.0000,0.0000,0.0013
1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1904,0.0030,0.0051,0.0063,0.0008,0.0002,0.0017,0.0012,0.0001,0.0008,0.0000
1905,1.9724,6.3879,1.2732,0.2283,0.0309,0.0658,5.2834,0.4166,0.0042,0.0000
1906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1907,0.0486,0.1797,0.0113,0.0147,0.0496,0.0233,0.0876,0.0008,0.0031,0.0345
1908,0.0793,1.0197,0.0596,0.0743,0.2870,0.0000,0.0000,0.0000,0.0000,0.0000
1909,0.3774,4.0692,1.0393,0.1110,0.0069,0.0000,0.0011,1.0296,0.0000,0.0069
1910,0.0097,0.0208,0.0011,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1911,0.0579,0.3810,0.3994,0.2102,0.0430,0.0000,0.0000,0.0002,0.0000,0.0000
1912,0.4242,0.2484,0.2993,0.1072,0.0064,0.0000,0.0000,0.2989,0.0000,0.0000
1913,0.0070,0.1391,0.0028,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1914,0.0298,0.0938,0.0169,0.0180,0.0011,0.0027,0.0500,0.0000,0.0111,0.0001
1915,0.4091,0.1857,0.1022,0.2760,0.0077,0.0061,0.0505,0.0850,0.0196,0.0070
1916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1918,0.0009,0.0008,0.0008,0.0002,0.0000,0.0008,0.0000,0.0006,0.0000,0.0000
1919,0.1037,0.0573,0.1551,0.0743,0.0009,0.0270,0.0348,0.1367,0.0518,0.0009
1920,0.0026,0.0016,0.0011,0.0008,0.0000,0.0024,0.0000,0.0001,0.0000,0.0000
1921,0.0371,0.4707,0.2710,0.4704,0.0048,0.0001,0.0002,0.0022,0.0000,0.0048
1922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1923,0.0154,0.0106,0.0048,0.0028,0.0022,0.0065,0.0024,0.0030,0.0000,0.0019
1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1925,0.2920,0.3104,0.1618,0.0565,0.0238,0.2920,0.3104,0.1618,0.0565,0.0238
1926,0.0001,0.0004,0.0023,0.0021,0.0001,0.0000,0.0000,0.0012,0.0021,0.0000
1927,0.0549,0.0600,0.0050,0.6883,0.0517,0.0000,0.0002,0.0049,0.6883,0.0001
1928,0.0315,0.0364,0.0455,0.0292,0.0094,0.0315,0.0364,0.0455,0.0292,0.0094
1929,0.1406,1.5475,0.2205,0.8285,0.2992,0.0000,0.0000,0.0000,0.0000,0.2992
1930,0.0019,0.0276,0.0151,0.0109,0.0001,0.0012,0.0008,0.0002,0.0000,0.0001
1931,0.0703,0.6988,0.0288,0.0952,0.0000,0.0000,0.0000,0.0000,0.0241,0.0000
1932,0.3518,0.0949,0.0118,0.0015,0.0000,0.0015,0.0037,0.0000,0.0000,0.0000
1933,1.9411,0.4305,0.1837,0.0285,0.0000,0.0000,0.0370,0.0000,0.0000,0.0000
1934,0.0708,0.0934,0.0868,0.0324,0.0049,0.0000,0.0820,0.0000,0.0000,0.0049
1935,0.0016,0.0303,0.0039,0.1599,0.0042,0.0000,0.0224,0.0001,0.1599,0.0003
1936,0.6331,0.4326,0.1305,0.0167,0.0585,0.0044,0.0108,0.0002,0.0000,0.0585
1937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1938,0.0091,0.1661,0.0224,0.0275,0.0026,0.0019,0.1518,0.0000,0.0157,0.0000
1939,0.0025,0.0024,0.0024,0.0006,0.0001,0.0023,0.0000,0.0017,0.0000,0.0001
1940,0.0001,0.0004,0.0012,0.0004,0.0000,0.0001,0.0004,0.0012,0.0004,0.0000
1941,2.1620,2.6500,0.5069,0.0459,0.0139,0.0366,2.0443,0.2315,0.0001,0.0075
1942,0.0730,0.7376,0.0336,0.1041,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000
1943,0.0344,0.0541,0.0491,0.0971,0.0421,0.0344,0.0541,0.0491,0.0971,0.0421
1944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1945,0.0064,0.0183,0.0016,0.1151,0.0096,0.0000,0.0014,0.0003,0.1151,0.0002
1946,0.3936,1.4959,0.0520,0.0147,0.0405,0.0136,0.2529,0.0007,0.0000,0.0000
1947,0.0625,0.0475,0.0217,0.0099,0.0007,0.0005,0.0033,0.0217,0.0000,0.0000
1948,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
1949,0.0004,0.0005,0.0007,0.0005,0.0001,0.0004,0.0005,0.0007,0.0005,0.0001
1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1952,0.0016,0.0681,0.0022,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000
1953,0.0016,0.0010,0.0003,0.0002,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000
1954,0.0059,0.0093,0.0142,0.0281,0.0099,0.0059,0.0093,0.0142,0.0281,0.0099
1955,0.1694,0.0563,0.0326,0.0078,0.0018,0.0000,0.0212,0.0000,0.0002,0.0017
1956,0.0002,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1957,0.0321,0.0197,0.0166,0.0312,0.0068,0.0021,0.0122,0.0040,0.0002,0.0006
1958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1959,0.0055,0.2333,0.0033,0.0000,0.0000,0.0055,0.0000,0.0000,0.0000,0.0000
1960,0.1215,0.0462,0.0420,0.0550,0.0118,0.0070,0.0198,0.0179,0.0000,0.0088
1961,0.2174,0.3027,0.0568,0.0695,0.0285,0.0038,0.0348,0.0013,0.0313,0.0000
1962,0.0229,0.1391,0.0111,0.0132,0.1929,0.0000,0.0000,0.0000,0.0000,0.0000
1963,0.7521,0.3028,0.1164,0.0123,0.0414,0.0072,0.0201,0.0000,0.0000,0.0414
1964,0.0095,0.0160,0.0191,0.0025,0.0002,0.0054,0.0036,0.0004,0.0025,0.0000
1965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1966,0.0108,0.1351,0.0221,0.0268,0.0031,0.0029,0.1226,0.0000,0.0145,0.0000
1967,0.0022,0.0225,0.0059,0.0045,0.0046,0.0001,0.0136,0.0002,0.0028,0.0004
1968,0.0000,0.0001,0.0003,0.0001,0.0000,0.0000,0.0001,0.0003,0.0001,0.0000
1969,0.5088,0.1728,0.3274,0.5204,0.1760,0.0105,0.0962,0.1279,0.0004,0.0035
1970,0.3551,0.4318,0.0728,0.1438,0.0475,0.0729,0.1458,0.0175,0.1298,0.0148
1971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1973,0.0237,0.0220,0.0141,0.0082,0.0003,0.0002,0.0033,0.0141,0.0000,0.0000
1974,0.4535,1.0023,0.0756,0.1894,0.2462,0.0038,0.0141,0.0053,0.1530,0.0032
1975,0.1401,0.2208,0.1616,0.3192,0.1467,0.1401,0.2208,0.1616,0.3192,0.1467
1976,0.0796,0.5884,0.0696,0.3148,0.1325,0.0000,0.0000,0.0000,0.0000,0.1183
1977,0.0789,0.5432,0.3652,0.1575,0.0025,0.0003,0.3364,0.0005,0.0000,0.0025
1978,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1979,0.0010,0.0015,0.0003,0.0006,0.0003,0.0010,0.0015,0.0003,0.0006,0.0003
1980,0.0059,0.0436,0.1181,0.0255,0.0022,0.0017,0.0015,0.0171,0.0255,0.0013
1981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1982,0.1322,1.6127,0.1569,0.1379,0.0355,0.0508,0.6420,0.0015,0.0000,0.0000
1983,0.0005,0.0005,0.0004,0.0006,0.0000,0.0005,0.0005,0.0004,0.0006,0.0000
1984,0.8229,0.6191,0.0474,0.0898,0.0123,0.0198,0.6069,0.0052,0.0009,0.0123
1985,0.1991,0.0959,0.0336,0.0443,0.0156,0.0059,0.0588,0.0068,0.0038,0.0059
1986,0.5072,0.3948,0.0525,0.0198,0.0057,0.0151,0.2548,0.0045,0.0000,0.0057
1987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1990,0.0440,1.0551,0.8496,0.4591,0.0061,0.0012,0.7422,0.0003,0.0000,0.0061
1991,2.8464,3.0206,2.5128,0.6575,0.0765,2.8464,3.0206,2.5128,0.6575,0.0765
1992,0.0183,0.0142,0.1028,0.0085,0.0922,0.0032,0.0049,0.0984,0.0004,0.0692
1993,0.0070,0.4423,0.0273,0.0102,0.0008,0.0001,0.4344,0.0003,0.0097,0.0001
1994,2.4727,4.0558,0.8032,0.0788,0.0297,0.0211,3.5261,0.3826,0.0009,0.0045
1995,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1996,0.0165,0.0474,0.1299,0.2995,0.2282,0.0165,0.0474,0.1299,0.2995,0.2282
1997,0.0189,0.0140,0.0192,0.0092,0.0003,0.0112,0.0118,0.0185,0.0084,0.0003
1998,0.0548,0.0113,0.0030,0.0008,0.0001,0.0003,0.0006,0.0000,0.0000,0.0001
1999,0.2158,2.4096,0.0043,0.1128,0.5365,0.2056,2.4080,0.0043,0.1128,0.0000
2000,0.0890,0.0258,0.0034,0.0008,0.0004,0.0005,0.0013,0.0000,0.0000,0.0004
2001,0.0011,0.0025,0.0058,0.0020,0.0001,0.0006,0.0025,0.0054,0.0019,0.0000
2002,0.2259,1.2867,0.0108,2.7768,0.4339,0.0743,1.0946,0.0088,2.7768,0.0004
2003,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001
2004,2.1148,5.5776,0.4695,0.1068,0.0220,0.0192,5.3332,0.3580,0.0008,0.0041
2005,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
2006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
