uniqid_huc10,RIP_NWALT74_11_huc10,RIP_NWALT74_12_huc10,RIP_NWALT74_21_huc10,RIP_NWALT74_22_huc10,RIP_NWALT74_23_huc10,RIP_NWALT74_24_huc10,RIP_NWALT74_25_huc10,RIP_NWALT74_26_huc10,RIP_NWALT74_27_huc10,RIP_NWALT74_31_huc10,RIP_NWALT74_32_huc10,RIP_NWALT74_33_huc10,RIP_NWALT74_41_huc10,RIP_NWALT74_43_huc10,RIP_NWALT74_44_huc10,RIP_NWALT74_45_huc10,RIP_NWALT74_46_huc10,RIP_NWALT74_50_huc10,RIP_NWALT74_60_huc10
13645,3.34,2.90,1.20,0.43,0.51,1.22,0.12,0.91,1.50,3.71,4.22,0.04,0.07,9.99,17.54,0.66,0.01,51.63,0.00
13646,0.24,0.00,1.48,0.12,0.07,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,3.28,15.72,1.33,0.06,76.82,0.00
13647,2.49,1.11,3.22,1.32,1.20,1.51,0.09,5.47,1.53,7.64,12.39,0.00,0.05,9.59,16.93,0.61,1.64,33.21,0.00
13648,0.56,1.27,1.51,1.33,0.22,0.94,0.18,2.10,2.17,0.23,1.55,0.08,0.01,20.59,45.85,0.20,0.01,21.19,0.00
13649,0.51,0.12,2.34,0.53,0.10,0.05,0.26,0.88,1.44,0.01,1.39,0.00,0.00,15.18,17.29,1.95,0.04,57.92,0.00
13650,0.67,0.04,1.07,0.30,0.29,0.02,0.04,0.80,1.36,0.01,2.90,0.09,0.29,8.31,21.08,2.71,2.41,57.61,0.00
13651,1.37,0.75,3.11,1.93,0.69,0.54,0.65,1.61,0.45,8.43,8.44,0.03,0.00,9.04,23.44,0.58,0.77,38.17,0.00
13652,0.65,2.29,2.65,3.98,0.96,1.29,0.56,14.39,0.99,24.68,6.96,0.00,0.37,10.40,13.17,0.47,0.10,16.09,0.00
13653,0.30,2.16,0.48,0.13,1.54,0.00,0.00,0.42,1.39,0.00,0.85,0.00,0.00,17.42,41.55,0.31,0.00,33.45,0.00
13654,0.45,0.01,1.38,0.56,0.13,0.20,0.89,0.85,1.90,0.26,2.78,0.00,0.02,11.93,26.40,0.48,0.00,51.77,0.00
13655,0.08,0.91,0.61,0.34,0.85,0.66,0.00,3.83,1.30,0.01,13.99,0.05,0.00,12.40,44.14,0.36,0.02,20.45,0.00
13656,0.18,0.00,1.16,0.36,0.08,0.00,0.08,0.12,2.67,0.01,0.03,0.01,0.01,9.02,27.53,1.66,0.00,57.09,0.00
13657,1.63,0.00,2.93,0.99,0.62,0.11,0.30,2.09,1.93,3.39,4.11,0.08,0.06,1.12,10.88,0.63,0.00,68.98,0.16
13658,2.71,3.93,1.54,2.15,0.49,0.81,0.29,6.11,3.60,17.82,8.72,0.01,0.09,2.07,1.77,0.22,0.00,47.39,0.29
13659,0.27,0.00,0.17,0.07,0.00,0.07,0.00,0.07,1.20,0.00,0.26,0.00,0.08,3.44,14.23,1.36,0.00,78.79,0.00
13660,0.14,0.13,1.04,0.40,0.19,0.09,0.00,0.81,0.90,0.00,0.77,0.00,0.00,21.09,27.63,0.47,0.02,46.33,0.00
13661,2.11,2.03,1.26,0.28,0.01,0.00,0.00,0.20,2.92,0.00,0.73,0.00,0.00,12.33,30.11,0.82,0.03,47.18,0.00
13662,0.16,0.00,0.17,0.01,0.03,0.00,0.00,0.03,0.69,0.00,0.10,0.00,0.01,5.56,25.48,2.98,0.22,64.58,0.00
13663,1.12,0.57,1.52,0.29,0.00,0.02,0.00,0.56,1.66,0.00,9.38,0.00,0.00,2.43,16.80,0.35,0.09,65.22,0.00
13664,3.61,8.94,0.19,0.65,0.23,0.26,0.00,2.13,3.03,0.00,5.49,0.00,0.00,17.72,5.22,0.28,0.07,52.19,0.00
13665,0.43,0.04,1.58,0.44,0.02,0.09,0.22,0.22,0.85,0.03,0.19,0.00,0.01,4.85,24.76,0.65,0.60,65.01,0.00
13666,0.59,0.00,0.83,0.40,0.07,0.03,0.16,0.53,1.83,0.00,0.95,0.01,0.57,2.73,8.62,0.99,0.04,81.63,0.00
13667,0.21,0.37,1.24,0.30,0.12,0.37,0.03,2.95,0.68,1.08,6.82,0.00,0.00,18.76,28.46,0.70,0.03,37.88,0.00
13668,1.76,7.47,0.89,0.23,0.17,0.03,0.03,0.30,0.67,0.05,0.46,0.03,0.05,25.08,26.04,0.26,0.02,36.46,0.00
13669,3.10,3.55,1.07,0.27,0.05,0.07,0.05,0.39,1.17,0.01,2.58,0.00,0.08,12.33,25.03,0.40,1.13,48.73,0.00
13670,0.95,0.00,1.85,0.50,0.29,0.30,0.42,1.15,3.14,0.12,3.74,0.00,0.08,1.89,26.35,3.48,0.39,55.35,0.00
13671,3.56,5.33,2.25,2.31,4.10,1.27,0.99,7.30,2.21,14.44,16.20,0.00,0.37,2.87,5.92,0.20,0.02,30.67,0.00
13672,5.16,58.60,0.00,0.14,0.00,0.00,0.00,0.48,0.31,0.00,1.79,0.00,0.00,11.88,4.22,0.04,0.02,17.35,0.00
13673,0.12,0.00,1.38,0.54,0.07,0.00,0.00,0.06,1.96,0.00,0.00,0.00,0.00,27.57,28.59,0.69,0.00,39.01,0.00
13674,0.21,0.00,0.67,0.35,0.10,0.04,0.00,0.86,1.31,0.00,0.81,0.00,0.02,0.92,11.29,1.48,0.14,81.52,0.27
13675,12.77,5.18,0.00,1.07,0.00,0.64,0.28,5.06,2.47,0.02,6.70,0.20,0.00,0.27,0.72,0.11,6.07,58.12,0.31
13676,0.48,0.37,1.25,0.31,0.08,0.02,0.00,0.19,1.18,0.00,0.42,0.22,0.16,16.38,15.99,0.44,0.04,62.48,0.00
13677,2.44,4.14,2.68,1.66,0.24,1.41,0.31,12.10,1.85,11.14,30.70,0.00,0.00,0.57,5.12,0.06,0.00,25.57,0.00
13678,4.27,10.85,1.13,2.08,0.24,1.09,0.15,13.78,1.54,0.01,24.15,0.23,0.34,0.82,3.50,0.00,0.14,35.25,0.43
13679,0.33,0.00,0.77,0.07,0.02,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.39,9.10,0.93,0.05,87.85,0.00
13680,0.16,0.12,1.49,3.21,1.61,2.51,0.20,12.77,0.92,11.27,15.16,0.07,0.25,11.70,17.98,0.56,0.17,19.86,0.00
13681,0.51,1.91,0.36,0.37,0.43,0.14,0.21,1.06,0.84,0.05,2.67,0.00,0.03,2.45,15.62,0.81,0.03,72.51,0.00
13682,0.00,0.00,0.10,0.09,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.05,0.12,0.00,0.00,99.31,0.00
13683,1.91,0.01,0.86,0.40,0.18,0.02,0.08,1.62,1.52,0.04,5.23,0.00,0.21,0.14,3.30,0.48,0.03,83.97,0.00
13684,0.81,0.00,2.49,1.41,1.16,0.66,0.66,5.45,3.03,0.51,20.42,0.10,0.06,6.80,11.23,0.98,0.26,43.97,0.00
13685,0.64,0.60,1.90,2.53,0.69,1.23,3.84,16.68,0.51,14.78,9.91,0.00,0.00,12.55,26.43,0.19,0.00,7.51,0.00
13686,0.46,0.71,0.01,0.12,0.01,0.03,0.00,0.25,0.81,0.00,0.10,0.00,0.00,8.59,23.36,1.91,0.52,63.12,0.00
13687,2.21,2.05,2.73,1.27,0.60,0.50,0.36,8.84,1.65,7.16,35.42,0.43,0.02,0.98,5.56,0.44,0.00,29.79,0.00
13688,0.61,24.18,1.82,0.70,0.47,0.54,0.00,3.07,1.79,8.32,7.03,0.08,0.00,14.97,4.85,0.16,0.04,29.76,1.61
13689,0.50,0.00,2.30,1.26,0.65,0.27,0.88,2.39,1.40,2.92,6.38,0.00,0.07,2.62,11.69,2.12,0.47,64.07,0.00
13690,1.13,0.08,7.44,9.66,7.73,5.20,9.81,15.98,0.33,35.95,1.23,0.00,0.12,1.86,3.08,0.04,0.00,0.36,0.00
13691,0.64,9.64,5.39,6.85,3.48,2.25,3.64,14.06,0.61,34.58,6.93,0.00,0.00,1.95,1.24,0.03,0.00,8.40,0.32
13692,1.18,0.00,1.99,0.51,0.14,0.26,0.00,0.74,1.44,0.00,0.40,0.11,0.12,9.98,19.68,1.23,0.00,62.22,0.00
13693,2.51,3.71,0.05,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,1.28,4.27,0.66,0.84,85.00,1.59
13694,0.17,0.43,3.02,1.37,0.16,0.05,0.49,1.24,0.56,0.03,2.32,0.00,0.00,5.20,18.05,0.65,0.00,66.25,0.00
13695,1.14,0.23,1.58,0.60,0.09,0.30,0.04,2.63,2.03,1.27,6.78,0.03,0.23,3.66,9.47,0.23,0.05,69.62,0.00
13696,0.11,0.00,2.89,0.03,0.03,0.31,0.00,0.00,1.10,0.00,0.00,0.00,0.10,1.98,12.78,2.46,0.03,78.19,0.00
13697,5.78,37.17,0.07,0.66,0.38,0.32,0.00,2.81,0.72,0.00,7.39,1.26,0.00,11.19,3.73,0.07,0.07,28.39,0.00
13698,0.94,0.00,0.26,0.02,0.11,0.00,0.00,0.00,0.88,0.00,0.00,0.28,0.05,1.29,4.87,0.90,0.20,90.20,0.00
13699,1.09,0.00,0.89,0.53,0.21,0.37,0.62,2.21,1.41,0.15,8.42,0.00,0.28,0.86,8.32,0.59,0.00,74.04,0.00
13700,1.09,0.98,2.25,3.83,2.06,2.15,1.50,13.73,1.30,33.11,9.16,0.01,0.01,4.79,7.82,0.16,0.63,11.77,3.64
13701,1.19,6.37,1.00,0.39,0.10,0.23,0.24,1.99,1.49,0.20,6.13,0.01,0.00,12.46,8.98,0.80,1.74,55.78,0.89
13702,0.95,0.69,0.35,0.74,0.00,0.10,0.00,2.17,1.63,0.00,2.22,0.00,0.00,3.61,11.09,0.70,0.07,75.67,0.00
13703,0.45,0.00,0.68,0.07,0.03,0.00,0.00,0.45,1.56,0.00,2.06,0.02,0.07,1.29,23.49,2.34,0.01,67.26,0.21
13704,2.09,0.62,0.85,0.18,0.05,0.68,0.00,1.37,2.85,0.00,4.71,0.00,0.00,14.52,21.98,1.33,0.20,48.58,0.00
13705,1.98,4.72,0.94,0.43,0.04,0.01,0.00,0.57,1.92,0.00,0.35,0.01,0.00,10.61,35.79,2.01,0.23,40.40,0.00
13706,1.52,5.29,4.96,5.96,3.22,4.62,9.55,12.31,1.19,33.47,1.52,0.02,0.03,6.72,4.17,0.09,0.04,5.29,0.05
13707,1.13,5.24,6.10,9.19,2.43,7.19,14.53,11.02,1.30,29.42,0.45,0.01,0.01,4.59,4.51,0.04,0.02,2.71,0.08
13708,2.69,6.50,2.22,1.08,0.71,0.30,0.04,3.01,1.81,0.00,10.93,0.16,0.27,3.99,14.79,1.17,0.05,49.82,0.45
13709,0.97,4.12,1.70,1.09,0.93,0.77,0.05,5.48,1.38,15.43,15.69,0.29,0.08,8.51,15.08,1.23,0.12,26.85,0.23
13710,0.00,0.04,0.20,0.02,0.15,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.01,1.39,3.94,0.19,0.00,93.75,0.00
13711,0.54,0.09,2.77,1.37,0.41,0.20,0.97,1.64,1.60,2.25,1.45,0.00,0.02,9.31,22.73,1.02,0.03,53.58,0.00
13712,0.27,1.10,0.32,0.78,0.14,0.06,0.00,2.19,2.88,0.00,13.33,0.00,0.00,8.36,5.66,0.18,0.00,64.69,0.01
13713,0.87,0.01,2.28,0.39,0.35,0.09,0.21,0.79,2.46,0.29,1.11,0.17,0.02,5.57,11.13,0.87,0.00,73.39,0.00
13714,2.03,1.43,4.65,4.70,3.07,1.23,1.98,14.80,1.43,21.75,15.87,0.12,0.05,0.91,4.56,0.24,0.01,21.13,0.04
13715,2.40,6.77,1.89,0.95,0.09,0.15,0.18,5.51,2.97,8.23,17.08,0.00,0.06,1.06,6.08,0.09,0.00,46.48,0.00
13716,0.12,0.00,1.72,0.55,0.11,0.16,0.40,0.91,2.17,0.09,3.97,0.00,0.03,2.69,21.78,1.55,0.45,63.29,0.00
13717,2.91,6.98,0.65,1.30,0.58,0.21,0.00,3.41,2.44,0.00,13.51,0.06,0.00,7.37,3.95,0.19,0.02,56.18,0.24
13718,1.57,2.86,1.34,0.38,0.00,0.10,0.01,1.02,1.09,0.00,2.91,0.00,0.04,3.44,23.37,0.26,0.45,61.17,0.00
13719,3.03,48.17,1.59,0.89,0.14,0.64,0.99,3.52,1.07,0.12,6.66,0.13,0.03,0.23,0.10,0.00,0.00,32.31,0.37
13720,0.24,0.00,1.16,0.53,0.03,0.03,0.00,0.92,2.65,1.12,1.61,0.00,0.58,1.69,9.14,1.56,0.64,78.10,0.00
13721,2.90,0.27,4.36,2.42,1.40,0.94,1.38,4.00,2.20,5.11,6.35,0.06,0.02,6.92,13.36,0.69,0.08,47.56,0.00
13722,0.95,0.00,1.32,0.16,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,1.62,10.45,1.01,0.17,83.59,0.00
13723,0.17,0.00,0.61,0.18,0.04,0.02,0.00,1.34,0.92,0.00,2.09,0.00,0.00,14.66,18.19,1.14,0.01,60.62,0.00
13724,3.62,6.93,1.45,0.89,0.51,0.24,0.01,1.95,2.77,0.00,9.68,0.32,0.47,5.68,21.31,0.39,0.04,43.75,0.00
13725,1.62,6.18,0.61,0.09,0.02,0.02,0.00,0.80,1.00,0.00,0.80,0.00,0.00,13.49,19.59,0.44,1.51,53.81,0.00
13726,0.02,0.43,1.27,2.92,2.70,1.67,0.00,6.89,2.21,7.05,1.11,0.00,0.05,35.62,23.99,0.46,0.10,13.51,0.00
13727,0.32,0.50,0.92,0.09,0.03,0.00,0.00,0.00,0.71,0.00,0.00,0.05,0.23,18.75,43.26,2.59,0.26,32.28,0.00
13728,0.20,0.45,0.82,0.45,0.05,0.03,0.00,0.90,1.25,0.00,0.73,0.00,0.01,0.99,7.70,0.07,0.00,86.34,0.00
13729,2.18,5.14,1.13,0.29,0.01,0.49,0.00,0.98,1.70,0.00,2.31,0.00,0.02,0.54,4.12,0.21,0.00,75.35,5.53
13730,0.46,2.61,1.45,0.01,0.00,0.00,0.00,0.01,0.90,0.00,0.01,0.00,0.00,4.84,26.12,0.54,0.21,62.84,0.00
13731,1.37,9.46,1.82,0.23,0.00,0.00,0.00,0.45,1.91,0.00,8.66,0.00,0.00,1.70,8.23,0.16,0.03,65.92,0.04
13732,2.06,1.64,7.39,8.45,10.34,4.14,7.44,13.77,1.91,26.05,5.51,0.00,0.05,2.67,3.27,0.12,0.03,5.16,0.00
13733,1.79,15.94,1.26,1.04,0.45,0.09,0.00,2.87,2.29,0.00,3.98,0.01,0.01,31.54,8.87,0.06,0.30,29.03,0.48
13734,2.07,3.53,1.16,0.36,0.11,0.48,0.52,0.72,0.58,3.40,3.14,0.04,0.00,11.72,22.23,0.49,0.49,48.94,0.00
13735,0.59,5.95,0.30,0.05,0.02,0.05,0.00,0.01,0.76,0.00,0.23,0.00,0.08,2.91,5.43,0.98,0.08,82.52,0.00
13736,2.34,3.54,2.52,2.34,0.75,1.08,0.83,7.24,1.82,8.28,18.07,0.00,0.84,4.56,12.22,0.11,0.00,33.44,0.00
13737,2.84,3.23,2.29,3.66,1.49,3.41,2.71,17.34,0.97,18.10,12.23,0.00,0.03,7.21,13.64,0.24,0.14,10.44,0.02
13738,1.74,0.03,0.53,0.64,0.10,0.00,0.00,0.76,1.39,1.31,4.29,0.00,0.00,0.80,32.08,2.62,0.04,52.09,1.57
13739,1.49,0.09,0.63,0.11,0.03,0.02,0.10,0.10,0.24,0.05,0.63,0.03,0.04,0.28,1.44,0.07,0.00,94.53,0.13
13740,1.99,24.95,1.09,2.41,0.32,0.53,3.14,7.76,1.57,5.55,3.53,0.28,0.12,0.35,0.19,0.00,0.00,42.85,3.37
13741,0.62,0.69,1.28,0.58,0.91,0.78,0.23,2.56,1.97,1.13,4.39,0.01,0.01,40.38,22.92,0.57,0.44,20.51,0.00
13742,0.02,0.00,0.68,0.03,0.00,0.00,0.00,0.05,0.89,0.00,0.15,0.00,0.06,3.34,8.38,0.30,0.04,86.06,0.00
13743,0.44,0.70,1.21,0.07,0.00,0.02,0.00,0.00,1.23,0.00,0.03,0.00,0.00,6.40,23.88,0.80,0.90,64.30,0.00
13744,1.95,0.19,1.22,0.08,0.00,0.27,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.25,7.57,0.12,0.12,85.92,0.30
13745,4.05,12.91,0.96,2.25,0.16,0.62,0.55,4.44,3.13,0.91,5.89,0.00,0.00,26.48,8.90,0.15,0.04,28.58,0.00
13746,0.29,0.89,1.33,0.81,0.11,0.09,0.00,0.92,1.28,0.00,5.37,0.12,0.01,24.86,28.10,0.13,0.44,35.26,0.00
13747,1.09,0.34,3.11,0.55,0.17,0.31,0.18,0.98,1.06,1.16,3.50,0.00,0.34,4.91,22.41,0.21,0.04,59.65,0.00
13748,2.36,13.50,0.37,0.02,0.03,0.00,0.00,0.00,0.46,0.00,0.00,0.01,0.00,12.22,6.62,0.16,0.06,64.19,0.00
13749,1.02,0.83,1.03,0.19,1.02,0.00,0.00,0.00,1.49,0.00,0.00,0.00,0.00,11.71,25.18,0.48,0.00,57.05,0.00
13750,0.79,0.02,1.30,0.35,0.04,0.14,0.20,0.72,0.73,0.07,1.74,0.00,0.00,7.57,5.64,1.15,0.09,79.45,0.00
13751,2.13,7.81,3.10,2.40,2.42,2.43,1.57,11.40,1.37,18.60,13.55,0.01,0.11,0.74,1.31,0.01,0.00,30.30,0.73
13752,1.93,1.57,1.50,0.17,0.01,0.25,0.00,0.00,1.51,0.00,0.00,0.00,0.02,1.18,7.03,0.53,0.01,84.20,0.08
13753,3.45,13.47,0.84,2.63,3.66,2.36,3.28,10.34,1.82,7.45,13.60,0.02,0.14,2.26,5.32,0.28,0.27,28.32,0.49
13754,1.48,1.96,2.76,0.23,0.01,0.09,0.00,0.36,1.19,0.00,2.30,0.00,0.00,0.27,1.58,0.06,0.00,86.83,0.88
13755,0.64,0.00,0.62,0.27,0.15,0.18,0.19,0.44,0.82,0.09,2.98,0.05,0.75,1.71,5.66,0.28,0.13,85.04,0.00
13756,1.37,0.12,1.82,1.38,0.43,0.26,0.83,3.47,1.12,2.94,10.19,0.11,1.02,3.24,15.96,0.56,0.02,55.17,0.00
13757,1.67,0.88,0.89,0.19,0.00,0.19,0.00,0.60,0.52,0.00,1.32,0.00,0.01,1.86,12.92,0.13,0.24,78.61,0.00
13758,6.04,16.89,1.05,0.44,0.87,1.06,0.00,1.62,1.09,16.11,6.84,0.27,0.00,4.99,1.44,0.06,0.17,41.06,0.00
13759,0.16,0.03,0.34,0.06,0.00,0.01,0.00,0.12,0.36,0.00,1.14,0.00,0.01,0.41,6.22,0.07,0.00,91.06,0.00
13760,0.16,0.00,4.35,0.57,0.30,0.00,0.00,1.60,2.23,0.00,2.42,0.00,0.29,0.16,3.83,0.52,0.22,83.35,0.00
13761,1.73,0.00,3.64,0.32,0.12,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.74,9.16,1.09,0.00,82.31,0.07
13762,3.11,3.77,2.55,3.46,1.06,1.25,1.12,13.38,3.00,9.20,18.34,0.10,0.32,2.56,5.56,0.03,0.03,31.14,0.00
13763,5.32,51.08,4.50,3.07,0.45,1.21,3.63,3.62,1.38,6.18,6.25,0.72,0.09,0.59,0.13,0.00,0.00,11.72,0.05
13764,0.96,0.77,1.57,0.90,0.07,0.49,0.00,1.04,1.60,0.00,1.63,0.12,0.38,3.84,18.18,1.88,0.10,64.51,1.96
13765,0.43,5.08,1.24,0.04,0.03,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.05,0.95,23.69,3.18,0.63,64.32,0.00
13766,2.54,0.01,1.74,0.67,1.30,0.43,0.56,2.39,2.23,1.03,6.75,0.04,0.01,2.60,17.22,1.03,0.10,58.86,0.50
13767,0.28,1.15,2.83,2.01,0.43,0.30,0.77,2.42,2.77,0.13,4.80,0.03,0.06,4.35,13.30,0.29,0.12,63.96,0.00
13768,0.34,9.34,0.29,0.02,0.02,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.10,3.45,7.25,1.76,0.12,76.93,0.00
13769,1.86,0.69,1.22,0.50,0.38,0.60,0.02,2.42,2.14,3.88,3.79,0.00,0.02,11.01,7.44,0.40,3.37,60.20,0.06
13770,1.81,3.22,1.76,0.30,0.01,0.00,0.00,0.00,1.46,0.00,0.00,0.00,0.01,0.58,3.06,0.02,0.04,87.73,0.00
13771,5.12,2.14,0.83,0.13,0.01,1.34,0.00,3.54,1.63,0.00,4.49,0.00,0.00,15.26,17.28,0.36,1.24,46.63,0.00
13772,3.64,4.61,3.89,4.26,2.54,2.54,4.37,18.51,1.82,15.67,12.17,0.04,0.11,2.88,4.46,0.04,0.24,18.00,0.21
13773,2.06,5.01,2.66,1.31,0.62,0.10,0.38,1.91,1.66,0.08,8.09,0.14,0.16,0.76,2.55,0.17,0.00,69.86,2.48
13774,0.10,0.04,0.82,0.04,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,4.47,13.24,0.33,0.00,80.47,0.00
13775,0.18,0.00,1.13,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.90,7.47,2.20,0.15,81.96,0.00
13776,1.64,1.85,1.32,0.96,0.03,1.38,0.03,14.48,1.25,9.01,30.79,0.00,0.02,0.28,1.70,0.15,0.01,34.76,0.34
13777,0.92,1.10,3.47,3.33,1.53,1.70,1.90,2.10,1.69,4.72,5.01,0.01,0.10,8.91,23.02,0.17,0.03,40.31,0.00
13778,0.99,0.04,1.65,0.27,0.09,0.11,0.03,0.29,1.30,0.72,0.97,0.02,0.04,4.09,28.15,0.38,0.03,60.84,0.00
13779,8.35,0.98,1.74,0.75,0.00,0.11,0.00,2.34,2.55,0.00,15.98,0.00,0.45,0.25,13.04,0.41,0.00,42.11,10.93
13780,0.32,4.36,1.89,0.91,0.33,1.25,0.15,4.22,2.57,6.25,8.98,0.00,0.10,10.00,14.83,0.86,0.08,41.53,1.40
13781,0.16,0.00,1.26,0.31,0.02,0.00,0.00,0.15,0.49,0.00,0.03,0.00,0.05,1.63,33.92,3.53,0.03,58.43,0.00
13782,0.16,0.38,0.13,0.02,0.08,0.02,0.00,0.04,0.21,0.00,0.33,0.00,0.31,0.19,0.72,0.14,0.00,97.27,0.00
13783,0.64,3.00,0.89,0.17,0.00,0.31,0.00,0.55,2.26,0.00,1.90,0.00,0.01,8.38,30.09,0.71,0.03,50.63,0.44
13784,0.28,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.00,99.00,0.33
13785,1.77,0.08,1.76,0.24,0.04,0.00,0.00,0.32,0.85,0.00,0.44,0.03,0.13,1.09,8.46,0.46,0.09,79.32,4.93
13786,0.14,0.08,2.22,0.44,0.10,0.37,0.30,4.01,1.00,0.68,12.07,0.00,0.00,12.34,21.76,0.69,0.03,43.77,0.00
13787,1.16,0.17,1.82,0.50,0.19,0.11,0.54,0.69,0.86,0.33,0.74,0.00,0.00,13.36,13.33,0.26,0.04,65.89,0.00
13788,2.66,0.45,0.27,2.46,0.07,2.42,1.64,6.79,0.44,16.38,35.42,6.08,0.00,0.29,1.33,0.00,0.00,23.30,0.00
13789,4.02,11.46,2.70,1.54,0.10,0.24,0.14,5.03,1.22,11.42,12.46,0.00,0.16,5.60,6.86,0.19,0.22,36.64,0.01
13790,0.40,0.00,0.90,0.22,0.03,0.00,0.00,0.20,2.28,0.00,0.58,0.00,0.19,3.78,20.36,0.90,0.10,70.07,0.00
13791,0.18,0.04,0.91,0.49,0.08,0.06,0.36,2.53,0.71,0.17,3.61,0.00,0.00,14.65,17.50,0.86,0.10,57.74,0.00
13792,1.63,7.71,4.90,8.81,3.89,4.92,9.47,13.31,1.59,28.07,2.28,0.02,0.52,4.37,2.84,0.01,0.00,5.60,0.07
13793,1.78,0.00,1.49,0.24,0.01,0.01,0.00,0.09,0.79,0.00,0.11,0.00,0.00,1.15,22.74,2.11,0.01,69.45,0.01
13794,5.33,22.20,0.48,1.42,0.25,0.57,2.99,10.05,1.51,13.46,14.27,4.86,0.02,0.05,4.01,0.02,0.06,18.23,0.23
13795,1.04,9.64,4.73,6.95,0.97,4.31,10.69,20.36,1.12,29.18,3.68,0.00,0.14,2.60,1.10,0.01,0.00,3.39,0.10
13796,0.27,0.02,1.94,0.12,0.02,0.04,0.14,0.63,0.74,0.01,1.64,0.00,0.00,6.57,11.93,0.11,0.00,75.81,0.00
13797,10.54,18.82,0.00,0.00,0.36,0.65,0.00,0.00,0.00,0.00,0.00,16.79,0.00,0.00,0.00,0.00,0.00,43.39,9.45
13798,0.79,5.65,5.46,3.69,5.07,2.07,3.01,9.19,1.72,30.93,5.45,0.03,0.11,9.64,7.44,0.32,0.02,6.91,2.48
13799,0.46,0.01,0.32,0.21,0.14,0.05,0.00,0.84,2.48,3.43,6.17,0.00,0.17,7.22,15.02,0.90,0.21,62.39,0.00
13800,1.46,0.00,1.17,0.32,0.39,0.11,0.16,0.46,0.91,0.06,2.28,0.00,0.05,3.27,3.84,0.27,0.03,85.23,0.00
13801,0.34,0.34,2.90,0.55,0.26,0.05,0.23,0.53,2.48,0.12,0.56,0.00,0.00,7.19,23.08,0.57,0.01,60.65,0.14
13802,1.96,0.32,3.63,2.14,0.73,0.87,1.03,2.88,2.32,0.35,3.27,0.01,0.57,13.14,27.74,0.22,0.05,38.78,0.00
13803,0.43,0.00,0.11,0.03,0.01,0.01,0.00,0.00,0.84,0.00,0.00,0.00,0.52,0.73,0.80,0.16,0.00,96.36,0.00
13804,1.68,7.40,3.41,4.84,0.86,2.27,2.41,15.13,0.63,28.76,13.90,0.00,0.01,1.28,3.38,0.08,0.24,13.72,0.00
13805,0.36,2.76,0.34,0.16,0.03,0.01,0.00,0.72,0.95,0.00,1.09,0.00,0.00,16.40,28.65,0.90,0.17,47.45,0.00
13806,0.89,0.74,0.67,0.56,0.78,0.06,0.67,0.60,4.84,0.03,0.86,0.08,0.73,3.71,14.26,0.27,0.01,70.24,0.00
13807,1.21,1.11,1.27,0.47,0.16,0.05,0.20,1.46,2.49,0.41,5.26,0.00,0.03,17.10,20.97,0.80,0.85,46.17,0.00
13808,0.46,1.01,0.19,0.17,0.01,0.16,0.00,0.60,0.87,0.00,0.55,0.00,0.00,9.67,32.22,0.77,0.53,52.77,0.00
13809,2.26,3.15,2.48,2.86,1.76,1.07,1.21,9.32,1.66,10.93,11.69,0.00,0.25,2.00,6.63,0.41,0.01,42.26,0.04
13810,0.51,3.41,0.69,0.14,0.05,0.49,0.00,0.55,1.79,2.81,2.97,0.00,0.00,15.18,28.71,1.08,0.08,41.54,0.00
13811,1.02,0.01,1.30,0.05,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.94,16.45,2.55,0.00,75.03,2.19
13812,0.86,0.00,1.11,0.30,0.05,0.11,0.12,1.69,2.94,0.66,3.15,0.00,0.95,0.50,1.09,0.29,0.01,86.19,0.00
13813,0.41,0.04,1.59,0.52,0.11,0.21,0.00,0.79,1.42,0.00,0.71,0.01,0.06,8.21,21.00,0.39,0.08,64.45,0.00
13814,0.13,0.00,0.19,0.04,0.00,0.00,0.00,0.07,1.24,0.00,0.07,0.00,0.01,2.10,2.24,0.82,0.05,93.05,0.00
13815,0.54,9.74,0.11,0.01,0.12,0.00,0.00,0.02,0.27,0.00,0.12,0.00,0.00,4.25,2.26,0.15,0.20,82.21,0.00
13816,0.49,0.87,0.99,0.10,0.00,0.05,0.00,0.70,0.34,0.00,11.57,0.00,0.00,5.01,18.56,0.42,0.29,60.61,0.00
13817,0.12,0.00,1.74,0.40,0.06,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,1.73,22.66,1.76,0.00,69.63,0.04
