uniqid_huc10,RIP_NWALT82_11_huc10,RIP_NWALT82_12_huc10,RIP_NWALT82_21_huc10,RIP_NWALT82_22_huc10,RIP_NWALT82_23_huc10,RIP_NWALT82_24_huc10,RIP_NWALT82_25_huc10,RIP_NWALT82_26_huc10,RIP_NWALT82_27_huc10,RIP_NWALT82_31_huc10,RIP_NWALT82_32_huc10,RIP_NWALT82_33_huc10,RIP_NWALT82_41_huc10,RIP_NWALT82_43_huc10,RIP_NWALT82_44_huc10,RIP_NWALT82_45_huc10,RIP_NWALT82_46_huc10,RIP_NWALT82_50_huc10,RIP_NWALT82_60_huc10
13201,0.28,1.50,0.46,0.12,0.00,0.00,0.00,0.24,0.85,0.00,0.44,0.00,0.00,25.59,27.38,1.27,0.02,41.86,0.00
13202,0.00,0.00,0.62,0.09,0.00,0.09,0.05,0.02,0.42,0.04,0.00,0.00,0.09,0.44,0.90,0.02,0.00,97.21,0.00
13203,4.36,24.26,1.09,2.10,0.49,0.35,0.54,4.31,1.75,0.15,6.61,0.02,0.00,21.09,7.13,0.06,0.09,25.60,0.00
13204,0.14,0.22,0.87,0.15,0.12,0.20,0.00,0.44,1.84,0.00,2.42,0.00,0.00,16.88,23.57,0.33,1.13,51.70,0.00
13205,0.26,0.05,1.12,0.25,0.04,0.04,0.00,0.72,1.31,0.00,2.25,0.00,0.00,10.44,11.63,1.99,0.10,69.81,0.00
13206,2.46,1.05,3.58,4.35,1.63,1.45,1.97,13.06,0.80,20.01,26.17,0.00,0.16,0.42,5.95,0.47,0.02,16.27,0.18
13207,0.32,0.00,1.25,0.08,0.05,0.02,0.01,0.36,1.85,0.01,0.60,0.00,0.00,1.29,2.26,0.59,0.11,90.49,0.70
13208,1.41,2.09,8.41,4.41,1.85,10.96,9.72,9.87,0.92,33.43,0.87,0.00,0.00,2.38,7.39,0.19,0.00,6.11,0.00
13209,2.55,5.49,0.91,1.77,0.66,0.44,0.18,2.97,1.29,0.10,21.26,0.12,0.04,8.12,19.63,0.19,0.00,34.28,0.00
13210,2.98,10.59,0.14,1.63,1.18,0.57,0.34,7.24,1.75,0.88,21.09,0.06,0.00,7.85,3.66,0.24,0.01,37.35,2.43
13211,0.72,0.00,0.80,0.11,0.03,0.08,0.00,0.60,1.37,0.00,0.66,0.00,0.34,11.34,9.60,0.67,0.39,73.28,0.00
13212,0.29,18.64,0.43,0.30,0.14,0.05,0.00,0.47,1.01,0.00,0.30,0.00,0.00,37.87,13.95,0.01,0.04,26.19,0.33
13213,2.24,0.01,0.94,0.13,0.10,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,1.23,12.46,2.23,0.00,80.30,0.00
13214,1.43,0.22,1.87,0.30,0.07,0.08,0.21,0.94,2.01,0.07,0.91,0.00,0.00,6.99,37.01,0.70,0.70,46.51,0.00
13215,1.27,0.03,0.73,0.30,0.00,0.00,0.00,0.10,0.68,0.00,0.85,0.00,0.00,9.73,30.30,0.64,0.04,55.31,0.00
13216,1.53,1.82,1.93,1.22,0.24,0.72,0.01,2.99,1.34,0.39,5.95,0.02,0.09,20.10,30.70,1.02,0.14,27.04,2.75
13217,3.43,6.92,0.38,0.23,0.05,0.02,0.00,0.92,1.65,0.00,4.29,0.00,0.00,8.79,2.75,0.11,0.05,70.42,0.00
13218,0.18,24.33,0.57,0.02,0.00,0.00,0.00,0.04,0.89,0.00,0.02,0.00,0.00,19.72,7.16,0.03,0.01,47.04,0.00
13219,2.06,0.22,0.46,0.13,0.17,0.05,0.12,0.65,1.60,0.01,3.12,0.40,1.19,3.84,9.51,0.29,0.04,76.13,0.00
13220,0.87,5.93,1.07,0.07,0.02,0.01,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.93,13.64,1.62,0.59,74.89,0.00
13221,1.72,2.01,3.61,5.62,1.39,4.14,6.65,18.67,1.26,24.19,13.68,0.02,0.01,0.48,1.59,0.04,0.02,14.89,0.00
13222,0.34,2.19,7.21,6.57,2.82,2.33,4.04,9.30,0.69,27.97,9.01,0.02,0.04,3.89,5.57,0.37,0.01,17.64,0.00
13223,0.70,0.07,1.32,0.40,0.16,0.22,0.24,1.04,1.47,0.08,2.28,0.00,0.00,9.30,15.62,1.84,0.07,65.20,0.00
13224,0.39,0.00,0.95,0.12,0.02,0.15,0.00,0.41,0.48,0.00,10.55,0.00,0.17,1.85,8.59,0.46,0.01,75.84,0.00
13225,1.20,0.00,0.74,0.02,0.00,0.00,0.00,0.10,0.77,0.00,0.09,0.00,0.04,0.80,3.96,0.73,0.03,91.51,0.00
13226,6.66,26.02,0.41,0.89,0.16,0.08,0.00,1.75,2.55,0.00,0.94,0.03,0.00,17.58,8.96,0.00,0.13,33.29,0.53
13227,1.63,2.42,2.18,1.25,0.78,0.57,0.17,2.84,1.33,0.07,3.89,0.00,0.01,21.84,31.40,0.28,0.01,29.33,0.00
13228,0.96,0.00,3.57,3.62,2.64,1.58,2.22,13.02,1.05,18.47,33.31,0.04,0.22,2.42,4.76,0.32,0.03,11.76,0.00
13229,0.22,3.17,1.57,0.05,0.00,0.00,0.00,0.30,1.08,0.00,1.21,0.00,0.09,6.78,16.62,0.77,0.05,68.10,0.00
13230,5.73,56.03,0.49,0.39,0.27,0.12,0.00,0.56,0.79,0.29,0.73,0.00,0.00,21.63,4.47,0.02,0.02,8.45,0.00
13231,0.35,0.00,2.02,1.57,0.74,0.71,1.35,2.48,1.94,0.26,8.60,0.19,0.62,4.90,14.11,0.27,0.02,59.86,0.00
13232,1.41,1.67,1.79,0.46,0.02,0.48,0.00,1.94,1.05,0.00,8.37,0.00,0.02,14.05,24.16,0.23,0.38,43.97,0.00
13233,1.00,4.78,1.92,1.09,0.29,0.54,0.51,3.77,2.10,0.11,7.84,0.01,0.01,17.89,16.05,0.28,0.01,40.54,1.27
13234,3.99,5.71,0.57,0.26,0.05,0.59,0.00,0.98,1.64,0.00,11.48,0.00,0.01,16.03,13.50,0.52,2.35,42.28,0.04
13235,1.49,3.09,2.96,1.85,0.64,0.85,0.99,4.70,1.81,5.85,10.10,0.06,0.12,9.85,17.83,0.33,0.04,37.41,0.04
13236,2.52,5.73,2.89,1.85,0.72,0.18,0.38,2.29,2.37,4.36,8.52,0.05,0.05,2.70,10.45,1.16,0.02,53.79,0.00
13237,1.82,1.03,1.36,1.03,0.14,0.86,0.23,2.19,1.08,0.06,15.00,0.09,0.12,3.02,1.52,0.04,0.00,68.61,1.80
13238,3.31,4.71,1.86,3.30,0.81,0.09,0.00,10.03,1.89,7.79,21.53,0.04,0.05,5.90,8.78,0.09,0.04,29.77,0.00
13239,0.25,0.00,1.25,0.00,0.00,0.05,0.00,0.00,1.25,0.00,0.00,0.00,0.00,2.50,6.02,1.71,0.14,86.82,0.00
13240,4.86,6.51,3.32,4.93,0.53,1.63,2.18,16.32,1.09,28.12,10.54,0.00,0.12,1.19,4.62,0.13,0.00,13.90,0.00
13241,1.11,0.14,2.48,0.14,0.11,0.04,0.00,0.06,0.81,0.00,0.10,0.00,0.00,0.93,3.15,0.12,0.04,90.10,0.67
13242,0.55,11.80,2.42,1.36,1.78,1.28,0.62,3.15,1.37,3.71,3.50,0.00,0.00,24.64,15.57,0.14,0.23,27.89,0.00
13243,1.33,0.02,0.77,0.15,0.03,0.35,0.15,0.34,1.16,0.00,0.52,0.04,0.07,6.14,21.88,0.86,0.07,66.12,0.00
13244,1.91,0.00,2.18,0.80,0.35,0.15,0.00,1.12,4.02,0.00,1.94,0.00,0.00,1.59,32.95,1.86,0.01,44.37,6.77
13245,1.19,1.94,0.11,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.01,0.92,11.59,1.50,1.13,81.54,0.00
13246,0.19,0.00,1.28,0.04,0.01,0.00,0.00,0.04,1.88,0.00,0.04,0.00,0.01,0.72,8.83,0.90,0.06,85.89,0.12
13247,0.61,0.00,1.60,0.92,0.64,0.45,0.19,3.02,2.77,0.00,4.37,0.02,0.02,4.09,25.28,1.48,0.00,49.38,5.17
13248,0.92,0.00,2.34,1.03,0.16,0.27,0.16,2.11,2.54,0.08,5.27,0.48,0.05,2.89,26.03,0.78,0.44,54.45,0.00
13249,0.47,0.96,1.41,0.02,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,6.42,7.01,0.11,0.01,83.27,0.00
13250,6.27,39.33,0.25,0.11,0.11,0.00,0.00,0.20,0.86,0.00,0.45,0.00,0.00,21.63,5.16,0.03,0.06,25.15,0.38
13251,0.60,0.93,0.90,0.20,0.01,0.00,0.00,0.03,1.98,0.00,0.05,0.00,0.02,8.13,27.22,0.48,0.24,59.21,0.00
13252,0.26,0.27,0.58,0.10,0.00,0.00,0.00,0.02,1.55,0.00,0.71,0.00,0.00,4.42,38.60,2.76,0.19,42.86,7.68
13253,2.02,10.94,1.91,0.25,0.05,0.00,0.00,1.39,1.71,0.00,4.91,0.00,0.00,0.34,0.32,0.03,0.00,76.15,0.00
13254,1.50,7.36,1.27,0.42,0.25,0.11,0.04,1.54,1.66,0.16,7.66,0.03,0.25,1.15,7.20,0.40,0.04,68.70,0.27
13255,0.04,0.16,2.95,0.33,0.07,0.09,0.00,0.35,0.43,0.00,0.72,0.03,0.02,0.15,3.65,0.24,0.00,90.77,0.00
13256,1.47,0.30,2.20,1.54,1.36,0.41,0.99,1.98,2.59,0.85,6.27,0.11,1.15,12.96,17.89,0.47,0.00,47.49,0.00
13257,1.03,0.00,0.56,0.12,0.09,0.00,0.05,0.21,0.66,0.04,0.81,0.00,0.06,2.03,3.31,0.10,0.01,90.90,0.00
13258,0.25,0.00,1.72,0.23,0.08,0.14,0.01,0.64,1.82,0.00,4.17,0.00,0.00,6.46,20.77,1.63,0.38,61.70,0.00
13259,1.60,3.80,5.91,5.49,2.54,1.68,5.41,15.95,0.89,17.40,13.49,0.03,0.23,4.20,5.04,0.19,0.00,16.15,0.00
13260,0.96,0.79,0.84,0.26,0.13,0.08,0.09,1.70,0.98,0.06,4.08,0.02,0.00,19.81,11.94,0.27,2.23,55.76,0.00
13261,3.34,4.41,4.35,5.35,1.04,2.03,2.02,12.98,1.47,16.40,19.00,0.00,0.21,0.69,3.26,0.12,0.00,23.33,0.00
13262,5.35,34.24,1.11,0.23,0.18,0.35,0.00,1.08,1.73,0.00,0.47,0.03,0.00,25.66,7.12,0.08,0.02,21.40,0.94
13263,0.81,3.66,0.88,0.83,0.35,0.47,0.18,1.73,1.85,0.05,4.34,0.01,0.02,21.21,37.51,0.21,0.01,25.91,0.00
13264,1.07,1.46,1.07,0.60,0.09,0.05,0.12,0.32,2.42,0.01,0.21,0.01,0.00,14.23,38.61,0.86,0.00,38.88,0.00
13265,0.54,0.00,1.00,0.19,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.50,16.90,2.16,0.07,77.55,0.30
13266,0.91,0.02,1.73,0.58,0.42,0.12,0.11,0.79,1.75,0.06,2.16,0.00,0.05,7.10,21.41,1.10,0.72,60.98,0.00
13267,3.76,3.31,1.99,1.08,0.10,0.41,0.36,2.67,2.89,0.06,8.78,0.38,0.94,5.62,44.84,1.07,0.00,21.74,0.00
13268,0.12,0.00,4.44,0.14,0.00,0.01,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.69,32.35,4.53,0.09,56.97,0.00
13269,1.12,0.07,0.61,0.36,0.19,0.07,0.00,0.69,1.70,0.00,2.80,0.13,1.14,1.16,5.60,0.79,0.04,83.53,0.00
13270,1.05,0.05,0.66,0.10,0.07,0.01,0.00,0.55,0.56,0.00,5.63,0.00,0.02,0.28,1.77,0.01,0.00,88.53,0.70
13271,1.21,6.34,2.87,0.66,0.02,0.42,0.00,3.38,1.19,0.02,18.39,0.00,0.01,17.53,9.84,0.20,0.11,37.83,0.00
13272,3.85,1.01,0.00,0.02,0.01,0.00,0.00,0.12,0.86,0.00,0.14,0.00,0.20,16.89,16.65,0.93,0.30,59.03,0.00
13273,0.32,16.31,0.39,0.15,0.07,0.04,0.00,0.12,0.90,0.00,0.03,0.00,0.01,48.17,15.79,0.06,0.02,17.61,0.00
13274,0.82,6.88,5.34,10.10,2.80,12.09,25.09,13.60,1.41,21.19,0.02,0.00,0.00,0.14,0.15,0.00,0.00,0.31,0.07
13275,0.10,0.01,0.53,0.05,0.05,0.00,0.00,0.00,0.34,0.00,0.05,0.00,0.13,0.11,1.45,0.06,0.00,97.12,0.00
13276,0.58,1.42,0.96,0.54,0.39,0.16,0.00,2.79,0.49,0.45,16.44,0.01,0.34,19.55,18.82,1.14,0.10,31.74,4.09
13277,0.36,0.00,0.02,0.05,0.11,0.00,0.00,0.76,0.85,0.00,2.17,0.00,0.01,3.26,12.58,0.85,0.35,78.65,0.00
13278,0.47,0.13,2.02,1.77,0.85,0.92,1.49,3.94,0.89,3.58,22.16,0.00,0.02,5.75,16.06,0.51,0.06,39.37,0.00
13279,0.15,1.65,1.25,1.83,0.71,0.19,0.04,3.58,2.24,1.58,10.90,0.00,0.00,12.84,24.23,0.39,0.12,38.17,0.13
13280,2.11,2.16,4.39,0.98,0.85,0.62,0.59,3.57,2.11,0.79,9.13,0.38,0.10,20.42,16.14,0.26,0.05,34.89,0.47
13281,1.77,11.42,4.82,8.72,1.06,4.87,6.74,18.53,1.11,34.71,1.34,0.00,0.02,0.20,1.01,0.03,0.00,3.64,0.00
13282,3.60,3.64,1.30,0.96,0.10,0.56,0.00,1.37,2.81,0.00,1.53,0.00,0.00,14.15,37.57,0.68,0.01,31.71,0.00
13283,2.26,5.14,2.66,0.53,0.04,0.63,0.16,2.32,1.33,0.09,21.00,0.00,0.01,2.11,5.72,0.54,0.02,55.31,0.14
13284,0.07,0.00,1.36,0.27,0.02,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,3.41,24.81,1.61,0.15,67.47,0.00
13285,1.18,9.75,0.85,0.70,0.15,0.20,0.32,2.21,2.43,0.20,15.79,0.00,0.02,8.88,7.42,0.15,0.00,49.76,0.00
13286,1.30,0.00,0.46,0.00,0.01,0.03,0.00,0.04,1.45,0.00,0.27,0.00,0.01,3.78,19.09,1.84,0.12,71.62,0.00
13287,1.82,1.78,4.54,2.47,3.20,0.52,1.63,9.94,2.16,7.51,20.67,0.11,0.81,2.82,17.83,0.25,0.01,21.93,0.00
13288,0.63,9.36,0.15,0.14,0.01,0.01,0.00,0.69,0.85,0.00,1.90,0.00,0.06,13.81,10.28,0.90,0.12,61.11,0.00
13289,1.10,0.12,2.17,0.27,0.07,0.06,0.00,0.37,0.91,0.00,1.77,0.00,0.00,7.20,24.40,0.23,0.09,61.25,0.00
13290,0.45,0.03,0.93,0.35,0.10,0.06,0.00,0.00,1.17,0.00,0.00,0.03,0.04,0.51,27.00,2.72,0.12,66.50,0.00
13291,0.28,17.42,0.69,0.29,0.02,0.06,0.00,0.22,1.67,0.00,0.44,0.04,0.00,42.12,10.88,0.03,0.03,25.80,0.00
13292,0.21,1.46,1.28,0.15,0.01,0.03,0.00,0.16,1.21,0.38,1.81,0.00,0.00,11.07,7.78,0.17,0.02,73.98,0.30
13293,0.45,0.00,1.45,0.57,0.16,0.42,0.75,4.69,2.18,2.76,17.61,0.01,0.03,0.87,8.21,0.52,0.09,59.25,0.00
13294,0.27,0.08,1.17,0.38,0.07,0.07,0.02,0.73,1.54,0.00,0.70,0.00,0.02,9.77,22.52,0.11,0.07,62.47,0.00
13295,0.08,0.00,2.07,0.22,0.40,0.00,0.00,1.11,2.38,0.01,1.10,0.00,2.01,0.12,0.47,0.02,0.00,90.02,0.00
13296,0.90,0.00,2.11,0.51,0.25,0.13,0.04,1.82,2.28,1.46,9.32,0.00,0.57,0.16,1.14,0.12,0.01,79.17,0.00
13297,0.12,0.08,0.70,0.09,0.04,0.04,0.08,0.05,1.28,0.03,0.11,0.03,0.00,33.96,36.55,0.14,0.01,26.67,0.00
13298,0.39,0.94,1.93,3.96,0.63,4.18,0.71,6.38,0.76,5.63,22.30,0.00,0.00,8.03,22.82,0.80,0.11,20.09,0.33
13299,2.50,3.21,2.72,1.89,0.48,0.78,2.17,3.97,1.91,2.62,8.03,0.00,0.04,12.46,19.15,0.47,0.01,37.60,0.00
13300,0.01,0.00,4.08,4.65,3.08,1.93,5.54,16.17,1.23,28.53,12.78,0.25,0.14,1.95,10.19,0.29,0.00,9.19,0.00
13301,0.14,0.68,1.34,0.85,0.08,0.53,0.16,1.09,0.96,0.34,4.65,0.02,0.19,18.64,30.22,0.57,0.77,38.76,0.00
13302,0.49,0.51,1.26,0.03,0.00,0.01,0.00,0.17,0.36,0.00,0.86,0.00,0.21,0.74,0.46,0.03,0.00,94.86,0.00
13303,0.57,15.44,0.50,0.28,0.03,0.10,0.00,0.45,1.74,0.00,1.13,0.00,0.28,15.09,22.28,0.28,0.05,41.79,0.00
13304,1.31,1.36,1.49,1.76,0.62,0.69,0.65,2.46,1.42,0.46,5.81,0.03,0.23,23.06,34.17,1.09,0.13,23.25,0.00
13305,0.91,0.36,0.59,0.07,0.03,0.42,0.00,0.62,1.81,0.00,0.19,0.00,0.07,11.11,21.28,0.41,0.03,62.11,0.00
13306,1.16,0.00,1.47,0.50,0.21,0.09,0.58,1.83,1.40,0.11,7.45,0.00,0.09,6.36,17.08,1.00,0.17,60.49,0.00
13307,0.71,7.26,0.39,0.05,0.00,0.00,0.00,0.06,0.15,0.00,0.13,0.00,0.02,0.41,10.55,1.75,0.71,77.75,0.06
13308,0.75,0.00,1.13,0.54,0.07,0.02,0.00,4.38,0.57,0.00,39.91,0.02,1.43,0.53,5.98,0.28,0.02,44.38,0.00
13309,0.33,0.03,0.77,0.09,0.00,0.00,0.00,0.06,1.81,0.00,0.31,0.00,0.00,15.84,21.43,0.93,0.06,58.34,0.00
13310,0.71,14.94,1.36,2.66,1.10,1.52,2.29,12.60,1.53,16.99,8.20,0.02,0.29,11.64,6.71,0.05,0.14,17.26,0.00
13311,2.60,0.00,1.83,0.75,0.64,0.04,0.88,2.00,1.72,0.78,8.52,0.29,4.23,10.32,13.81,0.25,0.00,51.33,0.00
13312,3.61,18.65,3.42,4.19,2.77,0.99,6.16,15.84,0.95,20.96,11.15,0.00,0.13,2.33,0.97,0.02,0.00,7.86,0.00
13313,0.09,0.00,0.80,0.02,0.00,0.00,0.00,0.01,1.07,0.00,0.05,0.00,0.00,0.51,6.34,0.85,0.06,90.20,0.00
13314,0.87,1.03,10.84,9.25,4.64,6.19,15.22,23.08,0.64,26.19,0.00,0.00,0.13,0.10,0.03,0.00,0.00,1.32,0.47
13315,0.17,0.00,0.33,0.16,0.00,0.00,0.00,0.00,2.98,0.00,0.00,0.00,0.40,0.33,2.64,0.85,0.15,91.99,0.00
13316,1.19,0.03,0.72,0.17,0.05,0.19,0.00,0.22,1.37,0.00,0.61,0.00,0.03,4.68,30.49,0.26,0.05,59.92,0.00
13317,1.02,0.77,1.88,1.42,0.11,0.66,0.28,3.77,2.28,0.29,26.73,0.00,0.08,1.05,15.74,1.67,0.02,42.24,0.00
13318,1.34,0.00,1.34,0.50,0.44,0.26,0.20,3.80,1.67,0.52,19.35,0.00,0.32,3.54,21.21,1.14,0.14,44.23,0.00
13319,0.08,0.00,0.23,0.02,0.00,0.00,0.00,0.04,0.82,0.00,0.01,0.00,0.38,4.49,13.05,1.29,0.71,78.86,0.00
13320,0.12,0.00,0.68,0.30,0.28,0.06,0.13,1.26,1.46,0.04,0.65,0.09,0.14,7.32,11.77,0.25,0.00,75.29,0.16
13321,1.91,0.00,1.52,0.33,0.16,0.04,0.04,1.17,1.74,0.01,4.79,0.01,0.30,1.56,12.31,1.68,0.04,72.40,0.00
13322,2.01,2.09,5.68,6.07,4.78,3.58,5.64,15.99,1.55,13.53,21.53,0.01,0.82,0.64,3.83,0.10,0.00,11.18,0.97
13323,2.79,5.08,3.91,6.62,1.30,3.71,5.25,18.89,0.97,31.49,11.41,0.00,0.56,0.94,3.66,0.16,0.10,3.15,0.00
13324,0.48,0.05,0.32,0.15,0.03,0.01,0.00,0.27,0.66,0.35,3.07,0.00,0.00,2.73,10.72,0.10,0.00,81.06,0.00
13325,2.07,0.01,1.09,0.40,0.25,0.02,0.06,0.06,1.20,0.00,0.27,0.00,0.05,2.68,17.14,0.68,0.19,72.63,1.21
13326,0.51,10.97,0.83,0.10,0.21,0.00,0.00,0.19,0.96,0.00,1.31,0.00,0.00,5.30,4.13,0.51,0.11,74.88,0.00
13327,3.51,6.68,3.84,6.27,2.55,3.39,13.94,18.42,1.04,33.41,2.11,0.01,0.07,0.21,0.79,0.00,0.00,3.77,0.00
13328,0.64,2.59,2.16,1.28,0.40,1.15,0.44,4.80,2.13,2.24,13.52,0.02,0.02,18.84,22.21,1.28,0.23,25.28,0.77
13329,0.26,0.49,1.73,0.13,0.10,0.24,0.00,0.75,1.87,0.00,0.93,0.00,0.02,29.43,37.19,0.35,0.01,26.48,0.00
13330,0.33,0.00,3.40,0.96,0.27,0.59,0.13,0.69,1.33,0.04,0.50,0.00,0.02,3.38,21.05,1.03,0.00,66.28,0.00
13331,3.25,11.46,1.49,0.98,1.34,0.65,0.00,3.26,1.00,11.86,6.36,0.09,0.00,6.14,2.07,0.10,0.00,49.94,0.00
13332,2.56,3.60,0.93,0.36,0.02,0.15,0.00,4.47,0.56,0.00,46.56,0.00,0.00,1.22,4.45,0.10,0.01,35.01,0.00
13333,4.60,9.17,0.81,0.95,0.15,0.49,0.00,4.11,2.81,0.00,3.87,0.02,0.00,34.20,15.32,0.19,0.03,20.16,3.10
13334,0.03,3.18,1.50,0.10,0.08,0.08,0.00,0.21,0.47,0.00,0.40,0.00,0.10,0.44,13.04,0.29,0.01,80.09,0.00
13335,0.47,0.00,1.79,0.41,0.09,0.04,0.00,0.15,0.56,0.00,1.62,0.01,0.00,0.59,20.36,2.17,0.06,71.68,0.00
13336,0.36,1.21,0.63,0.62,0.02,0.06,0.00,0.51,2.26,0.00,0.17,0.00,0.00,2.99,61.47,3.26,0.02,26.40,0.00
13337,0.43,9.92,0.55,0.63,0.64,0.21,0.23,1.42,0.36,0.01,33.13,0.10,0.01,3.74,17.09,0.38,0.00,31.16,0.00
13338,7.66,34.55,0.51,0.04,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,24.64,12.63,0.03,0.14,19.39,0.00
13339,0.74,1.68,2.03,0.98,0.23,0.22,0.81,1.20,1.58,0.21,2.25,0.06,0.01,17.08,27.90,0.33,0.05,42.64,0.00
13340,5.29,0.27,3.32,0.48,0.19,0.14,0.19,1.14,1.83,0.01,3.28,0.00,0.07,9.71,25.04,0.74,0.02,48.27,0.00
13341,11.29,13.26,3.76,2.61,3.43,1.26,0.84,3.76,1.19,5.40,4.03,1.06,0.31,22.09,5.98,0.01,0.02,19.70,0.00
13342,1.04,4.46,0.18,0.06,0.00,0.05,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.67,8.00,1.03,0.43,83.83,0.00
13343,1.55,4.40,1.21,0.63,0.10,0.07,0.00,1.31,1.61,0.00,5.12,0.01,0.06,0.89,3.84,0.07,0.01,79.01,0.12
13344,0.37,0.14,1.00,0.17,0.01,0.02,0.00,0.45,0.59,0.00,1.49,0.00,0.00,1.44,28.36,0.66,0.03,65.27,0.00
13345,2.42,1.33,5.26,6.73,4.66,5.05,6.31,17.56,1.39,17.99,10.43,0.01,0.09,5.37,10.24,0.20,0.11,4.85,0.00
13346,2.03,0.00,2.08,0.50,0.08,0.00,0.00,0.47,1.57,0.00,0.78,0.04,0.04,0.99,3.24,0.53,0.03,87.62,0.00
13347,1.68,4.22,1.98,1.02,0.10,0.90,0.00,4.26,1.84,0.00,16.37,0.02,0.38,8.88,13.43,0.30,0.00,43.23,1.41
13348,2.50,0.14,1.16,0.17,0.16,0.22,0.10,0.04,1.21,0.03,0.08,0.00,0.00,15.68,25.62,0.53,0.05,52.31,0.00
13349,0.54,2.59,1.18,1.19,0.13,0.84,0.85,7.05,0.52,7.63,13.89,0.00,0.26,12.12,22.27,0.83,0.06,28.05,0.00
13350,4.23,3.94,3.65,3.47,2.24,2.50,1.58,19.71,0.90,14.15,12.71,0.05,0.04,5.96,5.21,0.08,0.03,19.11,0.44
13351,0.33,2.92,0.43,0.08,0.01,0.31,0.00,0.15,0.86,0.00,0.24,0.00,0.14,18.31,24.66,0.85,0.15,50.55,0.00
13352,1.58,0.36,3.05,1.58,0.77,0.74,0.68,1.87,1.94,0.15,1.73,0.12,0.04,19.73,28.36,0.30,0.02,36.96,0.00
13353,1.29,8.31,0.19,0.01,0.00,0.00,0.00,0.10,0.41,0.00,0.56,0.00,0.00,6.97,2.76,0.23,0.15,79.02,0.00
13354,1.21,0.00,0.03,0.09,0.01,0.00,0.00,0.09,1.27,0.00,0.49,0.00,0.00,26.03,35.84,0.45,0.02,34.48,0.00
13355,0.07,0.00,2.39,0.25,0.22,0.42,0.00,0.41,1.43,0.00,0.47,0.00,0.00,4.87,54.02,3.34,0.00,32.12,0.00
13356,0.12,0.00,1.38,0.75,0.04,0.00,0.39,0.48,1.64,0.19,1.18,0.00,0.01,1.20,15.99,1.85,0.11,74.68,0.00
13357,1.89,2.07,1.18,0.62,0.24,0.43,0.09,2.44,1.75,0.06,10.60,0.00,0.04,13.28,17.51,0.43,2.51,44.87,0.00
13358,0.54,0.00,1.59,0.16,0.15,0.01,0.00,0.32,1.32,0.00,0.62,0.00,0.12,0.99,4.45,0.83,0.02,88.88,0.00
13359,0.11,0.00,3.00,2.04,0.53,0.31,1.28,7.79,2.07,0.19,24.52,0.00,0.68,3.08,18.77,0.64,0.08,34.90,0.00
13360,7.93,31.73,0.69,0.69,0.05,0.28,0.00,0.55,0.60,0.00,3.25,0.02,0.00,14.83,2.87,0.07,0.00,36.02,0.43
13361,4.71,32.76,2.24,0.76,0.36,0.17,0.03,3.82,1.23,0.78,18.68,1.03,0.02,0.85,6.16,0.05,0.13,25.95,0.28
13362,1.05,4.63,0.73,0.47,0.29,0.01,0.00,1.31,1.64,0.00,3.97,0.00,0.03,0.90,4.45,0.08,0.03,80.40,0.00
13363,1.48,21.34,0.86,0.09,0.03,0.04,0.00,0.14,1.28,0.00,4.79,0.06,0.00,21.57,8.39,0.03,0.05,39.85,0.00
13364,1.51,0.23,1.05,0.02,0.05,0.11,0.00,0.00,0.65,0.00,0.00,0.00,0.01,10.54,12.74,0.93,0.66,71.51,0.00
13365,0.82,14.17,0.29,0.02,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.06,11.42,4.51,0.34,0.05,67.86,0.00
13366,1.23,0.01,0.93,0.29,0.53,0.05,0.38,0.70,1.62,0.08,2.98,0.00,0.50,5.05,30.49,1.79,0.52,52.87,0.00
13367,1.45,7.84,2.45,5.21,3.51,3.66,4.17,19.34,2.22,15.23,7.46,0.06,0.00,9.37,8.95,0.05,0.09,8.90,0.05
13368,2.73,4.40,2.74,0.96,0.40,1.16,0.53,5.89,0.65,2.19,13.00,0.07,0.00,20.25,13.59,0.42,1.78,29.26,0.00
13369,0.67,0.00,1.08,0.44,0.46,0.16,0.61,1.08,1.71,0.99,3.79,0.14,0.50,2.09,9.35,0.36,0.03,76.53,0.00
13370,1.04,2.28,1.57,0.36,0.12,0.01,0.00,2.37,0.57,0.00,55.74,0.00,0.26,0.76,0.87,0.05,0.00,33.46,0.55
13371,0.31,1.83,2.53,0.72,0.65,0.65,0.00,3.20,1.96,3.82,8.34,0.02,0.00,7.36,17.41,0.34,0.05,50.40,0.39
13372,3.57,19.53,0.14,0.31,0.02,0.00,0.00,0.71,1.78,0.05,9.52,0.02,0.00,10.96,3.01,0.40,0.08,49.83,0.09
13373,4.78,3.11,0.91,0.13,0.01,0.07,0.00,0.47,0.81,0.00,1.41,0.00,0.08,0.73,2.36,0.12,0.00,85.01,0.00
